tid,id,title,authors,venue,year
117,HvWZ2rxAO5UJ,Code compression,"J Ernst, W Evans, CW Fraser, TA Proebsting, S  ","Proceedings of the ACM SIGPLAN 1997 conference on  &hellip;,",1997
118,YAkpVC1qgaIJ,ARIADNE: A System for Constructing Mediators for Internet Sources (Demonstration),"J Ambite, N Ashish, G Barish, A Knoblock, S Minton ","Proceedings of ACM SIGMODâ??98 conference on Management of  &hellip;,",
121,BeJLx2x8BZkJ,How Coping Mediates the Effect of Optimism on Distress: A Study of Women With Early Stage Breast  ,"CS Carver, C Pozo, SD Harris, V Noriegaâ?¦","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1993
125,4EzsmZ6_1g0J,Revisiting scholarship,C Kreberâ?¦,"New Directions for Teaching and Learning, No,",
131,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101204%26type%3Dpdf,JADE: Jabber-based Authoring in Distributed Environments,"A Roczniak, A El Saddik","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
133,pAhGk5H9_4kJ,"HERMES: A Heterogeneous Reasoning and Mediator System, 1994","VS Subrahmanian, S Adali, A Brink, R Emery, JL Lu, ",Submitted for,
134,y81qtjGBUykJ,Proposed Air Force Guidelines for Successfully Supporting the Intrinsic Remediation (Natural  ,"TH Wiedemeier, JT Wilson, DH Kampbell, RN Miller","Proceedings, 1994 Outdoor Action Conference, May 23-25,  &hellip;,",
138,HyP3ZqESqhoJ,Photoprotection by carotenoids,MM Mathews-Roth,"Fed Proc,",1987
140,xG3ZAYDt_HcJ,Inside Visual C++,JK David,,1996
141,pScXi8veb-oJ,Preferential treatment for short flows to reduce web latency,"X Chen, J Heidemann","Computer Networks,",2003
142,NX7DdvxAtogJ,Instrumental Stakeholder Theory: A Synthesis of Ethics and Economics,TM Jones,"The Academy of Management Review,",1995
151,awu_PrmgYnUJ,Multiaccess of a slotted channel using a control mini-slot,"L Merakos, D Kazakos","Proc. Int. Conf. Communications,",
154,K-Z4In4KMTQJ,Unsupervised Image Segmentation by Stochastic Reconstruction,"V Metzler, R Vandenhouten, J Krone, R Grebe",,
155,TVp1tqpYTDkJ,Contextual Method for the Re-design of Existing Software Products,"R Jones, N Milic-Frayling, K Rodden, A Blackwell",,
156,w1CLOhbJhDsJ,Imaging of layered structures in biological tissues with opto-acoustic front surface transducer,"AA Karabutov, EV Savateeva, AA Oraevsky","Proc. SPIE,",1999
158,isW9Z4PIs0YJ,Blind Nasotracheal Intubation in the Presence of Facial Trauma,"CL Rosen, RE Wolfe, SE Chew, SW Branney, EJ Roe","JOURNAL OF EMERGENCY MEDICINE,",1997
163,EqF1i1bl7GIJ,Application servers (panel session): born-again TP monitors for the Web,"C Mohan, L Cable, M Devin, S Dietzen, P Helland, D ","Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,",2001
168,JRhHVF7f7rwJ,Î³-spectrometric determination of the content of natural radionuclides in ground water,"A Mukhamedov, GV Poteshkin, US Salikhbaevâ?¦",At.,
172,CJ3wL4FeuvMJ,Using New Clues to Find Data,"C Fie1771 Fields, N Negroponte","Third International Conference on Very Large Data Bases,  &hellip;,",
180,QPpUo7m3A7cJ,Efficient Transparent Application Recovery,"D Lomet, G Weikum",Client-Server Information Systems.,
182,7K21pBTcNp0J,Personal communication,P Hunt,"Herpetologist, Santa Barbara, California,",
188,aUM8wzJhDDgJ,Rainwater-harvesting agriculture for food production in arid zones: the challenge of the African  ,"HJ Bruins, M Evenari, U Nessler","Applied Geography,",
190,6aXSCUggjKoJ,Personal communications,J Mao,"IBM Almaden Research Center,",
198,cLB3SRIVqUMJ,"National survey results on drug use from the monitoring the future study, 1975-1997â??Volume I  ","L Johnston, POâ??Malley, J Bachman","MD,",
201,1QeuNAkihQ4J,"Intra-annual changes in the abundance of coho, chinook, and chum salmon in Puget Sound in 1997","RJ Beamish, M Folkes, R Sweeting, C Mahnken",,
205,dAR5F1GMKwIJ,Wireless Infrared Communications,"M Kahn Joseph, R Barry John","Proceedings of the IEEE,",
210,z0OXMVQB5pIJ,Implicit Stereotyping in Person Judgment,"MR Banaji, C Hardin, AJ Rothman","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1993
214,mjXz-bYKbTwJ,Performance analysis using the MIPS R10000 performance counters,"M Zagha, B Larson, S Turner, M Itzkowitz",,
216,Xul-tMyACGkJ,Link Prediction Approach to Collaborative Filtering,"Z Huang, X Li, H Chen",,
217,LNBSpjVFVGMJ,The universal distribution and a free lunch for program induction,"J Neil, J Woodward",Unpublished,
219,EXtoza-15lIJ,Academic Press,"EB Davies, OP Semigroups","San Diego,",
221,IS6ujL13ktgJ,Word and acoustic confidence annotation for large vocabulary speech recognition,L Chase,,
228,ar7Icaf1G8kJ,Implementing the earnings supplement project: a test of a re-employment incentive,HS Bloomâ?¦,,
231,Wsn2olnrk6MJ,Exposed points in spaces of bounded analytic functions.,SD Fisher,,1967
232,0ct3hfJD8WgJ,2dF mechanical engineering,"G Smith, A Lankshear","Proc. SPIE,",1998
233,url:http://www.springerlink.com/index/RR8L7KJH03740042.pdf,Immunocytochemical localization ofras p21 product in thyroid follicular cells of normal rats using  ,"Y Mizukami, A Nonomura, T Hashimoto, E Kawahara, S ","The Histochemical Journal,",1988
235,-4mC6Wz-vkQJ,Distributed restoration in telecommunications networks,D Johnsonâ?¦,"BT TECHNOLOGY JOURNAL,",1994
242,z_W8jZ203sUJ,Optimization of dynamic query evaluation plans,"RL Cole, G Graefe","Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1994
243,VjZuZF2XXB4J,"Yu. A. Medvedev, and BM Stepanov",AV Zhemerev,At.,
245,AYQDZpFXQjAJ,The house mouse: atlas of embryonic development,K Theiler,,1989
247,JvkJdUBUt8kJ,Distance learning: Whatâ??s holding back this boundless delivery system,I Bruder,"Electronic Learning,",1989
252,0wVMAyv_P5kJ,Socioeconomic Restructuring and Regional Change: Rethinking Growth in the European Community.,A Rodriguez-Pose,"Economic Geography,",1994
254,N0276nr35FgJ,h instability and 1= f noise in bipolar transistors,"Z Yiqi, S Qing","28th Annu. Proc. Int. Reliability Physics Symp,",
257,ButmJWjGXusJ,MapInfo SpatialWare: A Spatial Information Server for RDBMS.,C Mina,"VLDB,",1998
262,AnNzb6Gr7HkJ,"TATA probabilistic temporal databases, I: Algebra","A Dekhtyar, R Ross, VS Subrahmanian","Technical report CS-TR-3987, Department of Computer Science, ",
263,uL-ngYuiUK8J,MPEGâ??7 Camera,"T Ebrahimi, Y Abdeljaoued, RMF i Ventura, OD  ",,
265,4ii5NtWqhIYJ,Asilomar Report,"P Bernstein, M Brodie, S Ceri, M Franklinâ?¦","SIGMOD Record,",
270,Dkd7JqNh-fwJ,Selenium determination in animal whole blood using stabilized temperature platform furnace and  ,"RH Eckerlin, DW Hoult, GR Carnrick","At Spectrosc,",
271,c2vj3tDFWKEJ,Automatic assessment aids for Pascal programs,MJ Rees,"ACM SIGPLAN Notices,",1982
273,DE5dZrbRKqUJ,Engineering Applications of Correlation and Spectral Analysis,"JS Bendat, A Piersol",,1980
274,NP13J8S06XYJ,Optimal selection of supply voltages and level-conversion during data-path scheduling under resource ,"M Johnson, K Roy","Proceedings of the 1996 IEEE/ACM International Conference on &hellip;,",
276,2rNJHklIq9cJ,Binary data transmission techniques for linear systems,"ML Doelz, ET Heald, DL Martin","Proc. IRE,",
278,ZrBMwsU4A7QJ,Continuous querying in database-centric Web applications,"JC Shafer, R Agrawal","WWW9 / Computer Networks,",2000
281,GcZFuzekOiAJ,The Discovery of the Individual 1050-1200,C Morris,,
285,SxkA8bJooH4J,Social Experimentation,H Riecken,,
286,QO9uigNY9WgJ,Computer implementation of thenite element method,A George,"Stanford University Technical Report STAN-CS-208, Stanford, CA, ",
287,CbVuJPvkwf0J,"Land degradation in the Yallahs Basin, Jamaica: historical notes and contemporary observations","D Barker, DFM McGregor","Geography,",
288,hdOQ_vyjDacJ,Scatter/gather: A cluster-based approach to browsing large doctnnent collections,"DR Cutting, DR Karger, JO Pedersen, JW Tukey","Proc. ACM SIG1R,",
289,VX6-Plyp9zgJ,"September 11, terror war, and blowback",D Kellner,"Unpublished manuscript,",
294,I-fmtPvluKEJ,"Merialdo &amp; P. Sindoni, G.â??The Araneus Web-Base Management Systemâ??","G Mecca, P Atzeni, A Masci",ACM SIGMOD International Conference on Management of,
298,0NbPdN8x5a0J,Hits and Miss-es: A Year Watching the Web,J Graham-Cumming,"WWW6 / Computer Networks,",1997
301,tr_rawv-6SMJ,FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"T Authors, C Identified",,
304,txo56JDKlAoJ,O-Linked Oligosaccharide on IgAl Hinge Region in IgA Nephropathy. Fundamental Study for Precise  ,"Y Hiki, A Horii, H Iwase, A Tanaka","CONTRIBUTIONS TO NEPHROLOGY,",1995
305,ufc3hEkkoN4J,Designing solutions with COM+ technologies,"R Brown, W Baron, WD Chadwick",,2001
307,FQYijwLbARMJ,The social delegation cycle,"G Boella, L van der Torre","LNAI n. 3065: Procs. ofâ?? EONâ??04,",
310,bD6OhI2EaJAJ,The LILOG knowledge representation system,"T Bollinger, U Pletat","ACM SIGART Bulletin,",1991
315,w2P_uyY3BGAJ,Australian Women in IT,"L von Hellens, S Nielsen","COMMUNICATIONS-ACM,",2001
316,-iCmy5Q7-00J,Thin Is In: Wafer-Thinning Method Delivers Ultra-Slim Chips with a Clean Process,D Bursky,"Electronic Design,",
317,4_FqG3Zts3IJ,Helping Faculty to Help Their Students Learn.,J Katz,"New Directions for Teaching and Learning,",1989
319,-KlYy6YZRcgJ,Syntactic accidents in program analysis,"D Damian, O Danvy",Proceedings of the 2000 ACM SIGPLAN International Conference,
324,laSbNcPJmpYJ,Efficient algorithms for large-scale topology discovery,"B Donnet, P Raoult, T Friedman, M Crovella",,
329,Uai7mRS_HQwJ,Hierarchical dynamic router,"K Kawamura, M Umeda, H Shiraishi","Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1986
340,o7oUFmpw9DwJ,Dose loads on hydrobionts and the population in regions of operation of nuclear-powered ships,"VA Danilyan, VD Vysotskii, MN Katkova, II Kryshev",At.,
342,mrxAHi3pQgAJ,Systematics of the molar-toothed redhorse suckers (Moxostoma carinatum) and the rediscovered M.  ,"RE Jenkins, BJ Freeman",Unpublished,
344,IX9hkgZu-NQJ,Manipulating complex objects,"M Lacroix, M Vanhoedenaghe","Acm Press Frontier Series,",1990
347,KYVjPQWh2p8J,Rate-Monotonic Analysis for Real-Time Industrial Computing,"MH Klein, JP Lehoczky, R Rajkumar",,
349,xl9Mz-YyR-wJ,The evolution of polyandry,"JA Zeh, DW Zeh",,1996
356,url:http://portal.acm.org/citation.cfm%3Fid%3D30120.30124,Advanced diagnostics: a PASCAL interactive system,"NH White, GM Haylett","Information and Software Technology,",1987
358,8Gc5_pGFNPIJ,Nonvisual Presentation of Graphical User Interfaces: Contrasting Two Approaches,"ED Mynatt, G Weber",,
361,7w05tSBkqmcJ,A survey of distributed deadlock detection algorithms,AK Elmagarmid,"ACM SIGMOD Record,",1986
362,XqpMijpKbaEJ,OAM: An Office Analysis Methodology. Office Automation Group Memo OAM-016,"M Sirbu, S Schoichet, J Kunin, M Hammer",,1981
363,XagphbDrGQMJ,Self-similarity in the Web. 2: 205â??223,"S Dill, R Kumar, KS McCurley, S Rajagopalan, D  ",,2002
365,ddtO_cj4TeYJ,Adding medications in the emergency department: Effect on knowledge of medications in older adults,KS Hayes,"JOURNAL OF EMERGENCY NURSING,",1999
370,3LJnfTsTk5kJ,An Overview of Web Services Security,"P Kearney, J Chapman, N Edwards, M Gifford, L He","BT Technology Journal,",2004
372,LaJ36pgeT1AJ,Mentoring to Diversity: A Multicultural Approach.,G Rodriguez,"New Directions for Adult and Continuing Education,",1995
373,z2YGIMBSU7UJ,"Charge-Based Proportional Scheduling. Technical Memorandum MIT/LCS/TM-529, January 1995",U Maheshwari,MIT Laboratory for Computer,
376,WjD01QHCjvcJ,Fast Ion Dynamics in TEXTOR measured by Collective Thomson Scattering,"H Bindslev, L Porte, JA Hoekzema, D van Eester, A  ",,
379,sAJRyUtQ0QQJ,Influence of gaps and neighbouring plants on seedling establishment in limestone grassland,P Ryser,"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
382,0xp1yi4xPKgJ,Understanding your Chemstation,H Packard,"San Diego, Calif,",
387,EMw2ZFDyZ2wJ,The MD5 message-digest algorithm. Request For Comments 1321,RL R-VEST,,1992
388,id_01GRS2WwJ,Responses of grizzly bears to seismic surveys in northern Alaska,"PE Reynolds, HV Reynolds, EH Follmann","International Conference on Bear Research and Management,",
390,Mc7dagP3gtoJ,Repeated lumbar or ventricular punctures in newborns with intraventricular hemorrhage,A Whitelaw,"Cochrane Database Syst Rev,",2001
391,8KlTAkM4AHIJ,MULTI-DIMENSIONAL CONSTRAINED GRADIENT MINING,JMW Lam,,2001
397,iVzaAZEHyCoJ,E-research: research on pay-per-use of broadband internet service,BH Lee,"Electronic Times,",
400,aX8-169BMwsJ,Establishing the Planning Process for Selecting Appropriate Career Programs.,PC Winstead,"New Directions for Higher Education,",1987
406,7iM5GbDx4xYJ,Plant resistance to nematodes,JA Veech,"See Ref,",
411,56wrFV0ec-QJ,Dynamical systems III,VI Arnol'dâ?¦,,1988
423,ux8y6EIQxd8J,The Fuel Economy Potential of Heat Engine/Flywheel Hybrid Automobiles,"SM Rohde, NA Schilke","Supplement to Procs. 1980 Flywheel Technology Symposium,",
424,WIg9kgdVp9IJ,Integrity= validity+ completeness,A Motro,"ACM Transactions on Database Systems,",1989
425,qxEotZcMAbQJ,"Routing Worm: A Fast, Selective Attack Worm based on IP Address Information","CC Zou, D Towsley, W Gong, S Cai",,
426,LVuwIOnOYCcJ,Id 90.1 reference manual. CSG Memo 284-2,RS Nikhil,,1990
430,gii3pwLWDMwJ,TransLight: A Global-Scale LambdaGrid for E-Science,"T DeFanti, C de Laat, J Mambretti, K Neggers","COMMUNICATIONS-ACM,",2003
432,2EMLBdsxzWgJ,A psychological taxonomy of trait-descriptive terms: The interpersonal domain,JS Wiggins,"Journal of Personality and Social Psychology,",
435,TnnGbQoTybAJ,Algorithm 63: partition,CAR Hoare,"Communications of the ACM,",1961
440,_7oRm2tHjAEJ,Predation and coloniality in seabirds,M Gochfeld,"Proc. Int. Ornithol. Congr,",
447,VlesUfN0l6MJ,Usability Engineering Process Model,"T Granollers, J LorÃ©s, F Perdrix","Integration with Software Engineering: Procs. of HCI-Intl,",
450,url:http://portal.acm.org/citation.cfm%3Fid%3D335224,Full text pdf format Pdf (244 KB)Source Symposium on Principles of Database Systems archive,"MJ Atallah, S Prabhakar","Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;,",2000
458,Rb5NnJ5KViIJ,"4, 175, 180, 203 amniosenosa, 204 cell migrations, 175 bonder cells, 179, 180 hemocytes, 176 PGC",I Drosophila,,
464,url:http://www.springerlink.com/index/GJ461198440332L2.pdf,Viral Radio,"A Lippman, DP Reed","BT Technology Journal,",2004
466,-H4lVPIakg8J,Part Five: Should Continuing Education Be Mandatory?.,"RG Brockett, BF LeGrand","New Directions for Adult and Continuing Education,",1992
477,w6VtZRVAZV8J,Comparing Hierarchical Data in External Memory. University of Maryland,SS Chawathe,Proceedings of the 25th VLDB Conference,
478,WyuPHBB-0GAJ,CAâ??s object database gets two-step release,S CRAIG,"Computerworld,",
480,69kmXg9nRZkJ,Issues in Developing Very Large Data Warehouses,"L Do, P Drew, W Jin, V Jumani, D Van Rossum","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1998
482,COTeaVKuo74J,198 1. The evolution of sex-role reversal and monogamy in shorebirds,WJ ERCKMANN,"Ph. D. diss., Univ. Washington, Seattle,",
484,vvivi2dLN9AJ,GRADUATE PROGRAM IN COMMUNICATION SCIENCES &amp; DISORDERS,CG Students,,2006
486,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099628%26type%3Dpdf,Domain-specific Keyphrase Extraction,"YB Wu, Q Li, RS Bot, X Chen","Proceedings of the 14th ACM international conference on  &hellip;,",2005
488,OQz4P5Iv-g0J,Effects of long-term and reduced-dose hormone replacement therapy on endothelial function and intima ,"M Hashimoto, M Miyao, M Akishita, T Hosoi, K Toba, ","MENOPAUSE-NEW YORK-,",2002
489,5fGxMmQQEykJ,IMHEXR MCFC stack scale-up,"T BENJAMIN, G REZNIKO, R DONELSONâ?¦","Proceedings of the 27th Intersociety Energy Conversion  &hellip;,",1992
503,30fOGPmJ6fIJ,Linear Clustering of Objects with Multiple Attributes,HVJ Jag901,"Proceedings of ACM SIGMOD,",2001
507,30fMB9_zBm0J,ContrastplotsandP-Sphere trees: space vs. time in nearest neighbour searches,RR GoldsteinJ,"&hellip; of the Very Large Data Bases (VLDB) Conference, Cairo, Egypt,",
511,mKsEnKaqMhQJ,The Credit Hour and Faculty Instructional Workload,T Ehrlich,"New Directions for Higher Education,",2003
512,DA8yFPOOruIJ,Autosegmental Phonology,JA Goldsmith,,
514,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010695MT%26recid%3DA0032617AH,The use of discrete observer theory to trim and stabilize periodic coefficient dynamic systems,"MH Peters, PV Bayly, DA Peters","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
516,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027583%26type%3Dpdf,A content based image retrieval system based on the fuzzy ARTMAP architecture,"M Uysal, F Yarman-Vural","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
518,K1CvTrLwL_wJ,for the Pierre Auger Collaboration,M Mostafa,"Proc. 28th ICRC,(Tsukuba, Japan, 2003)",
520,454EqQMrnSYJ,Formation of Ganymede Grooved Terrain by Sequential Extensional Episodes: Implications of Galileo  ,"GC Collins, JW Head, RT Pappalardo","ICARUS-NEW YORK-,",1998
522,fa8RKQRn-XgJ,The family of concurrent logic programming languages,E Shapiro,"ACM Computing Surveys (CSUR),",1989
527,CWQuDi6C6hcJ,Manual for assessment of quality of object relations,"WE Piper, M McCallum, AS Joyce","Unpublished manuscript,",
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
531,eGhUcgT4ZQcJ,"ISSACâ??96: Proceedings of the 1996 International Symposium on Symbolic and Algebraic Computation,  ",YN Lakshman,"Zurich, Switzerland. ACM Press, New York,",
538,aqVgCgNPqp4J,Arvind. Id nouveau. CSG Memo 265,"RS Nikhil, K Pingali",,1986
540,SSU5skdzxREJ,Analysis patterns for patient treatment,"T Sorgente, EB Fernandez, MM Larrondo-Petrie",submitted for,
541,J71GM5zkRoYJ,Building temporal structures in a layered multimedia data model,"GA Schloss, MJ Wynblatt",Proc. Second ACM International Conference on,
548,url:http://portal.acm.org/citation.cfm%3Fid%3D234286.1057819,Prolog session,R Hudson,"History of programming languages---II table of contents,",1996
551,0ldzxNM8mMQJ,EAGER: Programming Repetitive Tasks by Example,A Cypher,"Proceedings of CHI,",1991
555,mxACmnKeiBwJ,OLE Automation Programmerâ??s Reference,D Clark,,1996
556,-jIVsY3pIKMJ,Decision Support in Knowledge Acquisition: Concept Characterization Using Genetic Algorithms,A Lee-Post,,
559,mA1QbRiCXRAJ,J. Oral Laser Appl,"M Strassl, A Kasenbacher, E Wintner",at,
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
562,uWMZnfvTJqsJ,"An algebraic description of programs with assertions, verification and simulation",RM Burstall,"Proceedings of ACM conference on Proving assertions about  &hellip;,",1972
564,ek26aiEheesJ,STRUDEL: A Web-site Management System,"M Fernandez, J Kang, A Levy, D Suciu",,
565,WboWWH5GQBUJ,Verifiable secret sharing and multiparty protocols with honest majority,"T Rabin, M Ben-Or","&hellip;  of the twenty-first annual ACM symposium on Theory of  &hellip;,",1989
571,Ar8qus-3KAQJ,Computation of Floating Mode Delay in Logic Circuits&quot; Practice and Implementation,"S Devadas, K Keutzer, S Malik, A Wang","MIT Technical Report, Massachusetts Institute of Technology, ",
573,5ptAphKla1oJ,Real Estate War in Cyberspace: An Emerging Electronic Market?,"K Crowston, RT Wigand",,
574,D1f1Uq41ae8J,Khordeh Avesta,F Shahzadi,"San Diego,",
576,T-_9EOiSJMgJ,Pouchitis After Ileal Pouch-Anal Anastomosis: A Pouchitis Disease Activity Index,"WJ Sandborn, WJ Tremaine, KP Batts, JH Pemberton","MAYO CLINIC PROCEEDINGS,",1994
578,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0014631CI,The digital doorkeeper'--Automatic face recognition with the computer.,"JL Nettles, AJ Witsmeer, P Seitz, M Bichsel","Proceedings 25 th Annual 1991 IEEE International Carnahan  &hellip;,",1991
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
586,sKZX_NA5UEAJ,or Constraint Maintenance IBM Research Report RJ 7348,"S Cen, JWDP Rules","IBM Almaden Research Center, March,",
587,fz4PKDuWGmoJ,A performance study of four index structures for set-valued attributes of low cardinality,"S Helmer, G Moerkotte","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
589,xCbXlJHLR48J,Path Queries on Compressed XML,"P Buneman, M Grohe, C Koch","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
593,mVDi5C2m95sJ,Metaphorical models of thought and speech: a comparison of historical directions and metaphorical  ,EE Sweetser,"Procs. 13th Annual Meeting of the Berkeley Linguistics  &hellip;,",
601,eCVVppG0h2MJ,Adaptive Disk Scheduling in a Multimedia DBMS,"K Lund, V Goebel",,
603,zHtkwO0u5tYJ,The Relationship Between International Trade and Linguistic Competence,"J Stanley, D Ingram, G Chittick","Report to DEET,",
604,qtSeY_1Q5YUJ,R. Yavatkar. Distributed File Organization with Scalable Cost/Performance. ACM-SIGMOD Int. Conf,"R Vingralek, Y Breitbart, G Weikum","On Management of Data,",
605,gfGSKwuJXO8J,Local and Global Query Optimization Mechanisms for Relational Databases,"K Satoh, M Tsuchida, F Nakamura, K Oomachi","VLDB,",1985
607,0lAHCM-lcjIJ,Data Management for Asymmetric Communication Environments,"S Acharya, R Alonso, M Franklin, S Zdonik, B Disks","Proc. ACM SIGMOD Conf., San Jose, CA, May,",
609,BZLkF_YQCiYJ,"Out of the depths, an autobiographical study of mental disorder and religious experience.",AT Boisen,,1960
615,y8YwCE-kbMgJ,BASIC COMPUTER LITERACY SKILLS EXPECTED OF STUDENTS BY INSTRUCTORS AT WISCONSIN INDIANHEAD TECHNICAL ,RD Pennings,,2001
617,glLXyAIPPkIJ,Determination of low levels of cadmium in blood by electrothermal atomization and atomic absorption  ,"HT Delves, J Woodward","At Spectrosc,",
