tid,id,title,authors,venue,year
723,40Mh__7XofkJ,Biomass for greenhouse gas emission reduction Task 4-6: Techno-economic characterisation of  ,"ND Diamantidis, EG Koukios",,1999
734,pWvaKmyYCRMJ,"Radioprotection (colloques), this issue","NA Beresford, SM Wright, CL Barnett, JL Hingston,  ",,
736,onlybp6SAAsJ,AD 2003. TelegraphCQ: Continuous Dataflow Processing for an Uncertain World,"S Chandrasekaran, O Cooperâ?¦",Proc. of the Conf. on Innovative Data Systems Research (CIDR,
737,yakFS8B4O4UJ,Fast Software Processing of Motion JPEG Video,BC Smith,,
738,url:http://ieeexplore.ieee.org/iel5/2193/3608/00129232.pdf%3Farnumber%3D129232,Adaptive implementation of internal model principle for continuous time systems,G Feng,,
743,QP644DCdXsgJ,Theory of Dielectrical Optical Waveguides,D Marcuse,"Academic, San Diego,",
750,kMnXGU8LNgEJ,Short Proofs on Lrâ??Differentiability,"H Rieder, P Ruckdeschel",,2000
755,2tuXRrSSJg8J,Topologically Constrained Manganese (III) and Iron (III) Complexes of Two Cross-Bridged  ,"TJ Hubin, JM McCormick, NW Alcock, DH Busch","Acc. Chem. Res,",1996
757,TCx3OC9-JJIJ,Methodology of Social Sciences,PA Gemtos,,1987
758,4wU7PtxrNiMJ,CONVERGENCE-INNOVATION AND CHANGE OF MARKET STRUCTURES BETWEEN TELEVISION AND ONLINE SERVICES,"M Dowling, C Lechner, B Thielmann",,
759,9geq1clRBeUJ,Adiabatic invariants and the theory of quanta,P Ehrenfest,"Phil. Mag,",
767,ILjHdgB7fLIJ,Application of Head-Mounted Display to Radiotherapy Treatment Planning,JC Chung,Proceedings ACM,
777,7ZnuUiiR3igJ,"Spin Vector, Shape, and Size of the Amor Asteroid (6053) 1993 BW~ 3","P Pravec, M Wolf, L Sarounova, AW Harris, JK  ","ICARUS-NEW YORK-,",1997
785,o3sZZZUXcx0J,Video transport over wireless channels: a cycle-based approach for rate control,"M Hassan, L Atzori, M Krunz","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
791,bYwA-YOecBQJ,"RB, Warren,&quot; A Computer System for Cardiac Electrical Measurement and Control,&quot;","RC Barr, GS Herman-Giddens, MS Spach","Proc. 28th ACEMB, Sept,",
806,cXCXCB-8Z0gJ,Fast evolutionary strategies,"X Yao, Y Liu","PJ Angeline, e d. Proceedings of the Sixth Annual Conference &hellip;,",1997
811,flaguScUIo8J,Read-only transactions in a distributed database,"H Garcia-Molina, G Wiederhold","ACM Transactions on Database Systems,",1982
816,xLV2cdIuYQ8J,Common expression analysis in database applications,S Finkelstein,"Proceedings of the 1982 ACM SIGMOD international conference  &hellip;,",1982
824,JlS5P7ZUhp0J,"l, J. Gerlach, and T. Kropf. An Efficient Algorithm for Real-Time Model Checking",J Fro,Proc. EDAA/ACM/IEEE,
830,io7hIzOO6kAJ,Necessary and sufficient conditions to linearize doubly recursive programs in logic databases,"W Zhang, CT Yu, D Troy","ACM Transactions on Database Systems,",1990
833,CehzPbrqQGwJ,"D vanWilligen, AWS Helwig, Vincent. Loran-C&amp;Galileo, An European navigation solution",O GWA,"Proc of the 29th Annual Technical Symposium of the  &hellip;,",
837,nPjQ74tquRYJ,"Physiology and biochemistry of seeds in relation to germination. Vol. 2, Viability, dormancy, and  ","JD Bewley, M Black",,1982
845,uy8MOTvPkOsJ,Eager aggregation and lazy aggregation,"PY Weipeng, L Per-Ake","Proceedings of the 21st International Conference on Very  &hellip;,",
863,Td7GubFt3cQJ,Timing Trigger and Control distribution for LHC detectors.,BG Taylor,"Procs 1st Workshop on Electronics for LHC Experiments, CERN/",
871,aPu0IggUnDAJ,Efficient Multicarrier Realization of Full-Rate Space-Time Orthogonal Block Coded Systems,"B Farhang-Boroujeny, C Schlegel",Submitted for,
872,LHB5vacxZxUJ,Influence of sulphate groups in the binding of peanut agglutinin. Histochemical demonstration with  ,"JA Martinez-Menarguez, J Ballesta, M Aviles, JF  ","The Histochemical Journal,",1992
879,jOpSoGOrQnoJ,Preparation for the Role of Teacher as Part of Induction into Faculty Life and Work,S Johnston,"NEW DIRECTIONS FOR TEACHING AND LEARNING,",1997
884,j4eMrUByISIJ,Meta-tag that page,P Kruger,"Electronic Library,",
885,wVXxtf9ByQMJ,Influence of genetic polymorphism on the cadmium induction of cytochrome P450 2A6,"S Satarug, K Kiyotani, M Fujieda, H Yamazaki, P  ",,
898,8pgeaJRtmw4J,"Law, theory, and geography","N Blomley, G Clark","Urban Geography,",
899,url:http://www.ingentaconnect.com/content/els/09505849/1999/00000041/00000013/art00045,Semantics of recursive relationships in entity-relationship model,HK Lee,"Information and Software Technology,",1999
903,MqQNwFiRyc0J,The silent crisis: the state of rain forest nature preserves,"CP van Schaik, J Terborgh, B Dugelby","See Kramer,",
908,qS4jhfgPbm8J,Bringing Object-Relational Technology to Mainstream,"V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference,",1999
912,xaZK15ALVoIJ,"Ambient Technologyâ??Now You See It, Now You Don't","R Payne, B Macdonald","BT Technology Journal,",2004
920,_bdp5T8SSuoJ,Efficiently publishing relational data as XML documents,"J Shanmungasundaram, E Shekita, R Barr, M Carey, B ","&hellip; . of the Int. Conf. on Very Large Data Bases (VLDB), Cairo,  &hellip;,",
929,Vo8xG3ckRj8J,"Adaptive, application-specific garbage collection","S Soman, C Krintz, D Bacon",,
944,Cw5kQP0ekNwJ,A Dual WM/FP System,D Kirovskiâ?¦,"Technical Report No. MSR-TR-2001-57, Microsoft Research,",
949,vujv9jQLzqsJ,Decongestants and antihistamines for acute otitis media in children,"CA Flynn, G Griffin, F Tudiver","Cochrane Database Syst Rev,",2001
991,_CsTI6SYZ_0J,Co-operating mobile agents for distributed parallel processing,"RG Hercock, JC Collis, DT Ndumu","Agents. Washington. Seattle,",
997,tq4bpWYOcEEJ,Customer handling intermediate serverâ??an architecture-led project,G Mathieson,"BT Technology Journal,",1997
1003,G7Fztq8UXBoJ,Determination of the content of uranium isotopes and isotopes of transuranium elements in spent fuel ,"V Ya, AAZ Gabeskiriya, VV Mikulenokâ?¦",At.,
1004,RIMXEUkCRhAJ,On the spectral gap of the M/M/N/N queue,"C Fricker, P Robert, D Tibi","Unpublished manuscript,",
1010,zyXyTW7sX_sJ,Reduction of the cost of erythropoietin therapy by coadministration of L-carnitine in hemodialysis  ,"D Karvadias, C Fortounas, J Tsouchnikas, T  ","EDTA 32nd Congress, Athens, Greece,",
1021,B_uVZljb32AJ,Strategic Informative Advertising in a TV-Advertising Duopoly,"T Nilssen, L SÃ¸rgard",,2000
1025,f-_QuS8Wg2oJ,Fairness and Social Risk I: Unaggregated Analyses,"PC Fishburn, RK Sarin","Management Science,",1994
1028,H3Tcub0JEEgJ,MMDB Reloading Algorithms,"L Gruenwald, MH Eich","Proc. ACM SIGMOD Int&#39;l Conf. Management of Data,",
1037,url:http://doi.wiley.com/10.1002/ace.7705,Policy for Older Adult Education,"DA Peterson, H Masunaga","New Directions for Adult and Continuing Education,",1998
1047,4oO57raSQYIJ,Simplified mass production process for 16% efficiency multi-crystalline silicon solar cells,"S Arimoto, M Nakatani, Y Nishimoto, H Morikawa, M  ","Proc. 28th IEEE PVSC, Anchorage,",
1058,gfDHjcaMlAYJ,Integrating Technology &amp; Human Decisions: Global Bridges into the 21st Century,"R Lahdelma, P Salminen, J Hokkanen, DK Despotis, C ","New Technologies Publications, Athens,",
1096,weqDiTjh6vEJ,1 995,GA Abbink,A SAMâ??CGE demonstration model for,
1105,3pMR76SCtrYJ,"Swarni (1993), Mining Association Rules between Set of Items in Large Databases",I Agrawal,"Proc. Of the ACM SIGMOD Conference of Management of Data,",
1107,DNVHTz7tMywJ,S3: Similarity Search in CAD Database Systems,"S Berchtold, HP Kriegel",,
1112,Hh77kxhcx3IJ,Define â??re-engineerâ??,RL Manganelli,"Computerworld,",
1113,oTBW6Du0J3wJ,VOLTAGE COLLAPSE AND TRANSIENT ENERGY FUNCTION ANALYSES OF AC/DC SYSTEMS,CA Canizares,,1991
1116,8Ha8o2X9l2IJ,JavaScript 1.2 Addison-Wesley,S Mintert,,
1122,a2wqpKma5J4J,Chain : Operator Scheduling for Memory Minimization in Data Stream Systems,"B Babcock, S Babu, M Datar, R Motwani","SIGMOD Conference,",2003
1125,cUc33JVbnaMJ,Hepatic artery in liver transplantation,"S Todo, L Makowka, AG Tzakis, JW Marsh Jr, FM  ","Transplant Proc,",1987
1126,66ETi80OPHIJ,"Kosower, E. M",NR Intermediates,"Acc. Chem. Res,",
1129,APeW8vP_8xkJ,Specifying and Enforcing Intertask Dependencies,"PCAMP Singh, A Sheth, M Rusinkiewicz","Proc. of the 19th VLDB, Dublin, Ireland,",
1135,4DV7r4cK1j8J,An Index Structure for Efficient Reverse Nearest Neighbor Queries,"C Yang, KI Lin",,
1136,m5TPCXiVi4gJ,Self-monitoring as a determinant of self-disclosure reciprocity during the acquaintance process,"DR Shaffer, JE Smith, M Tomarelli","Journal of Personality and Social Psychology,",
1144,ae7u4oyTu80J,Realm-based Spatial Data Types: The ROSE Algebra [J],"R Cuting, M Schnider","VLDB Journal,",
1148,jksAN1GfbR8J,Formation of radiocative iodine emission at nuclear power plants with RBMK-1000 reactors,"VG Kritskii, NI Ampelogova, VI Krupennikovaâ?¦",At.,
1153,Qn0bUAsaGRsJ,Characterizing Flows in Large Wireless Data Networks,"X Meng, S Wong, Y Yuan, S Lu",Proceedings of ACM,
1166,z8Fr00l4enkJ,Near-field investigations of the Landers earthquake sequence,"K Sieh, L Jones, E Hauksson, K Hudnut, D Eberhart- ","April to July,",
1183,url:http://portal.acm.org/citation.cfm%3Fid%3D1073204.1073322,Shape &amp; texture,D Ebert,"Proceedings of ACM SIGGRAPH 2005,",2005
1187,aovCRhocZUcJ,Bluetooth-based sensor networks,"P Bonnet, A Beaufour, MB Dydensborg, M Leopold","ACM SIGMOD Record,",2003
1190,UvrUB-0xj2kJ,"detailed data cited in A Copper Bullet for Software Quality Improvement IEEE Computer, February 2004",M Blaha,"IEEE Computer,",2004
1195,vrPncxDR7pIJ,UMTSâ??the mobile part of broadband communications for the next century,"AJ Clapton, NC Lobley, S Dutnall, MI Dando, P  ","BT Technology Journal,",1998
1198,HUlazBB0e4MJ,Amoebic liver abscess,OP Kapoor,,
1200,odTLs54Ndu0J,The USENET Cookbook - an Experiment in Electronic Publishing,BK Reid,,
1201,Aw-FkjehDWQJ,An adaptive automated web browsing (tech report sidl-wp-1995-0023,"YM Balbanovic, Y Yun","Technical report, Dept. Of Computer Science, Stanford University",
1207,cEHWiuGUswkJ,Gadolinium-enhanced MRI in central nervous system BehÃ§et's disease,"E Erdem, R Carlier, ABC Idir, PO Masnou, A  ","Neuroradiology,",1993
1208,R4GBIfrB0C4J,A new statistical approach to timing analysis of VLSI circuits,"RB Lin, MC Wu",,
1212,8csLfocW5QsJ,The distributed sediment budget model and watershed management in the Paleozoic Plateau of the upper ,SW Trimble,"Physical Geography,",
1216,7b9GBBVZYGYJ,Over half of the women on public assistance in Washington reported physical and sexual abuse as  ,"P Roper, G Weeks","Seattle: Washington State Institute for Public Policy,",
1221,LJeRTmGqu0YJ,Business Networking in the Swatch Group,R ALT,"Electronic Markets,",1999
1229,lsY_rXfEDDIJ,Apply data mining techniques to a health insurance information system,"M Viveros, J Nerahos, M Rothman",,
1234,kP_3CPsPGP0J,Syghronec Oikonomikec Skeqeic twn Arhaiwn Ellunwn (Contemporary Economic Thoughts of Ancient Greeks),A Kanelopoulos,,1996
1237,LLrTmOV18FUJ,An exact algorithm for the min-interference frequency assignment problem,"V Maniezzo, R Montemanni","Submitted for publication,",1999
1246,OTX-4FYUeA0J,Investigation of interfacial segregation in steels using multivariate analysis of EDX spectra,"JM Titchmarsh, S Dumbill, IA Vatter","Proc 29th Annual Conf. MAS,",
1248,gWlQx3eo0Y0J,The implication problem for inclusion dependencies: A graph approach,"R Missaoui, R Godin","ACM SIGMOD Record,",1990
1249,CnYPoBHLX58J,The complexity-extremity effect and age-based stereotyping,PW Linville,"Journal of Personality and Social Psychology,",
1261,hRWz5_50G6UJ,Greedy iterative multiuser detection for turbo coded multiuser communications,"B Vojcic, A AlRustamani, A Damnjanovic",Proc. Int. Conf.,
1269,JHVWab3P4zIJ,An Orthogonally Persistent Java TM,"MP Atkinson, MJ Jordan, T Printezis, S Spence","SIGMOD RECORD,",1996
1285,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA7423811AH,Data reliability(error detection codes for digital transmission),SG POWERS,"&hellip;  Telemetering Conference, Washington, D. C, Proceedings,",1973
1289,mBXW3LL2rC0J,"F. d'Ovidio, E. Gummati, and GR SeeM,&quot; Analysis and Evaluation of a Neural Network Performing  ",M Alderighi,"Expert Systems and NeuralNetworks, Zurich, Switzerland, July,",
1292,2EeNq89T2x8J,Maintenance of Association Rules: When to Update,"SD Lee, D Cheung","Proc. of SIGMOD WorkShop on Research Issues in Data Mining  &hellip;,",
1295,uwGRgxWWCtUJ,Database and Information Systems Research Database and Information Systems Research for Semantic Web ,"A Sheth, R Meersman",,
1311,url:http://www.springerlink.com/index/Q78X31366106T7X5.pdf,Foreword,FMH Schek,"The VLDB Journal The International Journal on Very Large  &hellip;,",1992
1312,0-sH4h6sX-YJ,Illumination and color in computer generated imagery,R Hall,,1988
