theta,delta,popper_time_sec,train_precision,train_recall,tp,fn,tn,fp,rules,size,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
3,0.5,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.25,33,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.1,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.08,36,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.05,36,0.96,0.78,1710,477,2121,63,,16,0.703125,0.8780487804878049,0.7809110629067246,0.5581395348837209,0.8865435356200527,0.6850152905198776
3,0.025,49,0.98,0.65,1415,772,2157,27,,36,0.8,0.7700534759358288,0.784741144414169,0.8647058823529412,0.8212290502793296,0.8424068767908309
4,1,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.8,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.5,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.25,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.1,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.08,35,0.95,0.78,1716,471,2103,81,,25,0.6148648648648649,0.883495145631068,0.7250996015936255,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.05,37,0.96,0.78,1710,477,2121,63,,16,0.703125,0.8780487804878049,0.7809110629067246,0.5581395348837209,0.8865435356200527,0.6850152905198776
4,0.025,48,0.98,0.65,1415,772,2157,27,,36,0.8,0.7700534759358288,0.784741144414169,0.8647058823529412,0.8212290502793296,0.8424068767908309
