tid,address,authors,booktitle,date,editor,id,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
136,,S. Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. Hinton, and T. Sejnowsky, editors,",136,,,,,pages 38-51.,"Morgan-Kauffman,",,Faster-learning variations on backpropagation: an empirical study.,,,
140,"San Mateo, CA:","S. E. Fahlman,","in Proceedings of the 1988 Connectionist Models Summer School,","1988,","D. S. Touretzky, G. E. Hinton, and T. J. Sejnowski,Eds.",140,,,,,pp. 38-51.,"Morgan Kaufmann,",,"Faster-learning variations on backpropagation: An empirical study,",,,
147,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,147,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
157,"Pittsburgh, PA.","Fahlman, S.E.",,,,157,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report,","(1988) An Empirical Study of Learning Speed in BackPropagation Networks (CMU-CS-88-162),",,,
159,,"Fahlman, Scott.",,1988.,,159,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
170,,S.E. Fahlman.,,1988.,,170,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
182,,"S. E. Fahlman,",,(1988).,,182,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,"An Empirical Study of Learning Speed in Back-propagation Networks,",,,
185,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,185,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
197,,"Fahlman, S. E. and Lebiere,C.",,(1990).,,197,Carnegie-Mellon Universtity.,,,,,,Technical Report CMU-CS-90-100.,The cascade-correlation learning architecture.,,,
211,,S. E. Fahlman and C. Lebiere.,,1990.,,211,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
218,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,218,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
241,"Pittsburgh, PA,",Scott E. Fahlman and Christian Lebiere.,,1990.,,241,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
251,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",251,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
270,,"Fahlman, S. E. and Lebiere, C.","In Advances in Neural Information Processing Systems,",(1990),"Touretzky, D. S. ed.",270,,,,,pp. 524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"vol. 2,",
272,,"Fahlman, S. E. and Lebiere, C.",In Neural Information Processing Systems,1990.,"Touretzky, D. S. (ed).",272,,,,,pp 524-532.,"Morgan-Kauffman,",,The Cascade Correlation Learning Architecture.,,2.,
282,"San Mateo, CA:","Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),282,,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,
308,,"Fahlman, S.E. & Lebiere, C.","In:Advances in Neural Information Processing Systems,",(1990),ed. D.S. Touretzky.,308,,,,,,Morgan Kaufmann.,,The cascade-correlation architecture.,,,
313,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,(1990),"In D. S. Touretzky, (ed.),",313,,,,,pages 524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume2,",
316,"Den-ver, CO,",S.E. Fahlman and C. Lebiere.,In Advances in Neural Information Processing Systems,1989.,,316,,,,,"pages 524-532,",,,The cascade-correlation learning architecture.,,"volume2,",
336,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,336,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architechture.,,2 .,
350,,Scott E. Fahlman and Christian Lebiere.,"In [13],",1990.,,350,,,,,"pages 524-532,",,,The Cascade-Correlation learning architec-ture.,,,
353,"San Mateo, CA,",S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",353,,,,,"pages 524-532,","IEEE, Morgan Kaufmann.",,The cascade-correlation learning architecture.,,"2,",
355,,"S. Fahlman and C. Lebiere,",in Neural Information Systems,1990.,"Ed.,  D. Touretzky,",355,,,,,pp. 524-532.,"Morgan-Kauffman,",,"The cascade correlation learning algorithm,",,"2,",
360,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advance in Neural Information Processing Systems,1990.,"(Ed) In Touretzky, D.",360,,,,,"524-532,","Morgan Kaufmann Publishers,",,The Cascade-Correlation Learning Architecture.,,"Vol 2,",
376,"San Mateo,",S.E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D.S. Touretzky, editor,",376,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
379,"San Mateo, CA,",S. E. Fahlman and C. Lebiere.,Neural Information Processing Systems,1990.,"In D.S. Touretzky, editor,",379,,,,,pages 524-532.,"Morgan-Kauffman,",,The cascade correlation learning algorithm.,,"2,",
385,"San Mateo, CA,","S.E. Fahlman and C. Lebiere,",Advances in Neural Information Processing Systems,1990.,,385,,,,,"2, pp. 524-532,","Morgan Kaufmann,",,"The cascade-correlation learning architecture,",,"Vol.2,",
386,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",386,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,
387,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",387,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,
392,"Denver, Colorado,",S. E. Fahlman and Lebiere C.,in Neural Information Processing Systems,"(1990),","Editors D. Touretzky,",392,,,,,pp. 524-532.,"Morgan Kauf-mann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",
394,,S. E. Fahlman and C. Lebiere,"in Advances in Neural Information Systems II,","1990,","D. E. Touretzky, ed.",394,,,,,pp. 524-532,Morgan Kaufmann.,,"The Cascade-Correlation Learning Architecture,",,,
397,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",397,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
413,,"Fahlman, Scott E.,",in Advances in Neural Information Processing Systems,(1991).,,413,,,,,,Morgan Kaufman,,"The Recurrent Cascade-Correlation Architecture,",,"3,",
415,,Scott E. Fahlman and David B. McDonald.,"Advanced Language Implementation,",1991.,"In Peter Lee, editor,",415,,,,,pages 137-156.,"The MIT Press,",,Design considerations for CMU common lisp.,,"chapter 6,",
420,,"Scott E. Fahlman,",,1991.,,420,"Dept. of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-100,","The Recurrent Cascade-Correlation Architecture,",,,
434,"New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,434,,,,"Lecture Notes in Computer Science,",pp.  125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
439,"New York, NY","Knoop, J. and Steffen, B.,","in Proc. of the Fourth Int. Conf. on Comp. Construct.,",(1992).,U. Kastens and P. ed.,439,,,,"Lec. Notes in Comp. Sci.,","5-7,","Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
442,"S pringer-Verlag, New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,442,,,,"Lecture Notes in Computer Science,",pp.125-140,"Pfahler,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
450,,Jurgen Knopp.,"Compiler Construction, volume 641 of Lecture Notes in Computer Science,",1992.,"In U. Kastnes and P. Pfahler, editors,",450,,,,,pages 271-277.,"Springer-Verlag,",,Improving the performance of parallel lisp by compile time analysis.,,,
454,"Paderborn, Germany,","K.G. Langendoen and P.H. Hartel, FCG:","Proceedings of the International Workshop on Compiler Construction,",1992.,"Springer Verlag LNCS 641, U. Kastens and P. Pfahler (eds),",454,,,,,"pp 278-296,",,,"a code generator for lazy functional languages, in Compiler construction (CC),",,,
463,,"Poggio, T., Fahle, M., and Edelman, S.",,(1992b).,,463,,"Science,",,,1018-1021.,,,Fast perceptual learning in visual hyperacuity.,,256,
469,"(Stockholm, Sweden),",S. T. Pope and L. E.,"in Proceedings of the 5th MultiG Workshop,",1992.,,469,,,,,,,,"Fahl en, Building sound into a virtual environment,",,,
472,"Burlington, Massachusetts,","Guy L. Steele Jr., Scott E. Fahlman, Richard P. Gabriel, David A. Moon, and Daniel L. Weinreb.",,1984.,,472,,,,,,"Digital Press,",,Common Lisp: The Language.,,,
478,"Bedford, Massachusetts,","Common Lisp: The Language (Second Edition). By Guy L. Steele Jr., Scott E. Fahlman, Richard P. Gabriel, David A. Moon, Daniel L. Weinreb, Daniel G. Bobrow, Linda G. DeMichiel, Sonya E. Keene, Gregor Kiczales, Crispin Perdue, Kent M. Pitman, Richard C. Waters, and Jon L White.",,1990.,,478,,,,"ISBN 1-55558-041-6. Steele and Gabriel, Evolution of Lisp 72",,"Digital Press,",,,,,
485,,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,485,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,
486,,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fahlman, S., Fisher, D., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pachowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J., & Zhang, J.",,(1991).,,486,"Pittsburgh, PA: Carnegie Mellon.",,,,,,"(Technical Report CMU-CS-91-197),",The MONK's Problem: A Performance Comparison of Different Learning Algorithms.,,,
491,"Pittsburgh, PA - USA,","S. B. Thrun, J. Bala, E. Bloendorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. D^zeroski, S. E. Fahlman, D. Fisher, R. Hamann, K. Kauf-man, S. Keller, I. Kononenko, J. Kreuziger, R. S. Michalski, T. Mitchell, P. Pachovicz, Y. Re-ich, H. Vafaie, W. Van de Welde, W. Wentzel, J. Wnek, and J. Zhang.",,1991.,,491,"School of Computer Science, Carnegie-Mellon University.,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems a performance comparison of different learning algorithms.,,,
492,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S Dzroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Re-ich H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,492,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems a performance comparison of different learning algorihms.,,,
505,,"S.B. Thrun, J. Bala, E. Bloedorn, B. Cheng I. Bratko, S. Dzeroski k. De-Jong, S. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, K. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1990.,,505,"Carnegie Mellon University CMU-CS-91-197,",,,,,,"Technical report,",The monk's problem: a performance comparison of different learning algorithms.,,,
516,"Pittsburgh, PA.","S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,,,516,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CD-91-197,",The MONK's problems a performance comparison of different learning algorithms.,,,
517,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,517,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The MONK's problems: A performance comparison of differ-ent learning algorithms.,,,
523,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,523,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
527,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,527,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
531,"Irvine, CA:","Kibler, D., & Aha, D. W.",In Proceedings of the Fourth International Workshop on Machine Learning,,,531,,,,,(pp.24-30.,Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,(1987).
546,"Irvine, CA,",D. Kibler and D. Aha.,"In Proc. of the 4 th International Workshop on Machine Learning,",,,546,,,,,"pages 24-30,",,,Learning representative exemplars of concepts: An initial case study.,,,1987.
557,,"Aha, D. & Kibler, D.",Proc. IJCAI-89,,,557,,,,,pp.794-799.,,,Noise-tolerant instance-based learning algorithms.,,,(1989).
558,,"Aha, D. & Kibler, D.",Proc. IJCAI-89,,,558,,,,,pp.794-799).,,,Noise-tolerant instance-based learning algorithms.,,,(1989).
564,"Detroit, MI:","Aha, D. W., & Kibler, D.",In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,564,,,,,(pp. 794-799).,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).
578,"Detroit, MI,",D. Aha and D. Kibler.,"In Proceedings of IJCAI-89,",,,578,,,,,"pages 794-799,",Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,1989.
582,,"AHA, D.W., KIBLER, D. and ALBERT, M.K.",,,,582,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,"
590,,"Aha, D. W., D. Kibler, and M. K. Albert,",,,,590,,"Machine Learning,",,,"pp. 37-66,",,,"``Instance Based Learning Algorithms,''",,"Vol 6,",1991.
597,,"Aha, D. W., Kibler, D., & Albert, M.",,,,597,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6 (1),",(1991).
599,,"Aha, D. W., Kibler, D., & Albert, M.",,,,599,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,6 (1).,(1991).
608,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,608,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
625,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,625,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
648,,"Aha, D., Kibler, D., and Albert, M.",,,,648,,"Machine Learning,",,,pp. 37-66.,,,Instance-based learning algorithms.,,"7,",(1991).
655,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,655,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
667,,"Aha, D. W., Kibler, D., Albert, M. K.",,,,667,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991)
674,,"Aha, D.W., Kibler, D., and Albert,",,,,674,,"Machine Learning,",,,37-66.,,,M.K. Instance-Based Learning Algorithms.,,"6,","1991,"
677,,"Aha, D.W., Kibler, D., and Albert, M.K.",,,,677,,"Machine Learning,",,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).
680,,"D. Aha, D. Kibler, and M. Albert,",,,,680,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6, no. 1,",1991.
709,,"J. S. Conery, D. F. Kibler,","Proc. ACM Symp. Functional Programming and Computer Architecture,",,,709,,,,,,,,"Parallel Interpretation of Logic Programs,",,,1981.
714,,"Datta, P. and Kibler, D.",In Proceedings of the ML92 Workshop on Biases in Inductive Learning,,,714,,,,,,,,Utilizing prior concepts for learning.,,. 14.,(1992).
717,"Tahoe City, CA.","Datta, P. and Kibler, D.",In Proceedings of the Twelfth International Conference on Machine Learning.,,,717,,,,,,Morgan Kaufmann.,,Learning Prototypical Concept Descriptions.,,,(1995).
721,"Tahoe City, CA,",P. Datta and D. Kibler.,"In Proceedings of the Twelfth International Conference on Machine Learning,",,,721,,,,,"pages 158-166,",Morgan Kaufmann.,,Learning prototypical concept descriptions.,,16,1995.
723,,"Hampson, S. and Kibler, D.","DIMACS Challenge on Satisfiability Testing,",,,723,,,,,,,,Plateaus and plateau search in Boolean satisfiability problems: When to give up searching and start again.,,,1993.
735,"Los Altos, CA:","Kibler, D., & Porter, B.",In Proceedings of AAAI-83.,,,735,,,,,191-196.,Morgan-Kaufmann.,,Episodic learning.,,,(1983).
743,,"Kibler, D. & Langley, P.","in Proceedings of the Third European Working Session on Learning,",,,743,,,,,pp. 81-92.,"Pitman Publishing, London, UK,",,"Machine learning as an experimental science,",,,"(1988),"
744,,"Kibler, D. & Langley, P.","in Proceedings of the Third European Working Session on Learning,",,,744,,,,,pp. 81-92.,"Pitman Publishing, London, UK,",,"Machine learning as an experimental science,",,,"(1988),"
745,"Glasgow, Scotland:","Kibler, D. & Langley, P.",Proceedings of the Third European Working Session on Learning.,,,745,,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).
747,"Glasgow, Scotland.","Kibler, D. & Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,747,,,,,,Pitman.,,Machine learning as an experimental science.,,,(1988).
749,"Glasgow, Scotland.","Kibler, D. & Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,749,,,,,,Pitman.,,Machine learning as an experimental science.,,,(1988).
762,Glasgow: Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,762,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
765,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,765,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
775,,Pat Langley and Dennis Kibler.,,,,775,,,,"Unpublished paper,",,,,The experimental study of machine learning.,,,1991.
787,,"Nilsson, N. J.",,,,787,,"Journal of Artificial Intelligence Research 1,",,,139 - 158.,,,"Teleo-reactive programs for agent control,",,,"(1994),"
829,,"Pazzani, M., & Kibler, D.",,,,829,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
830,,"Pazzani, M., & Kibler, D.",,,,830,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
834,,"Pazzani, M., & Kibler, D.",,,,834,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
847,,Michael Pazzani and Dennis Kibler.,,,,847,,"Machine Learning Journal,",,,,,,The utility of knowledge in inductive learning.,,,1992.
848,,M. Pazzani and D. Kibler.,,,,848,,"Machine Learning,",,,,,,The utility of knowledge in inductive learning.,,"9(1),",1992.
861,"Los Altos, CA:","Ruby, D., Kibler, D.",Proceedings of the Ninth National Conference on Artificial Intelligence.,,,861,,,,,,Morgan Kaufmann.,,SteppingStone: An empirical and analytical evaluation.,,,(1991).
866,,"Rudy, D., Kibler, D.","Proceedings of the Ninth International Conference on Machine Learning,",,,866,,,,,,Morgan Kaufmann.,,Learning episodes for optimization.,,,(1992).
871,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning,,,871,,,,,(pp. 30-35).,AAAI.,,Instance-based prediction of continuous values.,,,(1994).
888,,"D. Kibler and D. W. Aha,","Proceedings of 3rd European Working Session on Learning,",,,888,,,,,,"Pitman,",,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,1988
891,,"D. Aha, D. Kibler, and M. Albert.",,,,891,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
893,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,893,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
903,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,903,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
908,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,908,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.
912,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,912,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
916,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,916,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.
925,,"Aha, D., Kibler, D., & Albert, M.",,,,925,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
933,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,933,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
934,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,934,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
938,,"David W. Aha, Dennis Kibler, and M. K. Albert.",,,,938,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,1991.
947,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,947,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
951,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,951,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
953,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,953,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
956,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,956,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.
958,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,958,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
978,,"D. W. Aha, D. Kibler, and J. K. Albert.",,,,978,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
1002,,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,1002,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.
1012,,D. Kibler and P. Morris.,"In Proceedings of the Seventh International Joint Conference on Artificial Intelligence,",,,1012,,,,,"pages 345-347,",,,Don't be stupid.,,,1981.
1014,,"Kibler, D.",,,,1014,"University of California, Irvine, CA,",,,,,,,Natural Generation of Heuristics by Transforming the the Problem Representation.,"Technical Report TR-85-20,",,1985.
1015,,B. Porter and D. Kibler.,,,,1015,,"Machine Learning,",,,"249-286,",,,Experimental goal regression: A method for learning problem-solving heuristics.,,1,1986.
1017,"Irvine, CA,",Dennis Kibler and David W. Aha.,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,1017,,,,,,,,Learning representative exemplars of concepts: An initial case study.,,,1987.
1019,"Glasgow, UK.","Kibler, D. and Langley, P.,",,,"editor,In Sleeman, D.,",1019,,,October,,"pages 81-92,","Turing Institute, Pitman.",,Machine Learning as an Experimental Science.,,,1988.
1034,,Michael Pazzani and Dennis Kibler.,,,,1034,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.
1042,,Pazzani M. and Kibler D.,,,,1042,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
