tid,id,title,authors,venue,year
174,2ACfLS1IpwQJ,CAME: the first step to automated software engineering,M Saeki,"Procs. OOPSLA 2003 Workshop on Process Engineering for  &hellip;,",
192,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 18th British National Conference on Databases (BNCOD),"C Goble, B Read","SIGMOD Record,",2002
196,9F4uvDaInLAJ,Towards Generic Service Management Concepts: A Service Model Based Approach. 7th IEEE/IFIP  ,"M Garschhammer, R Hauckâ?¦","Seattle, Washington USA: IEEE Publishing, May,",
204,ttr0t1Yr0u4J,Effects of externally mediated rewards on intrinsic motivation,EL Deci,"Journal of Personality and Social Psychology,",1971
205,dAR5F1GMKwIJ,Wireless Infrared Communications,"M Kahn Joseph, R Barry John","Proceedings of the IEEE,",
227,url:http://portal.acm.org/citation.cfm%3Fdoid%3D263690.264343,Branch libraries for multimedia repositories (poster),"M Kozuch, W Wolf, A Wolfe, D McKay","Proceedings of the second ACM international conference on  &hellip;,",1997
246,sfUBo7aTIgcJ,Provably secure coin flip in a Byzantine environment,"S Awerbuch, B Chor, S Goldwasser, S Micali",,1985
249,yz8u5ihaylAJ,"Testability, 1985 technology forecast",B Milne,"Electronic Design,",
263,uL-ngYuiUK8J,MPEGâ??7 Camera,"T Ebrahimi, Y Abdeljaoued, RMF i Ventura, OD  ",,
264,56U_bp4y6JoJ,"A., H. Muroya, and RG Gould. 1972",P Edwards,vivo demonstration of the circadian. rhythm of cholesterol ,
272,url:http://adsabs.harvard.edu/abs/1974PhDT........51S,The formulation of molecular quantum mechanics with the aid of particle density operators and phase  ,M Schleicher,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1974
283,dzHPil1BBAcJ,Evaluation of winter rye hybrids fertility,"L Madej, R Osinski, J Jagodzinski","BIULETYN-INSTYTUTU HODOWLI I AKLIMATYZACJI ROSLIN,",1995
285,SxkA8bJooH4J,Social Experimentation,H Riecken,,
286,QO9uigNY9WgJ,Computer implementation of thenite element method,A George,"Stanford University Technical Report STAN-CS-208, Stanford, CA, ",
292,Y0VN0e_bJjsJ,Fluency in a discourse or manipulation of mental objects,W DÃ¶rfler,"Proceedings of PME,",
316,-iCmy5Q7-00J,Thin Is In: Wafer-Thinning Method Delivers Ultra-Slim Chips with a Clean Process,D Bursky,"Electronic Design,",
321,wQ-OnGPsrdMJ,On the instability of cylindrical fluid surfaces,L Rayleigh,"Phil. Mag,",
322,08QDvcElXwwJ,Collapse analysis of reinforced concrete frames under earthquake [A],"CM Liu, XL Liu","Proc. Int. Conf. on Concrete,",1992
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
359,uKYClilrdlwJ,PHYLIP: Phylogenetic Information Package,J Felsenstein,"University of Washington, Seattle,",
363,XagphbDrGQMJ,Self-similarity in the Web. 2: 205â??223,"S Dill, R Kumar, KS McCurley, S Rajagopalan, D  ",,2002
364,UjuTLAYjzQcJ,ERP can magnify errors,C Stedman,"Computerworld,",
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
383,HEJ1Z4Q_xXMJ,The ADABAS Buffer Pool Manager,H Schoning,,
385,V5JQCf2HRkEJ,Experimental results on QCD from CLEO II,T Browder,"Proc. 28th International Conference on High Energy Physics,",
389,0KLIpvrbmtEJ,Vancomycin for prophylaxis against sepsis in preterm neonates,"AP Craft, NN Finer, KJ Barrington","Cochrane Database Syst Rev,",2000
394,Ng1p4qxvf7EJ,1 W 980 nm pump modules with very high efficiency,"B Sverdlov, B Schmidt, S Pawlik, B Mayer, C Harder","Proc. 28th Eur. Conf. on Optical Communication,",
407,9fcJjh5vHn8J,Data and Knowledge Base Research at Hong Kong University of Science and Technology,"P Drew, B Hamidzadeh, K Karlapalem, ACY Kean, DL  ","SIGMOD Record,",1995
435,TnnGbQoTybAJ,Algorithm 63: partition,CAR Hoare,"Communications of the ACM,",1961
441,28W6aWq-C4oJ,Semantic web recommender systems,CN Ziegler,,
453,uen3X_Kdpi4J,Amniotic fluid acetylcholinesterase as a possible diagnostic test for neural tube defects in early  ,"AD Smith, NJ Wald, HS Cuckle, GM Stirrat, M Bobrow","Lancet i,",1979
454,QKN4lCN_gE0J,Effects of an intervention programme for improved discharge-planning,"C Haeggmark, B Nilsson","VARD I NORDEN,",1997
458,Rb5NnJ5KViIJ,"4, 175, 180, 203 amniosenosa, 204 cell migrations, 175 bonder cells, 179, 180 hemocytes, 176 PGC",I Drosophila,,
478,WyuPHBB-0GAJ,CAâ??s object database gets two-step release,S CRAIG,"Computerworld,",
481,fzjkVBKQlFkJ,Additive logisitic regression: a statistical perspective on boosting,"JH Friedman, T Hastie, R Tibshirani",,1998
493,uQN3b_IsnKsJ,A Majority consensus approach to concurrency control for multiple copy databases,RH Thomas,"ACM Transactions on Database Systems,",1979
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
497,WmnYIr3Wl_QJ,Human T-Cell Lymphotrophic Virus Type-I (HTLV-I) Retrovirus and Human Disease,"DJ Bentrem, EE McGovern, ML Hammarskjoeld, RF  ","JOURNAL OF EMERGENCY MEDICINE,",1994
500,vasz2m_3vAQJ,Deconstructing the Internet using VUGH,O Martin,"Proceedings of VLDB,",
504,tJ6kK-HVAlsJ,SQL Multimedia and Application Packages (SQL/MM) Base Documents,P COTTON,,1994
519,jEkYy-CXux0J,Anderson PW and Palmer RG 1977,DJ Thouless,Phil.,
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
531,eGhUcgT4ZQcJ,"ISSACâ??96: Proceedings of the 1996 International Symposium on Symbolic and Algebraic Computation,  ",YN Lakshman,"Zurich, Switzerland. ACM Press, New York,",
547,wv5fSLQb43YJ,Closed-loop balancing and singular perturbation: a new result,"L Fortuna, G Muscato, G Nunnari","Electronic Letters,",1991
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
575,0sNACo8196EJ,A coherence theorem for ordered families of probability measures on a partially ordered space,DA Ross,"Unpublished manuscript,",1993
580,DvhLJEgyVOUJ,Schubert varieties and cycle spaces,"AT Huckleberry, JA Wolf",,
584,O4K4hktgjLMJ,Representing othersâ?? preferences in mixed motive games: Was schelling right,"G Devetag, M Warglien",,
592,bIui8xtInQEJ,Expert system for selecting expert system shells.,"A Martin, RKH Law","Information and Software Technology,",1988
595,url:http://doi.wiley.com/10.1002/ace.31,Living in the Feudalism of Adult Basic and Literacy Education: Can We Negotiate a Literacy Democracy ,BA Quigley,"New Directions for Adult and Continuing Education,",2001
596,A2VpfbUljcUJ,Mediacups: experience with design and use of computer-augmented everyday artefacts,"M Beigl, HW Gellersen, A Schmidt","Computer Networks,",2001
599,K8FEoYyEPL8J,Beyond Process: TQM Content and Firm Performance,"R Reed, DJ Lemak, JC Montgomery","The Academy of Management Review,",1996
608,KzqcbQwUPmAJ,Logjam: A Tangible Multi-Person Interface for Video Logging,"J Cohen, M Withgott, P Piernot",,
612,cSCaEZboCIgJ,Transition to a unified system: using Perl to drive library databases and enhance Web site  ,JC Fagan,"ELECTRONIC LIBRARY,",2001
624,wN1gLUwtQgQJ,"Mix Barrington, Huong LeThanh, On Counting AC0 Circuits with Negative Constants","A Ambainis, A David",Proceedings of the 23rd International Symposium on ,
626,LwZe_nTD__UJ,Mining fuzzy association rules in database,"MK Chan, F Ada, HW Man","SIGMOD Record,",
638,n85SwXicWVgJ,Efficient Semantic-Based Content Search in P2P Network,"HT Shen, Y Shu, B Yu","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING.,",2004
642,-r42fmhetDIJ,Asynchronous Groupware Support Effects on Process Improvement Groups: An Action Research Study,", RJ McQueen",,
643,sxo1ryVVzFoJ,Endoscopic submucosal resection with hook knife,O TSUNEO,"&hellip;  International Endoscopy conference with live demonstration  &hellip;,",
649,38Vz_jXCWv0J,"A survey of protein variation in populations of the Pacific oyster, Crassostrea gigas, 92 pp. M. Sci",NE Buroker,"thesis, University of Washington, Seattle, Washington 1975 ",
654,dJEVZKkG84YJ,Microsoft ASP. NET step by step,GA Duthie,,
663,1TMIW7L9HcgJ,Mechanical behavior of steam-treated spruce wood under compressive strain,"PP KÃ¤renlampi, P TynjÃ¤lÃ¤, P StrÃ¶m",Submitted for,
681,aFR5JQquCFMJ,Self-Monitoring During Collegiate Studying: An Invaluable Tool for Academic Self-Regulation,"BJ Zimmerman, AS Paulsen","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1995
694,EZtmAlgBk40J,Fuzzy Logic in Diagnosis: Possibilistic Networks&quot; invited Chapter in Fuzzy Logic (J. Baldwin) John  ,M Ulieru,,
700,j4c0nOUirDkJ,Unskilled and unaware of it: How difficulties in recognizing oneâ??s own incompetence lead to  ,"J Kruger, D Dunning","Journal of Personality and Social Psychology,",1999
701,6StFlriC-A8J,Usage and Attitude Survey About Credit and T &amp; E Cards,BA Agency,"Athens, Greece,",
708,aAB6fCx2FEgJ,Creating an interactive immersive decision environment: linking modelling to visualisation,I BISHOP,"Proceedings of the 23rd Annual International Conference of  &hellip;,",
709,k4CGOBrxx_0J,A geographic redirection service for on-line games,"C Chambers, W Feng, W Feng, D Saha","Proceedings of the eleventh ACM international conference on  &hellip;,",2003
710,vtk5MXDp0d4J,Integration of asynchronous and self-checking multiple-valued current-mode circuits based on dual- ,"T Hanyu, M Kameyama",,
718,NX9bCNDWjFkJ,Agile Software Development: Addison-Wesley Pub Co,A Cockburn,,
726,XbvJHTrcf74J,"Neural networks for identification, prediction, and control","DT Pham, X Liu",,1995
727,L0RvrQHAbfEJ,On ripples,JR Wilton,"Phil. Mag,",
730,JclQFC-1s18J,From Ternary Relationship to Relational Tables: A Case Against Common Beliefs,"SIGMOD RECORD, 2002","SIGMOD RECORD,",2002
736,onlybp6SAAsJ,AD 2003. TelegraphCQ: Continuous Dataflow Processing for an Uncertain World,"S Chandrasekaran, O Cooperâ?¦",Proc. of the Conf. on Innovative Data Systems Research (CIDR,
738,url:http://ieeexplore.ieee.org/iel5/2193/3608/00129232.pdf%3Farnumber%3D129232,Adaptive implementation of internal model principle for continuous time systems,G Feng,,
743,QP644DCdXsgJ,Theory of Dielectrical Optical Waveguides,D Marcuse,"Academic, San Diego,",
750,kMnXGU8LNgEJ,Short Proofs on Lrâ??Differentiability,"H Rieder, P Ruckdeschel",,2000
754,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101210%26type%3Dpdf,Supporting Multi-Party Voice-Over-IP Services with Peer-to-Peer Stream Processing,"X Gu, Z Wen, PS Yu, ZY Shae","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
756,EgREwWwnDl8J,EMI prediction in system level simulation,"RF Milson, PA Jamieson, KJ Scott","11th Int Zurich EMC Symposium, Zurich, Switzerland,",
758,4wU7PtxrNiMJ,CONVERGENCE-INNOVATION AND CHANGE OF MARKET STRUCTURES BETWEEN TELEVISION AND ONLINE SERVICES,"M Dowling, C Lechner, B Thielmann",,
765,05T0i_mEVBQJ,Explaining the Enigmatic Anchoring Effect: Mechanisms of Selective Accessibility,"F Strack, T Mussweiler","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1997
773,5wYlQQp8yzcJ,Symbolic Math Software,B Simon,"PC Magazine, August,",
775,WCMOCNj_Tp0J,Assessment of Neonatal Diaphragmatic Paralysis Using Magnetic Phrenic Nerve Stimulation,"GF Rafferty, A Greenough, G Dimitriou, MI Polkey,  ",,
795,7wR9m6I7AXIJ,Monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory  ,"T Ishii, S Serizawa, A Kohda, H Nakatani, T  ","Genes to Cells,",2001
799,e5-CTg05DkUJ,The Acute Pediatric Scrotum,"MW Schul, MA Keating","JOURNAL OF EMERGENCY MEDICINE,",1993
804,uLtmZSoOf4gJ,Nonlinear programming: A historical note,HW Kuhn,"History of Mathematical Programming (JK Lenstra et al., eds. &hellip;,",1991
817,sbptAqgBfJcJ,Id Nouveau: Quick reference guide,R Nikhil,"Technical report, MIT Laboratory for Computer Science, Cambridge",
829,snFTnJwYDwEJ,Secure Online 3D Human Body Database,"A Ruto, B Buxton, I Mirkin, C Goonatilake","Procs of Scanning,",
830,io7hIzOO6kAJ,Necessary and sufficient conditions to linearize doubly recursive programs in logic databases,"W Zhang, CT Yu, D Troy","ACM Transactions on Database Systems,",1990
833,CehzPbrqQGwJ,"D vanWilligen, AWS Helwig, Vincent. Loran-C&amp;Galileo, An European navigation solution",O GWA,"Proc of the 29th Annual Technical Symposium of the  &hellip;,",
834,HbyP8kT8KRoJ,"266-275, V.(1997).â??Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources.â??","M Tork Roth, PM Schwarz",Proceedings of the 23rd International Conference on Very ,
836,1U-FXQiz6lEJ,Generating machine specific optimizing compilers,"R Hoover, K Zadeck","Proceedings of the 23rd ACM SIGPLAN-SIGACT symposium on  &hellip;,",1996
837,nPjQ74tquRYJ,"Physiology and biochemistry of seeds in relation to germination. Vol. 2, Viability, dormancy, and  ","JD Bewley, M Black",,1982
839,SoYddsSyKfoJ,V-BLAST: An architecture for realizing very high data rates over the rich-scattering wireless  ,"PW Wolniansky, GJ Foschini, GD Golden, RA  ",,
850,mAUD5IjmXtkJ,Personal communication,B Goyette,,1999
856,YbMB2pvYUtgJ,Im. ode strikes the right cord,H Curtis,"Electronic News,",
859,0VjT7172hiIJ,Using Cooperative Learning with Students Who Have Attention Deficit Hyperactivity Disorder. Pull-out ,"HE Taylor, S Larson","Social Studies and the Young Learner,",1998
866,VqTL9bzyQscJ,A complete mechanization of!-order type theory.&quot;,"T Pietrzykowski, DC Jensen",Proceedings of ACM Annual Conference,1972
872,LHB5vacxZxUJ,Influence of sulphate groups in the binding of peanut agglutinin. Histochemical demonstration with  ,"JA Martinez-Menarguez, J Ballesta, M Aviles, JF  ","The Histochemical Journal,",1992
873,vXBhDUFQuWYJ,Satisfying Accountability Needs with Nontraditional Methods.,S Vernon,"New Directions for Adult and Continuing Education,",1993
880,DsXFhD9ejKAJ,Generating a Three-Dimensional Campus Model,T Drury,,
887,FQfrKKspbAIJ,A role for B lymphocyte stimulator (BLyS) in SjÃ¶grenâ??s syndrome,"X Mariette, S Roux, JE Gottenberg, F Desmoulins, J ",,
897,Rbp3B6Jt6M4J,Some in-situ measurements of the radiated emission in a door network,"JP ROUZAUD, F ISSA","&hellip;  Symposium on Powerline Communications, Athens, Greece,",
905,url:http://doi.wiley.com/10.1002/bit.260140201,Biotech no IogydB io en g in ee ri ng,"AE HUMPHREY, HR BUNGAY, FJS SCHULTZ, RP CANALE, AF ","MD,",1972
907,FIEB8Mx6gkEJ,"Declaration on Religious Liberty Dignitatis humanae, n. 3. 4 Ibid. 9 Ibid. n. 65",II Vatican Council,,
908,qS4jhfgPbm8J,Bringing Object-Relational Technology to Mainstream,"V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference,",1999
925,xuoJNqOArTsJ,Distance browsing in spatial databases,"GR Hjaltason, H Samet","ACM Transactions on Database Systems,",1999
931,GCVMmOSZn0AJ,Pat Selinger Speaks Out,"P Selinger, M Winslett","SIGMOD Record,",
932,BNnrEe6MZD4J,Indexing and retrieval of video based on spatial relation sequences,"S DaÄ?taÅ?, A Ghafoor","Proceedings of the seventh ACM international conference on  &hellip;,",1999
945,XeK-exduCywJ,A new efficient algorithm for computing Grobner basis,JC Faugere,"Proceedings of MEGA,",1998
946,33sc_DbtMtYJ,DATA INTEGRATION IN DATA WAREHOUSING,"D Calvanese, G de Giacomo, M Lenzerini, D Nardi, R ","INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,",2001
947,U1bHeyK5XhcJ,Differential analysis on manifolds with corners,RB Melrose,,
953,CaOblmTt-4UJ,Application of HLA based solutions for modeling and control of chemical plants,"A Bouguezouli, S Strassburger","&hellip; . 12. Symp. Simulationstechnik ASIM98, Zurich, Switzerland,",
960,EYTMYnikAh0J,Interoperating geographic information systems,MF Goodchildâ?¦,,1999
963,etPiwpNt9jkJ,A Sustainable World,TC Trzyna,,
999,XtNiZa9m2QwJ,Adenotonsillectomy for obstructive sleep apnoea in children,"J Lim, M McKean","Cochrane Database Syst Rev,",2003
1001,0MU6n8A37JQJ,Naturalistic study of evaluation utilization,MC Alkin,"New Directions for Program Evaluation,",1980
1013,vtzZpYMljXsJ,andR. Ladin. Organizinglongrunning activities with triggers and transactions,"U Dayal, M Hsu","Proceedings of the ACM SIGMOD,",
1027,08QU6QNmo98J,A methodology for eliciting product and process expert knowledge in immersive virtual environments,"JM Ritchie, JEL Simmons, RG Dewar, ID Carpenter","&hellip;  International Conference on Management of Engineering and  &hellip;,",
1029,0JuPgyHoQIEJ,High performance Fortran: status report,GL Steele Jr,"ACM SIGPLAN Notices,",1993
1041,ku3xN0cfXI4J,Minimization of non-linear approximation functions,K Madsen,,1985
1044,H3lIzafD9CwJ,Making Explicit the Development Toward the Scholarship of Teaching,"CB Weston, L McAlpine","New Directions for Teaching and Learning,",2001
1045,G3QWq2T08SEJ,Analysis of SIGMODs Co-Authorship Graph,M Nascimentoâ?¦,"SIGMOD RECORD,",2003
1049,w_x_rK2b9TgJ,Endoscopic retrograde cholangiopancreatography in gallstone-associated acute pancreatitis,"K Ayub, R Imada, J Slavin","Cochrane Database Syst Rev,",2004
1053,zShkythuo9EJ,Field Measurement of the Acoustic Nonlinearity Parameter in Turbine Blades,"YL Hinton, VT Directorate, JK Na, WT Yost, GL  ",,
1056,tR2dDfl72msJ,Hierarchical Techniques for Visibility Computations,J Bittner,,2002
1064,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007716%26type%3Dpdf,ITQS: An Integrated Transport Query System,"B Huang, Z Huang, H Li, D Lin, H Lu, Y Song","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
1082,lW1mG77k6_UJ,Anticoagulants for preventing recurrence following presumed non-cardioembolic ischaemic stroke or  ,"P Sandercock, O Mielke, M Liu, C Counsell","Cochrane Database Syst Rev,",2003
1086,yGEaTajCLAgJ,Labour shortage aired at World IT Congress,P Thibodeau,"Computerworld,",
1089,url:http://ieeexplore.ieee.org/iel5/9217/29235/01320033.pdf%3Farnumber%3D1320033,Substructure Clustering on Sequential 3d Object Datasets,"Z Tan, AKH Tung","Data Engineering, 2004. Proceedings. 20th International ",
1091,NTNnyuJeDZEJ,Formal methods are a surrogate for a more serious software concern,R Glass,"IEEE Computer,",
1120,iwo70ngJJXUJ,Toward a Theory of Organizational Creativity,"RW Woodman, JE Sawyer, RW Griffin","The Academy of Management Review,",1993
1126,66ETi80OPHIJ,"Kosower, E. M",NR Intermediates,"Acc. Chem. Res,",
1133,9esu1fHUJwwJ,"Mining Assocation Rules Between Sets of Items in Large Datatabes, ACM SIGMOD","R Agrawal, T Imielinski, A Suami","Conference on Management of Data, Washington, DC,",
1148,jksAN1GfbR8J,Formation of radiocative iodine emission at nuclear power plants with RBMK-1000 reactors,"VG Kritskii, NI Ampelogova, VI Krupennikovaâ?¦",At.,
1153,Qn0bUAsaGRsJ,Characterizing Flows in Large Wireless Data Networks,"X Meng, S Wong, Y Yuan, S Lu",Proceedings of ACM,
1157,url:http://portal.acm.org/citation.cfm%3Fid%3D971697.602301%26dl%3DGUIDE%26dl%3DACM%26idx%3D971697%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,"Relational algebras, logic, and functional programming",PAV Hall,"ACM SIGMOD Record,",1984
1160,UYZuYVgXxrUJ,Riverine Acoustic Sensors System (RASS) Demonstration,"RL Smith, TJ Walter","MTI 93TR38 Report for NSWC Demonstration, September,",
1163,7sh8NJV5TzoJ,Compiled by Salley Oberlin and Joyce Cox,C Yearbook,,1989
1170,ohyrjvpKDFUJ,Obstacle Detection Using a Deformable Model of Vehicles,"S Denasi, G Quaglia",Procs. IEEE Intelligent Vehicles Symposium,
1174,kuQbULhm4dwJ,Estimation of Parameters in Nonlinear Distributed Systems,"HT BANKS, KA MURPHY","Proceedings of the 23rd Conference on Decision and Control,  &hellip;,",
1176,IVWPCLaGIPcJ,Ramakrishnan R. Livny M (1996) BIRCH: An Efficient Data Clustering Method for Very Large Database,T Zhang,Proceedings of the 1996 ACM SIGMOD International Conference ,
1179,5BIgRdEmosgJ,Constraints for the Web,"A Borning, R Lin, K Marriott",,
1185,6TenHqAYCQAJ,Measurement of the fission cross section ratios 223 Th/235 U and 234 U/235 U in the neutron energy  ,"BI Fursov, EY Baranov, MP Klemyshev, BF Samylin,  ",At.,
1213,RD9ubUNQl-QJ,Lactate production under fully aerobic conditions: the lactate shuttle during rest and exercise,GA Brooks,"Fed Proc,",1986
1220,cspzx3vg0hkJ,Pricing Patterns in the Online CD Market: An Empirical Study,FF TANG,"Electronic Markets,",2001
1228,url:http://www.geography.org.uk/journals/Journals.asp%3FarticleID%3D145,Kenny Lynch,"P Geographer, T Geography",,
1230,PcMqnvwNcBIJ,Practical data-swapping: the first steps,SP Reiss,"ACM Transactions on Database Systems,",1984
1232,3-tfztnHynQJ,Algorithm 432: Solution of the matrix equation AX+ XB= C,"RH Bartels, GW Stewart","Comm. ACM,",
1238,OVq67MiPMjcJ,E  cient Fair Queueing using De  cit Round Robin,"M Shreedhar, G Varghese","Proceedings of ACM SIGCOMM,",1995
1241,rNu93TfKkd4J,QC-Trees: An Efficient Summary Structure for Semantic OLAP.,"LVS Lakshmanan, J Pei, Y Zhao","SIGMOD Conference,",2003
1250,TCPQyO9XYjkJ,DESSIS-ISE,AG ISE,"Zurich, Switzerland,",
1259,KghUGOOZd2MJ,Calculation procedures for differential propagation phase shift,EA Mueller,"&hellip; on Radar Meteorology, Zurich, Switzerland, Amer. Meteor. Soc,",
1268,a7N-vCBQytsJ,Configurable Processors for Embedded Computing,"N Dutt, K Choi",,
