tid,id,title,authors,venue,year
348,5ddV_KksyeYJ,Distributed Data Bases: A-Sumnary of Research,"JP FRY, ME DEPPE","Computer Networks,",
351,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI,Database requirements for a software engineering environment: criteria and empirical evaluation,"S Chen, JM Drake, WT Tsai","Information and Software Technology,",1993
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
359,uKYClilrdlwJ,PHYLIP: Phylogenetic Information Package,J Felsenstein,"University of Washington, Seattle,",
368,lSA4_CV5roAJ,Guide to finding pediatric injury prevention public education materials,T Smith,"JOURNAL OF EMERGENCY NURSING,",1997
379,sAJRyUtQ0QQJ,Influence of gaps and neighbouring plants on seedling establishment in limestone grassland,P Ryser,"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",
380,F1QUmDWR1gAJ,Strong Asymmetries in Impurity Distributions of JET Plasmas.,B Alper,,
384,rRa1H9bVDikJ,Evolutionary algorithms,"V Kvasnicka, J PospÄ±chal, P Tino","Slovak Technical University, Bratislava,",
395,AwHs1Su8H-8J,M. arofalakis. Sketching streams through the net: Distributed approximate query tracking,G Cormode,"Proceedings of the International Conference on Very Large  &hellip;,",
407,9fcJjh5vHn8J,Data and Knowledge Base Research at Hong Kong University of Science and Technology,"P Drew, B Hamidzadeh, K Karlapalem, ACY Kean, DL  ","SIGMOD Record,",1995
415,wKlF2io9JdIJ,Components and Recognition of Facial Expression in the Communication of Emotion by Actors,"P Gosselin, G Kirouac, FY Dore","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1995
422,2TVJo0A0oSkJ,Foundations of theoretical mechanics,RM Santilli,,1984
425,qxEotZcMAbQJ,"Routing Worm: A Fast, Selective Attack Worm based on IP Address Information","CC Zou, D Towsley, W Gong, S Cai",,
429,jQQEllAp2SUJ,Preliminary concepts for participant observer ratings of community support programs,"C Macias, GB Teague",,1992
432,2EMLBdsxzWgJ,A psychological taxonomy of trait-descriptive terms: The interpersonal domain,JS Wiggins,"Journal of Personality and Social Psychology,",
433,91iu-XaRiKcJ,CLARANS: A Method for Clustering Objects for Spatial Data Mining,RT Ng,,
435,TnnGbQoTybAJ,Algorithm 63: partition,CAR Hoare,"Communications of the ACM,",1961
439,fUebuYnd2bwJ,Steklo i Keramika,IA Boguslavskiiâ?¦,"No. I,",
440,_7oRm2tHjAEJ,Predation and coloniality in seabirds,M Gochfeld,"Proc. Int. Ornithol. Congr,",
449,W3zVGcJJnXsJ,Monitoring of Leakage in Embankment Dams through Resistivity Measurementsâ??A 2.5 D Modelling Study,"P SjÃ¶dahl, T Dahlin, B Zhou, S Johansson","Procs. 8th EEGS-Meeting, Aveiro, Portugal,",
453,uen3X_Kdpi4J,Amniotic fluid acetylcholinesterase as a possible diagnostic test for neural tube defects in early  ,"AD Smith, NJ Wald, HS Cuckle, GM Stirrat, M Bobrow","Lancet i,",1979
469,A-5Q8iqYbvQJ,The Placement Allocation Program: A Practical Solution to the Disk File Assignment Problem,J Wolf,"Proc. ACM SIGMETRICS Conf,",
472,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1024703%26type%3Dpdf,BIO-AJAX: An Extensible Framework for Biological Data Cleaning,CH Wuq,"SIGMOD Record,",2004
492,LOf87FHwTKMJ,An AdaptiveCongestionControl SchemeforReal-TimePacket Video,"H Kanakia, PP Mishra, A Reibman","Proceedings of ACM SIGCOMM Computer Communications Review,",
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
498,Blt38BS62Q8J,Use of the Weiss-Weinstein bound to compare the direction-finding performance of sparse arrays,DF Delong,,1993
501,NxYaoolVv64J,Incremental subgradient methods for nondifferentiable optimization,"A NediÄ?, D Bertsekas","Technical Report LIDS-P-2460, Massachusetts Institute of ",
504,tJ6kK-HVAlsJ,SQL Multimedia and Application Packages (SQL/MM) Base Documents,P COTTON,,1994
508,RjCEOZr3AhkJ,High-speed DACs Require Special Testing,"PJ Hanlon, BL Price","Electronic Design,",
528,5J4eT-rFpRMJ,Minimization of multiple-valued multiple-threshold perceptrons by genetic algorithms,"A Ngom, Z Obradovic, I Stojmenovic","Proc. 28th IEEE International Symposium on Multiple-Valued  &hellip;,",
533,vjMNe4j5bMkJ,Interventions for encouraging sexual lifestyles and behaviours intended to prevent cervical cancer,"J Shepherd, R Weston, G Peersman, IZ Napuli","Cochrane Database Syst Rev,",2000
537,SB31pnOioMcJ,30. PP Edwards and MJ Sienko,L Francis,"Acc. Chem. Res,",
554,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8204540536MD,Survey of Reviews on Alloy Powders Published During Seventies,"AK Chakraborty, KB Jape","Powder Metallurgy Alloys Symposium[Abstracts], Bombay, India &hellip;,",1980
558,MkRtrERh0sYJ,Effects of components of protection-motivation theory on adaptive and maladaptive coping with a  ,"PA Rippetoe, RW Rogers","Journal of Personality and Social Psychology,",1987
559,mA1QbRiCXRAJ,J. Oral Laser Appl,"M Strassl, A Kasenbacher, E Wintner",at,
567,FMBlth2of3IJ,Rule and Data Allocation in Distributed Deductive Database Systems,"SJ Lim, YK Ng",,
571,Ar8qus-3KAQJ,Computation of Floating Mode Delay in Logic Circuits&quot; Practice and Implementation,"S Devadas, K Keutzer, S Malik, A Wang","MIT Technical Report, Massachusetts Institute of Technology, ",
585,qaoTK_zX3awJ,ManolopoulosY (1994) Fast subsequence matching in time-series databases,"C Faloutsos, M Ranganathan",&hellip; . ACM International Conference on Management of Data (SIGMOD,
586,sKZX_NA5UEAJ,or Constraint Maintenance IBM Research Report RJ 7348,"S Cen, JWDP Rules","IBM Almaden Research Center, March,",
599,K8FEoYyEPL8J,Beyond Process: TQM Content and Firm Performance,"R Reed, DJ Lemak, JC Montgomery","The Academy of Management Review,",1996
630,c1HLn78WvnUJ,The transport of ciguatoxin: A case report,G Asaeda,"JOURNAL OF EMERGENCY MEDICINE,",2001
631,UCd3zDTAvDIJ,"ERP project dynamics and enacted dialogue: perceived understanding, perceived leeway, and the nature ","P Besson, F Rowe","ACM SIGMIS Database,",2001
633,gWvmT46wdooJ,Inside Visual C++ 6 (mit CD),"D Kruglinski, G Sheperd, S Wingo",,
648,3f8I6gQNP6UJ,Behavior of dielectric barrier discharges in nitrogen/oxygen mixtures,"R Brandenburg, KV Kozlov, AM Morozov, HE Wagner, P ","Proc. 26th Int. Conf. on Phenomena in Ionized Gases (ICPIG- &hellip;,",
650,StISg0TD5ZUJ,Cold tolerance,E Beck,"See Ref,",
663,1TMIW7L9HcgJ,Mechanical behavior of steam-treated spruce wood under compressive strain,"PP KÃ¤renlampi, P TynjÃ¤lÃ¤, P StrÃ¶m",Submitted for,
665,jCXmp9zo-_wJ,Whither Engineering?â??Thinking for the Future,AV Lewis,"BT Technology Journal,",1999
668,FGrcH7XeeMsJ,Information Management for Gaze Control in Vision Guided Biped Walking,JF Seara,,
674,Ii149HaUfkcJ,The Disposition of Children with Croup Treated with Racemic Epinephrine and Dexamethasone in the  ,"JD Rizos, BE DiGravio, MJ Sehl, JM Tallon","JOURNAL OF EMERGENCY MEDICINE,",1998
683,Wpqud82RSPYJ,Entendendo a Lei de Responsabilidade Fiscal,"E Nascimento, I Debus","Unpublished manuscript,",
687,0Vt-mCdDgywJ,A sign-based phrase structure grammar for Turkish. Master's thesis,O Sehitoglu,"Middle East Technical University,",
695,VQDjA8ibNZoJ,Psychology-UW-Milwaukee Navigation Banner,N On-Line,,2005
697,5BeWf7KPL88J,Learning a word processing system with training wheels and guided exploration,"R Catrambone, JM Carroll","ACM SIGCHI Bulletin,",1986
700,j4c0nOUirDkJ,Unskilled and unaware of it: How difficulties in recognizing oneâ??s own incompetence lead to  ,"J Kruger, D Dunning","Journal of Personality and Social Psychology,",1999
705,1btlNbfxIaIJ,"Broadband pilot project brings architects, builders together onlineâ??â??",S Lais,"Computerworld,",
709,k4CGOBrxx_0J,A geographic redirection service for on-line games,"C Chambers, W Feng, W Feng, D Saha","Proceedings of the eleventh ACM international conference on  &hellip;,",2003
713,dOL7ytHorkQJ,"The Transmeta Code Morphing Software: Using speculation, recovery and adaptive retranslation to  ","JC Dehnert, BK Grant, JP Banning, R Johnson, T  ",,
715,VjozrvLkDjIJ,Multimethod probes of individualism and collectivism,"HC Triandis, C McCusker, CH Hui","Journal of Personality and Social Psychology,",
718,NX9bCNDWjFkJ,Agile Software Development: Addison-Wesley Pub Co,A Cockburn,,
728,CCbWfTC4MQMJ,The limits of economy of material in frame structures,AGM Michell,"Phil. Mag,",
729,url:http://www.springerlink.com/index/Q43210876K7583P2.pdf,Process excellence and capability determination,C Mackie,"BT Technology Journal,",1997
732,I5dytWRZ5M4J,Soil microbiology and biochemistry. 2. ed. CalifÃ³rnia,"EA Paul, FE Clark","San Diego: AcademicPress,",
743,QP644DCdXsgJ,Theory of Dielectrical Optical Waveguides,D Marcuse,"Academic, San Diego,",
757,TCx3OC9-JJIJ,Methodology of Social Sciences,PA Gemtos,,1987
761,0pxb_vNzUDsJ,Reference Reconciliation in Complex Information Spaces,"X Dong, A Halevy, J Madhavan",,
763,a-thBLsDrQQJ,I want my AOP,R Laddad,,
772,zduLLb847p8J,Using ultrasound to determine external pacer capture-an echocardiographic evaluation,"D Ettin, T Cook","JOURNAL OF EMERGENCY MEDICINE,",1999
781,EKddTPYwJNkJ,Confirmation of Traumatic Interhemispheric Subdural Hematoma by Magnetic Resonance Imaging,"VA Romano, GJ Toffol","JOURNAL OF EMERGENCY MEDICINE,",1994
783,vNW-Vb97R8gJ,The forcing geodetic number of a graph,"G Chartrand, P Zhang","DISCUSSIONES MATHEMATICAE GRAPH THEORY,",1999
784,5Ep0lkiWzmAJ,Termination of context-sensitive rewriting by rewriting,S Lucas,"Proceedings of the 23rd International Colloquium on Automata &hellip;,",1996
785,o3sZZZUXcx0J,Video transport over wireless channels: a cycle-based approach for rate control,"M Hassan, L Atzori, M Krunz","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
809,b1gS8kz09xcJ,Hilbert R-tree: an improved R-tree using hactals,"I Kamel, C Faloutsos","Proceedings of the 20th VLDB Conference,",
812,8l5_eKZcCh8J,The n-Tier Hub Technology,"RA Sommer, TR Gulledge, D Bailey","SIGMOD Record,",2002
813,RzxYgka_RC4J,Object-Oriented and Conventional Analysis and Design Methodologies,"RG Fichman, CF Kemerer",,
815,CQ8VyQNAH3UJ,Children's Literature.,AF Gallagherâ?¦,"Social Studies and the Young Learner,",1993
818,terxLUujmBoJ,Concurrency control in database systems,B Bhargava,,
819,tmAhmR2FBvcJ,Double Dissociation Between Implicit and Explicit Personality Self-Concept: The Case of Shy Behavior,"JB Asendorpf, R Banse, D Mucke","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",2002
839,SoYddsSyKfoJ,V-BLAST: An architecture for realizing very high data rates over the rich-scattering wireless  ,"PW Wolniansky, GJ Foschini, GD Golden, RA  ",,
841,twBCessT_7sJ,"Volunteering Computing, a preliminary concept and project proposal",LFG Sarmenta,,1996
860,XOU3T0LQFdcJ,Set-Oriented Mining of Association Rules. Research Report RJ 9567,"M Houtsma, A Swami",,1993
861,url:http://doi.wiley.com/10.1002/tl.155,"Dynamics of gender, ethnicity, and race in understanding classroom incivility",M Alexander-Snow,"New Directions for Teaching and Learning,",2004
865,kJHPQ3lcGb0J,Assessing Empirical Approaches for Analyzing Taxes and Labor Supply,"T MaCurdy, D Green, H Paarschâ?¦","The Journal of Human Resources,",1990
867,FNZSP9LMtt4J,A case of Nocardia epidural abscess,"AL Harvey, J Myslinski, L Ortiz","JOURNAL OF EMERGENCY MEDICINE,",1998
870,NgoCn-0pJqUJ,The Internet: A Learning Environment,R McGreal,"New Directions for Teaching and Learning,",1997
871,aPu0IggUnDAJ,Efficient Multicarrier Realization of Full-Rate Space-Time Orthogonal Block Coded Systems,"B Farhang-Boroujeny, C Schlegel",Submitted for,
876,-W8b9O8vvxUJ,Fast recognition of lines in digital images without user-supplied parameters,A Busch,Proceedings of,
880,DsXFhD9ejKAJ,Generating a Three-Dimensional Campus Model,T Drury,,
883,MAFbMtHcgrAJ,Loading Data in Description Reasoners. ACM SIGMOD Intern,"A Borgida, RJ Brachman","Conference on Management of Data (Washington, DC, USA, 1993)",
885,wVXxtf9ByQMJ,Influence of genetic polymorphism on the cadmium induction of cytochrome P450 2A6,"S Satarug, K Kiyotani, M Fujieda, H Yamazaki, P  ",,
887,FQfrKKspbAIJ,A role for B lymphocyte stimulator (BLyS) in SjÃ¶grenâ??s syndrome,"X Mariette, S Roux, JE Gottenberg, F Desmoulins, J ",,
889,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8606720238MD,Powder Metallurgy Alloys,P Ramakrishnan,"Bombay, India, 11 Oct. 1980,",1980
892,Ep4gXpTRFUcJ,History of the development of medical information systems at the Laboratory of Computer Science at  ,GO Barnett,"Proceedings of ACM conference on History of medical  &hellip;,",1987
894,sqZB6iIQVzwJ,Differential vector quantization of achromatic imagery,"RL Baker, RM Gray","Proc. Int. Picture Coding Symp,",
900,3Uk8hebrIzUJ,"Campus-based academies, institutes, and seminar or workshop series","PH Lewis, LM Fino, JY Hungar, WH Wallace, RF Welch","New Directions for Higher Education,",1994
904,mqiP6o4Ar4sJ,Enkephalin-and serotonin-like immunoreactivity in the aortico-pulmonary paraganglia of the white- ,"H Gobbi, AJA Barbosa, JC Nogueira, JM Polak, VPA  ","The Histochemical Journal,",1992
909,Nxad-c-f09gJ,Positive and Negative Global Self-Esteem: A Substantively Meaningful Distinction or Artifactors?,HW Marsh,"JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1996
921,qilzD_RtvP4J,Concept Based Query Expansion,QYF HP,"Proc ACM SIGIR,",
928,N_e95C7SIuYJ,The quasi-cylindrical shock tube,W Chester,,1954
940,56e8hEtm6NcJ,The utilisation of un-cultivated rural land in southern Norway during the last 2000/2500 yearsâ?? ,D Moe,"Proceedings, Ve Congrs International de la Socit dâ?? &hellip;,",
951,7apDNJCU3zEJ,On Deviations from Parabolic Growth Kinetics in High Temperature Oxidation,"G Borchardt, G Strehl",,
955,vFi5aqi5qyYJ,A study of transitive closure as a recursive mechanism,"HV Jagadish, R Agrawal, L Ness",Proceedings of ACM-SIGMOD 1987 Annual Conference on ,
963,etPiwpNt9jkJ,A Sustainable World,TC Trzyna,,
969,91aclF_THQwJ,A Mediator System for Model-based Information Integration,"B LudÃ¤scher, A Gupta, M Martone",Int. Conf.,
982,U0jWdce8m34J,On power-law relationships of the Internet topology,"C Faloutsous, P Faloutsous, C Faloutsous","Proceedings of ACM SIGCOMM,",
983,2VDywjpBKAcJ,Mitigation of Denial of Service Attacks,J MÃ¶lsÃ¤,,
993,EAnU3sDkXAwJ,Monomial realization of crystal graphs for Uq (A (1) n),JA Kim,,
1008,R1U13red9k4J,Eqmvalence properties of semantic data models for database systems,SA BORKIN,"TR-206, Laboratory of Computer Science, MIT, Cambridge, Mass, ",
1015,wi44y5qXrSoJ,Towards a formal representation of device functionality,JC Bonnet,,
1017,poAXRC5I_kQJ,Single dose oral diclofenac for postoperative pain,"J Barden, J Edwards, R Moore, H McQuay","Cochrane Database Syst Rev,",2004
1028,H3Tcub0JEEgJ,MMDB Reloading Algorithms,"L Gruenwald, MH Eich","Proc. ACM SIGMOD Int&#39;l Conf. Management of Data,",
1032,GeKvdBYmsD0J,"an d Kroo, I.(1993)&quot; A Rolefo rGenetic AlgorithmsinaPreliminary DesignEnvironment,&quot;",P Gage,Proceedings fromtheAIAACF D,
1044,H3lIzafD9CwJ,Making Explicit the Development Toward the Scholarship of Teaching,"CB Weston, L McAlpine","New Directions for Teaching and Learning,",2001
1045,G3QWq2T08SEJ,Analysis of SIGMODs Co-Authorship Graph,M Nascimentoâ?¦,"SIGMOD RECORD,",2003
1046,axQOpycfxqQJ,Expiration and partially materialized views,"W Labio, H Garcia-Molina","Technical report, Stanford University, 1997. Available at http:-",
1048,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 5th International Workshop on Knowledge Representation Meets Databases (KRDBâ??98),A Borgida,"SIGMOD Record,",1998
1059,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210538AH,Scanning tunneling microscopy of polysialic acid(Abstract Only),"L HAIKKILA, JPS AALTO, LJ PELLINIEMI, R LAIHO, J  ","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
1063,LGmmein2NdUJ,Test development for communication protocols: towards automation,"R Dssouli, K Saleh, E Aboulhamid, A En-Nouaary, C  ","Computer Networks,",1999
1066,PTXXALnzCrQJ,Double Sylvester sums for subresultants and multi-Schur functions,"A Lascoux, P Pragacz",,
1070,THE9S0BAQ5gJ,"Perception, imagery, and science",RN Shepard,,1999
1080,suOdBUOBaNEJ,General motivational effects of dissonance arousal,"MS Pallak, TS Pittman","Journal of Personality and Social Psychology,",1972
1082,lW1mG77k6_UJ,Anticoagulants for preventing recurrence following presumed non-cardioembolic ischaemic stroke or  ,"P Sandercock, O Mielke, M Liu, C Counsell","Cochrane Database Syst Rev,",2003
1083,uYuWwBgWc3UJ,Fluid-rock interaction and carbon recycling in subduction zones: evidence from stable isotope  ,"GE BEBOUT, MD BARTON","Proc 28th Int Geol Conf, Abstract,",
1095,3LSKofKlSz0J,Progression of Coronary Artery Calcification: A Pilot Study,"JE Maher, LF Bielak, JA Raz, PF Sheedy, RS  ","MAYO CLINIC PROCEEDINGS,",1999
1096,weqDiTjh6vEJ,1 995,GA Abbink,A SAMâ??CGE demonstration model for,
1101,O_Ec3ogeWnsJ,Investigation of the three-dimensional neutron field in the IGR core,"AP Vasilâ??ev, NV Gorin, YZ Kandievâ?¦",At.,
1106,url:http://www.springerlink.com/index/W80L2810707344M1.pdf,Special issue editorial,K Ramamohanarao,"The VLDB Journal The International Journal on Very Large  &hellip;,",1994
1109,uhVMJKSKKakJ,Mineral paragenetic sequence of the lead-zinc-copper-cobalt-nickel ores of the southeast Missouri  ,RD Hagni,"&hellip;  paragenesis: Athens, Greece, Theophrastus Publications SA,",
1111,q9P9vX8fjVoJ,"Measures of three levels of social support: Resources, behaviors, and feelings",A Vaux,"Unpublished manuscript,",
1125,cUc33JVbnaMJ,Hepatic artery in liver transplantation,"S Todo, L Makowka, AG Tzakis, JW Marsh Jr, FM  ","Transplant Proc,",1987
1128,DVosiDS4TloJ,A Vision Driven Automatic Assembly Unit: Robust Bin Picking,"G Bachler, M Berger, R Rohrer, S Scherer, A Pinz",,
1130,Ov7qPfAqIQEJ,Preparing Teachers for Urban Schools: Lessons from Thirty Years of School Reform.,L Weiner,,1993
1131,aPhjdmv_CBIJ,Blending finite-difference and vortex methods for incompressible flow simulations,"ML Ould Sahili, GH Cottet, M El Hamraoui",,
1143,duHyv8ysMIAJ,Evaluation of the effectiveness of pingers to reduce incidental entanglement of harbor porpoise in a ,"JL Laake, PJ Gearin, ME Gosho, RL DeLong","MD,",
1151,3Wn_b-YV9DsJ,"Writing Secure Code, 2nd ed., ser. Best Practices","M Howard, D LeBlanc",,2003
1153,Qn0bUAsaGRsJ,Characterizing Flows in Large Wireless Data Networks,"X Meng, S Wong, Y Yuan, S Lu",Proceedings of ACM,
1154,AwWHozfiuK4J,Scheduling data transfers in networks with pre-emption,"HA CHOI, SL HAKIMI",Proceedings of the 23rd Allerton Conference on Communication,
1160,UYZuYVgXxrUJ,Riverine Acoustic Sensors System (RASS) Demonstration,"RL Smith, TJ Walter","MTI 93TR38 Report for NSWC Demonstration, September,",
1163,7sh8NJV5TzoJ,Compiled by Salley Oberlin and Joyce Cox,C Yearbook,,1989
1164,viwFDMgbI2wJ,Two major Smad pathways in TGF-beta superfamily signalling,"K Miyazawa, M Shinozaki, T Hara, T Furuya, K  ","Genes to Cells,",2002
1176,IVWPCLaGIPcJ,Ramakrishnan R. Livny M (1996) BIRCH: An Efficient Data Clustering Method for Very Large Database,T Zhang,Proceedings of the 1996 ACM SIGMOD International Conference ,
1180,xHH0TBKf-DgJ,Training in East Germany: An Evaluation of the Effects on Employment and Earnings,"B Fitzenberger, H Prey","Unpublished manuscript,",
1184,t-P6bEeSgHcJ,Laser Light Scattering 1Academic,B Chu,"San Diego,",
1199,apz2mcuGybUJ,Generation of neo-tendon using synthetic polymers seeded with tenocytes,"Y Cao, JP Vacanti, X Ma, KT Paige","TRANSPLANTATION PROCEEDINGS,",1994
1204,H37rgyt5p-kJ,Evidence and Possible Causes,W Traffic,Proc. ACM,
1212,8csLfocW5QsJ,The distributed sediment budget model and watershed management in the Paleozoic Plateau of the upper ,SW Trimble,"Physical Geography,",
1217,L94bp5i7s8gJ,Disaster could endanger chip industry.,P Kallender,"Electronic News,",
1223,1MUGeyzTtpUJ,Palomar adaptive optics project: status and performance,Proc. SPIE,,
1230,PcMqnvwNcBIJ,Practical data-swapping: the first steps,SP Reiss,"ACM Transactions on Database Systems,",1984
