tid,id,title,authors,venue,year
46,OhxtDo0PX1cJ,Load Balancing in Dynamic Structured P2P Systems,SSY Patel,,
49,78PlrdpBT8sJ,Dimethyl ether(DME) spray characteristics in a common-rail fuel injection system.,J Yu,"Proceedings of the Institution of Mechanical Engineers D,  &hellip;,",2003
52,vuuzUzVRnTsJ,"Mentoring Undergraduate Minority Students: An Overview, Survey, and Model Program","MC Terrell, RK Hassell","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1994
55,nN73C1WoRB8J,A sigma~ 3 type condition for heavy cycles in weighted graphs,"S Zhang, X Li, H Broersma","DISCUSSIONES MATHEMATICAE GRAPH THEORY,",2001
56,ni6q3Ow1X1AJ,"Qualitative â??â??versusâ??â??quantitative methods in social research, Dept of Sociology, U",T Wilson,"California at Santa Barbara,",
62,zKnfv086qLYJ,"Biological Data Management: Research, Practice and Opportunities",T Topaloglou,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
64,ctG34FDMmUoJ,"A Resource for Your Cosmetology Career, 2000 Edition",S Fundamentals,,
73,apuTfXq8rR0J,Convergent Stakeholder Theory,"TM Jones, AC Wicks","The Academy of Management Review,",1999
76,QzjeEU1-zX8J,Hierarchical and variation geometric modeling with wavelets. In proceedings of the 1995 Symposium on ,"SJ Gortler, MF Cohen",,1995
77,PqcIPSRQCWMJ,"Process Specification Language: An Analysis of Existing Representations, NISTIR 6160, National  ","A Knutilla, C Schlenoff, S Ray, ST Polyak, A Tate, ","MD,",
78,p6PzqUPVOFMJ,New Chance: Implementing a comprehensive program for teenage parents and their children,"J Quint, B Fink, S Rowser",,1991
79,qEEE1vE37TQJ,Adding Some Spice to CSI Curricula,"G Holmes, TC Smith","Proceedings of SZGCSE â??97,",1997
83,YrHcYfNlU_kJ,"Semantics, Pragmatics, and Second Language Acquisition: The Case of combien Extractions","L Dekydtspotter, RA Sprouse, K Swanson, R Thyre","Proceedings of the 23rd Annual Boston University Conference  &hellip;,",
87,G4Ry1kNYqJwJ,LISP.,VR Pratt,,1977
89,JVtIV8YSaaYJ,Sybase IQ Multiplex-Designed For Analytics,"R MacNicol, B French",,
90,GEpXbBgtUp8J,Characterizing the effects of clock jitter due to substrate noise in discrete-time 1= 6 modulators,P Heydari,"Proc. IEEE/ACM Design Automation Conf,",
94,CcCoxyn-TjEJ,DRAFTER: An Interactive Support Tool for Writing Multilingual Instructions,"C Paris, K Vander Linden",,
95,eVmosockte4J,Bill 1989â??Select Committee,P Offences,,
105,AVGTDRLrxUkJ,Vision-based Pedestrian Detection: will Ants Help?,"M Bertozzi, A Broggi, A Fascioli",,
109,9lEXpgZ6K5QJ,On the design of a distributed query processing algorithm,"CT Yu, C Chang, M TEMPLETON, D BRILL, E LUND",Proceedings of the ACM-SIGMOD International Conference on ,
118,YAkpVC1qgaIJ,ARIADNE: A System for Constructing Mediators for Internet Sources (Demonstration),"J Ambite, N Ashish, G Barish, A Knoblock, S Minton ","Proceedings of ACM SIGMODâ??98 conference on Management of  &hellip;,",
121,BeJLx2x8BZkJ,How Coping Mediates the Effect of Optimism on Distress: A Study of Women With Early Stage Breast  ,"CS Carver, C Pozo, SD Harris, V Noriegaâ?¦","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1993
127,MDr5xBsWWWoJ,Scalable session messages in SRM using self-configuration,"P Sharma, D Estrin, S Floyd, L Zhang",,
131,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101204%26type%3Dpdf,JADE: Jabber-based Authoring in Distributed Environments,"A Roczniak, A El Saddik","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
136,ANV3iCMnGQYJ,"Integration of Teaching and Research: Myth, Reality, and Possibility",M Weimer,"New Directions for Teaching and Learning,",1997
144,42whesD5Rl8J,A Data warehouse Intelligent Cache Manager [C],P Schenermannâ?¦,"Proc Of the 22nd VLDB Conf,",
145,2HQ1HEki1_4J,"Assessment, Enhancement, and Verification Determinants of the Self-Evaluation Process",C Sedikides,"JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1993
149,hxQ_qO69Y1cJ,svÂ« JeuxantiquesÂ»,VE Encarta,,1993
151,awu_PrmgYnUJ,Multiaccess of a slotted channel using a control mini-slot,"L Merakos, D Kazakos","Proc. Int. Conf. Communications,",
153,J2Y-Zn-aC5YJ,Plan mining by divide-andconquer,"J Han, Q Yang, E Kim","Proceedings of SIGMODâ??99 Workshop on Research Issues on  &hellip;,",
156,w1CLOhbJhDsJ,Imaging of layered structures in biological tissues with opto-acoustic front surface transducer,"AA Karabutov, EV Savateeva, AA Oraevsky","Proc. SPIE,",1999
161,JeTFKz0CmxEJ,Legal Studies and Mediation.,J Rifkin,"New Directions for Higher Education,",1980
163,EqF1i1bl7GIJ,Application servers (panel session): born-again TP monitors for the Web,"C Mohan, L Cable, M Devin, S Dietzen, P Helland, D ","Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,",2001
164,mKIHMKxtxBQJ,"WS-CatalogNet: An Infrastructure for Creating, Peering, and Querying e-Catalog Communities","K Baina, B Benatallah, H Paik, F Toumani, C Rey, A ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",
165,dr0I1_OTjdgJ,Pollution Prevention at Shipyards,PNPPR Center,"Seattle, Washington, September,",
169,yPeKQ2D1dRgJ,Controlled trial of Internet based treatment for chronic back pain,"M Buhrman, S FÃ¤ltenhag, L StrÃ¶m, G Andersson","Unpublished manuscript,",
176,KrVgTXcNPPUJ,"Selectivity Estimation in Spatial Databases, ACM SIGMOD Intl","S Achaya, V Poosala, S Ramaswamy","Conference on Management of Data,",
178,RYmtnzRENusJ,Exploiting Temporal Parallelism for Software-Only Video Effects Processing,"K Mayer-Patel, LA Rowe",,
180,QPpUo7m3A7cJ,Efficient Transparent Application Recovery,"D Lomet, G Weikum",Client-Server Information Systems.,
184,Rdp2Y3zxvYwJ,DOLPHIN: integrated meeting support across local and remote desktop environments and LiveBoards,"NA Streitz, J GeiÃ?ler, JM Haake, J Hol","Proceedings of the 1994 ACM conference on Computer supported &hellip;,",1994
186,JEY4MNdwsggJ,Capitalistic mathematics,VP Maslov,Manuscript,
187,JwVaYwgPqNUJ,Santilliâ??s Lieâ??Isotopic Generalization of Galileiâ??s and Einsteinâ??s Relativities (1990),"AK Aringazin, A Jannussis, DF Lopez, M Nishioka, B ","Kostarakis Publisher, Athens, Greece",
188,aUM8wzJhDDgJ,Rainwater-harvesting agriculture for food production in arid zones: the challenge of the African  ,"HJ Bruins, M Evenari, U Nessler","Applied Geography,",
193,cmjuHR6u_OUJ,Role of interoperability in business application development,"D Cohen, G Larson, L Berke","Proceedings of the 1993 ACM SIGMOD international conference  &hellip;,",1993
194,u6SUM1C_ocwJ,Traces of the spirit: the religious dimensions of popular music,R Sylvan,,1998
198,cLB3SRIVqUMJ,"National survey results on drug use from the monitoring the future study, 1975-1997â??Volume I  ","L Johnston, POâ??Malley, J Bachman","MD,",
200,T4yqFWvJWkwJ,Safety of computer control systems 1992 (SAFECOMP'92). Computer Systems in Safety-critical  ,HH Frey,"Proc. IFAC Symposium, Zurich, Switzerland,",
204,ttr0t1Yr0u4J,Effects of externally mediated rewards on intrinsic motivation,EL Deci,"Journal of Personality and Social Psychology,",1971
207,ntdj8NeKyI4J,Comparison of systems with complex behavior,"I Mezic, A Banaszuk",,
214,mjXz-bYKbTwJ,Performance analysis using the MIPS R10000 performance counters,"M Zagha, B Larson, S Turner, M Itzkowitz",,
217,LNBSpjVFVGMJ,The universal distribution and a free lunch for program induction,"J Neil, J Woodward",Unpublished,
223,url:http://adsabs.harvard.edu/abs/1976InfPh..16..125Z,High resolution infrared solar observations by balloon,R Zander,"&hellip;  on Infrared Physics, Zurich, Switzerland, Aug. 11-15, 1975. &hellip;,",1976
225,092qznpAmYcJ,Enforcing Modeling Guidelines in an ORDBMS-based UML Repository,"N Ritter, HP Steiert",,
227,url:http://portal.acm.org/citation.cfm%3Fdoid%3D263690.264343,Branch libraries for multimedia repositories (poster),"M Kozuch, W Wolf, A Wolfe, D McKay","Proceedings of the second ACM international conference on  &hellip;,",1997
228,ar7Icaf1G8kJ,Implementing the earnings supplement project: a test of a re-employment incentive,HS Bloomâ?¦,,
231,Wsn2olnrk6MJ,Exposed points in spaces of bounded analytic functions.,SD Fisher,,1967
236,7Eag6wnw6FkJ,The 3D RESURF double-gate MOSFET: A revolutionary power device concept,"F Udrea, A Popescu","Electronic Letters,",1998
238,9lXfDYUgrrYJ,E-business models,R Trombly,"Computerworld,",
242,z_W8jZ203sUJ,Optimization of dynamic query evaluation plans,"RL Cole, G Graefe","Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1994
244,gt-77ZkB8LoJ,Progressive Encoding for Lossless Transmission of 3D Meshes,"P Alliez, M Desbrun","ACM Siggraph Conference Proceedings,",
255,E7H04svX7v8J,The REMIT System for Paraphrasing Relational Query Expressions into Natural Language,BGT Lowden,"VLDB,",1986
257,ButmJWjGXusJ,MapInfo SpatialWare: A Spatial Information Server for RDBMS.,C Mina,"VLDB,",1998
259,RD-KmJCXk3wJ,The stakeholder approach to evaluation: Origins and promise,CH Weiss,"New Directions for Program Evaluation,",1983
263,uL-ngYuiUK8J,MPEGâ??7 Camera,"T Ebrahimi, Y Abdeljaoued, RMF i Ventura, OD  ",,
270,Dkd7JqNh-fwJ,Selenium determination in animal whole blood using stabilized temperature platform furnace and  ,"RH Eckerlin, DW Hoult, GR Carnrick","At Spectrosc,",
271,c2vj3tDFWKEJ,Automatic assessment aids for Pascal programs,MJ Rees,"ACM SIGPLAN Notices,",1982
277,JoY5e_B55gAJ,ProDA: a suite of web-services for progressive data analysis,"M Jahangiri, C Shahabi","Proceedings of 24th ACM SIGMOD International Conference on  &hellip;,",2005
278,ZrBMwsU4A7QJ,Continuous querying in database-centric Web applications,"JC Shafer, R Agrawal","WWW9 / Computer Networks,",2000
280,-RKzvr8swDEJ,"LP {the Larch prover: version 3.1, 1995",S Garland,"MIT, Laboratory for Computer Science, http://larch. lcs. mit. ",
281,GcZFuzekOiAJ,The Discovery of the Individual 1050-1200,C Morris,,
283,dzHPil1BBAcJ,Evaluation of winter rye hybrids fertility,"L Madej, R Osinski, J Jagodzinski","BIULETYN-INSTYTUTU HODOWLI I AKLIMATYZACJI ROSLIN,",1995
284,DBh6rPNazToJ,Martingale estimating functions based on eigenfunctions for discretely observed small diffusions,M Uchida,,2004
286,QO9uigNY9WgJ,Computer implementation of thenite element method,A George,"Stanford University Technical Report STAN-CS-208, Stanford, CA, ",
288,hdOQ_vyjDacJ,Scatter/gather: A cluster-based approach to browsing large doctnnent collections,"DR Cutting, DR Karger, JO Pedersen, JW Tukey","Proc. ACM SIG1R,",
290,KzblBZq7NUwJ,Unity and Diversity: Holiday Celebrations around the World.,A Lockledge,"Social Studies and the Young Learner,",1993
296,c2dH5RxNj6kJ,A Multimedia Presentation Algebra,"S AdalÄ±, ML Sapino, VS Subrahmanian","SIGMOD,",1999
300,dJDL6U89Jt4J,Description of the picture of a city,"J Stefanou, J Stefanou","Athens, Greece: NTUA Publications,",
302,kL4JPdyjdakJ,A Characterization of the Bivariate Normal-Wishart Distribution,"D Geiger, D Heckerman",,
304,txo56JDKlAoJ,O-Linked Oligosaccharide on IgAl Hinge Region in IgA Nephropathy. Fundamental Study for Precise  ,"Y Hiki, A Horii, H Iwase, A Tanaka","CONTRIBUTIONS TO NEPHROLOGY,",1995
310,bD6OhI2EaJAJ,The LILOG knowledge representation system,"T Bollinger, U Pletat","ACM SIGART Bulletin,",1991
311,l8qjgtxFBxsJ,Combining ontologies: an analysis of problems and solutions,M Klein,,
313,mcW9SmQ_MT4J,Pulsar-appropriate Clock Statistics,"D Matsakis, F Josties","Proc. 28th Annual Precision Time and Time Interval (PTTI)  &hellip;,",
316,-iCmy5Q7-00J,Thin Is In: Wafer-Thinning Method Delivers Ultra-Slim Chips with a Clean Process,D Bursky,"Electronic Design,",
319,-KlYy6YZRcgJ,Syntactic accidents in program analysis,"D Damian, O Danvy",Proceedings of the 2000 ACM SIGPLAN International Conference,
321,wQ-OnGPsrdMJ,On the instability of cylindrical fluid surfaces,L Rayleigh,"Phil. Mag,",
327,G_hKspVqerEJ,Discrete subgroups of semisimple Lie groups,GA Margulis,,1991
328,Ire7Kl3ccqcJ,A direct particle simulation method for hypersonic rarified ow,JD McDonald,"Technical Report 411, Stanford University, March",
329,Uai7mRS_HQwJ,Hierarchical dynamic router,"K Kawamura, M Umeda, H Shiraishi","Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1986
334,url:http://www.springerlink.com/index/T3P88243322727MJ.pdf,Deployment and support of complex integrated solutions,"I Buxton, SWJ Hodgkiss, GD King","BT Technology Journal,",1997
335,url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604,Impact of control system design on a flexible manufacturing system for colliery arches,SJ Williams,,
336,1-x1p8NTsSAJ,"Downsizing in Privatized Firms in Russia, Ukraine, and Belarus","I Filatotchev, T Buck, V Zukov","ACADEMY OF MANAGEMENT JOURNAL,",2000
342,mrxAHi3pQgAJ,Systematics of the molar-toothed redhorse suckers (Moxostoma carinatum) and the rediscovered M.  ,"RE Jenkins, BJ Freeman",Unpublished,
346,pGtQZ6ASwRYJ,"Storage Consideration in Relation to Source, Capacity and Peak Demands,â?? a paper presented at the  ",DP Proudfit,"Madison, Wisconsin: University of Wisconsin, March,",
347,KYVjPQWh2p8J,Rate-Monotonic Analysis for Real-Time Industrial Computing,"MH Klein, JP Lehoczky, R Rajkumar",,
348,5ddV_KksyeYJ,Distributed Data Bases: A-Sumnary of Research,"JP FRY, ME DEPPE","Computer Networks,",
349,xl9Mz-YyR-wJ,The evolution of polyandry,"JA Zeh, DW Zeh",,1996
351,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI,Database requirements for a software engineering environment: criteria and empirical evaluation,"S Chen, JM Drake, WT Tsai","Information and Software Technology,",1993
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
358,8Gc5_pGFNPIJ,Nonvisual Presentation of Graphical User Interfaces: Contrasting Two Approaches,"ED Mynatt, G Weber",,
359,uKYClilrdlwJ,PHYLIP: Phylogenetic Information Package,J Felsenstein,"University of Washington, Seattle,",
362,XqpMijpKbaEJ,OAM: An Office Analysis Methodology. Office Automation Group Memo OAM-016,"M Sirbu, S Schoichet, J Kunin, M Hammer",,1981
364,UjuTLAYjzQcJ,ERP can magnify errors,C Stedman,"Computerworld,",
371,cjBpI3TcSWsJ,XML Document Versioning,"SY Chien, VJ Tsotras, C Zaniolo","SIGMOD Record,",2001
377,IFN4xGRCE_0J,A new solid subdivision scheme based on box splines,"YS Chang, KT McDonnell, H Qin","Proceedings Seventh ACM Symposium on Solid Modeling and  &hellip;,",2002
380,F1QUmDWR1gAJ,Strong Asymmetries in Impurity Distributions of JET Plasmas.,B Alper,,
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
385,V5JQCf2HRkEJ,Experimental results on QCD from CLEO II,T Browder,"Proc. 28th International Conference on High Energy Physics,",
386,toEJOw9QjyMJ,In the middle of the night: A psychosocial resource book for after hours,"ST McNamara, EC Meyer, KA Fraser, EA Sands","JOURNAL OF EMERGENCY NURSING,",1997
387,EMw2ZFDyZ2wJ,The MD5 message-digest algorithm. Request For Comments 1321,RL R-VEST,,1992
388,id_01GRS2WwJ,Responses of grizzly bears to seismic surveys in northern Alaska,"PE Reynolds, HV Reynolds, EH Follmann","International Conference on Bear Research and Management,",
390,Mc7dagP3gtoJ,Repeated lumbar or ventricular punctures in newborns with intraventricular hemorrhage,A Whitelaw,"Cochrane Database Syst Rev,",2001
401,XMfYgcBvXM0J,Creating Multimedia to Die For,R Raskin,"PC MAGAZINE-AMERICAN EDITION-,",1994
403,lscRCDC0PGkJ,Mitochondrial carbonic anhydrase in osteoclasts and two different epithelial acid-secreting cells,"EK Karhukorpi, P Lakkakorpi, N Carter, S Dodgson,  ","The Histochemical Journal,",1992
407,9fcJjh5vHn8J,Data and Knowledge Base Research at Hong Kong University of Science and Technology,"P Drew, B Hamidzadeh, K Karlapalem, ACY Kean, DL  ","SIGMOD Record,",1995
411,56wrFV0ec-QJ,Dynamical systems III,VI Arnol'dâ?¦,,1988
413,VvNpa4FHVMIJ,Campus Energy Management Programs.,MA Pierce,"New Directions for Higher Education,",1992
416,GJ_7cqL0d70J,"0. G. Tsatalos, SJ White, and MJ ZwiIIing. Shoring up persistent applications","MJ Carey, DJ DeWitt, MJ Franklin, NE Hall, ML  ",Proc. ACM SIGMOD,
419,y-UI3J0AxlwJ,Possibilities for natural enemies in Heliothis management and the contribution of the Commonwealth  ,"DJ Greathead, DJ Girling","Proc. Int. Workshop,",
420,402gY6XtTgMJ,Update semantics of relational views,"F Bancilhon, N Spyratos","ACM Transactions on Database Systems,",1981
423,ux8y6EIQxd8J,The Fuel Economy Potential of Heat Engine/Flywheel Hybrid Automobiles,"SM Rohde, NA Schilke","Supplement to Procs. 1980 Flywheel Technology Symposium,",
426,LVuwIOnOYCcJ,Id 90.1 reference manual. CSG Memo 284-2,RS Nikhil,,1990
428,voUO6t_or8UJ,The total meridional heat flux and its oceanic and atmospheric partition,C Wunsch,"Submitted for publication,",2005
429,jQQEllAp2SUJ,Preliminary concepts for participant observer ratings of community support programs,"C Macias, GB Teague",,1992
430,gii3pwLWDMwJ,TransLight: A Global-Scale LambdaGrid for E-Science,"T DeFanti, C de Laat, J Mambretti, K Neggers","COMMUNICATIONS-ACM,",2003
431,Jwegiego4ycJ,Ap&amp;SS,"A Bridzius, V Vansevicius",,2001
433,91iu-XaRiKcJ,CLARANS: A Method for Clustering Objects for Spatial Data Mining,RT Ng,,
434,Y8HMa1ZZE6sJ,CURE: An Efficient Clustering Algorithm for Large Databases,"G Sudipto, R Rastogi, K Shim","Proceedings of ACM SIGMOD International Conference on  &hellip;,",
440,_7oRm2tHjAEJ,Predation and coloniality in seabirds,M Gochfeld,"Proc. Int. Ornithol. Congr,",
445,1dNEhgroZDUJ,Geopolitics and discourse: practical geopolitical reasoning in American foreign policy,Ã? Tuathail,"Political Geography,",
455,tAqE9frQ4QUJ,Queueing theory,RB Cooper,"Proceedings of the ACM&#39;81 conference,",1981
458,Rb5NnJ5KViIJ,"4, 175, 180, 203 amniosenosa, 204 cell migrations, 175 bonder cells, 179, 180 hemocytes, 176 PGC",I Drosophila,,
460,DijiwhAHwG8J,Five-year multicenter retrospective review of cyclobenzaprine toxicity,"HA Spiller, ML Winter, KV Mann, DJ Borys, S Muir,  ","Journal of Emergency Medicine,",1995
463,FOruO1PeowAJ,Improved Query Performance with Variant Indices,"POâ??Neill, D Quass","Proceedings of SIGMOD Conference,",
465,46FVYbhr0WoJ,Querying Multiple Features of Groups in Relational Databases,"D Chatziantoniou, KA Ross","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1996
467,qrf5iH3OjpcJ,Commuting with delay prone buses,M Datar,,
471,6uK30FL35hwJ,Hydrology and Hydraulic Systems. 2 ndEdition Waveland Press Inc.; 867pp,RS Gupta,,2001
473,TbE3R1gFWjUJ,"Treatment of Osteoarthritis With Celecoxib, a Cyclooxygenase-2 Inhibitor: A Randomized Controlled  ","WG Bensen, JJ Fiechtner, JI McMillen, WW Zhao, SS  ","MAYO CLINIC PROCEEDINGS,",1999
476,5lw-_yAlz-oJ,Local Correspondence for Detecting Random Forgeries,"JK Guo, D Doermann, A Rosenfeld",,
478,WyuPHBB-0GAJ,CAâ??s object database gets two-step release,S CRAIG,"Computerworld,",
479,url:http://portal.acm.org/citation.cfm%3Fid%3D144111.144147,Object oriented techniques in information engineering,KW Short,"Conference proceedings on Data Management 91 table of  &hellip;,",1992
483,url:http://www.springerlink.com/index/L22781T60477677P.pdf,Recent BT patents,GM MacLarty,"BT Technology Journal,",2005
490,VWbm4EeeFNMJ,POESIA: An ontological workflow approach for composing Web services in agriculture,"R Fileto, L Liu, C Pu, ED Assad, CB Medeiros","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
496,0Vmsc0oib2kJ,Integrating Association Rule Mining with Relational Database Systems: Alternatives and Implications/ ,"S Sarawagi, S Thomas, R Agrawal","San Jose, California, USA, Marz,",
498,Blt38BS62Q8J,Use of the Weiss-Weinstein bound to compare the direction-finding performance of sparse arrays,DF Delong,,1993
499,M1dA2StifZgJ,The effects of latency and occupancy on the performance of dsm multiprocessors,"C Holt, M Heinrich, JP Singh, JL Hennessy","Technical Report CSL-TR-95-xxx, Stanford University,",
500,vasz2m_3vAQJ,Deconstructing the Internet using VUGH,O Martin,"Proceedings of VLDB,",
501,NxYaoolVv64J,Incremental subgradient methods for nondifferentiable optimization,"A NediÄ?, D Bertsekas","Technical Report LIDS-P-2460, Massachusetts Institute of ",
503,30fOGPmJ6fIJ,Linear Clustering of Objects with Multiple Attributes,HVJ Jag901,"Proceedings of ACM SIGMOD,",2001
510,lhZrnNfrGDcJ,Simplifying the Representation of Radiance from Multiple Emitters,G Drettakis,"Submitted for publication,",1994
513,VxMaWTwd3l8J,Corcus sativus Nigella sativa,KM Nadakarni,,1976
515,3w0fguTu1-kJ,"Atomic Energy Research Establishment Report No. TP 232 (revised), Harwell, England (unpublished)","IM Boswarva, AB Lidiard","Phil. Mag,",
517,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101216%26type%3Dpdf,Implementation of a Mobile MPEG-21 Peer,"S Lauf, I Burnett","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
518,K1CvTrLwL_wJ,for the Pierre Auger Collaboration,M Mostafa,"Proc. 28th ICRC,(Tsukuba, Japan, 2003)",
519,jEkYy-CXux0J,Anderson PW and Palmer RG 1977,DJ Thouless,Phil.,
520,454EqQMrnSYJ,Formation of Ganymede Grooved Terrain by Sequential Extensional Episodes: Implications of Galileo  ,"GC Collins, JW Head, RT Pappalardo","ICARUS-NEW YORK-,",1998
522,fa8RKQRn-XgJ,The family of concurrent logic programming languages,E Shapiro,"ACM Computing Surveys (CSUR),",1989
524,LyI-E67p5AkJ,ApJ,"RM Light, R Lynds, EJ OÃ?Neil Jr",,1998
526,PB_OZcUC2WsJ,"Lower bounds for the weak pigeonhole principle beyond resolution, 2002","A Atserias, ML Bonet, JL Esteban","&hellip;  and Computation. Preliminary Version in Proc. 28th  &hellip;,",
532,sInVx-UHfVIJ,A study of virtual reality-A development of virtual space editor&quot; Vis-Edit&quot;-,"R Kijima, M Hirose","Procs. of the 7th Human Interface Symposium,",
533,vjMNe4j5bMkJ,Interventions for encouraging sexual lifestyles and behaviours intended to prevent cervical cancer,"J Shepherd, R Weston, G Peersman, IZ Napuli","Cochrane Database Syst Rev,",2000
538,aqVgCgNPqp4J,Arvind. Id nouveau. CSG Memo 265,"RS Nikhil, K Pingali",,1986
539,rhxIrsQkm5AJ,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree  ,C Koch,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
541,J71GM5zkRoYJ,Building temporal structures in a layered multimedia data model,"GA Schloss, MJ Wynblatt",Proc. Second ACM International Conference on,
543,ttmY152c3vYJ,Statistics of frequency-response estimates,JL Douce,,
546,1pxtzlCLlk8J,Autonomous mobile robot navigation and learning,"CR Weisbin, JR Einstein, FG Pin",,
547,wv5fSLQb43YJ,Closed-loop balancing and singular perturbation: a new result,"L Fortuna, G Muscato, G Nunnari","Electronic Letters,",1991
553,7RfIyu2r4-kJ,The weakest failure detectors to solve certain fundamental problems in distributed computing,"C Delporte-Gallet, H Fauconnier, R Guerraoui, V  ",,
554,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8204540536MD,Survey of Reviews on Alloy Powders Published During Seventies,"AK Chakraborty, KB Jape","Powder Metallurgy Alloys Symposium[Abstracts], Bombay, India &hellip;,",1980
555,mxACmnKeiBwJ,OLE Automation Programmerâ??s Reference,D Clark,,1996
556,-jIVsY3pIKMJ,Decision Support in Knowledge Acquisition: Concept Characterization Using Genetic Algorithms,A Lee-Post,,
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
562,uWMZnfvTJqsJ,"An algebraic description of programs with assertions, verification and simulation",RM Burstall,"Proceedings of ACM conference on Proving assertions about  &hellip;,",1972
576,T-_9EOiSJMgJ,Pouchitis After Ileal Pouch-Anal Anastomosis: A Pouchitis Disease Activity Index,"WJ Sandborn, WJ Tremaine, KP Batts, JH Pemberton","MAYO CLINIC PROCEEDINGS,",1994
579,oZvlrcwAJ3cJ,Risk and Protective Factors Among Youth Offenders,"MB Carr, TA Vandiver","ADOLESCENCE-SAN DIEGO-,",2001
580,DvhLJEgyVOUJ,Schubert varieties and cycle spaces,"AT Huckleberry, JA Wolf",,
585,qaoTK_zX3awJ,ManolopoulosY (1994) Fast subsequence matching in time-series databases,"C Faloutsos, M Ranganathan",&hellip; . ACM International Conference on Management of Data (SIGMOD,
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
