tid,address,authors,booktitle,date,editor,id,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
86,"Cambridge, MA,",Scott E. Fahlman.,,1979.,,86,,,,,,"MIT Press,",,NETL: A System for Representing and Using Real-World Knowledge.,,,
91,,Scott E Fahlman.,,1979.,,91,,,,,,"The MIT Press,",,"NETL, A System For Representing And Using Real-World Knowledge.",,,
100,,Scott E. Fahlman.,"In The First Annual Conference on Artificial Intelligence. AAAI,",1980.,,100,,,,,,,,Design sketch for a million-element netl machine.,,,
101,"Hillsdale, NJ:","Fahlman, S.",Parallel Models of Associative Memory.,(1981).,"In G. Hinton and J. Anderson (Eds.),",101,,,,,,Lawrence Erlbaum Associates.,,Representing Implicit Knowledge.,,,
106,,"Fahlman, S. and Hinton, G.",,(1987).,,106,,"Computer,",,,100-118.,,,Connectionist Architectures for Artificial Intelligence.,,20,
114,San Mateo).,"Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",114,,,,,38-51,"(Morgan Kaufman,",,Fast-learning variations on back-propagation: an empirical study.,,,
116,"Pittsburgh, PA,","Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",116,,,,,38-51,"(Morgan Kaufman, San Mateo).",,Fast-learning variations on back-propagation: an empirical study.,,,
125,"San Mateo, CA.","Fahlman, S. E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In Touretzky, D., Hinton, G., and Sejnowski, T., editors,",125,,,,,"pages 38-51,","Mor-gan Kaufmann,",,Fast-learning variations on back-propagation: An empirical study.,,,
134,,S.E. Fahlman.,"In Proceedings of the 1988 Connectionist Models Summer School,",1988.,,134,,,,,,,,Faster-learning variations on back-propagation: An empirical study.,,,
136,,S. Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. Hinton, and T. Sejnowsky, editors,",136,,,,,pages 38-51.,"Morgan-Kauffman,",,Faster-learning variations on backpropagation: an empirical study.,,,
140,"San Mateo, CA:","S. E. Fahlman,","in Proceedings of the 1988 Connectionist Models Summer School,","1988,","D. S. Touretzky, G. E. Hinton, and T. J. Sejnowski,Eds.",140,,,,,pp. 38-51.,"Morgan Kaufmann,",,"Faster-learning variations on backpropagation: An empirical study,",,,
145,,"Scott Fahlman,",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,145,,,,,,"Morgan Kaufmann,",,"Faster-Learning Variations on Back Propagation: An Empirical Study,",,,
147,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,147,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
155,"Pittsburgh, PA 15213.","Fahlman, S. E.",,(1988).,,155,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
157,"Pittsburgh, PA.","Fahlman, S.E.",,,,157,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report,","(1988) An Empirical Study of Learning Speed in BackPropagation Networks (CMU-CS-88-162),",,,
162,,"Fahlman, Scott.",,1988.,,162,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
164,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,164,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
194,"Pittsburgh, PA:",S.E. Fahlman and C. Lebiere:,,1991.,,194,"Carnegie-Mellon University,",,,,,,"(technical report),  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
195,"Pittsburgh, PA 15213.","Fahlman, S. E. & Lebiere, C.",,"(1990),",,195,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The Cascade-Correlation learning architec ture,",,,
199,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,(1990).,,199,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
218,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,218,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
219,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,219,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
239,"Pittsburgh, PA,",S. E. Fahlman and C. Lebiere.,,1990.,,239,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
252,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",252,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
269,"Denver,","Fahlman, S. E. & Lebiere, C.","In Advances in Neural Information Processing Systems,",1989.,,269,,,,,"pages 524-532,",CO. Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
274,,"Fahlman, S. E. and Lebiere, C.",Advances in Neural Information Processing Structures,(1990).,"In Touretzky, D. S., editor,",274,,,,,pages 524 532.,Morgan Kaufmann.,,The cascade-correlation architecture.,,"2,",
283,"San Mateo, CA:","Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),283,,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,
285,"San Mateo, CA.","Fahlman, S. E., & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S. (Ed.),",285,,,,,pp. 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"2,",
293,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,",293,,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",
309,,"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,309,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",
314,,Fahlman S. and Lebiere C.,Advances in Neural Information Processing Systems,(1990).,"In D. Touretzky (Ed),",314,,,,,,Morgan Kaufmann.,,The Cascade Correlation Learning Architecture.,,"volume2,",
315,"Denver, CO,",S. Fahlman and C. Lebiere.,In Adv. in Neural Info. Processing Systems,1989.,,315,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,volume2,
337,"San Mateo, CA)","S. Fahlman and C. Libiere,",Advances in Neural Information Processing Systems,,"in D. Touretzky (ed.),",337,,,,,P.524-532.,"(Morgan Kaufman,",,"The Cascade Correlation Architecture,",,2,
345,"San Mateo, CA,","Fahlman, S. E. and Lebiere, C.","Advances in Neural Information Processing Systems,",1990.,"In Touretzky, D., editor,",345,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
348,"Denver, Colorado,",S. E. Fahlman and C. Lebiere,"in NIPS 2,","(1990),","Editors D. Touretzky, M.",348,,,,,pp. 524-532.,"Kaufmann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,,
353,"San Mateo, CA,",S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",353,,,,,"pages 524-532,","IEEE, Morgan Kaufmann.",,The cascade-correlation learning architecture.,,"2,",
356,"San Mateo, CA:","Fahlman, S.E. and Lebiere, C.","Advances in Neural Information Processing,","1990,","D.S. Touretzky, (Ed.)",356,,,,,pp. 524-532.,"Morgan Kauffman,",,"The cascade-correlation learning architecture,",,"vol. 2,",
358,,S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",358,,,,,,"Morgen Kaufmann,",,The cascade-correlation learning architecture.,,2.,
360,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advance in Neural Information Processing Systems,1990.,"(Ed) In Touretzky, D.",360,,,,,"524-532,","Morgan Kaufmann Publishers,",,The Cascade-Correlation Learning Architecture.,,"Vol 2,",
364,San Mateo.,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,","1989, 1990.","In D. Touretzky, editor,",364,,,,,"pages 524-532,","Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
366,"Los Altos, CA.","S. Fahlmann, C. Lebiere,",Advances in Neural Information Processing,,,366,,,,,"pp 524-532,",Morgan Kaufmann Publishers:,,"The Cascade-Correlation Learning Architecture,",,"2,",
400,"San Mateo, California:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",400,,,,,pages 190-196.,Morgan Kaufmann Publishers.,,The recurrent cascade-correlation architecture.,,"3,",
421,,Scott E. Fahlman.,"Innovative Applications of Massive Parallelism,",1993.,"In James Geller, editor,",421,Stanford University.,,,"Working Notes, Spring Symposium Series,",pages 85-89.,"AAAI,",,Some thoughts on NETL 15 years later.,,,
425,,"S. E. Fahlman, L. D. Baker and J. A. Boyan,",,1996.,,425,"CMU-CS-TR-96-184, Carnegie Mellon University,",,,,,,"Technical Report,","The Cascade 2 Learning Architecture,",,,
441,"New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,441,,,,"Lecture Notes in Computer Science,",pp. 125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
450,,Jurgen Knopp.,"Compiler Construction, volume 641 of Lecture Notes in Computer Science,",1992.,"In U. Kastnes and P. Pfahler, editors,",450,,,,,pages 271-277.,"Springer-Verlag,",,Improving the performance of parallel lisp by compile time analysis.,,,
451,,"Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N.","Proc. 4th Int. Conf. DEXA 1993,",,,451,,,,,pp. 349-360.,,,Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases.,,,
463,,"Poggio, T., Fahle, M., and Edelman, S.",,(1992b).,,463,,"Science,",,,1018-1021.,,,Fast perceptual learning in visual hyperacuity.,,256,
465,,"T. Poggio, M. Fahle, and S. Edelman.",,1992.,,465,,"Science,",,,"1018-1021,",,,Fast Per ceptual Learning in Visual Hyperacuity.,,256,
468,,"T. Poggio, S. Edelman, and M. Fahle.",,1992.,"Y. Aloimonos (Ed.),",468,,,,,"22-30,",,,"Learning of visual modules from examples: A framework for understanding adaptive visual performance. CVGIP: Image Understanding, Special Issue on Purposive, Qualitative, Active Vision,",,56,
469,"(Stockholm, Sweden),",S. T. Pope and L. E.,"in Proceedings of the 5th MultiG Workshop,",1992.,,469,,,,,,,,"Fahl en, Building sound into a virtual environment,",,,
474,"Massachusetts,","Steele, Guy L., Jr., Fahlman, Scott E., Gabriel, Richard P., Moon, David A., Weinreb, Daniel L., Bobrow, Daniel G., DeMichiel, Linda G., Keene, Sonya E., Kiczales, Gregor, Perdue, Crispin, Pitman, Kent M., Waters, Richard C., and White, Jon L.",,1990).,,474,,,,,,"Digital Press (Bedford,",,Common Lisp: The Language (Second Edition).,,,
478,"Bedford, Massachusetts,","Common Lisp: The Language (Second Edition). By Guy L. Steele Jr., Scott E. Fahlman, Richard P. Gabriel, David A. Moon, Daniel L. Weinreb, Daniel G. Bobrow, Linda G. DeMichiel, Sonya E. Keene, Gregor Kiczales, Crispin Perdue, Kent M. Pitman, Richard C. Waters, and Jon L White.",,1990.,,478,,,,"ISBN 1-55558-041-6. Steele and Gabriel, Evolution of Lisp 72",,"Digital Press,",,,,,
483,"Pittsburgh, PA,","Thrun, S.B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzerowski, S., Fahlman, S.E., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R.S., Mitchell, T., Pachowicz, P., Vafaie, H., Van de Velde, W., Wenzel, W., Wnek, J., and Zhang, J.,",,1991.,,483,"Carnegie Mellon University,",,,,,,"CMU-CS-91-197,","The MONKS Problems: A Performance Comparison of Different Learning Algorithms,",,,
484,,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,484,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,
487,,"Thrun, S.; Bala, J.; Bloedorn, E.; Bratko, I.; Cestnik, B.; Cheng, J.; De Jong, K.; Dzeroski, S.; Fahlman, S.; Fisher, D.; Hamann, R.; Kaufman, K.; Keller, S.; Kononenko, I.; Kreuziger, J.; Michalski, R.; Mitchell, T.; Pachowicz, P.; Reich, Y.; Vafaie, H.; de Weldel, W. V.; Wenzel, W.; Wnek, J.; and Zhang, J.",,1991.,,487,Carnegie Mellon University.,,,,,,"Technical Report CMU-CS-91-197,",The monk's problems: A performance comparison of different learning algorithms.,,,
492,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S Dzroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Re-ich H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,492,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems a performance comparison of different learning algorihms.,,,
493,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,1991.,,493,"CMU-CD-91-197, Carnegie Mellon University,",,,,,,Tech. Report:,The MONK's problems a performance comparison of different learning algorithms.,,,
511,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Weldel, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,511,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems: A performance comparison of different learning algorithms.,,,
517,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,517,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The MONK's problems: A performance comparison of differ-ent learning algorithms.,,,
525,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,525,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
546,"Irvine, CA,",D. Kibler and D. Aha.,"In Proc. of the 4 th International Workshop on Machine Learning,",,,546,,,,,"pages 24-30,",,,Learning representative exemplars of concepts: An initial case study.,,,1987.
562,"Detroit, MI:","Aha, D. W., & Kibler, D.",In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,562,,,,,(pp. 794-799).,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).
567,"Detroit, MI:","Aha, D. and Kibler, D.",Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,,,567,,,,,(pp. 794-799).,Morgan Kaufmann.,,Noise-tolerant instace-based learning algorithms.,,,(1989)
571,,"Aha, D.W., Kibler, D.","Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,",,,571,,,,,794-799.,,,"Noise-tolerant instance-based learning algorithms,",,,(1989)
577,,"Aha, D. and Kibler, D.",Proceedings of the Eleventh Joint Conference on Artificial Intelligence,,,577,,,,,8,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).
586,,"D. Aha, D. Kibler, and M. Albert.",,,,586,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
589,,"D.W. Aha, D. Kibler, and M.K. Albert:",,,,589,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.
596,,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,596,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),"
597,,"Aha, D. W., Kibler, D., & Albert, M.",,,,597,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6 (1),",(1991).
599,,"Aha, D. W., Kibler, D., & Albert, M.",,,,599,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,6 (1).,(1991).
608,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,608,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
620,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,620,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
631,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,631,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).
698,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,698,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
707,,"J.S. Conery, D.F. Kibler,","in Proceedings ACM Symposium on Functional Programming and Computer Architecture,",,,707,,,,,,,,"Parallel interpretation of logic programs,",,,1981.
718,"Tahoe City, CA:","Datta, P., & Kibler, D.",Proc. Twelfth International Conference on Machine Learning,,,718,,,,,(pp. 158-166).,Morgan Kaufmann.,,Learning prototypical concept descriptions.,,,(1995).
735,"Los Altos, CA:","Kibler, D., & Porter, B.",In Proceedings of AAAI-83.,,,735,,,,,191-196.,Morgan-Kaufmann.,,Episodic learning.,,,(1983).
743,,"Kibler, D. & Langley, P.","in Proceedings of the Third European Working Session on Learning,",,,743,,,,,pp. 81-92.,"Pitman Publishing, London, UK,",,"Machine learning as an experimental science,",,,"(1988),"
747,"Glasgow, Scotland.","Kibler, D. & Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,747,,,,,,Pitman.,,Machine learning as an experimental science.,,,(1988).
758,Glasgow:,"Kibler, D., & Langley, P.",Proceedings of the Third Eu-ropean Working Session on Learning,,,758,,,,,(pp. 81-92).,Pittman.,,Machine learning as an experimental science.,,,(1988).
765,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,765,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
766,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,766,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
769,,Dennis Kibler and Pat Langley.,Proceedings Of the Third Working Session On Learning,,,769,,,,,,,,Machine Learning As An Experimental Science.,,,(1989)
781,,"D. Kibler, D.W. Aha, and M.K. Albert:",,,,781,,"Computational Intelligence,",,,"51-57,",,,"Instance-based prediction of real-valued attributes,",,"5,",1989.
785,,"D. Kibler, D. Aha, and M. K. Albert.",,,,785,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
791,"San Mateo, CA.","Norvig, P.",,,,791,,,,,,"Morgan Kaufmann,",,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,(1992).
805,,"Pazzani, M. J., & Kibler, D.",,,,805,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
809,,"Pazzani, M., & Kibler, D.",,,,809,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).
814,,"Pazzani, M., & Kibler, D.",,,,814,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9 (1),",(1992).
823,,"Pazzani, M., & Kibler, D.",,,,823,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
838,,"Pazzani, Michael and Kibler, Dennis 1992.",,,,838,,Machine Learning 9(1).,,,,,,The utility of knowledge in inductive learning.,,,
846,,"M. Pazzani and D. Kibler,",,,,846,,"Machine Learning,",,,"pp. 57-94,",,,"The utility of knowledge in inductive learning,",,"vol.9,",1992.
847,,Michael Pazzani and Dennis Kibler.,,,,847,,"Machine Learning Journal,",,,,,,The utility of knowledge in inductive learning.,,,1992.
848,,M. Pazzani and D. Kibler.,,,,848,,"Machine Learning,",,,,,,The utility of knowledge in inductive learning.,,"9(1),",1992.
866,,"Rudy, D., Kibler, D.","Proceedings of the Ninth International Conference on Machine Learning,",,,866,,,,,,Morgan Kaufmann.,,Learning episodes for optimization.,,,(1992).
869,,"Townsend-Webber, T. & Kibler, D.",AAAI Workshop on Case-based Reasoning.,,,869,,,,,,,,Instance-based prediction of continuous values.,,,(1994).
872,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,872,,,,,(pp. 30-35).,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
880,"U. C. Irvine,  CA,","Aha, D. and Kibler, D.","In Proceedings of the Fourth International Conference on Machine Learning,",,,880,,,,,"pages 24-30,",Morgan Kaufmann.,,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,1987.
881,"U. C. Irvine,  CA,","Aha, D. and Kibler, D.","In Proceedings of the Fourth International Conference on Machine Learning,",,,881,,,,,"pages 24-30,",Morgan Kaufmann.,,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,1987.
889,,"D. Kibler and D. W. Aha,","Proceedings of 3rd European Working Session on Learning,",,,889,,,,,,"Pitman,",,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,1988
891,,"D. Aha, D. Kibler, and M. Albert.",,,,891,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
897,,"Aha, D. W., D. Kibler, and M. Albert.",,,,897,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,7,1991.
901,,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,901,,"Machine Learning,",,,37-66.,,,Instance-Based Learning Algorithms.,,6,(1991).
907,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,907,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
910,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,910,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.
912,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,912,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
933,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,933,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
934,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,934,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
938,,"David W. Aha, Dennis Kibler, and M. K. Albert.",,,,938,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,1991.
942,,"D Aha, D Kibler, and M Albert.",,,,942,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
943,,"D W Aha, D Kibler, and M K Albert.",,,,943,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
946,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,946,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
949,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,949,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
952,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,952,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
953,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,953,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
956,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,956,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.
966,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,966,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
974,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,974,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
992,,"D. Aha, D. Kibler, and M. Albert.",,,,992,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
1022,"Glasgow, Scotland,","Kibler, D. and Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,1022,,,,,,"Pitman,",,Machine Learning as an Experimental Science.,,,1988.
