tid,id,title,authors,venue,year
255,E7H04svX7v8J,The REMIT System for Paraphrasing Relational Query Expressions into Natural Language,BGT Lowden,"VLDB,",1986
256,wOIJEjDFzy4J,"The, L.-S., &amp; Leising",PA Milne,"MD,",
259,RD-KmJCXk3wJ,The stakeholder approach to evaluation: Origins and promise,CH Weiss,"New Directions for Program Evaluation,",1983
261,p64HqJ4RIQQJ,"Modes of Action of FK506, Cyclosporin A, and Rapamycin",R Morris,"TRANSPLANTATION PROCEEDINGS,",1994
263,uL-ngYuiUK8J,MPEGâ??7 Camera,"T Ebrahimi, Y Abdeljaoued, RMF i Ventura, OD  ",,
264,56U_bp4y6JoJ,"A., H. Muroya, and RG Gould. 1972",P Edwards,vivo demonstration of the circadian. rhythm of cholesterol ,
265,4ii5NtWqhIYJ,Asilomar Report,"P Bernstein, M Brodie, S Ceri, M Franklinâ?¦","SIGMOD Record,",
279,01ZRIcnplwoJ,Unpacking phonological awareness: Two treatments for low-skilled kindergarten children,"RE O'Connor, JR Jenkins, TA Slocum","Unpublished manuscript,",
281,GcZFuzekOiAJ,The Discovery of the Individual 1050-1200,C Morris,,
284,DBh6rPNazToJ,Martingale estimating functions based on eigenfunctions for discretely observed small diffusions,M Uchida,,2004
308,RvcmFAQHwz0J,What Teachers Can Do to Relieve Problems Identified by International Students,DS Lee,"New Directions for Teaching and Learning,",1997
314,R_10Vw3cQLkJ,An Evaluation of Buffer Management Strategies for Relational Database Systems//VLDB'85,"HT Chou, DJ DeWitt","Proceedings of 11th International Conference on Very Large  &hellip;,",
322,08QDvcElXwwJ,Collapse analysis of reinforced concrete frames under earthquake [A],"CM Liu, XL Liu","Proc. Int. Conf. on Concrete,",1992
335,url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604,Impact of control system design on a flexible manufacturing system for colliery arches,SJ Williams,,
350,sRcMuuo3-BEJ,Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor  ,"M Rys, MC Norrie, HJ Schek",VLDB,
354,3SZUiHn5-goJ,Building a Large and Efficient Hybrid Peer-to-Peer Internet Caching System,"L Xiao, X Zhang, A Andrzejak, S Chen","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,",2004
367,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf,Range Multicast Routers for Large-Scale Deployment of Multimedia Application,"N Jiang, YH Ho, KA Hua","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
370,3LJnfTsTk5kJ,An Overview of Web Services Security,"P Kearney, J Chapman, N Edwards, M Gifford, L He","BT Technology Journal,",2004
373,z2YGIMBSU7UJ,"Charge-Based Proportional Scheduling. Technical Memorandum MIT/LCS/TM-529, January 1995",U Maheshwari,MIT Laboratory for Computer,
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
386,toEJOw9QjyMJ,In the middle of the night: A psychosocial resource book for after hours,"ST McNamara, EC Meyer, KA Fraser, EA Sands","JOURNAL OF EMERGENCY NURSING,",1997
388,id_01GRS2WwJ,Responses of grizzly bears to seismic surveys in northern Alaska,"PE Reynolds, HV Reynolds, EH Follmann","International Conference on Bear Research and Management,",
393,EiZQofL2jlkJ,Hardware Technology Trends and Database Opportunities,"D Patterson, K Keeton",,
394,Ng1p4qxvf7EJ,1 W 980 nm pump modules with very high efficiency,"B Sverdlov, B Schmidt, S Pawlik, B Mayer, C Harder","Proc. 28th Eur. Conf. on Optical Communication,",
398,_GGgRRl38TgJ,Measurement of low-level strain birefringence in optical elements using a photoelastic modulator,TC Oakberg,"Proc. SPIE,",1996
402,po9aRHUS_bAJ,The evolutionof Lisp,"GL Steele Jr, RP Gabriel","History of Programming Languagesâ??II,",
405,url:http://adsabs.harvard.edu/abs/1976PhDT.......124S,Two-electron transfers and molecular X-ray radiation during heavy ion collisions,C Stoller,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1976
419,y-UI3J0AxlwJ,Possibilities for natural enemies in Heliothis management and the contribution of the Commonwealth  ,"DJ Greathead, DJ Girling","Proc. Int. Workshop,",
421,gYmnkSkewcwJ,Stuttering measurement training,"JC Ingham, RJ Ingham","Santa Barbara, CA: University of California, Santa Barbara,",
427,nY-qEoIxWjUJ,Regulated cascode switched-current memory cell,"C Toumazou, JB Hughes, DM Pattullo","Electronic Letters,",1990
431,Jwegiego4ycJ,Ap&amp;SS,"A Bridzius, V Vansevicius",,2001
450,url:http://portal.acm.org/citation.cfm%3Fid%3D335224,Full text pdf format Pdf (244 KB)Source Symposium on Principles of Database Systems archive,"MJ Atallah, S Prabhakar","Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;,",2000
452,azGenr45ZMoJ,SIMPLIcity: a region-based retrieval system for picture libraries and biomedical image databases,JZ Wang,"Proceedings of the eighth ACM international conference on  &hellip;,",2000
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
457,p6zcWuHfGd0J,Index selection for databases: a hardness study and a principled heuristic solution,"S Chaudhuri, M Datar, V Narasayya","Knowledge and Data Engineering, IEEE Transactions on,",2004
467,qrf5iH3OjpcJ,Commuting with delay prone buses,M Datar,,
468,hK_2w16gHYAJ,In: ATLAS Mundial Encarta,PP de los Libres-Uruguaiana,"Microsoft Corporation,",2001
470,QRWJHLWImlYJ,Interventions to help external cephalic version for breech presentation at term,GJ Hofmeyr,"Cochrane Database Syst Rev,",2004
491,AevsYZEQ4ToJ,An authorization mechanism for a relational database system,"PP Griffiths, BW Wade","ACM Transactions on Database Systems,",1976
502,EEnQbLyvU2UJ,Price and Service Discrimination in Queuing Systems: Incentive Compatibility of Gc Scheduling,JA Van Mieghem,"Management Science,",2000
503,30fOGPmJ6fIJ,Linear Clustering of Objects with Multiple Attributes,HVJ Jag901,"Proceedings of ACM SIGMOD,",2001
504,tJ6kK-HVAlsJ,SQL Multimedia and Application Packages (SQL/MM) Base Documents,P COTTON,,1994
510,lhZrnNfrGDcJ,Simplifying the Representation of Radiance from Multiple Emitters,G Drettakis,"Submitted for publication,",1994
527,CWQuDi6C6hcJ,Manual for assessment of quality of object relations,"WE Piper, M McCallum, AS Joyce","Unpublished manuscript,",
533,vjMNe4j5bMkJ,Interventions for encouraging sexual lifestyles and behaviours intended to prevent cervical cancer,"J Shepherd, R Weston, G Peersman, IZ Napuli","Cochrane Database Syst Rev,",2000
546,1pxtzlCLlk8J,Autonomous mobile robot navigation and learning,"CR Weisbin, JR Einstein, FG Pin",,
549,KVQHF7nCofwJ,"Linking learning, teaching, and development","M Fiddler, C Marienau","New Directions for Adult and Continuing Education,",1995
552,Kd19TvHLpjAJ,Agricultural Biotechnology: Critical Issues and Recommended Responses from the Land-Grant  ,ABT Force,"MD,",
565,WboWWH5GQBUJ,Verifiable secret sharing and multiparty protocols with honest majority,"T Rabin, M Ben-Or","&hellip;  of the twenty-first annual ACM symposium on Theory of  &hellip;,",1989
574,D1f1Uq41ae8J,Khordeh Avesta,F Shahzadi,"San Diego,",
575,0sNACo8196EJ,A coherence theorem for ordered families of probability measures on a partially ordered space,DA Ross,"Unpublished manuscript,",1993
578,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0014631CI,The digital doorkeeper'--Automatic face recognition with the computer.,"JL Nettles, AJ Witsmeer, P Seitz, M Bichsel","Proceedings 25 th Annual 1991 IEEE International Carnahan  &hellip;,",1991
580,DvhLJEgyVOUJ,Schubert varieties and cycle spaces,"AT Huckleberry, JA Wolf",,
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
584,O4K4hktgjLMJ,Representing othersâ?? preferences in mixed motive games: Was schelling right,"G Devetag, M Warglien",,
590,Faa0FnCEmE0J,Morphological Diagnosis and Heterogeneity. Atlas of Tumor Pathology: Tumors of the Lower Respiratory ,"TV Colby, MN Koss, WD Travis","MD,",
596,A2VpfbUljcUJ,Mediacups: experience with design and use of computer-augmented everyday artefacts,"M Beigl, HW Gellersen, A Schmidt","Computer Networks,",2001
602,Jb9Ogc1qQAYJ,Biohydrometallurgy,"PR Norris, DP Kelly","Proc Int Symp Warwick,",
607,0lAHCM-lcjIJ,Data Management for Asymmetric Communication Environments,"S Acharya, R Alonso, M Franklin, S Zdonik, B Disks","Proc. ACM SIGMOD Conf., San Jose, CA, May,",
610,Ow2iIfOJUm0J,International Students Publications and Forms Areas of Study Program Administrators Graduate Faculty ,F Assistance,,
612,cSCaEZboCIgJ,Transition to a unified system: using Perl to drive library databases and enhance Web site  ,JC Fagan,"ELECTRONIC LIBRARY,",2001
616,-ZAKITqaNZUJ,SLAB: A software-based real-time virtual acoustic environment rendering system.,JD Miller,,
618,7VB5N4BYX9cJ,Quantum groups Proc,VG Drinfeld,"Proc. Int. Congr. Math., Berkeley,",
624,wN1gLUwtQgQJ,"Mix Barrington, Huong LeThanh, On Counting AC0 Circuits with Negative Constants","A Ambainis, A David",Proceedings of the 23rd International Symposium on ,
625,yhJXXctSeUgJ,Multidatabase Interoperability,"SIGMOD Record, 1990","SIGMOD Record,",1990
627,j_hnHoHFyYkJ,Modeling the Global short-period wavefield with a Monte Carlo Seismic phonon method,"PM Shearer, PS Earle",,2004
628,Ve97_p9rjogJ,Pflanzensoziologie.â??Springer Verlag,J Braun-Blanquet,"Wien, AT,",
632,iPQ5DgAqS94J,Calculating upward and downward simulations of state-based specifications,"J Derrick, E Boiten","Information and Software Technology,",1999
639,nqhb6Cyu7RMJ,"S. Peyt on Jones, A Short-cut to Deforestation","A Gill, J Launchbury",Proc. ACM,
642,-r42fmhetDIJ,Asynchronous Groupware Support Effects on Process Improvement Groups: An Action Research Study,", RJ McQueen",,
643,sxo1ryVVzFoJ,Endoscopic submucosal resection with hook knife,O TSUNEO,"&hellip;  International Endoscopy conference with live demonstration  &hellip;,",
644,M_hWK8X773IJ,"ho nson, JE Schweitzer, and ER Warkentine,â??A DBMS Facility for Handling Structured Engineering  ",J HR,Proc. 1989 ACM Engineering Design,
690,hBm5FifM1y4J,Explaining away political crimes.,"HF Dahl, Ã? SÃ¸rensen","Unpublished manuscript,",
692,fdpauJ3GbekJ,Maximizing Cross-Functional New Product Teams' Innovativeness and Constraint Adherence: A Conflict  ,"K Lovelace, DL Shapiro, LR Weingart","ACADEMY OF MANAGEMENT JOURNAL,",2001
700,j4c0nOUirDkJ,Unskilled and unaware of it: How difficulties in recognizing oneâ??s own incompetence lead to  ,"J Kruger, D Dunning","Journal of Personality and Social Psychology,",1999
706,d5T54NeKom4J,"Orderable Dimensions of Visual Texture for Data Display: Orientation, Size and Contrast","C Ware, W Knight",,
708,aAB6fCx2FEgJ,Creating an interactive immersive decision environment: linking modelling to visualisation,I BISHOP,"Proceedings of the 23rd Annual International Conference of  &hellip;,",
716,HqHnlDeFtIoJ,Some complexity questions related to distributed computations,A Yao,Proc. 11th ACM,
725,mcDS-k71qpUJ,Computing Optimal Attribute Weight Settings for Nearest Neighbor Algorithms,"CX Ling, H Wang","Artificial Intelligence Review,",1997
726,XbvJHTrcf74J,"Neural networks for identification, prediction, and control","DT Pham, X Liu",,1995
734,pWvaKmyYCRMJ,"Radioprotection (colloques), this issue","NA Beresford, SM Wright, CL Barnett, JL Hingston,  ",,
739,yD6gkKYpqAEJ,"In situ respiration of benthic communities in Castle Harbor, Bermuda","KL Smith, KA Burns, JM Teal","Marine Biology,",1972
741,kgenpnUPn2wJ,Semantic Streams: a framework for declarative queries and automatic data interpretation,"K Whitehouse, F Zhao, J Liu",,
751,aXpIBUgemksJ,Discrete fairing,L Kobbelt,"Proceedings of the Seventh IMA Conference on the Mathematics &hellip;,",1997
759,9geq1clRBeUJ,Adiabatic invariants and the theory of quanta,P Ehrenfest,"Phil. Mag,",
762,Ro0mbGz4sVEJ,Surgical interruption of pelvic nerve pathways for primary and secondary dysmenorrhoea,"ML Proctor, CM Farquhar, OJ Sinclair, NP Johnson","Cochrane Database Syst Rev,",2004
763,a-thBLsDrQQJ,I want my AOP,R Laddad,,
768,lX3ffUqDgBcJ,Toward Middleware Fault Injection for Automotive Networks,"P Koopman, E Tran, G Hendrey",,
773,5wYlQQp8yzcJ,Symbolic Math Software,B Simon,"PC Magazine, August,",
776,dqIJgNdPShcJ,Animal models to study Escherichia coli O157: H7 isolated from patients with haemorrhagic colitis,", ME Potter, LW Riley, TJ Barrett, PA Blake, CA  ","Lancet i,",1983
790,3cDCBxaq11YJ,Test challenges for deep sub-micron technologies,"TC Kwang, D Sujit","Proc 37th ACM/IEEE DAC,",
792,jjhaBNByh5QJ,Multimode spectral coding of speech at low bit rates,A Das,,1996
795,7wR9m6I7AXIJ,Monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory  ,"T Ishii, S Serizawa, A Kohda, H Nakatani, T  ","Genes to Cells,",2001
815,CQ8VyQNAH3UJ,Children's Literature.,AF Gallagherâ?¦,"Social Studies and the Young Learner,",1993
817,sbptAqgBfJcJ,Id Nouveau: Quick reference guide,R Nikhil,"Technical report, MIT Laboratory for Computer Science, Cambridge",
832,8QL1zOGtTPQJ,Sources of solutes in precipitation and surface runoff of mixed-conifer and alpine catchments in the ,MR Williams,,1997
841,twBCessT_7sJ,"Volunteering Computing, a preliminary concept and project proposal",LFG Sarmenta,,1996
847,5o3UBa2VIzwJ,Low Thrust Ion Propulsion: Development Activity at Profiel Tecnologie,"GF Cirri, G Matticari, G Noci, G Perrotta, MF Ross ","Proceedings of the 23rd International Electric Propulsion  &hellip;,",
854,uXF537HIZ0QJ,Distributed-Memory Model Checking with SPIN,"F Lerda, R Sisto","LECTURE NOTES IN COMPUTER SCIENCE,",1999
855,9wZiB7weazcJ,The alpha adrenoceptors on endothelial cells,"JA Angus, TM Cocks, K Satoh","Fed Proc,",1986
862,veT1ro-6xoUJ,"Products of modal logics, 1997","D Gabbay, V Shehtman",,
863,Td7GubFt3cQJ,Timing Trigger and Control distribution for LHC detectors.,BG Taylor,"Procs 1st Workshop on Electronics for LHC Experiments, CERN/",
879,jOpSoGOrQnoJ,Preparation for the Role of Teacher as Part of Induction into Faculty Life and Work,S Johnston,"NEW DIRECTIONS FOR TEACHING AND LEARNING,",1997
887,FQfrKKspbAIJ,A role for B lymphocyte stimulator (BLyS) in SjÃ¶grenâ??s syndrome,"X Mariette, S Roux, JE Gottenberg, F Desmoulins, J ",,
905,url:http://doi.wiley.com/10.1002/bit.260140201,Biotech no IogydB io en g in ee ri ng,"AE HUMPHREY, HR BUNGAY, FJS SCHULTZ, RP CANALE, AF ","MD,",1972
908,qS4jhfgPbm8J,Bringing Object-Relational Technology to Mainstream,"V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference,",1999
915,qfuh1wl8cuIJ,â??Equations with two distinct masses,HJ Bhabha,"Phil. Mag,",
921,qilzD_RtvP4J,Concept Based Query Expansion,QYF HP,"Proc ACM SIGIR,",
927,EhefKg-BWzAJ,"The jumpers are referenced as Left, Right, and Open (see â??Jumper Settingsâ??). The jumpers and  ",J Setup,,
931,GCVMmOSZn0AJ,Pat Selinger Speaks Out,"P Selinger, M Winslett","SIGMOD Record,",
940,56e8hEtm6NcJ,The utilisation of un-cultivated rural land in southern Norway during the last 2000/2500 yearsâ?? ,D Moe,"Proceedings, Ve Congrs International de la Socit dâ?? &hellip;,",
945,XeK-exduCywJ,A new efficient algorithm for computing Grobner basis,JC Faugere,"Proceedings of MEGA,",1998
957,url:http://doi.wiley.com/10.1002/ace.130,Transformative Learning and the Urban Context,"PL Kappel, BJ Daley","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",2004
959,eezTsAEe-WEJ,"C., COCKROFT, AL, and ANGUS, J., 1949","SC Curran, AL Cocroft","Phil. Mag,",
960,EYTMYnikAh0J,Interoperating geographic information systems,MF Goodchildâ?¦,,1999
966,6HcDunM0lJYJ,Challenges for spoken dialog systems,JR Glass,,1999
971,uUvn4z2RRysJ,Equi-depth histogramsforestimatingselectivityfactorsfor multidimensional queries,"M Muralikrishna, DJ DeWitt",Proc. ACM,
975,kImwyek4LwAJ,Shifting Factors and the Ineffectiveness of Third Party Assurance Seals: A Two-Stage Model of  ,"DH Mcknight, CJ Kacmar, V Choudhury","Electronic Markets,",2004
978,wcAf1m3HRAYJ,Work initiatives for welfare recipients: lessons from a multi-state experiment,JM Gueron,,1986
980,MMQJJCQZ4cwJ,Origin and evolution of Auchenorrhyncha (Homoptera) based upon fossil evidence,DE Shcherbakov,"Proc. 28th Int. Congr. Entomol,",
989,M9sKV4kPg9AJ,A query language for a homogeneous temporal database,"SK Gadia, JH Vaishnav","Proceedings of the fourth ACM SIGACT-SIGMOD symposium on  &hellip;,",1985
1003,G7Fztq8UXBoJ,Determination of the content of uranium isotopes and isotopes of transuranium elements in spent fuel ,"V Ya, AAZ Gabeskiriya, VV Mikulenokâ?¦",At.,
1004,RIMXEUkCRhAJ,On the spectral gap of the M/M/N/N queue,"C Fricker, P Robert, D Tibi","Unpublished manuscript,",
1006,8unPFhv3TWEJ,ConcurrentuseofB-treeswith variable-length entries,WG KellerAM,"SIGMOD Rec,",
1007,8gTV1_0L3cYJ,Hierarchical Test Generation Based on Alternative Graph Models,J Raik,,1997
1015,wi44y5qXrSoJ,Towards a formal representation of device functionality,JC Bonnet,,
1022,sMFF0GBliMQJ,Model for Delay Faults Based on Paths,GL Smith,"Proc. Int. Test Conf,",
1030,HCQSN0M-6mcJ,A New Generation of Spoken Dialogue Systems: Results and Lessons from the SUNDIAL Project,J Peckham,"Proc. Eurospeech,",
1034,08jaHUIOhQ4J,"Under pressure of publicity and the subsequent reactions from animal welfare, environmental and  ",NRC Handelsblad,"See,",
1048,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 5th International Workshop on Knowledge Representation Meets Databases (KRDBâ??98),A Borgida,"SIGMOD Record,",1998
1076,gUXM_DcWzX0J,Strategies and Resources for Enhancing Mentoring Relationships.,LM Golian,"New Directions for Adult and Continuing Education,",1995
1079,RR7eZMq0fNcJ,The Impact of CASE on IS Professionals' Work and Motivation to Use CASE,"J Iivari, J Maansaari",,
1081,_KH0dNRDurQJ,Bitwidth Aware Global Register Allocation,"S Tallam, R Gupta",,
1086,yGEaTajCLAgJ,Labour shortage aired at World IT Congress,P Thibodeau,"Computerworld,",
1088,YG9Js5mJbV0J,Guest Editor's Introduction,WC Newstetter,Journal of the Learning,
1092,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210530AH,In (0. 5) 3 Ga (0. 47) As/InP SAM avalanche photodiodes grown by gas source MBE(Abstract Only),"G ZHANG, T HAKKARAINEN, K TAPPURA, K RAKENNUS, H  ","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
1108,-yWhIert0dcJ,User-level operating system extensions based on system call interposition,A Alexandrov,,1999
1140,dvjQs4Y6H_gJ,Preliminary research findings,"GB Teague, C Macias",,1990
1144,ae7u4oyTu80J,Realm-based Spatial Data Types: The ROSE Algebra [J],"R Cuting, M Schnider","VLDB Journal,",
1147,ga3PAEII_KcJ,A uniqueness result concerning a robust regularized least-squares solution,"AH Sayed, H Chen",submitted for,
1151,3Wn_b-YV9DsJ,"Writing Secure Code, 2nd ed., ser. Best Practices","M Howard, D LeBlanc",,2003
1159,hXmHc1q2-oMJ,School of Library &amp; Information Science,N Kwon,,1987
1160,UYZuYVgXxrUJ,Riverine Acoustic Sensors System (RASS) Demonstration,"RL Smith, TJ Walter","MTI 93TR38 Report for NSWC Demonstration, September,",
1166,z8Fr00l4enkJ,Near-field investigations of the Landers earthquake sequence,"K Sieh, L Jones, E Hauksson, K Hudnut, D Eberhart- ","April to July,",
1170,ohyrjvpKDFUJ,Obstacle Detection Using a Deformable Model of Vehicles,"S Denasi, G Quaglia",Procs. IEEE Intelligent Vehicles Symposium,
1172,Z-V0UvEbPvYJ,The stress-producing working conditions of part-time faculty,JM Gappa,"New Directions for Teaching and Learning,",1987
1179,5BIgRdEmosgJ,Constraints for the Web,"A Borning, R Lin, K Marriott",,
1181,HM5mZYGPMk8J,High-End Computing on SHV Workstations Connected with High Performance Network,"LP Huse, H Bugge",,
1187,aovCRhocZUcJ,Bluetooth-based sensor networks,"P Bonnet, A Beaufour, MB Dydensborg, M Leopold","ACM SIGMOD Record,",2003
1190,UvrUB-0xj2kJ,"detailed data cited in A Copper Bullet for Software Quality Improvement IEEE Computer, February 2004",M Blaha,"IEEE Computer,",2004
1191,url:http://www.geography.org.uk/journals/Journals.asp%3FarticleID%3D38,"Peter Jones, Daphne Comfort and David Hillier","P Geographer, T Geography","Geography,",2005
1192,EpNS_khXcvkJ,Wave scattering from rough surfaces,AG Voronovich,,1994
1196,NUoSnHVB3mAJ,Teaching and Learning about Other Countries: Generic Activities for Any Country.,"G DeCoker, M Roche","Social Studies and the Young Learner,",1990
1198,HUlazBB0e4MJ,Amoebic liver abscess,OP Kapoor,,
1201,Aw-FkjehDWQJ,An adaptive automated web browsing (tech report sidl-wp-1995-0023,"YM Balbanovic, Y Yun","Technical report, Dept. Of Computer Science, Stanford University",
1205,vSWSMSSao4sJ,"Standards in Practice, Grades K-2",LK Crafton,,
1208,R4GBIfrB0C4J,A new statistical approach to timing analysis of VLSI circuits,"RB Lin, MC Wu",,
1216,7b9GBBVZYGYJ,Over half of the women on public assistance in Washington reported physical and sexual abuse as  ,"P Roper, G Weeks","Seattle: Washington State Institute for Public Policy,",
1218,Kj2M_O5kVZcJ,Extreme Divergence of Mitochondrial DNA within Species of Pulmonate Land Snails,"D Thomaz, A Guiller, B Clarke","Proceedings: Biological Sciences,",1996
1219,dYLoII0SKa8J,Power-aware virtual base stations for wireless mobile ad hoc communications,"A Safwat, H Hassanein, H Mouftah","Computer Networks,",2003
1225,cTh4ilmVvuoJ,Scope grope,A LaPlante,"Computerworld,",
1226,UdIGV5Q02PgJ,On Methods for Efficient Pyramid Construction,"C Knudsen, HI Christensen",Procs. of 7th Scandinavian Conference on Image,
1230,PcMqnvwNcBIJ,Practical data-swapping: the first steps,SP Reiss,"ACM Transactions on Database Systems,",1984
1235,IflA7tO00BoJ,Loop fusion for clustered VLIW architectures,"Y Qian, S Carr, P Sweany",,
1236,9nvHLQAOuGUJ,Asymptotic analysis for a two-scales penalization method in fluid dynamics,G Carbou,,
1237,LLrTmOV18FUJ,An exact algorithm for the min-interference frequency assignment problem,"V Maniezzo, R Montemanni","Submitted for publication,",1999
1238,OVq67MiPMjcJ,E  cient Fair Queueing using De  cit Round Robin,"M Shreedhar, G Varghese","Proceedings of ACM SIGCOMM,",1995
1243,qhHZQJwSm7kJ,The Notre Dame Long-Range Plan.,TO'Meara,"New Directions for Higher Education,",1984
