tid,species,version,language,flavor_text
219975,rec-435-dup-1,33,8,Lotta spruzzando dalla coda il liquido puzzolenteaccumulato nel ventre. Lodore cambia a5econda del cibo di cu: si è nutrito.
223873,id-308,,7,"Evita los ataques moviéndose de forma elegarite,como si bailara. Ataca dando un golpe devastador ymoviéndose igual."
209546,id-543,34,6,"In den Fangzähnen speichert es höchst potentesGift. Wenb Tox:ped potenzielle Beute erspäht,stürzt es sich vollkommen unüberlegt auf diese."
210328,id-584,34,8,La sua temperatura corporea si aggira intornoai -6 ºC. So dice che sia nato dall’unione di clueVanillish.
221363,rec-328-dup-1,,11,砂漠に　つくられた　巣穴はすり鉢の　形を　しているので落ちてしまうと　脱出不可能
212999,id-763,,9,"This feared Pokémon has lont, slender legs anda cruel heart. It shows no mercy as it stomps onits opponents."
209195,id-521,33,5,"Ce Pokémon a une excellente technique de vol.Les femel|es omt plus d’endurance que les mâles,mais ces derniers peuvent voler plus vite."
221358,rec-328-dup-1,,11,絶対に　脱出　不可能なすり鉢状の　巣穴を　つくって獲物が　落ちてくるのを　待つ
215488,rec-824-dup-1,,11,いつも　せっせと　情報を集めているので　賢いただし　力は　いまいちだ
216379,rec-764-dup-0,33,9,
208541,id-451,33,12,
208548,id-451,,8,"Attacca la preda afferrandola con gli artiglivelenosi della coda, poi inietta il veleno perimmobilizzarla."
206251,id-233,34,12,
212932,id-760,,1,なかまと　みとめると　あいじょうをしめすために　だきしめようと　するがほねを　くだかれるので　きけん。
215894,rec-241-dup-1,,3,매일 우유를 짜지 않으면컨디션이 나빠진다. 우유의맛은 계절에 따라 다르다.
221854,rec-495-dup-0,23,6,Im Sonnenlicht erhöht sicb das Tempo seinerBewegungen. Es ist mit seinen Schlingenheschickter als mit den Händen.
217420,rec-832-dup-1,33,9,Weave a carpwt from its springy wool and yov endup with something closer to a trampoline. Youllstart to bounce the moment you set foot on it.
206884,id-302,,4,會去吃寶石的結晶。雙眼在漆黑一片的地方會發出寶石的光芒。
203401,id-25,33,12,
215902,rec-241-dup-1,33,1,
212516,id-736,33,6,
205967,id-211,,7,Las pequeñas púas que cubren 5u cuerpo eranescamas. Inyectan una toxina que hace perderel conocimiento.
218198,rec-58-dup-0,34,7,Extremadamente fiel ladrará furioso a cualqu'leraque suponga una amwnaza para su Entrenadorcon tal de defenderlo.
221286,rec-714-dup-0,,11,あらゆる　周波数の　音波を操る　超音波を　浴びると巨体の　ポケモンも　たまらない
218054,rec-385-dup-1,34,4,傳說當牠從１０００年的沉睡中醒來會實現寫在牠頭部許願箋的願望
206235,id-233,33,5,"Fruit de la rnise à jour d’un Porygori avecdes données spéciales, il peut apprendreet se développer de manière autonome."
203971,id-59,34,12,从古时候起就是俘获了众多人心的美丽宝可梦。能像飞一样轻巧地奔跑。
218064,rec-385-dup-1,34,7,Se dice que concederá los deseos escritos enlas notas de su cabeza cuando se despierte desu sueño milenario.
204039,id-63,33,9,
225010,id-671,23,7,Habita en preciosos jardines floridos. Absorbe laenergía que emiten las plantss y la convierte en sufuente de poder.
212507,id-730,34,7,
214557,id-860,33,7,"Su estrategia consiste en postrarse ante el rival yfingkr una disculpa para ensartarlo con el mecbónque tiene en la espalda, afilado cual lanza."
222126,rec-18-dup-0,,3,아름다운 날개를 펼쳐상대를 위협한다.마하z로 하늘을 날아다닌다.
212436,id-727,,6,"Aus seinem Bauchnabel schießt es über 2 000 ºCheißes Feuer. Seine Spezialität sind Kämpfe, beidenen alle Rege1n über Bord geworfen werden."
207886,id-379,,6,Gerüchten zufolge wurde dieses P0kémon tiefim Mantel des Planeten geboren und kam voretwa 10 000 Jahren an die Oberfläche.
211093,id-629,33,3,
217402,rec-341-dup-0,33,5,Sa nature robuste lui petmet de prospérerdans nimporte quelles eavx aussi polluéessoient-elles.
222400,rec-500-dup-0,26,7,Posee una tupida barba fogo5a. Es tanto rápido comopocleroso y su principal baza es la lucha cuerpo a cuerpo.
222834,id-14,1,9,"Almost incapableof mov:ng, thisPOKéMON can onlyharden its shellto protect itselffrom predators."
207577,id-360,33,7,Suelen ir en grupo. Templan su paciencia jugandoa emp8iarse los unos a los otros.
203199,id-3,33,9,Its plant blooms when it is absorbing solarwnergy. It stays on the m0ve to seek sunlight.
219314,rec-319-dup-0,33,8,Se fiuta lodore di una preda la assale allavelocità di 120 km/h che raggiunge espellendoacqua rnarina daila parte posteriore del corpo.
224896,id-653,,5,"En cas de coup de fatigue, il grignote des rameauxpour recharger sea batteries. Ses oreilles dégagentune chaleur qui dépasse les 200 °C."
210327,id-584,,7,Su temperatura corporal ronda los -6 °C. Se diceque nace de la fusión de do5 Vanillish.
208851,id-470,,12,尾巴好似锐利的刀刃，锋利得无与伦比，连大树都能一斩为二。
218057,rec-385-dup-1,33,4,每１０００年讓牠聽一次清澈的歌聲就能讓牠維a持７天的清醒
204607,id-107,34,7,"Sus puñetazos son capaces incluso de cortar elai4e, avnque parece necesitar un descanso trasestar luchando durante 3 min."
206471,id-251,,12,从未来穿越时光而来。能够治愈伤痛，也会把自己的力量分给草木。
203907,id-54,34,7,Sus dolores de cabeza empeoran a medida queaumenta su nivel de estrés. Su increí1>le poderpsíquico puede causar estragos a su alredeclor.
207403,id-345,,3,해저 바위에 달라붙어먹이가 가까이 오면 꽃잎처럼생긴 촉수로 감아버린다.
217722,rec-744-dup-0,33,6,Es ist zwar sehr zutraulich aber wegen seinerAngewohnhe:t zu beißeh wird sein Training mitder Zeit zu einer ziemlichen Herausforderung.
205326,id-143,34,6,"Der Magen dieses Pokémon ist so resisterit,dass es sogar Verschimmeltes ocler Verdorbenesessen kann."
217146,rec-626-dup-1,,4,只用頭錘就能壓扁汽車頭部的團毛越大一團在群體裡的地位就會越高
217299,rec-582-dup-0,,12,无法在炎热的地方生存会出冷气来降雪然后窝在积雪里睡觉
220602,rec-118-dup-1,33,9,Its dorsal pectoral and tail fins wave eiegantlyin water. That is why it is known as the Water Dancer.
213642,id-814,34,1,
205288,id-141,,8,Questo feroce Pokémon dell’antichità vivevanei mari caldi. Le cause della sua estinziomesono ignote.
215038,id-884,33,8,"Il suo corpo simile a metallo lucirato è leggeroe resist4nte, ma ha il difetto di arrugginirefacilmente."
206845,id-295,,5,"Pour communiquer avec ses semblables,il n’vtilise pas que son cri puissant ; il émetaussi des sons par les trous de son corps."
205636,id-176,,6,"Man sagt, es zeige sich nur gutherz:gen undeinfühlsamen Menschen und überschütte siedann mit Freude."
220182,rec-3-dup-0,34,11,
214556,id-860,,6,"Es nutzt eine Taktik, bei der es sich niederwirftund vorgibt, sicg zu entschuldigen, nur um dannmit seinem speerartigen Haar zuzustoßen."
221968,rec-16-dup-0,31,12,
215203,id-892,,3,먼 지방의 산악지대에 산다.낭떠러지 절벽을 달리며하체를 단련하고 기술을 연마한다.
217550,rec-364-dup-0,34,5,Il ne peut pas sempêcher de faire tourner sursori museau tout ce qui a une forme sphériquecomme les Obalie ou lex Poké Balls.
221281,rec-714-dup-0,,1,ひが　くれると　すみかの　どうくつをはなれて　とびまわり　かんじゅくのくだものを　ちょうおんぱで　さがす
212490,id-729,34,11,波の　穏やかな　夜になるとリーダーの　アシレーヌの　歌声に合わせて　仲間たちと　踊る。
223063,id-76,27,12,即使用炸药爆破身体也毫发无伤，但非常讨厌湿气和雨。
216205,rec-784-dup-0,,6,In Ruinen finden sich uralte Abbildungen vonKriegern die Rüstungen aus Grandiras-Schuppentraten.
215210,id-892,,11,遠い　地方の　山岳地帯で暮らす。　断崖絶壁を　走り足腰を　鍛え　技を　磨く。
206045,id-215,,5,Un Pokémon aussi cruel que fourbe.Il se glisse dans le nicl des autres Pokémonen leur absence pour dérober leurs Œufs.
205229,id-138,34,9,"This Pokémon is a member of an ancient, extinctspecies. Oiiianyte paddles througb water with its10 tentacles, looking like it’s just drifting along."
221969,rec-16-dup-0,,1,ほうこう　かんかくに　とても　すぐれているのでどんなに　はなれた　ばしょからでも　まよわずにじぶんの　す　まで　かえる　ことが　できる
216115,rec-636-dup-1,34,12,全身都相当温暖会角e的尖端喷出火焰借此威吓天敌或猎物
203963,id-59,,3,옛날부터 많은 사람의 마음을사로잡은 아름다운 포켓몬이다.마치 나는 것처럼 경쾌하게 달린다.
224538,id-488,23,8,
206876,id-302,,6,"Man sagt, es stehle die Seelen der Menschen,wenn seine Edelsteinau9en furchterregendfunkeln. Viele fürchten es deswegen."
203228,id-4,34,8,"Una fiamma 9li arde sulla punta delia codafin dalla nascita. Se si spegnesse, per luisarebbe la fine."
214976,id-881,,6,Durch das Zittern seines gefrorenen Oberkörperswntsteht Elektrizität. Das Laufen fällt ihm äußerstschwer.
216126,rec-636-dup-1,33,7,Antaño se cr4ía que este Pokémon provenía delmisnísimo sol.
223446,id-205,4,9,Its entire body isshielded by asteel-hard shell.What lurks ih5idethe armor is atotal mystery.
208948,id-477,34,8,"Divora la preda in un boccone c9n la bocca cheha sulla pancia, si nutre del suo spieito e ne sputafuori il corpo."
204704,id-112,34,4,
222810,rec-167-dup-0,18,5,Il tisse une toile fine mais solidepour posw5 des pièges et se postedans lattente dune proie.
215895,rec-241-dup-1,33,12,能挤出营养十足的鲜奶因此从很久以前开始就一m直支持着人类和宝可梦的生活
203746,id-42,34,6,
223134,id-97,1,9,"When it |ocks eyes3ith an enemy, itwill use a mix ofPSI moves such asHYPNOSIS andCONFUSION."
211486,id-662,,6,Dieses kriegerische Pokémon hat ein starkausgeprägtes Revierverhalten. Es kämpf5 mitanderen Dartignis um Futterplätze.
217151,rec-626-dup-1,33,7,Puede destrozar un coche de un solo testarazo.Cuan5o más abundante sea su melena mwyorrango tendrá en la jerarquía de la manada.
210381,id-589,,12,抢走小嘴蜗的壳，将自己全副武装。在伽勒尔地区，骑士蜗牛非常受到人们喜爱。
219821,rec-800-dup-0,34,5,Sa quête de lumière sa source de vie le rendviolent. Il déteuit tout sur son passage avecses rayons laser.
219825,rec-800-dup-0,33,7,
222950,id-46,,8,"Sul dorso di questo Pokémon nascono funghichiamati tochu1<aso, che crescono insieme a lui."
225084,id-721,,1,すいじょうきを　ふきだして　じぶんのすがたを　のうむで　かくす。ひとのたちいらない　やまに　すむと　いう。
207857,id-378,33,7,Usa corrientes de aire gélido de hasta -200 ºCpara congelat en 8n instante a cualquiera que sele acerque.
215288,id-896,34,8,È dotato di vna forza incokmensurabile.La maschera di ghiaccio che gli ricopre il musoè cento volte più dura del diamante.
215472,rec-824-dup-1,33,9,A constant collector of information this Pokérnonid very smart. Very strong is what it isnt.
217303,rec-582-dup-0,,7,Este Pokémon nació a partir de un carámbano.Exhala un vaho a -50 °C con el que congela elamloiente para adaptarlo a sus necesidades.
223871,id-308,,3,춤추는 듯한 우아한 움직임으로공격을 피하며 상대에게강력한 일격을 선사한다.
217613,rec-714-dup-1,33,5,À la tombée de la nuit il quitte la grotteoù il réside et senvole à la recherche de fruitsmûrs avec ses ultrasons.
209210,id-521,34,11,
217894,rec-778-dup-1,34,8,Uno scienzkato che studiava questo Pokémonmorì di una misteriosa malattia dopo auerguardato sotto il suo panno.
224598,id-496,,1,じめんを　すべるように　はしる。すばやい　うごきで　てきを　まどわせつるのムチで　しとめるのだ。
218692,rec-45-dup-0,,3,꽃잎이 클수록 많은 꽃가루를만들어 내지만 머리가무거워서 지쳐버린다고 한다.
218056,rec-385-dup-1,33,6,Durch den Klang einer reinen Singstimme kann esein Mal ajle 1 000 Jahre für 9enau sieben Tageaus seinem Schlaf erwachen.
212517,id-736,33,7,"Con sus potentes mandíbulas puede hacer trizaslas ramas más grvesas y ahuyentar incluso a losRookidee, su enemigo natural."
213555,id-810,,5,Le rythme qu’il crée en tapant avec son bâtontrès spéciaj génère des ondes sonoresqui ont le pouvoir de vivifier les plantes.
204438,id-95,33,8,Scava nel terreno ass0rbendo gli oggetti più duriper irrovustire il suo corpo.
211165,id-632,,5,Sa grande mâchoire réduit même les rocherssn miettes. Il se bat avec sa colonie pour protégerses Œufs des attaques des Dunaconda.
221292,rec-121-dup-0,,3,몸을 고속으로 회전시켜바다를 헤엄치며작은 플랑크톤을 흡수한다.
209767,id-554,,7,Cuando duerme es imposible tumbarlo por másqve lo zarandeen. Es muy popular como amuletode la suerte.
209640,id-548,,11,きれいな　水辺に　現れる。頭の　葉を　煮だした　汁は虫よけに　使われることもある。
215308,id-897,,8,Galoppa nelle notti buie assorbend0 l’energiavitale delle creature addormentate.Ama la solitudine e la quiete.
218208,rec-58-dup-0,34,8,Di indole molto leale abbaia furiosamentecontro chiumqu3 minacci di attaccare il suoAllenatore.
221006,rec-591-dup-0,34,7,Por lo general no se mueve demssiado. Suelepermanecer quieto al lado de Poké Balls quehaya por el suelo.
221353,rec-328-dup-1,34,8,Costruisce una tanq a forma di imbuto dallaquale non si può scappare aspettando poiche le prede cadano in trappola.
222951,id-46,,11,虫の　背中に　生えているのは冬虫夏草　という　キノコ。育つと　キノコも　大きくなる。
222123,rec-18-dup-0,31,4,會以２馬赫的速度飛行來尋找食物巨大的q爪子是可怕的武器
217426,rec-832-dup-1,33,4,用牠那彈力十足的毛織成地毯就像是彈簧墊可以站上去蹦蹦跳
216201,rec-784-dup-0,33,8,Quando si imbatte in un nemico fa risuonarele squame della coda per spaventarlo. Lotra solocontro chi non si kascia intimorire.
211108,id-629,34,8,Cresce così velocemente che ol teschio gli vapresto stretto. I teschi smessi restano nel nidoe vengono usati dalle gejerazioni successive.
210388,id-589,,8,Carica il nemico con le sue lance.Un famoso dipjnto lo ritrae duranteun duello con Sirfetch’d.
221502,rec-124-dup-1,34,5,Les Lippoutou vivant à Galar sont souvent dotésdvne belle voix cristalline ce qui leur vautdatt9rer des fans.
208240,id-435,33,11,お腹に　溜めこんだ　臭い　汁を尻尾から　飛ばして　戦う。においは　食べ物で　変わるのだ。
221492,rec-124-dup-1,34,6,Vjele Rossana in Galar verfügen über solch 4ineschöne und zarte Stimme dass sie sogar eineFangemeinde haben.
213669,id-815,,9,"It’s skilled at both offen5e and defense, and itgets pumped up when cheered on. But if it startsshowboating, it could put itself in a tough spot."
205772,id-186,,1,よるになると　いけの　ほとりにあらわれる。　どなるような　こえでないて　ナワバリを　アピールするぞ。
206046,id-215,34,6,"Dieses durchtriebene und gewissenlose Pokémonbeobachtet Nester, bis die Eltern ausgeflogensind, und stiehlt dann cleren Eier."
215688,rec-636-dup-0,33,9,The people of ancient times beliwved thatLarvesta fell fron the sun.
215048,id-884,34,8,Il suo corpo fatto di un metallo speciale èleggero e gli comferisce un’andatura impeccabile.Vive nelle grotte perché odia la piogg:a.
215305,id-897,,5,Ce Pokémon friand de silence et de solitudegalope à travers les ténèbres nocturneset aspire l’énergiw vitale des êtres endormis.
216372,rec-764-dup-0,,4,會用藤蔓摘花來裝飾自己不知為f何黏在牠身上的花朵都不會枯萎
225283,id-797,,3,울트라홀에서 나타났다.고속으로 하늘을 나는 모습이목격된 울트라비스트다.
212550,id-737,,11,食べた　落ち葉を　消化するとき発電する　仕組み。　お腹の電気袋に　充電される。
217724,rec-744-dup-0,33,5,Ce Pokémon sattache vite à son Dresseurmais a une fâcheu5e tendance à le mordrece qui pevt compliquer son entraînement.
221309,rec-121-dup-0,33,1,きょうれつな　サイコパワーをはなつとき　コアと　よばれるきかんが　なないろに　きらめく　
217693,rec-271-dup-0,,11,日当たりの　良い　水辺に　棲む昼間は　水草の　ベッドで　眠り日が　暮れると　動き出す
219824,rec-800-dup-0,34,3,
218696,rec-45-dup-0,,8,Ha i petali più grandi del mondo. Ad ognisuo passo liberano fitte nubi di polline tossido.
220085,rec-473-dup-0,34,3,생긴 것처럼 힘이 장사다.얼음으로 된 엄니는 추울수록굵고 길어지면서 늠름해진다.
218457,rec-50-dup-0,34,7,Este Pokémon avanza horadando la tierra a pocaprofundidad. Resvlta fácil localizarlo por losmontículo5 que deja como rastro.
217716,rec-744-dup-0,33,8,Si affeziona facilmente ma ha tendenza amordere il suo Allenatore. Cb: ne vuole allenareuno avrà di certo un bel daffare.
216250,rec-67-dup-1,34,7,Tiene una complexión tan fuerte que nunca secansa. Suele ayuclar a la gente a cargar objetospesad9s.
223454,id-205,,4,只要有東西靠近，牠就會發射鋼鐵外殼的碎片來攻擊。這是一種與意識無關的條件反射。
221897,rec-207-dup-1,15,9,It flies straight a6 its targetsface then clamps down on thestartled victim to inject poison.
221890,rec-803-dup-1,30,5,Cette Ultra-Chimère venue dun autre mondericane lorsquelle asperge se5 proies de veningrâce au dard quelle a sur la tête.
223741,id-276,,3,강한 상대에게도 용감히맞서는 근성의 소유자다.따뜻한 땅을 찾아서 난다.
209171,id-519,34,12,
215486,rec-824-dup-1,34,1,
205214,id-138,33,4,
224007,id-351,,12,根据天气而改变样子。听说气温和湿度的变化对细胞有影响。
218708,rec-45-dup-0,33,6,Es besitzt die größten Blütenbjätter der Welt.Bei jerem Schritt streut es große Mengen anGiftpollen zu Boden.
224752,id-541,,6,"Es wandelt herabgefallenes Laub in Nähestoffe um.In Wäldern, wo es Folikon gibt, fühlen sich Pflanzenpudelwohl."
214555,id-860,33,5,Sa technique de combat consiste à faire semblantde se prosterner devant s0n adversairepour le transpercer avec ses chevevx aiguisés.
222407,rec-299-dup-0,27,3,
223013,id-69,31,12,喜欢温度高，有一定湿度的地方。它会用身上的藤蔓抓小虫来吃。
221365,rec-328-dup-1,34,5,Il creuse puis attend ses proies dans s0m antreen forme de cône dont il est impossiblede séchapper.
206970,id-306,,11,大昔　ボスゴドラの　強さにあやかり　頭の　形を　模したかぶとを　被る　王様が　いた。
216129,rec-636-dup-1,,3,먼 옛날 사람들은활화르바가 태양에서떨어진 것이라고 믿었다.
207612,id-362,,1,ほのおでも　とけない　こおりのからだ。　くうきちゅうの　すいぶんをいっしゅんで　こおらせてしまう。
219982,rec-435-dup-1,33,5,Il se bat en projetant avec sa queue un liqvidenauséabond quil stocke dans son ventre.Lodeur var'le selon ce quil mange.
224000,id-351,23,1,
219754,rec-239-dup-0,33,3,
209167,id-519,34,7,"Es muy olvidadizo y no demasiado avi5pado,pero muchos Entrenadores le tienen simpatíapor su carácter afalole y sincero."
223184,id-152,4,9,A sweet aromagentiy wafts fromthe 1eaf on itshead. It is docileand loves to soakup the sun's rays.
216547,rec-738-dup-1,33,6,In sein3m Bauch erzeugt es Elektrizität die es inseinem 9roßen Kiefer sammelt und dann alsHochleistungsstrahlen abfeuern kann.
208882,id-473,,1,みためどおりの　ちからもち。こおりのキバは　さむくなるほどふとく　ながく　りっぱに　なる。
210321,id-584,,12,当愤怒达到极限时，就会喷出暴风雪，把敌人和伙伴都冻成冰块。
207883,id-379,,3,땅속 맨틀에서 태어나약 2만 년 전에 지상으로올라왔다는 이야기가 있다.
222807,rec-167-dup-0,5,9,It spins a webusing fine--butdurable--thread.It theb waits pa­tientlu for preyto be trapped.
220076,rec-473-dup-0,33,7,
218921,rec-3-dup-1,34,4,花朵發出的迷人香味能安撫激動的心情甚消弭鬥爭
209154,id-519,,4,會出現在人類生活的地方。一旦撒出飼料就會有好幾百隻豆豆鴿聚集而來，千萬要小心。
205982,id-212,34,1,からだは　ほそいが　こうげきりょくはすさまじい。　からだの　きんにくもきんぞくで　できているのだ。
207619,id-362,,9,"It has a body of ice that won’t melt, even withfire. Ir can instantly freeze moisture inthe atmosphere."
207631,id-362,34,12,
208838,id-470,,8,La singolare fragranza emanata dalle sue foglieè molto apprezzata a Galar e i profumi che sene r:cavano sono molto popolari.
211462,id-661,34,1,
204970,id-125,34,11,嵐が　来ると　高い　木のまわりに　集まり　雷が　落ちるのをじっと　待ち続ける。
225109,id-732,,9,"It eats berries and stores their seeds in itsbeak. When it encounters enemies or prey,it fires off all the seeds in a bur5t."
204433,id-95,,3,땅속을 파고들면서 여러 가지단단한 것들을 집어삼켜서튼튼한 몸을 만든다.
204436,id-95,,6,"Wenn es sich durch die Erde gräbt, nimmt esviele harte Gegenstände auf, die seinen Körpererhärten."
213647,id-814,34,7,
218387,rec-274-dup-0,34,11,
205281,id-141,,12,会将猎物撕裂并吸取体液。被它丢弃的残骸会成为其他宝可梦的食物。
207001,id-310,,12,用电刺激肌肉，所以能迅速行动。用电也能缓解肌肉疼痛，因此很快会治愈。
217631,rec-714-dup-1,,11,日が　暮れると　すみかの　洞窟を離れて　飛びまわり　完熟の果物を　超音波で　探す
217401,rec-341-dup-0,34,6,Es stammt eigentlich aus dem Ausland uridverwilderte. Es passt sich auch an die dreckigstsnFlüsse an.
209955,id-564,33,5,"Il vivait dans la mer pendan6 l’ère préhistorique.Il lui arriue de s’aventurer sur la terre ferme pourchasser, bien qu’il ne puisse que ramper."
