tid,id,title,authors,venue,year
69699,journals/sigmod/Winslett02b,Hector Garcia-Molina Speaks Out,M Winslett,,2002
69706,conf/vldb/AgrawalS94,Fast Algorithms for Mining Association Rules in Large Databases,"R Agrawal, R Srikant",VLDB,1994
69709,journals/sigmod/GobleR02a,The Grid: An Application of the Semantic Web,"C Goble, D Roure",SIGMOD Record,2002
69717,journals/sigmod/SureSS02,Methodology for Development and Employment of Ontology Based Knowledge Management Applications,"Y Sure, S Staab, R Studer",SIGMOD Record,2002
69725,journals/sigmod/Liu02b,Editor's Notes,L Liu,SIGMOD Record,2002
69726,conf/vldb/SeligmanBNSW95,Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel),"L Seligman, N Belkin, E Neuhold, M Stonebraker, G Wiederhold",VLDB,1995
69729,journals/sigmod/HuangKL02,A Study on the Management of Semantic Transaction for Efficient Data Retrieval,"S Huang, I Kwan, C Li",SIGMOD Record,2002
69747,journals/sigmod/Lomet01,The Evolution of Effective B-tree: Page Organization and Techniques: A Personal Account,D Lomet,SIGMOD Record,2001
69762,journals/sigmod/Bernstein01,Report on the 2001 SIGMOD and PODS Awards,,,2001
69763,journals/sigmod/BunemanFSW01,Constraints for Semi-structured Data and XML,"P Buneman, W Fan, J Siméon, S Weinstein",SIGMOD Record,2001
69767,conf/vldb/HoelS94,Performance of Data-Parallel Spatial Operations,"E Hoel, H Samet",VLDB,1994
69783,journals/sigmod/Cetintemel01,On the Academic Interview Circuit: An End-to-End Discussion,U Çetintemel,SIGMOD Record,2001
69786,journals/sigmod/Labrinidis01,Introduction to the Career Forum Column,A Labrinidis,SIGMOD Record,2001
69789,journals/sigmod/Huyn01,Data Analysis and Mining in the Life Sciences,N Huyn,SIGMOD Record,2001
69796,journals/sigmod/Snodgrass01a,Accessibility of the Database Literature,R Snodgrass,SIGMOD Record,2001
69798,conf/vldb/AnandBH94,An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,"S Anand, D Bell, J Hughes",VLDB,1994
69800,conf/vldb/RosenthalS94,Data Integration in the Large: The Challenge of Reuse,"A Rosenthal, L Seligman",VLDB,1994
69803,conf/vldb/Bernstein94,PC Database Systems - Present and Future,P Bernstein,VLDB,1994
69806,conf/sigmod/BabcockO03,Distributed Top-K Monitoring,"B Babcock, C Olston",SIGMOD Conference,2003
69818,conf/vldb/ZemankovaI94,Scientific Databases - State of the Art and Future Directions,"M Zemankova, Y Ioannidis",VLDB,1994
69823,conf/sigmod/ChaudhuriGS03,Factorizing Complex Predicates in Queries to Exploit Indexes,"S Chaudhuri, P Ganesan, S Sarawagi",SIGMOD Conference,2003
69830,conf/sigmod/BabcockBDM03,Chain : Operator Scheduling for Memory Minimization in Data Stream Systems,"B Babcock, S Babu, M Datar, R Motwani",SIGMOD Conference,2003
69833,journals/sigmod/RossHLW01,Reminiscences on Influential Papers,,,2001
69840,journals/sigmod/SommerGB02,The n-Tier Hub Technology,"R Sommer, T Gulledge, D Bailey",SIGMOD Record,2002
69841,journals/sigmod/Cingil02,Supporting Global User Profiles Through Trusted Authorities,I Cingil,SIGMOD Record,2002
69843,journals/sigmod/QuixSJ02,Business Data Management for B2B Electronic Commerce,"C Quix, M Schoop, M Jeusfeld",SIGMOD Record,2002
69867,journals/sigmod/VassiliadisS99,A Survey of Logical Models for OLAP Databases,"P Vassiliadis, T Sellis",SIGMOD Record,1999
69894,conf/sigmod/2003,"Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data, San Diego, California, USA, June 9-12, 2003",,,2003
69896,conf/sigmod/Mamoulis03,Efficient Processing of Joins on Set-valued Attributes,N Mamoulis,SIGMOD Conference,2003
69901,conf/sigmod/OlstonJW03,Adaptive Filters for Continuous Queries over Distributed Data Streams,"C Olston, J Jiang, J Widom",SIGMOD Conference,2003
69902,journals/sigmod/LabrinidisR00,Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl,"A Labrinidis, N Roussopoulos",SIGMOD Record,2000
69903,journals/sigmod/Palpanas00,Knowledge Discovery in Data Warehouses,T Palpanas,SIGMOD Record,2000
69904,conf/sigmod/AbiteboulBCMM03,Dynamic XML documents with distribution and replication,"S Abiteboul, A Bonifati, G Cobena, I Manolescu, T Milo",SIGMOD Conference,2003
69910,journals/sigmod/VetterliVS00,Metadata Standards for Data Warehousing: Open Information Model vs. Common Warehouse Metamodel,"T Vetterli, A Vaduva, M Staudt",SIGMOD Record,2000
69917,journals/sigmod/ArpinarD00,Provision of Market Services for eCo Compliant Electronic Market Places,"S Arpinar, A Dogac",SIGMOD Record,2000
69920,journals/sigmod/KantM00,"Workshop on Performance and Architecture of Web Servers (PAWS-2000, held in conjection with SIGMETRICS-2000)",,,2000
69921,conf/sigmod/LometT03,A Theory of Redo Recovery,"D Lomet, M Tuttle",SIGMOD Conference,2003
69939,conf/sigmod/Zeller03,NonStop SQL/MX Publish/Subscribe: Continuous Data Streams in Transaction Processing,H Zeller,SIGMOD Conference,2003
69942,journals/sigmod/PoessF00,New TPC Benchmarks for Decision Support and Web Commerce,"M Pöss, C Floyd",SIGMOD Record,2000
69948,conf/sigmod/KriegelBKPS03,Using Sets of Feature Vectors for Similarity Search on Voxelized CAD Objects,"H Kriegel, S Brecheisen, P Kröger, M Pfeifle, M Schubert",SIGMOD Conference,2003
69960,journals/sigmod/PossasMCR00,Using Quantitative Information for Efficient Association Rule Generation,"B Pôssas, W Jr., M Carvalho, R Resende",SIGMOD Record,2000
69965,journals/sigmod/YuenCLL00,Cache Invalidation Scheme for Mobile Computing Systems with Real-time Data,"J Yuen, E Chan, K Lam, H Leung",SIGMOD Record,2000
69975,conf/sigmod/ZhangZPTL03,Location-based Spatial Queries,"J Zhang, M Zhu, D Papadias, Y Tao, D Lee",SIGMOD Conference,2003
69978,conf/sigmod/MaddenFHH03,The Design of an Acquisitional Query Processor For Sensor Networks,"S Madden, M Franklin, J Hellerstein, W Hong",SIGMOD Conference,2003
69979,conf/sigmod/MinPC03,XPRESS: A Queriable Compression for XML Data,"J Min, M Park, C Chung",SIGMOD Conference,2003
69984,journals/sigmod/RossCGLLM01,Reminiscences on Influential Papers,,,2001
69987,journals/sigmod/Snodgrass01,Chair's Message,,,2001
69996,conf/sigmod/LuoEHN02,A scalable hash ripple join algorithm,"G Luo, C Ellmann, P Haas, J Naughton",SIGMOD Conference,2002
69998,journals/sigmod/ChristoffelPSL98,Electronic Market: The Roadmap for University Libraries and Members to Survive in the Information Jungle,"M Christoffel, S Pulkowski, B Schmitt, P Lockemann",SIGMOD Record,1998
69999,conf/sigmod/KaushikBNK02,Covering indexes for branching path queries,"R Kaushik, P Bohannon, J Naughton, H Korth",SIGMOD Conference,2002
70006,journals/sigmod/EisenbergM98a,"SQLJ Part 0, Now Known as SQL/OLB (Object-Language Bindings)","A Eisenberg, J Melton",SIGMOD Record,1998
70007,journals/sigmod/Ritter98,The Middleware Muddle,D Ritter,SIGMOD Record,1998
70011,conf/sigmod/KalnisNOPT02,An adaptive peer-to-peer network for distributed caching of OLAP results,"P Kalnis, W Ng, B Ooi, D Papadias, K Tan",SIGMOD Conference,2002
70023,conf/sigmod/KornMZ03,IPSOFACTO: A Visual Correlation Tool for Aggregate Network Traffic Data,"F Korn, S Muthukrishnan, Y Zhu",SIGMOD Conference,2003
70025,journals/sigmod/BuchnerM98,Discovering Internet Marketing Intelligence through Online Analytical Web Usage Mining,"A Büchner, M Mulvenna",SIGMOD Record,1998
70034,journals/sigmod/RoantreeMH99,The OASIS Multidatabase Prototype,"M Roantree, J Murphy, W Hasselbring",SIGMOD Record,1999
70036,journals/sigmod/Franklin98b,Editor's Notes,M Franklin,SIGMOD Record,1998
70045,conf/sigmod/ArasuBBDIRW03,STREAM: The Stanford Stream Data Manager,"A Arasu, B Babcock, S Babu, M Datar, K Ito, I Nishizawa, J Rosenstein, J Widom",SIGMOD Conference,2003
70047,journals/sigmod/Hanson99,Statement from the Treasurer,E Hanson,SIGMOD Record,1999
70052,journals/sigmod/BergamaschiCV99,Semantic Integration of Semistructured and Structured Data Sources,"S Bergamaschi, S Castano, M Vincini",SIGMOD Record,1999
70073,journals/sigmod/Kim99,"Message from Editor-in-Chief, ACM Transactions on Database Systems",W Kim,,1999
70075,journals/sigmod/GruenwaldBDGSSV99,Database Research at the University of Oklahoma,"L Gruenwald, L Brown, R Dirckze, S Guinepain, C Sánchez, B Summers, S Vanichayobon",SIGMOD Record,1999
70094,journals/sigmod/Franklin99a,Editor's Notes,M Franklin,SIGMOD Record,1999
70098,conf/sigmod/RaoZML02,Automating physical database design in a parallel database,"J Rao, C Zhang, N Megiddo, G Lohman",SIGMOD Conference,2002
70099,journals/sigmod/BoulosO99,Cost Estimation of User-Defined Methods in Object-Relational Database Systems,"J Boulos, K Ono",SIGMOD Record,1999
70106,conf/sigmod/BhattacharyaMBNHS02,Coordinating backup/recovery and data consistency between database and file systems,"S Bhattacharya, C Mohan, K Brannon, I Narang, H Hsiao, M Subramanian",SIGMOD Conference,2002
70114,journals/sigmod/Libkin99a,Database Principles Column - Introduction,L Libkin,SIGMOD Record,1999
70129,conf/sigmod/ZhouR02,Implementing database operations using SIMD instructions,"J Zhou, K Ross",SIGMOD Conference,2002
70136,conf/sigmod/TatarinovVBSSZ02,Storing and querying ordered XML using a relational database system,"I Tatarinov, S Viglas, K Beyer, J Shanmugasundaram, E Shekita, C Zhang",SIGMOD Conference,2002
70148,journals/sigmod/ConradEHRSSSV97,Research Issues in Federated Database Systems: Report of EFDBS '97 Workshop,,,1997
70149,conf/sigmod/BrunoKS02,Holistic twig joins: optimal XML pattern matching,"N Bruno, N Koudas, D Srivastava",SIGMOD Conference,2002
70162,journals/sigmod/RamamrithamS97,Report on DART '96: Databases: Active and Real-Time (Concepts meet Practice),,,1997
70164,journals/sigmod/FernandezFLS97,A Query Language for a Web-Site Management System,"M Fernandez, D Florescu, A Levy, D Suciu",SIGMOD Record,1997
70172,journals/sigmod/Fong97,Converting Relational to Object-Oriented Databases,J Fong,SIGMOD Record,1997
70174,conf/sigmod/LuoKMPWLN02,Middle-tier database caching for e-business,"Q Luo, S Krishnamurthy, C Mohan, H Pirahesh, H Woo, B Lindsay, J Naughton",SIGMOD Conference,2002
70175,conf/sigmod/MarklL02,Learning table access cardinalities with LEO,"V Markl, G Lohman",SIGMOD Conference,2002
70181,journals/sigmod/Konig-RiesL97,"Research in Databases and Data-Intensive Applications - Computer Science Department and FZI, University of Karlsruhe","B König-Ries, P Lockemann",SIGMOD Record,1997
70187,conf/sigmod/RundensteinerWYD02,XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets,"E Rundensteiner, M Ward, J Yang, P Doshi",SIGMOD Conference,2002
70190,journals/sigmod/Snodgrass98b,Chair's Message,,,1998
70198,journals/sigmod/Lomet98,B-tree Page Size When Caching is Considered,D Lomet,SIGMOD Record,1998
70213,conf/sigmod/ChenZCKR01,DyDa: Data Warehouse Maintenance in Fully Concurrent Environments,"J Chen, X Zhang, S Chen, A Koeller, E Rundensteiner",SIGMOD Conference,2001
70215,conf/sigmod/NazeriBO01,Experiences in Mining Aviation Safety Data,"Z Nazeri, E Bloedorn, P Ostwald",SIGMOD Conference,2001
70217,journals/sigmod/BorgidaCS98,KRDB '98: The 5th International Workshop on Knowledge Representation Meets Databases,,,1998
70218,conf/sigmod/JagadishJOT01,Global Optimization of Histograms,"H Jagadish, H Jin, B Ooi, K Tan",SIGMOD Conference,2001
70231,conf/sigmod/KiesslingHFE01,"COSIMA - Your Smart, Speaking E-Salesperson","W Kießling, S Holland, S 0003, T Ehm",SIGMOD Conference,2001
70243,journals/sigmod/KoksalAD98,Workflow History Management,"P Koksal, S Arpinar, A Dogac",SIGMOD Record,1998
70246,conf/sigmod/LahiriG01,Fast-Start: Quick Fault Recovery in Oracle,"T Lahiri, A Ganesh, R Weiss, A Joshi",SIGMOD Conference,2001
70251,conf/sigmod/ButtlerLPP01,OminiSearch: A Method for Searching Dynamic Content on the Web,"D Buttler, L Liu, C Pu, H Paques",SIGMOD Conference,2001
70252,journals/sigmod/ACT-NET96,ACT-NET - The Active Database Management System Manifesto: A Rulebase of ADBMS Features,,SIGMOD Record,1996
70257,conf/sigmod/LangS01,Modeling High-Dimensional Index Structures using Sampling,"C Lang, A Singh",SIGMOD Conference,2001
70259,journals/sigmod/BestavrosLS96,Report on First International Workshop on Real-Time Database Systems,,,1996
70260,conf/sigmod/Meseck01,"Data Management: Lasting Impact of the Wild, Wild, Web",R Meseck,SIGMOD Conference,2001
70273,journals/sigmod/Qian96a,Scientist's Called Upon to Take Actions,X Qian,SIGMOD Record,1996
70276,conf/sigmod/ShouCTRH01,REVIEW: A Real Time Virtual Walkthrough System,"L Shou, J Chionh, K Tan, Y Ruan, Z Huang",SIGMOD Conference,2001
70277,journals/sigmod/Bestavros96,Advances in Real-Time Database Systems Research,A Bestavros,SIGMOD Record,1996
70282,conf/sigmod/GionisGK01,Efficient and Tunable Similar Set Retrieval,"A Gionis, D Gunopulos, N Koudas",SIGMOD Conference,2001
70291,journals/sigmod/KuoM96,Real-Time Database - Similarity Semantics and Resource Scheduling,"T Kuo, A Mok",SIGMOD Record,1996
70298,journals/sigmod/TsotrasK96,Temporal Database Bibliography Update,"V Tsotras, A Kumar",SIGMOD Record,1996
70299,conf/sigmod/Galindo-LegariaJ01,Orthogonal Optimization of Subqueries and Aggregation,"C Galindo-Legaria, M Joshi",SIGMOD Conference,2001
70301,conf/sigmod/DeshpandeGR01,Independence is Good: Dependency-Based Histogram Synopses for High-Dimensional Data,"A Deshpande, M Garofalakis, R Rastogi",SIGMOD Conference,2001
70311,journals/sigmod/Anonymous96,MQSeries and CICS Link for Lotus Notes,,SIGMOD Record,1996
70325,conf/sigmod/ChenGM01,Improving Index Performance through Prefetching,"S Chen, P Gibbons, T Mowry",SIGMOD Conference,2001
70326,journals/sigmod/BunemanRU97,Mediator Languages - a Proposal for a Standard,"P Buneman, L Raschid, J Ullman",SIGMOD Record,1997
70330,conf/sigmod/Sahuguet01,"\Kweelt: More than just \""\""yet another framework to query XML!\""\""\""""",A Sahuguet,SIGMOD Conference,2001
70341,conf/sigmod/DoanDH01,Reconciling Schemas of Disparate Data Sources: A Machine-Learning Approach,"A Doan, P Domingos, A Halevy",SIGMOD Conference,2001
70373,journals/sigmod/ZobelMR96,Guidelines for Presentation and Comparison of Indexing Techniques,"J Zobel, A Moffat, K Ramamohanarao",SIGMOD Record,1996
70374,conf/sigmod/ChangC01,PBIR - Perception-Based Image Retrieval,"E Chang, T Cheng, L Chang",SIGMOD Conference,2001
70379,conf/sigmod/ChoSG00,Finding Replicated Web Collections,"J Cho, N Shivakumar, H Garcia-Molina",SIGMOD Conference,2000
70381,conf/sigmod/OhHP00,Efficient and Cost-effective Techniques for Browsing and Indexing Large Video Databases,"J Oh, K Hua",SIGMOD Conference,2000
70383,conf/sigmod/RamaswamyRS00,Efficient Algorithms for Mining Outliers from Large Data Sets,"S Ramaswamy, R Rastogi, K Shim",SIGMOD Conference,2000
70391,conf/sigmod/WaasG00,"Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer","F Waas, C Galindo-Legaria",SIGMOD Conference,2000
70396,journals/sigmod/YanG95,Information Finding in a Digital Library: The Stanford Perspective,"T Yan, H Garcia-Molina",SIGMOD Record,1995
70404,conf/sigmod/PopaDST00,A Chase Too Far?,"L Popa, A Deutsch, A Sahuguet, V Tannen",SIGMOD Conference,2000
70405,journals/sigmod/KokkotosIPS95,On the Issue of Valid Time(s) in Temporal Databases,"S Kokkotos, E Ioannidis, T Panayiotopoulos, C Spyropoulos",SIGMOD Record,1995
70408,conf/sigmod/ForlizziGNS00,A Data Model and Data Structures for Moving Objects Databases,"L Forlizzi, R Güting, E Nardelli, M Schneider",SIGMOD Conference,2000
70411,conf/sigmod/LiuPBHPT00,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"L Liu, C Pu, D Buttler, W Han, H Paques, W Tang",SIGMOD Conference,2000
70413,journals/sigmod/Wedekind94,"\Are the Terms \""\""Version\""\"" and \""\""Variant\""\"" Orthogonal to One Another? A Critical Assessment of the STEP Standardization\""""",H Wedekind,SIGMOD Record,1994
70419,conf/sigmod/RiedelFGN00,Data Mining on an OLTP System (Nearly) for Free,"E Riedel, C Faloutsos, G Ganger, D Nagle",SIGMOD Conference,2000
70430,conf/sigmod/Ross00,Expressing Business Rules,R Ross,SIGMOD Conference,2000
70447,journals/sigmod/EnglertGH95,Parallelism and its Price: A Case Study of NonStop SQL/MP,"S Englert, R Glasstone, W Hasan",SIGMOD Record,1995
70450,conf/sigmod/LeeKOTM00,Towards Self-Tuning Data Placement in Parallel Database Systems,"M Lee, M Kitsuregawa, B Ooi, K Tan, A Mondal",SIGMOD Conference,2000
70455,journals/sigmod/WolfsonSDNR95,View Maintenance in Mobile Computing,"O Wolfson, A Sistla, S Dao, K Narayanan, R Raj",SIGMOD Record,1995
70457,conf/sigmod/SaltenisJLL00,Indexing the Positions of Continuously Moving Objects,"S Saltenis, C Jensen, S Leutenegger, M Lopez",SIGMOD Conference,2000
70462,conf/sigmod/ChristophidesCS00,On Wrapping Query Languages and Efficient XML Integration,"V Christophides, S Cluet, J Siméon",SIGMOD Conference,2000
70468,conf/sigmod/FaloutsosSTT00,Spatial Join Selectivity Using Power Laws,"C Faloutsos, B Seeger, A Traina, C Jr.",SIGMOD Conference,2000
70470,journals/sigmod/Ulusoy95,An Annotated Bibliography on Real-Time Database Systems,Ö Ulusoy,SIGMOD Record,1995
70488,journals/sigmod/RisheSBDOALOSS95,Florida International University High Performance Database Research Center,"N Rishe, W Sun, D Barton, Y Deng, C Orji, M Alexopoulos, L Loureiro, C 0002, M Sanchez, A Shaposhnikov",SIGMOD Record,1995
70508,conf/sigmod/BressanGOT00,Integrating Replacement Policies in StorM: An Extensible Approach,"C Goh, B Ooi, S Bressan, K Tan",SIGMOD Conference,2000
70511,conf/sigmod/ChakrabartiM99,Efficient Concurrency Control in Multidimensional Access Methods,"K Chakrabarti, S Mehrotra",SIGMOD Conference,1999
70518,conf/sigmod/Rodriguez-Martinez00,MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality,"M Rodriguez-Martinez, N Roussopoulos, J McGann, S Kelley, V Katz, Z Song, J JáJá",SIGMOD Conference,2000
70529,conf/sigmod/PeiMHZ00,Towards Data Mining Benchmarking: A Testbed for Performance Study of Frequent Pattern Mining,"J Pei, R Mao, K Hu, H Zhu",SIGMOD Conference,2000
70539,conf/sigmod/YerneniLGU99,Computing Capabilities of Mediators,"R Yerneni, C Li, H Garcia-Molina, J Ullman",SIGMOD Conference,1999
70544,journals/tods/FernandezKSMT02,SilkRoute: A framework for publishing relational data in XML,"M Fernandez, Y Kadiyska, D Suciu, A Morishima, W Tan",ACM Trans. Database Syst.,2002
70545,journals/tods/CiacciaP02,Searching in metric spaces with user-defined and approximate distances,"P Ciaccia, M Patella",ACM Trans. Database Syst.,2002
70547,conf/sigmod/BeyerR99,Bottom-Up Computation of Sparse and Iceberg CUBEs,"K Beyer, R Ramakrishnan",SIGMOD Conference,1999
70552,journals/tods/ChakrabartiKMP02,Locally adaptive dimensionality reduction for indexing large time series databases,"K Chakrabarti, E Keogh, S Mehrotra, M Pazzani",ACM Trans. Database Syst.,2002
70567,journals/tods/KarpSP03,A simple algorithm for finding frequent elements in streams and bags,"R Karp, S Shenker, C Papadimitriou",ACM Trans. Database Syst.,2003
70569,conf/sigmod/AdaliSS99,A Multimedia Presentation Algebra,"S Adali, M Sapino, V Subrahmanian",SIGMOD Conference,1999
70572,conf/sigmod/CruzJ99,A User-Centered Interface for Querying Distributed Multimedia Databases,"I Cruz, K James",SIGMOD Conference,1999
70578,conf/sigmod/NgLHM99,Exploratory Mining via Constrained Frequent Set Queries,"R Ng, L Lakshmanan, J Han, T Mah",SIGMOD Conference,1999
70581,conf/sigmod/BraumandlKK99,Database Patchwork on the Internet,"R Braumandl, A Kemper, D Kossmann",SIGMOD Conference,1999
70582,journals/sigmod/Klein94,How to Modify SQL Queries in Order to Guarantee Sure Answers,H Klein,SIGMOD Record,1994
70586,conf/sigmod/AltinelABFSZ99,DBIS-Toolkit: Adaptable Middleware for Large Scale Data Delivery,"M Altinel, D Aksoy, T Baby, M Franklin, W Shapiro, S Zdonik",SIGMOD Conference,1999
70591,journals/sigmod/AndersonS94,SEQUOIA 2000 Metadata Schema for Satellite Images,"J Anderson, M Stonebraker",SIGMOD Record,1994
70593,journals/sigmod/GroskyFS94,Using Metadata for the Intelligent Browsing of Structured Media Objects,"W Grosky, F Fotouhi, I Sethi",SIGMOD Record,1994
70600,conf/sigmod/Ozsu99,Data Management Issues in Electronic Commerce (Panel),M Özsu,SIGMOD Conference,1999
70601,conf/sigmod/Mohan99,A Database Perspective on Lotus Domino/Notes,C Mohan,SIGMOD Conference,1999
70606,journals/sigmod/GeppertD94,Constructing the Next 100 Database Management Systems,"A Geppert, K Dittrich",SIGMOD Record,1994
70612,journals/sigmod/Kim94,Observations on the ODMG-93 Proposal,W Kim,SIGMOD Record,1994
70619,journals/sigmod/Widom94,Research Issues in Active Database Systems: Report from the Closing Panel at RIDE-ADS '94,J Widom,SIGMOD Record,1994
70620,conf/sigmod/LakshmananNHP99,Optimization of Constrained Frequent Set Queries with 2-variable Constraints,"L Lakshmanan, R Ng, J Han, A Pang",SIGMOD Conference,1999
70640,conf/vldb/AilamakiDHS01,Weaving Relations for Cache Performance,"A Ailamaki, D DeWitt, M Hill, M Skounakis",VLDB,2001
70643,conf/vldb/DillKMRST01,Self-similarity in the Web,"S Dill, R Kumar, K McCurley, S Rajagopalan, D Sivakumar, A Tomkins",VLDB,2001
70647,conf/vldb/MeccaCM01,RoadRunner: Towards Automatic Data Extraction from Large Web Sites,"V Crescenzi, G Mecca, P Merialdo",VLDB,2001
70651,conf/sigmod/LiVCAHMWBCHIKSS99,"PowerBookmarks: A System for Personalizable Web Information Organization, Sharing, and Management","W Li, Q Vu, E Chang, D Agrawal, K Hirata, S Mukherjea, Y Wu, C Bufi, K Chang, Y Hara, R Ito, Y Kimura, K Shimazu, Y Saito",SIGMOD Conference,1999
70655,conf/sigmod/ZhouLP99,TAM: A System for Dynamic Transactional Activity Management,"T Zhou, L Liu, C Pu",SIGMOD Conference,1999
70660,conf/vldb/FegarasE01,Query Engines for Web-Accessible XML Data,"L Fegaras, R Elmasri",VLDB,2001
70668,conf/vldb/SundaraHCAS01,Developing an Indexing Scheme for XML Document Collection using the Oracle8i Extensibility Framework,"S Sundara, Y Hu, T Chorma, N Agarwal, J Srinivasan",VLDB,2001
70670,conf/sigmod/MaratheS99,Query Processing Techniques for Arrays,"A Marathe, K Salem",SIGMOD Conference,1999
70677,conf/vldb/Adler01,DB2 Spatial Extender - Spatial data within the RDBMS,D Adler,VLDB,2001
70679,conf/vldb/ZengBNN01,AgFlow: Agent-based Cross-Enterprise Workflow Management System,"L Zeng, B Benatallah, P Nguyen, A Ngu",VLDB,2001
70681,conf/vldb/MaedaT01,ACTIVIEW: Adaptive data presentation using SuperSQL,"Y Maeda, M Toyama",VLDB,2001
70688,conf/vldb/SeegerBBKSDS01,XXL - A Library Approach to Supporting Efficient Implementations of Advanced Database Queries,"J Bercken, B Blohsfeld, J Dittrich, J Krämer, T Schäfer, M Schneider, B Seeger",VLDB,2001
70690,conf/vldb/AndreiV01,User-Optimizer Communication using Abstract Plans in Sybase ASE,"M Andrei, P Valduriez",VLDB,2001
70698,conf/vldb/Leymann01,Managing Business Processes via Workflow Technology,,,2001
70703,conf/vldb/YangG01,Comparing Hybrid Peer-to-Peer Systems,"B Yang, H Garcia-Molina",VLDB,2001
70704,conf/sigmod/ChanI98,Bitmap Index Design and Evaluation,"C Chan, Y Ioannidis",SIGMOD Conference,1998
70705,conf/vldb/AksoyZF01,Data Staging for On-Demand Broadcast,"D Aksoy, M Franklin, S Zdonik",VLDB,2001
70706,conf/sigmod/ChaudhuriN98,AutoAdmin 'What-if' Index Analysis Utility,"S Chaudhuri, V Narasayya",SIGMOD Conference,1998
70708,conf/sigmod/Stonebraker98,Are We Working On the Right Problems? (Panel),M Stonebraker,SIGMOD Conference,1998
70724,conf/vldb/Novaretti01,French government activity in the conservation of data and electronic documents,S Novaretti,VLDB,2001
70726,conf/sigmod/NaumanS98,"Developing a High Traffic, Read-Only Web Site","J Nauman, R Suorsa",SIGMOD Conference,1998
70740,conf/sigmod/AgrawalGGR98,Automatic Subspace Clustering of High Dimensional Data for Data Mining Applications,"R Agrawal, J Gehrke, D Gunopulos, P Raghavan",SIGMOD Conference,1998
70745,conf/vldb/HuntAI01,A Database Index to Large Biological Sequences,"E Hunt, M Atkinson, R Irving",VLDB,2001
70760,conf/vldb/ManolopoulosT01,C2P: Clustering based on Closest Pairs,"A Nanopoulos, Y Theodoridis, Y Manolopoulos",VLDB,2001
70761,conf/sigmod/DeshpandeRSN98,Caching Multidimensional Queries Using Chunks,"P Deshpande, K Ramasamy, A Shukla, J Naughton",SIGMOD Conference,1998
70767,conf/sigmod/HjaltasonS98,Incremental Distance Join Algorithms for Spatial Databases,"G Hjaltason, H Samet",SIGMOD Conference,1998
70792,conf/vldb/Banerjee00,A Database Platform for Bioinformatics,S Banerjee,VLDB,2000
70793,conf/sigmod/JaedickeM98,On Parallel Processing of Aggregate and Scalar Functions in Object-Relational DBMS,"M Jaedicke, B Mitschang",SIGMOD Conference,1998
70809,conf/sigmod/LiuPTBBZBHY98,CQ: A Personalized Update Monitoring Toolkit,"L Liu, C Pu, W Tang, D Buttler, J Biggs, T Zhou, P Benninghoff, W Han, F Yu",SIGMOD Conference,1998
