tid,tconst,averageRating,numVotes
613,tt12532318,7.4,2
614,tt12545475,2.2,14
616,tt0347191,7.9,7
620,tt12545446,8.2,71
621,tt12540328,8.4,494
622,tt1943035,3.8,298
623,tt5376904,7.4,20
624,tt12534902,6.0,51
626,tt12539958,6.1,304
627,tt12542234,5.5,43
628,tt12537672,6.4,0
629,tt7176076,9.3,20
632,tt12539188,8.6,0
633,tt0052483,8.8,53
634,tt12543042,5.6,30
642,tt12533048,6.8,7
644,tt1151649,5.8,96
649,tt3105448,6.0,10
651,tt12543523,4.6,28
652,tt12537839,7.1,101
655,tt1693592,7.9,8206
656,tt12535724,5.5,122
659,tt8155710,7.0,6
660,tt12541136,6.5,30
662,tt12537608,6.6,6
663,tt12533846,9.0,103
664,tt12545361,5.8,40
669,tt2207026,6.6,63
671,tt12532526,6.2,26
672,tt12534709,7.5,11
678,tt12535776,6.9,16
680,tt12543137,6.8,5
681,tt12537803,7.1,17
682,tt12534801,5.4,358
683,tt2613788,3.6,21
684,tt12534866,6.2,926
685,tt12542548,7.6,7
686,tt12535643,3.9,47
690,tt0385541,4.8,20
693,tt0990310,5.5,28
694,tt5919848,7.6,88
698,tt12539758,5.4,150
701,tt12532422,6.8,9
702,tt12543762,4.5,10
703,tt12541764,6.0,155
704,tt12537315,5.3,94
705,tt12534480,7.8,19
710,tt12536725,5.2,5
712,tt12531196,7.9,20
715,tt12541725,6.8,22
718,tt0092451,7.7,107
719,tt0266921,6.1,11
723,tt12531611,5.1,53
724,tt0205872,5.5,62
725,tt12538659,7.8,48
728,tt12539152,7.4,66
729,tt12532432,6.7,6
730,tt3142914,5.0,20
732,tt0204694,5.5,23
737,tt12537274,6.6,149
738,tt12541134,6.7,29
739,tt12544846,7.2,38
741,tt12535257,6.3,13
743,tt12536862,6.8,73
745,tt12544735,9.2,9
749,tt12543406,5.5,26
751,tt3811966,4.4,5
753,tt0483456,8.0,25
760,tt5582984,6.4,5
761,tt12545082,5.1,9
762,tt12539429,5.0,192
764,tt12543655,5.8,81
765,tt12532678,7.7,91
766,tt1213609,5.9,30
767,tt12535368,6.7,84
769,tt12538617,6.0,43
770,tt12532401,5.3,41
771,tt12537919,4.8,5
773,tt12534409,6.8,5
774,tt10954426,6.3,29
776,tt0250341,6.3,36
777,tt12544297,5.1,5
778,tt12542406,7.4,8
779,tt12543128,7.4,236
780,tt12544708,8.3,13
781,tt12540694,4.1,16
785,tt12534302,9.0,30
787,tt0265743,6.2,17
794,tt12545320,7.2,5
799,tt12536798,7.2,16
800,tt12539789,7.8,-3
801,tt12533399,7.9,-3
802,tt9257696,6.5,6
811,tt12542249,7.2,40
813,tt12531848,6.6,9
815,tt4026034,7.1,1688
816,tt12532623,4.0,182
820,tt1366332,6.9,28
823,tt12542472,6.5,34
827,tt12541306,5.8,22
829,tt3782864,8.1,18
830,tt12531179,7.7,68
838,tt12532421,6.7,13
839,tt12539808,7.7,13
840,tt12539054,7.0,6
841,tt12538606,8.3,45
842,tt12544565,7.7,163
843,tt12532309,6.1,359
844,tt12539218,8.2,15
845,tt0393824,5.1,11
846,tt12539124,3.9,7
851,tt12535208,5.5,114
852,tt1883368,8.2,13
853,tt0955242,3.6,9
854,tt12539804,3.3,225
856,tt12542688,5.0,12
858,tt12536927,8.0,8
859,tt12532409,8.8,10
861,tt12539964,6.5,204
863,tt12532975,6.1,22
866,tt12536900,6.8,20
868,tt12537086,7.3,14
869,tt12542789,6.1,11
870,tt12534604,8.5,26
871,tt0034251,7.1,1483
873,tt10418830,6.8,5
877,tt12537671,6.4,3
882,tt12545176,7.4,5
883,tt12541077,6.9,29
887,tt2104487,5.9,13
889,tt12533192,7.0,7
891,tt12531460,7.3,2539
897,tt12536992,5.8,9666
898,tt12542565,5.2,64
900,tt12544617,6.9,38
903,tt12542632,7.1,251
904,tt0081586,6.0,40
905,tt12533099,6.9,863
906,tt6766384,5.0,7
909,tt0285073,8.2,165
910,tt12532885,6.6,221
911,tt2173450,7.6,23
915,tt0246057,6.0,37
916,tt12544531,3.5,-3
920,tt12539279,6.0,96
923,tt3399706,7.1,248
924,tt0074294,4.7,81
932,tt12541835,3.4,44
935,tt0024542,1.6,10
937,tt12532458,6.1,13
941,tt2269908,6.9,15
944,tt12545862,7.1,615
947,tt12537165,6.7,15
951,tt12533537,7.0,19
952,tt12542103,9.1,14
953,tt12538614,6.9,101
955,tt1644575,7.8,59
956,tt12543172,6.3,224
958,tt12539094,8.1,46
959,tt12541163,7.1,128
960,tt1591903,7.1,9
961,tt2279927,5.6,73
962,tt12539333,7.1,68
964,tt2789248,8.1,16
967,tt12544944,8.0,15
968,tt12538844,8.1,18
969,tt12544734,9.1,9
971,tt2196603,6.9,33
972,tt12541147,8.6,7
974,tt10011176,6.6,9
977,tt12538450,6.2,8
978,tt12545794,6.4,8
979,tt12533509,7.4,116
980,tt2257246,5.5,131
981,tt12100536,6.5,32
984,tt7493294,6.1,12
986,tt12545975,6.4,141
987,tt12545280,7.1,1688
988,tt12532705,1.3,33
992,tt12539216,8.5,10
996,tt12534371,5.5,7
1003,tt0303418,7.7,6
1004,tt2035561,6.5,10
1005,tt12539178,6.8,6
1006,tt12545167,8.5,10
1008,tt1967616,5.3,6
1010,tt12537877,3.4,252
1012,tt0085273,5.6,435
1014,tt12538866,8.2,32
1018,tt12543269,5.3,26
1019,tt12541359,7.2,94413
1023,tt5987338,7.4,8
1024,tt12540296,6.0,10
1027,tt12543087,3.6,21
1032,tt12545584,5.9,29
1037,tt12541086,8.2,10
1040,tt12534045,6.2,13
1042,tt12542882,5.4,172
1044,tt12533063,7.5,110
1046,tt12545913,7.1,23
1047,tt12538540,7.6,8209
1049,tt3822730,6.5,13
1053,tt12532585,5.8,6
1054,tt12545686,7.7,25
1055,tt12540076,8.7,8
1059,tt12533483,7.9,15
1061,tt12536947,6.6,32
1064,tt12539476,8.2,10
1067,tt12540108,6.2,2823
1069,tt12535244,5.3,11
1070,tt12542250,7.4,43
1071,tt12533643,6.2,23
1073,tt12533307,7.7,65
1074,tt6736186,4.5,34
1079,tt12538605,8.6,46
1080,tt12534199,6.0,83
1082,tt12542736,6.6,3
1083,tt0372046,8.2,9
1084,tt12534382,7.5,6
1086,tt12533507,1.5,10
1087,tt5236976,7.0,12
1089,tt12541062,7.7,112
1091,tt1545323,4.9,10
1093,tt12537183,8.6,6
1096,tt12543285,6.3,15
1098,tt12542310,6.9,24
1099,tt12541654,6.5,24
1102,tt12537876,3.1,250
1103,tt12531640,8.4,5
1105,tt12545808,5.4,130
1107,tt11428420,7.2,43
1109,tt0043750,6.2,21
1111,tt0055630,8.2,105759
1112,tt1202151,5.6,9
1113,tt12536863,7.6,76
1115,tt12539316,5.7,134
1116,tt12540377,5.5,38
1118,tt12544907,8.5,11
1119,tt1024760,3.5,6
1122,tt4134634,4.7,68
1123,tt3778126,5.3,313
1124,tt12540202,5.5,16
1129,tt0258172,3.0,33
1130,tt0227853,6.8,53
1132,tt12545175,7.6,5
1133,tt0008915,7.2,6
1135,tt12533227,7.4,14
1137,tt12543823,4.5,18
1138,tt12533178,5.0,6
1139,tt12537186,7.1,462
1140,tt5014322,6.7,42
1143,tt12538648,5.4,17
1148,tt12532751,9.6,9
1149,tt12534211,6.8,37
1151,tt12538564,5.0,3
1152,tt0161597,6.8,6
1155,tt1636495,7.8,8
1156,tt9473520,6.8,8
1157,tt0431579,5.4,34
1159,tt12543528,7.1,7
1166,tt12545261,3.4,34
1168,tt12534198,6.5,89
1169,tt12542016,7.5,6
1170,tt0407961,6.4,7
1173,tt12533065,7.5,119
1176,tt12539538,8.6,18
1181,tt0395147,7.1,78
1185,tt12541124,6.2,371
1186,tt1373383,7.6,8
1188,tt12534346,7.4,564
1193,tt0165972,6.9,41
1194,tt12543661,7.1,1
1195,tt0218277,5.2,250
1199,tt12531396,5.8,28
1201,tt0109082,5.0,5
1202,tt2391875,7.1,7
1204,tt9426804,7.2,36
1205,tt9056994,6.6,19
1212,tt12540919,5.6,431
1216,tt0949506,6.0,231
1217,tt7217962,6.0,194
1218,tt12545356,1.2,123
1219,tt12545653,5.1,56
1221,tt12532967,6.7,49
1222,tt12532332,6.9,371
1223,tt12541149,6.2,13
1224,tt12542686,5.0,12
1225,tt12542919,7.1,14
1227,tt12533427,6.2,4070
1233,tt12532718,6.1,26
1235,tt12534502,7.4,24
1237,tt1846673,5.4,138
1241,tt12535460,8.1,16
1243,tt0420389,7.0,8
1245,tt12543569,8.6,385
1247,tt0202181,7.3,109
1248,tt12533087,5.4,138
1250,tt12541797,7.1,28
1253,tt12534495,6.4,87
1256,tt12545567,7.5,13
1259,tt12531159,7.4,215
1267,tt4295286,4.0,7
1269,tt3822386,7.4,10
1270,tt12539289,7.1,1489
1271,tt12536622,6.3,82
1272,tt12540308,3.6,21
1273,tt12534973,6.4,15
1282,tt12537089,6.5,2469
1283,tt12534530,4.7,68
1284,tt12532692,8.1,16
1285,tt12536235,5.0,74
1286,tt12539430,5.3,192
1287,tt12533047,7.3,15
1288,tt12531826,7.5,1153
1290,tt12532983,8.5,12
1292,tt0457495,5.1,22995
1293,tt1100032,6.0,5
1294,tt12537039,5.0,313
1296,tt12534903,5.7,46
1298,tt2235356,8.3,7
1299,tt12536103,4.2,9
1300,tt4839424,1.1,122
1302,tt12531523,7.8,9
1304,tt12531893,6.2,8
1306,tt1188681,4.3,6
1313,tt12537139,5.7,8
1315,tt12531624,6.7,3
1316,tt12531160,7.5,214
1317,tt12539367,7.4,19
1319,tt0298835,7.2,5
1320,tt12536748,5.2,10
1322,tt12531521,7.5,1
1324,tt12545821,5.5,21
1331,tt1255975,7.4,15
1333,tt12539280,4.3,6
1334,tt12533818,8.0,5
1335,tt12544715,7.1,17
1337,tt0015700,6.7,42
1339,tt12540259,8.4,747
1342,tt0888682,7.3,9
1343,tt12543649,7.6,21
1344,tt8485166,7.9,14
1346,tt12544030,7.8,59
1347,tt7144150,8.6,7
1349,tt12531394,6.0,37
1351,tt12540369,7.4,215
1352,tt12539975,8.0,8
1353,tt12536749,5.5,10
1355,tt12535719,7.7,32
1356,tt12536236,5.0,58
1358,tt12536598,6.4,10
1359,tt12543366,6.1,11
1360,tt12545777,7.2,63
1366,tt0259362,6.5,88
1368,tt12542281,6.2,125
1372,tt12534253,6.2,10
1375,tt12542590,7.4,11
1376,tt3281770,9.1,10
1377,tt12537184,8.3,6
1380,tt12532586,5.8,14
1381,tt5210858,5.1,14
1402,tt1708505,4.2,11
1404,tt0261562,6.4,48
1405,tt12539078,6.0,60
1406,tt12538637,6.3,14
1408,tt12544760,5.4,97
1413,tt12539709,7.6,68
1416,tt12545805,7.4,3
1417,tt12533244,6.2,11
1422,tt12545160,7.8,16
1423,tt12541930,7.4,9
1426,tt12541726,7.2,22
1427,tt12539412,4.6,2
1428,tt12540675,5.2,0
1432,tt5916942,5.7,16
1437,tt12531847,6.6,9
1438,tt12543763,7.9,14
1439,tt12533046,5.3,40
1440,tt12541064,5.5,14
1441,tt1372681,5.0,835
1443,tt12545742,7.0,6
1444,tt12540376,5.4,38
1446,tt12542684,5.8,35
1447,tt0231934,7.8,5
1451,tt12540082,7.4,48
1454,tt0271887,6.5,29
1456,tt0808256,6.7,9
1457,tt12544186,7.0,0
1458,tt12537437,8.1,1
1459,tt5592768,6.2,13
1461,tt12534974,6.4,24
1462,tt12536338,6.7,180
1463,tt12535579,7.8,38
1465,tt12533627,6.3,497
1466,tt1787747,7.0,575
1468,tt0316481,7.7,15
1470,tt12541729,6.1,8
1471,tt12533069,6.8,14
1474,tt12531454,7.4,3118
1475,tt12544196,4.6,30
1476,tt5635916,3.6,7
1479,tt12533250,5.9,226
1481,tt12535370,5.0,16
1483,tt7341328,5.8,9
1484,tt0257384,5.9,29
1485,tt12538646,5.7,8
1486,tt12534981,7.0,304
1488,tt12536813,6.3,17
1489,tt12544518,5.7,456
1490,tt12541164,7.1,128
1491,tt12535773,4.4,12
1492,tt12539334,7.1,78
1495,tt12539759,5.7,144
1499,tt6064440,7.7,91
1500,tt8181364,7.0,6
1505,tt12538168,6.6,578
1506,tt0264066,7.1,251
1507,tt12541323,7.3,4
1508,tt12543212,5.0,6
1513,tt12543343,7.7,65
1514,tt0854119,8.0,258
1519,tt12542473,6.5,26
1520,tt12532431,6.7,5
1523,tt12540309,3.4,18
1524,tt12535443,5.9,19
1527,tt12537589,1.6,16
1531,tt12535153,6.9,17
1532,tt12538729,6.6,116
1533,tt12535109,4.9,85
1535,tt12534304,8.9,28
1536,tt12543466,8.4,2371
1537,tt12545245,6.4,5
1541,tt2091127,7.8,562
1544,tt12531261,4.6,8
1548,tt12544533,4.0,0
1549,tt2112157,5.4,38
1551,tt12537230,7.0,17
1554,tt12537955,3.7,43
1559,tt12544581,7.7,6
1564,tt12539506,5.3,861
1566,tt12542352,6.7,20
1567,tt0877333,7.3,7
1569,tt3430462,8.1,26
1570,tt12543977,7.0,8
1571,tt12532443,6.0,253
1572,tt12537954,3.6,47
1573,tt3212614,8.3,6
1577,tt12539807,7.6,9
1578,tt7712392,5.7,9
1579,tt12541148,6.6,17
1582,tt12536430,7.9,77
1584,tt12534019,1.1,11
1585,tt12531173,7.1,154
1586,tt12534982,6.8,290
1590,tt12535342,7.1,8
1592,tt3316134,7.6,5
1593,tt12535357,7.1,3
1595,tt12544404,6.4,5
1597,tt0086973,5.8,9666
1598,tt12537005,7.0,8
1602,tt12531749,7.3,73
1603,tt12542539,7.1,38
1604,tt0029337,5.5,114
1606,tt12532457,6.6,13
1607,tt12540370,6.8,216
1609,tt12539177,7.5,11
1614,tt12535195,5.4,31
1619,tt12539315,5.7,134
1625,tt12536073,3.3,22
1626,tt12532059,8.4,14
1628,tt12539948,9.3,20
1633,tt0395804,6.4,156
1635,tt12545603,5.7,29
1636,tt12535358,6.9,8
1638,tt12544519,5.7,456
1640,tt0077668,3.7,178
1641,tt12540258,8.0,737
1643,tt12531363,4.2,175
1645,tt0303329,8.9,9
1649,tt12538763,8.0,11
1651,tt12535593,6.6,645
1654,tt12539472,5.4,10
1656,tt12531956,8.2,21
1659,tt1216279,7.1,217
1660,tt4462242,6.8,6
1665,tt12540493,7.6,17
1668,tt12538608,5.3,9
1669,tt12531607,6.9,20
1673,tt0412270,5.4,10
1674,tt12537161,7.3,12
1675,tt12534490,5.5,31
1676,tt12544025,6.7,43
1679,tt12543283,6.9,7
1680,tt12535369,6.7,90
1682,tt12535243,5.9,11
1684,tt12543115,8.4,30
1691,tt12540871,6.4,27
1692,tt12543010,6.7,276
1697,tt12537140,5.7,9
1700,tt4048584,7.4,10
1702,tt12532253,6.7,62
1703,tt12535807,6.1,33
1704,tt0074235,7.3,4549
1707,tt12539221,7.3,192
1711,tt12544495,7.2,-2
1714,tt12533513,8.7,-1
1716,tt12540984,4.3,16
1717,tt0320558,6.4,89
1718,tt8917420,5.0,9
1719,tt12532590,8.6,20
1720,tt12543008,7.2,267
1722,tt0057241,6.9,347
1732,tt12536024,6.3,149
1736,tt12539477,8.1,11
1737,tt1691892,5.3,26
1739,tt12531751,7.4,73
1743,tt12543076,7.0,21
1745,tt0197267,6.6,16
1748,tt12542881,5.7,171
1749,tt2056638,6.9,65
1750,tt12532624,3.7,178
1755,tt12545224,7.4,20
1756,tt12545585,5.9,29
1757,tt12543170,6.1,220
1758,tt3425302,7.1,38
1759,tt12539153,7.7,69
1760,tt12538414,5.6,21
1761,tt12533226,5.9,909
1765,tt12532135,7.0,41
1766,tt12538843,8.5,16
1767,tt12545260,3.1,33
1768,tt12541181,8.9,8
1771,tt3687938,6.3,82
1775,tt12540329,8.4,491
1777,tt12532690,8.1,21
1779,tt7633954,6.8,17
1783,tt12542855,8.0,23
1784,tt12542390,8.0,16
1785,tt1344727,7.5,73
1786,tt12539053,7.2,15
1787,tt0276269,8.0,16
1789,tt0461693,6.5,43
1791,tt12544026,6.7,38
1792,tt2265265,7.3,28
1794,tt12539187,8.6,11
1795,tt6800764,5.2,6
1797,tt12541585,6.4,5
1801,tt12540483,8.0,16
1804,tt0351173,4.4,8
1807,tt12535435,7.5,37
1809,tt0354068,4.7,765
1810,tt4575154,5.9,10
1815,tt0075922,6.1,977
1816,tt1358894,7.7,68
1818,tt12545750,7.3,7
1819,tt1710621,7.5,215
1820,tt12533845,9.0,112
1822,tt2429588,6.6,5
1823,tt1700600,8.1,16
1827,tt1758611,8.7,15
1829,tt12537457,7.6,504
1831,tt1564698,7.5,2543
1833,tt0833621,5.9,14
1834,tt12532475,7.0,7
1837,tt0050282,7.6,504
1838,tt12542899,5.1,17
1840,tt12537068,6.0,38514
1842,tt12542381,7.6,20
1843,tt12545330,6.8,24
1845,tt7905602,7.0,5
1848,tt0288573,4.3,6
1849,tt12544847,7.2,32
1850,tt12540766,4.0,10
1852,tt12541063,8.1,97
1853,tt12538864,5.1,1597
1854,tt12535556,7.9,350
1856,tt5576992,7.1,14
1860,tt12540260,8.0,743
1861,tt12534423,6.0,40
1862,tt12532403,5.3,42
1865,tt12536370,8.2,71
1867,tt12536443,7.1,247
1869,tt12545566,7.8,5
1871,tt1343104,7.7,6
1875,tt12531180,8.1,73
1877,tt12540838,6.1,903
1879,tt12540107,6.2,2823
1880,tt0165818,6.5,10
1881,tt0289480,4.8,5
1882,tt12537777,7.3,4549
1883,tt1300851,6.3,60547
1889,tt3740066,6.6,794
1891,tt1613875,7.6,9
1892,tt1874719,4.5,10
1894,tt12536173,7.0,8
1897,tt12537918,4.8,1
1898,tt12540413,6.6,148
1899,tt12539390,6.6,13
1900,tt12542898,5.1,17
1902,tt12535717,7.0,7
1905,tt12535747,7.5,7
1907,tt7410352,6.2,482
1909,tt4222240,8.6,10
1911,tt12542146,7.9,735
1912,tt12533628,6.3,487
1917,tt7941920,8.2,6
1918,tt1733412,5.8,359
1920,tt12545820,6.0,23
1922,tt0326536,7.2,8
1923,tt12543978,5.1,12
1924,tt12536102,4.2,5
1926,tt12539151,7.4,66
1927,tt12535160,7.1,76
1930,tt12531626,6.9,2
1933,tt12544012,5.1,11
1934,tt12545225,7.6,9
1936,tt1871420,3.4,166
1937,tt12540693,4.6,15
1938,tt12532953,6.7,88
1941,tt12543483,7.0,456
1944,tt1285278,8.8,6
1947,tt12533428,6.7,4077
1948,tt12536510,6.0,32
1950,tt12541406,8.7,50
1951,tt12534788,6.6,30
1953,tt12538898,1.8,22
1954,tt0431384,5.2,41
1955,tt12540485,7.9,13
1957,tt0307940,6.5,83
1959,tt12544956,5.6,15
1963,tt5906084,7.0,7
1967,tt12541732,5.1,64
1970,tt12533520,6.7,6
1975,tt12531193,3.3,644
1981,tt5463088,7.1,165
1984,tt12544879,6.4,521
1985,tt0095464,7.0,100
1989,tt12535447,6.0,90
1991,tt0295743,6.7,1811
1992,tt0478851,6.2,6
1993,tt12540692,4.3,15
1998,tt12543658,9.4,15
2002,tt12542790,6.4,11
2003,tt0014339,7.1,21
