tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239710,id-571,5,id-570,291,4,6,,1,45,50,0,20,0,4,0,0,0,155
239712,id-397,4,id-396,206,3,9,,4,120,70,0,15,1,4,0,0,0,27
239713,id-394,4,id-393,205,2,6,,1,45,70,0,20,0,4,0,0,0,134
239715,id-392,4,id-391,204,3,6,,1,45,70,0,20,0,4,0,0,0,117
239717,id-259,3,id-258,132,2,6,9,1,45,50,0,20,0,4,0,0,0,
239719,id-257,3,id-256,131,8,6,3,1,45,50,0,20,1,4,1,0,0,
239720,id-256,3,id-255,131,8,6,3,1,45,50,0,20,1,4,0,0,0,
239725,id-251,2,,129,5,12,2,-1,45,100,0,120,0,4,0,0,1,
239726,id-250,2,,128,8,9,5,-1,3,0,0,120,0,1,0,1,0,
239727,id-618,5,,313,3,3,,4,75,70,0,20,0,2,0,0,0,
239729,id-652,6,id-651,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239730,id-651,6,id-650,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239732,id-657,6,id-656,339,2,12,,1,45,70,0,20,0,4,0,0,0,
239733,id-656,6,,339,2,8,,1,45,70,0,20,0,4,0,0,0,
239734,id-655,6,id-654,338,8,6,,1,45,70,0,20,0,4,0,0,0,
239735,id-205,2,id-204,102,7,1,2,4,75,70,0,20,0,2,0,0,0,57
239736,id-659,6,,340,3,6,,4,255,50,0,15,0,2,0,0,0,
239741,id-894,8,,472,10,,,-1,3,35,0,120,0,1,0,1,0,
239743,id-719,6,,371,6,4,,-1,3,50,0,25,0,1,1,0,1,
239745,id-890,8,,469,7,,,-1,255,0,0,120,0,1,0,1,0,
239747,id-892,8,id-891,470,4,,,1,3,50,0,120,0,1,0,1,0,
239748,id-712,6,,366,2,8,,4,190,50,0,20,0,2,0,0,0,
239751,id-711,6,id-710,365,3,5,,4,60,50,0,20,0,2,0,0,0,
239756,id-619,5,,314,10,6,,4,180,50,0,25,0,4,0,0,0,
239759,id-48,1,,20,7,12,2,4,190,70,0,20,0,2,0,0,0,
239760,id-176,2,id-175,87,9,12,2,1,75,50,0,10,0,3,0,0,0,
239761,id-647,5,,334,10,8,,-1,3,35,0,80,0,1,1,0,1,
239762,id-41,1,,17,7,9,1,4,255,50,0,15,1,2,0,0,0,23
239764,id-43,1,,18,2,7,3,4,255,50,0,20,0,4,0,0,0,
239765,id-42,1,id-41,17,7,9,1,4,90,50,0,15,1,2,0,0,0,24
239766,id-45,1,id-44,18,8,12,3,4,45,50,0,20,1,4,0,0,0,
239770,id-613,5,,310,9,6,,4,120,50,0,20,0,2,0,0,0,104
239771,id-612,5,id-611,309,10,6,,4,45,35,0,40,0,1,0,0,0,146
239772,id-154,2,id-153,79,5,8,3,1,45,70,0,20,1,4,0,0,0,
239773,id-155,2,,80,10,12,3,1,45,70,0,20,0,4,0,0,0,
239774,id-156,2,id-155,80,10,8,3,1,45,70,0,20,0,4,0,0,0,
239775,id-157,2,id-156,80,10,8,3,1,45,70,0,20,0,4,0,0,0,
239779,id-153,2,id-152,79,5,8,3,1,45,70,0,20,0,4,0,0,0,
239781,id-158,2,,81,2,6,9,1,45,70,0,20,0,4,0,0,0,
239782,id-159,2,id-158,81,2,6,9,1,45,70,0,20,0,4,0,0,0,
239785,id-803,7,,424,7,6,,-1,45,0,0,120,0,1,0,0,0,
239788,id-883,8,,464,2,,,-1,45,50,0,35,0,1,0,0,0,
239789,id-880,8,,461,5,,,-1,45,50,0,35,0,1,0,0,0,
239791,id-842,8,id-840,442,5,,,4,45,50,0,20,0,5,0,0,0,
239792,id-843,8,,443,5,,,4,255,50,0,20,0,2,0,0,0,
239793,id-279,3,id-278,139,10,9,7,4,45,50,0,20,0,2,0,0,0,
239797,id-844,8,id-843,443,5,,,4,120,50,0,20,0,2,0,0,0,
239798,id-845,8,,444,2,,,4,45,50,0,20,0,2,0,0,0,
239799,id-848,8,,446,7,,,4,75,50,1,25,0,4,0,0,0,
239800,id-849,8,id-848,446,7,,,4,45,50,0,25,0,4,0,0,0,
239801,id-731,7,,377,1,9,,4,255,70,0,15,0,2,0,0,0,
239807,id-537,5,id-536,273,2,12,,4,45,50,0,20,0,4,0,0,0,
239810,id-433,4,,184,10,12,,4,120,70,1,25,0,3,0,0,0,52
239813,id-430,4,id-198,97,1,9,,4,30,35,0,20,0,4,0,0,0,
239815,id-436,4,,224,5,1,,-1,255,50,0,20,0,2,0,0,0,
239817,id-434,4,,223,7,8,,4,225,50,0,20,0,2,0,0,0,
239820,id-386,3,,202,8,12,5,-1,3,0,0,120,0,1,1,0,1,
239821,id-889,8,,468,8,,,-1,10,0,0,120,0,1,0,1,0,
239822,id-808,7,,428,4,,,-1,3,0,0,120,0,1,0,0,1,
239823,id-697,6,id-696,357,8,6,,1,45,50,0,30,0,2,0,0,0,
239824,id-696,6,,357,3,6,,1,45,50,0,30,0,2,0,0,0,
239825,id-695,6,id-694,356,10,6,,4,75,50,0,20,0,2,0,0,0,
239827,id-693,6,id-692,355,2,2,,4,55,50,0,15,0,1,0,0,0,
239828,id-692,6,,355,2,14,,4,225,50,0,15,0,1,0,0,0,
239829,id-691,6,id-690,354,3,5,,4,55,50,0,20,0,2,0,0,0,
239830,id-690,6,,354,3,5,,4,225,50,0,20,0,2,0,0,0,
239831,id-699,6,id-698,358,2,8,,1,45,50,0,30,0,2,0,0,0,
239833,id-327,3,,165,3,6,4,4,255,70,0,15,0,3,0,0,0,
239834,id-326,3,id-325,164,7,6,4,4,60,70,0,20,0,3,0,0,0,
239836,id-324,3,,163,3,8,4,4,90,50,0,20,0,2,0,0,0,
239837,id-288,3,id-287,143,9,6,2,4,120,70,0,15,0,1,0,0,0,
239842,id-285,3,,142,3,7,2,4,255,70,0,15,0,6,0,0,0,
239843,id-286,3,id-285,142,5,6,2,4,90,70,0,15,0,6,0,0,0,
239848,id-283,3,,141,2,14,9,4,200,70,0,15,0,2,0,0,0,
239849,id-701,6,,359,5,12,,4,100,50,0,20,0,2,0,0,0,
239851,id-449,4,,233,3,8,,4,140,50,0,30,1,1,0,0,0,
239857,id-443,4,,230,2,6,,4,45,50,0,40,1,1,0,0,0,85
239859,id-441,4,,228,1,9,,4,30,35,0,20,0,4,0,0,0,
239862,id-264,3,id-263,134,9,8,3,4,90,50,0,15,0,2,0,0,0,
239868,id-85,1,id-84,36,3,7,3,4,45,70,0,20,1,2,0,0,0,
239869,id-84,1,,36,3,7,3,4,190,70,0,20,1,2,0,0,0,
239870,id-87,1,id-86,37,9,3,7,4,75,70,0,20,0,2,0,0,0,
239872,id-81,1,,34,4,4,6,-1,190,50,0,20,0,2,0,0,0,
239873,id-80,1,id-79,33,6,6,9,4,75,50,0,20,0,2,1,0,0,
239874,id-83,1,,35,3,9,3,4,45,50,0,20,0,2,0,0,0,
239875,id-82,1,id-81,34,4,11,6,-1,60,50,0,20,0,2,0,0,0,
239877,id-669,6,,344,9,4,,8,225,70,0,20,0,2,0,0,0,
239881,id-211,2,,106,4,3,7,4,45,50,0,20,0,2,0,0,0,
239882,id-210,2,id-209,105,7,6,8,6,75,70,0,20,0,3,0,0,0,
239883,id-217,2,id-216,110,3,6,4,4,60,70,0,20,1,2,0,0,0,
239884,id-216,2,,110,3,6,4,4,120,70,0,20,0,2,0,0,0,
239886,id-214,2,,108,2,12,2,4,45,50,0,25,1,1,1,0,0,
239890,id-193,2,,95,8,13,2,4,75,70,0,20,0,2,0,0,0,
239893,id-196,2,id-133,67,7,8,8,1,45,50,0,35,0,2,0,0,0,5
239909,id-63,1,,27,3,6,8,2,200,50,0,20,0,4,0,0,0,127
239911,id-798,7,,419,9,12,,-1,45,0,0,120,0,1,0,0,0,
239912,id-18,1,id-17,6,3,9,2,4,45,70,0,15,0,4,1,0,0,
239914,id-494,5,,255,10,12,,-1,3,100,0,120,0,1,0,0,1,
239918,id-582,5,,296,9,5,,4,255,50,0,20,0,1,0,0,0,
239919,id-591,5,id-590,300,9,4,,4,75,50,0,20,0,2,0,0,0,
239924,id-407,4,id-315,158,5,12,,4,75,50,0,20,1,4,0,0,0,
239925,id-598,5,id-597,304,4,10,,4,90,50,0,20,0,2,0,0,0,
239926,id-840,8,,442,5,,,4,255,50,0,20,0,5,0,0,0,
239927,id-599,5,,305,4,11,,-1,130,50,0,20,0,4,0,0,0,
239928,id-800,7,,421,1,4,,-1,255,0,0,120,0,1,0,1,0,
239931,id-408,4,,211,2,6,,1,45,70,0,30,0,5,0,0,0,
239932,id-499,5,id-498,257,8,6,,1,45,70,0,20,0,4,0,0,0,122
239934,id-360,3,,100,2,6,1,4,125,50,1,20,0,2,0,0,0,
239936,id-490,4,,250,2,12,,-1,3,70,0,10,0,1,0,0,1,
239938,id-492,4,,253,5,8,,-1,45,100,0,120,0,4,1,0,1,
239942,id-496,5,id-495,256,5,6,,1,45,70,0,20,0,4,0,0,0,119
239945,id-790,7,id-789,413,2,1,,-1,45,0,0,120,0,1,0,1,0,
239947,id-796,7,,417,1,6,,-1,45,0,0,120,0,1,0,0,0,
239950,id-744,7,,383,3,8,,4,190,50,0,15,0,2,0,0,0,
239953,id-402,4,id-401,208,8,13,,4,45,70,0,15,1,4,0,0,0,
239954,id-403,4,,209,2,8,,4,235,50,0,20,1,4,0,0,0,34
239956,id-368,3,id-366,188,6,2,7,4,60,70,0,20,0,5,0,0,0,
239957,id-406,4,,158,5,12,,4,255,50,1,20,0,4,0,0,0,
239958,id-273,3,,137,3,7,2,4,255,50,0,15,0,4,0,0,0,
239959,id-404,4,id-403,209,2,8,,4,120,100,0,20,1,4,0,0,0,35
239960,id-405,4,id-404,209,2,8,,4,45,50,0,20,1,4,0,0,0,36
239961,id-363,3,,187,2,3,7,4,255,50,0,20,0,4,0,0,0,60
239962,id-362,3,id-361,186,4,1,1,4,75,50,0,20,0,2,1,0,0,94
239964,id-272,3,id-271,136,5,12,9,4,45,50,0,15,1,4,0,0,0,
239965,id-367,3,id-366,188,2,2,7,4,60,70,0,20,0,5,0,0,0,
239966,id-366,3,,188,2,1,7,4,255,70,0,20,0,5,0,0,0,
239967,id-365,3,id-364,187,2,8,7,4,45,50,0,20,0,4,0,0,0,62
239968,id-364,3,id-363,187,2,3,7,4,120,50,0,20,0,4,0,0,0,61
239969,id-172,2,,10,10,8,2,4,190,50,1,10,0,2,0,0,0,15
239971,id-568,5,,290,5,12,,4,190,50,0,20,0,2,0,0,0,
239977,id-561,5,,286,1,9,,4,45,50,0,20,0,2,0,0,0,
239979,id-563,5,id-562,287,10,5,,4,90,50,0,25,0,2,0,0,0,
239988,id-382,3,,198,2,3,7,-1,3,0,0,120,0,1,1,1,0,
239990,id-223,2,,114,4,3,7,4,190,50,0,20,0,2,0,0,0,
239991,id-220,2,,112,3,8,1,4,225,50,0,20,0,1,0,0,0,
239992,id-221,2,id-220,112,3,8,1,4,75,50,0,20,1,1,0,0,0,
239994,id-227,2,,117,4,9,6,4,25,50,0,25,0,1,0,0,0,
239996,id-225,2,,115,8,9,4,4,45,50,0,20,0,3,0,0,0,
240001,id-560,5,id-559,285,8,6,,4,90,50,0,15,0,2,0,0,0,166
240005,id-319,3,id-318,160,2,3,7,4,60,35,0,20,0,1,1,0,0,
240006,id-316,3,,159,5,4,3,4,225,70,0,20,1,6,0,0,0,
240009,id-315,3,id-406,158,5,12,3,4,150,50,0,20,1,4,0,0,0,
240015,id-137,1,,68,6,7,8,-1,45,50,0,20,0,2,0,0,0,
240016,id-134,1,id-133,67,2,8,8,1,45,50,0,35,0,2,0,0,0,2
240018,id-132,1,,66,7,1,8,-1,35,50,0,20,0,2,0,0,0,
240023,id-387,4,,203,5,8,,1,45,70,0,20,0,4,0,0,0,
240024,id-138,1,,69,2,10,7,1,45,50,0,30,0,2,0,0,0,
240025,id-139,1,id-138,69,2,10,7,1,45,50,0,30,0,2,0,0,0,
240026,id-58,1,,25,3,8,3,2,190,50,0,20,0,1,0,0,0,
240028,id-52,1,,22,10,8,8,4,255,50,0,20,0,2,0,0,0,58
240037,id-660,6,id-659,340,3,6,,4,127,50,0,15,0,2,0,0,0,
240038,id-743,7,id-742,382,10,13,,4,75,50,0,20,0,2,0,0,0,
240039,id-143,1,id-446,72,1,12,4,1,25,50,0,40,0,1,0,0,0,179
240040,id-142,1,,71,7,9,4,1,45,50,0,35,0,1,1,0,0,
240041,id-141,1,id-140,70,3,6,7,1,45,50,0,30,0,2,0,0,0,
240043,id-147,1,,76,2,2,9,4,45,35,0,40,0,1,0,0,0,76
240044,id-146,1,,75,10,9,5,-1,3,35,0,80,0,1,0,1,0,
240045,id-145,1,,74,10,9,5,-1,3,35,0,80,0,1,0,1,0,
240046,id-144,1,,73,2,9,5,-1,3,35,0,80,0,1,0,1,0,192
240047,id-149,1,id-148,76,3,6,9,4,45,35,0,40,0,1,0,0,0,78
240051,id-661,6,,341,8,9,,4,255,50,0,15,0,4,0,0,0,
240053,id-389,4,id-388,203,5,8,,1,45,70,0,20,0,4,0,0,0,
240057,id-538,5,,274,8,12,,0,45,50,0,20,0,2,0,0,0,
240058,id-101,1,id-100,44,8,1,8,-1,60,70,0,20,0,2,0,0,0,
240061,id-853,8,id-852,448,2,,,4,45,50,0,25,0,4,0,0,0,
240065,id-857,8,id-856,450,6,,,8,120,50,0,20,0,1,0,0,0,
240068,id-858,8,id-857,450,6,,,8,45,50,0,20,0,1,0,0,0,
240069,id-100,1,,44,8,1,8,-1,190,70,0,20,0,2,0,0,0,
240070,id-521,5,id-520,266,4,9,,4,45,50,0,15,1,4,0,0,0,
240076,id-527,5,,269,2,9,,4,190,50,0,15,0,2,0,0,0,
240081,id-750,7,id-749,386,3,8,,4,60,50,0,20,0,2,0,0,0,
240083,id-779,7,,405,6,3,,4,80,70,0,15,0,2,0,0,0,
240084,id-700,6,id-133,67,6,8,,1,45,50,0,35,0,2,0,0,0,
240092,id-355,3,,182,1,4,2,4,190,35,0,25,0,3,0,0,0,69
240098,id-296,3,,146,10,12,4,2,180,70,0,20,0,6,0,0,0,
240099,id-295,3,id-294,145,2,6,1,4,45,50,0,20,0,4,0,0,0,
240104,id-597,5,,304,4,1,,4,255,50,0,20,0,2,0,0,0,
240105,id-459,4,,239,9,6,,4,120,50,0,20,1,1,0,0,0,
240108,id-593,5,id-592,301,9,10,,4,60,50,0,20,1,2,0,0,0,
240109,id-455,4,,236,5,10,,4,200,70,0,25,0,1,0,0,0,186
240110,id-454,4,id-453,235,2,12,,4,75,50,0,20,1,2,0,0,0,89
240111,id-457,4,id-456,237,2,3,,4,75,70,0,20,1,5,0,0,0,
240113,id-451,4,,234,7,14,,4,120,50,0,20,0,1,0,0,0,156
240115,id-453,4,,235,2,12,,4,140,100,0,10,1,2,0,0,0,88
240116,id-452,4,id-451,234,7,14,,4,45,50,0,20,0,1,0,0,0,157
240119,id-178,2,id-177,88,5,9,2,4,75,50,0,20,1,2,0,0,0,
240122,id-270,3,,136,5,14,9,4,255,50,0,15,0,4,0,0,0,
240123,id-98,1,,43,8,14,9,4,225,50,0,20,0,2,0,0,0,
240124,id-99,1,id-98,43,8,14,9,4,60,50,0,20,0,2,0,0,0,
240125,id-96,1,,42,10,12,3,4,190,70,0,20,0,2,0,0,0,
240126,id-97,1,id-96,42,10,12,3,4,75,70,0,20,1,2,0,0,0,
240130,id-93,1,id-92,40,7,4,1,4,90,50,0,20,0,4,0,0,0,113
240131,id-90,1,,39,7,1,7,4,190,50,0,20,0,1,0,0,0,
240137,id-183,2,id-298,90,2,6,9,4,190,50,0,10,0,3,0,0,0,
240140,id-180,2,id-179,89,6,6,3,4,120,70,0,20,0,4,0,0,0,46
240142,id-189,2,id-188,92,2,6,3,4,45,70,0,20,0,4,0,0,0,
240143,id-188,2,id-187,92,5,6,3,4,120,70,0,20,0,4,0,0,0,
240145,id-678,6,id-677,348,2,6,,0,75,50,0,20,1,2,0,0,0,
240146,id-772,7,,399,4,8,,-1,3,0,0,120,0,1,0,0,0,
240147,id-773,7,id-772,399,4,8,,-1,3,0,0,120,0,1,0,0,0,
240148,id-774,7,,400,3,1,,-1,30,70,0,25,0,4,0,0,0,
240150,id-776,7,,402,8,6,,4,70,50,0,20,0,2,0,0,0,
240153,id-670,6,id-669,344,9,4,,8,120,70,0,20,0,2,0,0,0,
240154,id-673,6,id-672,345,3,8,,4,45,70,0,20,0,2,0,0,0,
240160,id-110,1,id-109,49,7,11,8,4,60,50,0,20,0,2,0,0,0,
240161,id-23,1,,9,7,2,3,4,255,70,0,20,0,2,0,0,0,54
240162,id-22,1,id-21,8,3,9,6,4,90,70,0,15,0,2,0,0,0,
240163,id-21,1,,8,3,9,6,4,255,70,0,15,0,2,0,0,0,
240164,id-20,1,id-19,7,3,8,3,4,127,70,0,15,1,2,0,0,0,
240169,id-791,7,id-790,413,9,8,,-1,45,0,0,120,0,1,0,1,0,
240174,id-703,6,,361,4,1,,-1,60,50,0,25,0,1,0,0,0,
240177,id-111,1,,50,4,8,6,4,120,50,0,20,1,1,0,0,0,160
240179,id-704,6,,362,7,2,,4,45,35,0,40,0,1,0,0,0,
240180,id-707,6,,363,4,1,,4,75,50,0,20,0,3,0,0,0,
240181,id-177,2,,88,5,9,2,4,190,50,0,20,0,2,0,0,0,
240183,id-621,5,,315,8,6,,4,45,50,0,30,0,2,0,0,0,
240184,id-282,3,id-281,140,9,12,8,4,45,35,0,20,0,1,1,0,0,11
240185,id-328,3,,166,3,14,6,4,255,50,0,20,0,4,0,0,0,
240186,id-823,8,id-822,434,7,,,4,45,50,0,15,0,4,0,0,0,
240188,id-780,7,,406,9,2,,4,70,50,0,20,0,2,0,0,0,
240192,id-784,7,id-783,408,4,6,,4,45,50,0,40,0,1,0,0,0,
240193,id-787,7,,411,8,4,,-1,3,50,0,15,0,1,0,1,0,
240195,id-789,7,,413,2,1,,-1,45,0,0,120,0,1,0,1,0,
240200,id-413,4,id-412,213,5,5,,8,45,70,0,15,0,2,0,0,0,
240201,id-412,4,,213,5,5,,4,120,70,0,15,0,2,1,0,0,
240202,id-415,4,,214,10,11,,1,120,50,0,15,1,4,0,0,0,
240205,id-416,4,id-415,214,10,13,,8,45,50,0,15,0,4,0,0,0,
240207,id-418,4,,216,3,8,,4,190,70,0,20,1,2,0,0,0,
240208,id-822,8,id-821,434,2,,,4,120,50,0,15,0,4,0,0,0,
240214,id-558,5,id-557,284,8,14,,4,75,50,0,20,0,2,0,0,0,
240219,id-116,1,,54,2,5,7,4,225,50,0,20,0,2,0,0,0,
240220,id-553,5,id-552,281,8,6,,4,45,50,0,20,0,4,0,0,0,68
240222,id-555,5,id-554,282,8,8,,4,60,50,0,20,0,4,1,0,0,143
240223,id-556,5,,283,5,5,,4,255,50,0,20,0,2,0,0,0,
240224,id-557,5,,284,8,14,,4,190,50,0,20,0,2,0,0,0,
240226,id-238,2,,59,6,12,8,8,45,50,1,25,0,2,0,0,0,
240227,id-805,7,,425,4,8,,-1,30,0,0,120,0,1,0,0,0,
240228,id-757,7,,390,1,8,,1,120,50,0,20,0,2,0,0,0,
240229,id-231,2,,119,2,8,6,4,120,70,0,20,0,2,0,0,0,
240231,id-233,2,id-137,68,8,7,8,-1,45,50,0,20,0,2,0,0,0,
240233,id-235,2,,121,9,6,8,4,45,70,0,20,0,3,0,0,0,
240234,id-234,2,,120,3,8,2,4,45,70,0,20,0,1,0,0,0,
240236,id-236,2,,47,7,12,8,0,75,50,1,25,0,2,0,0,0,
240238,id-262,3,id-261,133,4,8,3,4,127,70,0,15,0,2,0,0,0,
240241,id-734,7,,378,3,8,,4,255,70,0,15,0,2,0,0,0,
240242,id-735,7,id-734,378,3,8,,4,127,70,0,15,0,2,0,0,0,
240244,id-737,7,id-736,379,5,2,,4,120,50,0,15,0,2,0,0,0,
240246,id-260,3,id-259,132,2,6,9,1,45,50,0,20,0,4,1,0,0,
240247,id-732,7,id-731,377,1,9,,4,120,70,0,15,0,2,0,0,0,
240248,id-733,7,id-732,377,1,9,,4,45,70,0,15,0,2,0,0,0,
240250,id-738,7,id-737,379,2,14,,4,45,50,0,15,0,2,0,0,0,
240252,id-107,1,id-236,47,3,12,8,0,45,50,0,25,0,2,0,0,0,
240253,id-309,3,,153,5,8,3,4,120,50,0,20,0,1,0,0,0,
240255,id-106,1,id-236,47,3,12,8,0,45,50,0,25,0,2,0,0,0,
240257,id-304,3,,151,4,8,4,4,180,35,0,35,0,1,0,0,0,149
240259,id-306,3,id-305,151,4,6,4,4,45,35,0,35,0,1,1,0,0,151
240260,id-301,3,id-300,148,7,8,2,6,60,70,0,15,0,3,0,0,0,
240262,id-303,3,,150,1,12,1,4,45,50,0,20,0,3,1,0,0,
240267,id-126,1,id-240,61,8,6,4,2,45,50,0,25,0,2,0,0,0,
240268,id-121,1,id-120,56,7,5,7,-1,60,50,0,20,0,1,0,0,0,
240269,id-62,1,id-61,26,2,12,9,4,45,50,0,20,0,4,0,0,0,
240270,id-123,1,,58,5,13,3,4,45,50,0,25,1,2,0,0,0,188
240273,id-129,1,,64,8,3,9,4,255,50,0,5,1,1,0,0,0,13
240275,id-69,1,,29,5,12,2,4,255,70,0,20,0,4,0,0,0,
240278,id-543,5,,277,8,14,,4,255,50,0,15,0,4,0,0,0,31
240279,id-269,3,id-268,135,5,13,2,4,45,70,0,15,1,2,0,0,0,
240280,id-539,5,,275,2,12,,0,45,50,0,20,0,2,0,0,0,
240281,id-600,5,id-599,305,4,11,,-1,60,50,0,20,0,4,0,0,0,
240282,id-601,5,id-600,305,4,11,,-1,30,50,0,20,0,4,0,0,0,
240283,id-602,5,,306,9,3,,4,190,70,0,20,0,1,0,0,0,
240285,id-604,5,id-603,306,2,3,,4,30,70,0,20,0,1,0,0,0,
240286,id-605,5,,307,2,6,,4,255,50,0,20,0,2,0,0,0,
240288,id-607,5,,308,9,5,,4,190,50,0,20,0,4,0,0,0,37
240289,id-608,5,id-607,308,1,4,,4,90,50,0,20,0,4,0,0,0,38
240291,id-753,7,,388,6,6,,4,190,50,0,20,0,2,0,0,0,
240292,id-869,8,id-868,452,9,,,8,100,50,0,20,0,2,0,0,0,
240293,id-549,5,id-548,279,5,5,,8,75,50,0,20,0,2,0,0,0,44
240296,id-867,8,id-562,287,4,,,4,90,50,0,25,0,2,0,0,0,
240297,id-390,4,,204,3,6,,1,45,70,0,20,0,4,0,0,0,115
240300,id-637,5,id-636,324,9,13,,4,15,50,0,40,0,1,0,0,0,174
240301,id-636,5,,324,9,14,,4,45,50,0,40,0,1,0,0,0,173
240303,id-630,5,id-629,320,3,9,,8,60,35,0,20,0,1,0,0,0,
240304,id-633,5,,323,2,8,,4,45,35,0,40,0,1,0,0,0,90
240307,id-398,4,id-397,206,3,9,,4,45,70,0,15,1,4,0,0,0,28
240308,id-864,8,id-222,113,9,,,6,30,50,0,20,0,3,0,0,0,
240309,id-865,8,id-83,35,9,,,4,45,50,0,20,0,2,0,0,0,
