tid,id,title,authors,venue,year
670,zZHw78zpoQ8J,"Usage Scenarios of DBMS, Keynote",R Munz,"25th International Conference on Very Large Data Bases,  &hellip;,",
671,qP0jZsOBaCgJ,Efficient EBV Superinfection of Group I Burkitt's Lymphoma Cells Distinguishes Requirements for  ,"TJ Evans, MG Jacquemin, PJ Farrell","VIROLOGY-NEW YORK-,",1995
681,aFR5JQquCFMJ,Self-Monitoring During Collegiate Studying: An Invaluable Tool for Academic Self-Regulation,"BJ Zimmerman, AS Paulsen","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1995
683,Wpqud82RSPYJ,Entendendo a Lei de Responsabilidade Fiscal,"E Nascimento, I Debus","Unpublished manuscript,",
687,0Vt-mCdDgywJ,A sign-based phrase structure grammar for Turkish. Master's thesis,O Sehitoglu,"Middle East Technical University,",
699,hJvqq1f9drgJ,Cardiotocography for antepartum fetal assessment,"N Pattison, L McCowan","Cochrane Database Syst Rev,",2000
707,OuM0E0BhEXIJ,Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,"S Chaudhuri, G Weikum","VLDB,",2000
710,vtk5MXDp0d4J,Integration of asynchronous and self-checking multiple-valued current-mode circuits based on dual- ,"T Hanyu, M Kameyama",,
716,HqHnlDeFtIoJ,Some complexity questions related to distributed computations,A Yao,Proc. 11th ACM,
722,HNZUPXIIGzMJ,Stufengerechte beurteilung und optimierung der thermischen prozesssicherheit mittels dynamischer  ,A Keller,,1998
724,aU8MKDGl5QMJ,Characterization of Human Ocular Mucin Secretion Mediated by 15 (S)-HETE,"JE Jumblatt, LT Cunningham, Y Li, MM Jumblatt","CORNEA-NEW YORK-,",2002
741,kgenpnUPn2wJ,Semantic Streams: a framework for declarative queries and automatic data interpretation,"K Whitehouse, F Zhao, J Liu",,
748,sEN4I1hf9ToJ,A contract and balancing mechanism for sharing capacity in a communication network,"E Anderson, F Kelly, R Steinberg",,
755,2tuXRrSSJg8J,Topologically Constrained Manganese (III) and Iron (III) Complexes of Two Cross-Bridged  ,"TJ Hubin, JM McCormick, NW Alcock, DH Busch","Acc. Chem. Res,",1996
762,Ro0mbGz4sVEJ,Surgical interruption of pelvic nerve pathways for primary and secondary dysmenorrhoea,"ML Proctor, CM Farquhar, OJ Sinclair, NP Johnson","Cochrane Database Syst Rev,",2004
777,7ZnuUiiR3igJ,"Spin Vector, Shape, and Size of the Amor Asteroid (6053) 1993 BW~ 3","P Pravec, M Wolf, L Sarounova, AW Harris, JK  ","ICARUS-NEW YORK-,",1997
778,wubaXvkwzk8J,Simulating P2P Networks,"MT Schlosser, SD Kamvar","Technical report, Stanford University,",
785,o3sZZZUXcx0J,Video transport over wireless channels: a cycle-based approach for rate control,"M Hassan, L Atzori, M Krunz","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
787,url:http://www.ingentaconnect.com/content/els/08830355/2001/00000035/00000002/art00020,Conclusion: what have we learned?,WB Elley,"INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,",2001
807,sJ-WnDZ6PxoJ,A Tutorial Introduction to the Electronic Design Interchange Format,JP Eurich,,
811,flaguScUIo8J,Read-only transactions in a distributed database,"H Garcia-Molina, G Wiederhold","ACM Transactions on Database Systems,",1982
821,381caLJ3B34J,Adding database management to Ada,PAV Hall,"ACM SIGMOD Record,",1983
831,CT4k09Akk8UJ,"Gillies; JA; MoosmÃ¼ller, H.; Rogers, CF; DuBois, DW; Derby, J","JG Watson, JC Chow",Effectiveness Demonstration of Fugitive Dust Control Methods,
833,CehzPbrqQGwJ,"D vanWilligen, AWS Helwig, Vincent. Loran-C&amp;Galileo, An European navigation solution",O GWA,"Proc of the 29th Annual Technical Symposium of the  &hellip;,",
840,vq2RyMYkvXIJ,EXPERIMENTS ON PRODUCTION OF INTENSE PROTON BEAMS BY CHARGE EXCHANGE INJECTION METHOD.,"GI Budker, GI Dimov, VG Dudnikov","At. Energ,",1967
842,e_X6PuUGDyAJ,Before They Called It Psychopharmacology,HE Lehmann,"NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1993
849,kVyCxLcnO1cJ,What should be optimized in a decision tree,"N Berkman, T Sandholm","Technical report, University of Massachusetts at Amherst,",
851,A7WoAzxOJ9YJ,Hilbert R-tree: An Improved R-tree using Fractals,"I Kamel, C Faloutsos",,
852,CSxE3rG0j9IJ,Program Micro-and Macrotheory: A Guide for Social Change,WR Shadish,"New Directions for Program Evaluation. Jossey-Bass Inc, San  &hellip;,",
859,0VjT7172hiIJ,Using Cooperative Learning with Students Who Have Attention Deficit Hyperactivity Disorder. Pull-out ,"HE Taylor, S Larson","Social Studies and the Young Learner,",1998
866,VqTL9bzyQscJ,A complete mechanization of!-order type theory.&quot;,"T Pietrzykowski, DC Jensen",Proceedings of ACM Annual Conference,1972
872,LHB5vacxZxUJ,Influence of sulphate groups in the binding of peanut agglutinin. Histochemical demonstration with  ,"JA Martinez-Menarguez, J Ballesta, M Aviles, JF  ","The Histochemical Journal,",1992
877,fF0AKFW7Q0wJ,Two-dimensional transesophageal echocardiography in early diagnosis and treatment of hemodynamic  ,"H Steltzer, G Blazek, A Gabriel, K Leitner, N  ","Transplant Proc,",1991
885,wVXxtf9ByQMJ,Influence of genetic polymorphism on the cadmium induction of cytochrome P450 2A6,"S Satarug, K Kiyotani, M Fujieda, H Yamazaki, P  ",,
894,sqZB6iIQVzwJ,Differential vector quantization of achromatic imagery,"RL Baker, RM Gray","Proc. Int. Picture Coding Symp,",
896,_SWzuVA-BfgJ,Interoperability of peer-to-peer file sharing protocols,"SM Lui, SH Kwok",,
903,MqQNwFiRyc0J,The silent crisis: the state of rain forest nature preserves,"CP van Schaik, J Terborgh, B Dugelby","See Kramer,",
908,qS4jhfgPbm8J,Bringing Object-Relational Technology to Mainstream,"V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference,",1999
911,Af3VWGy3cSMJ,Carnegie Mellon University,R Cyert,"New Directions for Higher Education,",1988
920,_bdp5T8SSuoJ,Efficiently publishing relational data as XML documents,"J Shanmungasundaram, E Shekita, R Barr, M Carey, B ","&hellip; . of the Int. Conf. on Very Large Data Bases (VLDB), Cairo,  &hellip;,",
921,qilzD_RtvP4J,Concept Based Query Expansion,QYF HP,"Proc ACM SIGIR,",
922,HNPd3p47SY0J,Defining Job Concentrations: The Los Angeles Case,"RL Forstall, RP Greene","URBAN GEOGRAPHY,",1997
926,yzAP-H-OuMMJ,Shape-based pedestrian detection and localization,"M Bertozzi, A Broggi",,
928,N_e95C7SIuYJ,The quasi-cylindrical shock tube,W Chester,,1954
932,BNnrEe6MZD4J,Indexing and retrieval of video based on spatial relation sequences,"S DaÄ?taÅ?, A Ghafoor","Proceedings of the seventh ACM international conference on  &hellip;,",1999
945,XeK-exduCywJ,A new efficient algorithm for computing Grobner basis,JC Faugere,"Proceedings of MEGA,",1998
948,0t1fQcsyv-kJ,CASE tool construction for a parallel software development methodology,JP Gray,"Information and Software Technology,",1997
950,ZE-qKY1WtEsJ,Models of light reflection for computer synthesized pictures,JF Blinn,"ACM SIGGRAPH Computer Graphics,",1977
963,etPiwpNt9jkJ,A Sustainable World,TC Trzyna,,
968,nAFY1TjSVnoJ,The effects of task interruption and information presentation on individual decision making,"C Speier, JS Valacich, I Vessey",,
969,91aclF_THQwJ,A Mediator System for Model-based Information Integration,"B LudÃ¤scher, A Gupta, M Martone",Int. Conf.,
975,kImwyek4LwAJ,Shifting Factors and the Ineffectiveness of Third Party Assurance Seals: A Two-Stage Model of  ,"DH Mcknight, CJ Kacmar, V Choudhury","Electronic Markets,",2004
976,wq4XV72UovkJ,Your wish is my command: Sanction-based obligations in a qualitative decision theory,"G Boella, L van der Torre",Procs. of AAMAS 03,
977,-4LGqwNiCHUJ,The across-breed EPD tables adjusted to a 1994 base,"LD Van Vleck, LV Cundiff","Proc. BIF 28th Res. Symp., Birmingham, AL,",
979,vIVnb1ywtxIJ,Wen mei W. Hwu. Modular interprocedural pointer analysis using access paths,BC Cheng,"Proc. ACM PLDI,",
983,2VDywjpBKAcJ,Mitigation of Denial of Service Attacks,J MÃ¶lsÃ¤,,
1002,OLqUmDD7-gIJ,Dynamics of RED [A],"D Lin, R Morris","Proceedings of SIGCOMM,",1997
1003,G7Fztq8UXBoJ,Determination of the content of uranium isotopes and isotopes of transuranium elements in spent fuel ,"V Ya, AAZ Gabeskiriya, VV Mikulenokâ?¦",At.,
1012,n3DMdfviaSUJ,The state of coral reef ecosystems of the United States and Pacific Freely Associated States: 2002.  ,"DD Turgeon, RG Asch, BD Causey, RE Dodge, W Jaap,  ",,
1019,q_BIBkr7IL8J,"The Rufus System: Information OrganizationforSemi-Structured Data,&quot;","K Shoens, A Luniewski, P Schwarz, J Stamos, J  ","Proceedings of the 19th VLDB Conference, Ireland,",
1037,url:http://doi.wiley.com/10.1002/ace.7705,Policy for Older Adult Education,"DA Peterson, H Masunaga","New Directions for Adult and Continuing Education,",1998
1039,pVr5DUd7-6wJ,Chord: A Sclable Peerto-peer Lookup Service for Internet Applications,"I Stoica, R Morris, D Karger, MF Kaashoek, H  ",Proc. ACM,
1041,ku3xN0cfXI4J,Minimization of non-linear approximation functions,K Madsen,,1985
1045,G3QWq2T08SEJ,Analysis of SIGMODs Co-Authorship Graph,M Nascimentoâ?¦,"SIGMOD RECORD,",2003
1064,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007716%26type%3Dpdf,ITQS: An Integrated Transport Query System,"B Huang, Z Huang, H Li, D Lin, H Lu, Y Song","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
1069,nXXsBK34SZQJ,Eigenstructure assignment in descriptor linear systems by output feedback,GR Duan,"IEE Proceedings Part D: Control Theory and Applications,",
1072,Lq48Fn_Xy08J,Strategic Change: The Influence of Managerial Characteristics and Organizational Growth,W Boeker,"The Academy of Management Journal,",1997
1080,suOdBUOBaNEJ,General motivational effects of dissonance arousal,"MS Pallak, TS Pittman","Journal of Personality and Social Psychology,",1972
1081,_KH0dNRDurQJ,Bitwidth Aware Global Register Allocation,"S Tallam, R Gupta",,
1085,4Mau9U9Dv2UJ,"Otitis media in dairy calves, a preliminary case report","GM DeChant, GA Donovan","28th Ann. Conv. Proc. Am. Assoc. Bov. Pract,",
1093,AtNszRbUN_gJ,PATHFINDER: A Pattern-Based Packet Classier,"ML Bailey, B Gopal, MA Pagels, LL Peterson, P  ",Proc.,
1094,ATcel4JE-4sJ,W and Neal WE J 1970,"NW Grimes, JM Pearson, R Fane","Phil. Mag,",
1096,weqDiTjh6vEJ,1 995,GA Abbink,A SAMâ??CGE demonstration model for,
1097,Y2XmHdNrdbEJ,Undergraduate Curriculum 2000.,A Levine,"New Directions for Higher Education,",1989
1099,9qYCh56nCtMJ,A comparison of approaches to the evolution of homogeneous multi-robot teams,M Quinn,,
1101,O_Ec3ogeWnsJ,Investigation of the three-dimensional neutron field in the IGR core,"AP Vasilâ??ev, NV Gorin, YZ Kandievâ?¦",At.,
1103,c60sKv5NoSoJ,How state regulatory agencies address privatization: The case of wastewater treatment,"JG Heilman, GW Johnson","New Directions for Program Evaluation,",1991
1105,3pMR76SCtrYJ,"Swarni (1993), Mining Association Rules between Set of Items in Large Databases",I Agrawal,"Proc. Of the ACM SIGMOD Conference of Management of Data,",
1118,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210555AH,Examples of VLF emissions recorded in the auroral zone(Abstract Only),"J MANNINEN, T TURUNEN, T TURUNEN","Proceedings of the 25 th Annual Conference of the Finnish  &hellip;,",1991
1120,iwo70ngJJXUJ,Toward a Theory of Organizational Creativity,"RW Woodman, JE Sawyer, RW Griffin","The Academy of Management Review,",1993
1124,OVfbXdgb2osJ,Extendible hashing for concurrent operations and distributed data,CS Ellis,"Proceedings of the 2nd ACM SIGACT-SIGMOD symposium on  &hellip;,",1983
1126,66ETi80OPHIJ,"Kosower, E. M",NR Intermediates,"Acc. Chem. Res,",
1128,DVosiDS4TloJ,A Vision Driven Automatic Assembly Unit: Robust Bin Picking,"G Bachler, M Berger, R Rohrer, S Scherer, A Pinz",,
1132,cwAgE7E49GQJ,Modelling Security Policies in Hypermedia and Web-Based Applications,"P Diaz, I Aedo, F Panetsos","LECTURE NOTES IN COMPUTER SCIENCE,",2001
1135,4DV7r4cK1j8J,An Index Structure for Efficient Reverse Nearest Neighbor Queries,"C Yang, KI Lin",,
1139,QuIt6GiGNUcJ,The yin and yang of progress in social psychology: Seven koan,WJ McGuire,"Journal of Personality and Social Psychology,",1973
1144,ae7u4oyTu80J,Realm-based Spatial Data Types: The ROSE Algebra [J],"R Cuting, M Schnider","VLDB Journal,",
