id1,id2
620,696
620,697
620,899
620,911
620,925
620,929
620,933
620,943
620,945
620,953
620,954
620,956
620,957
620,962
620,973
620,979
620,983
620,998
620,999
620,1002
629,637
629,639
629,655
629,656
629,657
629,658
629,665
629,674
629,677
629,678
629,682
629,685
629,694
629,695
629,696
629,697
629,899
629,911
629,925
629,929
629,933
629,943
629,945
629,953
629,954
629,956
629,957
629,962
629,973
629,979
629,983
629,998
629,999
629,1002
637,639
637,655
637,656
637,657
637,658
637,665
637,674
637,677
637,678
637,682
637,685
637,694
637,695
637,696
637,697
637,899
637,911
637,925
637,929
637,933
637,943
637,945
637,953
637,954
637,956
637,957
637,962
637,973
637,979
637,983
637,998
637,999
637,1002
639,655
639,656
639,657
639,658
639,665
639,674
639,677
639,678
639,682
639,685
639,694
639,695
639,696
639,697
639,899
639,911
639,925
639,929
639,933
639,943
639,945
639,953
639,954
639,956
639,957
639,962
639,973
639,979
639,983
639,998
639,999
639,1002
655,656
655,657
655,658
655,665
655,674
655,677
655,678
655,682
655,685
655,694
655,695
655,696
655,697
655,899
655,911
655,925
655,929
655,933
655,943
655,945
655,953
655,954
655,956
655,957
655,962
655,973
655,979
655,983
655,998
655,999
655,1002
656,657
656,658
656,665
656,674
656,677
656,678
656,682
656,685
656,694
656,695
656,696
656,697
656,899
656,911
656,925
656,929
656,933
656,943
656,945
656,953
656,954
656,956
656,957
656,962
656,973
656,979
656,983
656,998
656,999
656,1002
657,658
657,665
657,674
657,677
657,678
657,682
657,685
657,694
657,695
657,696
657,697
657,899
657,911
657,925
657,929
657,933
657,943
657,945
657,953
657,954
657,956
657,957
657,962
657,973
657,979
657,983
657,998
657,999
657,1002
658,665
658,674
658,677
658,678
658,682
658,685
658,694
658,695
658,696
658,697
658,899
658,911
658,925
658,929
658,933
658,943
658,945
658,953
658,954
658,956
658,957
658,962
658,973
658,979
658,983
658,998
658,999
658,1002
665,674
665,677
665,678
665,682
665,685
665,694
665,695
665,696
665,697
665,899
665,911
665,925
665,929
665,933
665,943
665,945
665,953
665,954
665,956
665,957
665,962
665,973
665,979
665,983
665,998
665,999
665,1002
674,677
674,678
674,682
674,685
674,694
674,695
674,696
674,697
674,899
674,911
674,925
674,929
674,933
674,943
674,945
674,953
674,954
674,956
674,957
674,962
674,973
674,979
674,983
674,998
674,999
674,1002
677,678
677,682
677,685
677,694
677,695
677,696
677,697
677,899
677,911
677,925
677,929
677,933
677,943
677,945
677,953
677,954
677,956
677,957
677,962
677,973
677,979
677,983
677,998
677,999
677,1002
678,682
678,685
678,694
678,695
678,696
678,697
678,899
678,911
678,925
678,929
678,933
678,943
678,945
678,953
678,954
678,956
678,957
678,962
678,973
678,979
678,983
678,998
678,999
678,1002
682,685
682,694
682,695
682,696
682,697
682,899
682,911
682,925
682,929
682,933
682,943
682,945
682,953
682,954
682,956
682,957
682,962
682,973
682,979
682,983
682,998
682,999
682,1002
685,694
685,695
685,696
685,697
685,899
685,911
685,925
685,929
685,933
685,943
685,945
685,953
685,954
685,956
685,957
685,962
685,973
685,979
685,983
685,998
685,999
685,1002
694,695
694,696
694,697
694,899
694,911
694,925
694,929
694,933
694,943
694,945
694,953
694,954
694,956
694,957
694,962
694,973
694,979
694,983
694,998
694,999
694,1002
695,696
695,697
695,899
695,911
695,925
695,929
695,933
695,943
695,945
695,953
695,954
695,956
695,957
695,962
695,973
695,979
695,983
695,998
695,999
695,1002
696,697
696,899
696,911
696,925
696,929
696,933
696,943
696,945
696,953
696,954
696,956
696,957
696,962
696,973
696,979
696,983
696,998
696,999
696,1002
697,899
697,911
697,925
697,929
697,933
697,943
697,945
697,953
697,954
697,956
697,957
697,962
697,973
697,979
697,983
697,998
697,999
697,1002
899,911
899,925
899,929
899,933
899,943
899,945
899,953
899,954
899,956
899,957
899,962
899,973
899,979
899,983
899,998
899,999
899,1002
911,925
911,929
911,933
911,943
911,945
911,953
911,954
911,956
911,957
911,962
911,973
911,979
911,983
911,998
911,999
911,1002
925,929
925,933
925,943
925,945
925,953
925,954
925,956
925,957
925,962
925,973
925,979
925,983
925,998
925,999
925,1002
929,933
929,943
929,945
929,953
929,954
929,956
929,957
929,962
929,973
929,979
929,983
929,998
929,999
929,1002
933,943
933,945
933,953
933,954
933,956
933,957
933,962
933,973
933,979
933,983
933,998
933,999
933,1002
943,945
943,953
943,954
943,956
943,957
943,962
943,973
943,979
943,983
943,998
943,999
943,1002
945,953
945,954
945,956
945,957
945,962
945,973
945,979
945,983
945,998
945,999
945,1002
953,954
953,956
953,957
953,962
953,973
953,979
953,983
953,998
953,999
953,1002
954,956
954,957
954,962
954,973
954,979
954,983
954,998
954,999
954,1002
956,957
956,962
956,973
956,979
956,983
956,998
956,999
956,1002
957,962
957,973
957,979
957,983
957,998
957,999
957,1002
962,973
962,979
962,983
962,998
962,999
962,1002
973,979
973,983
973,998
973,999
973,1002
979,983
979,998
979,999
979,1002
983,998
983,999
983,1002
998,999
998,1002
999,1002
717,718
762,764
762,765
762,1022
764,765
764,1022
765,1022
1023,1026
787,789
805,819
805,823
805,831
805,837
805,838
805,847
805,1033
805,1044
805,1051
805,1057
805,1062
805,1064
805,1068
805,1072
805,1086
805,1097
805,1100
805,1107
819,823
819,831
819,837
819,838
819,847
819,1033
819,1044
819,1051
819,1057
819,1062
819,1064
819,1068
819,1072
819,1086
819,1097
819,1100
819,1107
823,831
823,837
823,838
823,847
823,1033
823,1044
823,1051
823,1057
823,1062
823,1064
823,1068
823,1072
823,1086
823,1097
823,1100
823,1107
831,837
831,838
831,847
831,1033
831,1044
831,1051
831,1057
831,1062
831,1064
831,1068
831,1072
831,1086
831,1097
831,1100
831,1107
837,838
837,847
837,1033
837,1044
837,1051
837,1057
837,1062
837,1064
837,1068
837,1072
837,1086
837,1097
837,1100
837,1107
838,847
838,1033
838,1044
838,1051
838,1057
838,1062
838,1064
838,1068
838,1072
838,1086
838,1097
838,1100
838,1107
847,1033
847,1044
847,1051
847,1057
847,1062
847,1064
847,1068
847,1072
847,1086
847,1097
847,1100
847,1107
1033,1044
1033,1051
1033,1057
1033,1062
1033,1064
1033,1068
1033,1072
1033,1086
1033,1097
1033,1100
1033,1107
1044,1051
1044,1057
1044,1062
1044,1064
1044,1068
1044,1072
1044,1086
1044,1097
1044,1100
1044,1107
1051,1057
1051,1062
1051,1064
1051,1068
1051,1072
1051,1086
1051,1097
1051,1100
1051,1107
1057,1062
1057,1064
1057,1068
1057,1072
1057,1086
1057,1097
1057,1100
1057,1107
1062,1064
1062,1068
1062,1072
1062,1086
1062,1097
1062,1100
1062,1107
1064,1068
1064,1072
1064,1086
1064,1097
1064,1100
1064,1107
1068,1072
1068,1086
1068,1097
1068,1100
1068,1107
1072,1086
1072,1097
1072,1100
1072,1107
1086,1097
1086,1100
1086,1107
1097,1100
1097,1107
1100,1107
1128,1151
1128,1158
1151,1158
1299,1308
1299,1312
1308,1312
1178,1180
1178,1187
1178,1191
1178,1194
1178,1199
1178,1200
1178,1203
1178,1204
1180,1187
1180,1191
1180,1194
1180,1199
1180,1200
1180,1203
1180,1204
1187,1191
1187,1194
1187,1199
1187,1200
1187,1203
1187,1204
1191,1194
1191,1199
1191,1200
1191,1203
1191,1204
1194,1199
1194,1200
1194,1203
1194,1204
1199,1200
1199,1203
1199,1204
1200,1203
1200,1204
1203,1204
1788,1791
1788,1798
1791,1798
1229,1232
1229,1233
1232,1233
1237,1249
1237,1250
1249,1250
1261,1264
1261,1274
1261,1275
1264,1274
1264,1275
1274,1275
1282,1283
1282,1285
1282,1287
1283,1285
1283,1287
1285,1287
1368,1382
1368,1403
1382,1403
1432,1433
1442,1443
1445,1451
1445,1454
1445,1455
1445,1456
1445,1457
1451,1454
1451,1455
1451,1456
1451,1457
1454,1455
1454,1456
1454,1457
1455,1456
1455,1457
1456,1457
1480,1481
1497,1498
1497,1510
1497,1513
1497,1519
1498,1510
1498,1513
1498,1519
1510,1513
1510,1519
1513,1519
1532,1539
1532,1551
1532,1562
1532,1566
1532,1571
1532,1573
1532,1583
1532,1585
1532,1853
1539,1551
1539,1562
1539,1566
1539,1571
1539,1573
1539,1583
1539,1585
1539,1853
1551,1562
1551,1566
1551,1571
1551,1573
1551,1583
1551,1585
1551,1853
1562,1566
1562,1571
1562,1573
1562,1583
1562,1585
1562,1853
1566,1571
1566,1573
1566,1583
1566,1585
1566,1853
1571,1573
1571,1583
1571,1585
1571,1853
1573,1583
1573,1585
1573,1853
1583,1585
1583,1853
1585,1853
1596,1611
1708,1712
1708,1717
1712,1717
1633,1643
1633,1658
1633,1661
1633,1687
1643,1658
1643,1661
1643,1687
1658,1661
1658,1687
1661,1687
1751,1752
1751,1753
1751,1756
1751,1759
1752,1753
1752,1756
1752,1759
1753,1756
1753,1759
1756,1759
1765,1766
1765,1776
1766,1776
1809,1825
1809,1828
1809,1833
1825,1828
1825,1833
1828,1833
1839,1844
1839,1847
1844,1847
1864,1865
1864,1866
1865,1866
1869,1870
