id1,id2
1691,1694
1692,1694
1732,1750
1732,1751
1732,1757
1732,1762
1750,1751
1750,1757
1750,1762
1751,1757
1751,1762
1757,1762
1809,1816
1809,1818
1809,1821
1809,1829
1809,1831
1816,1818
1816,1821
1816,1829
1816,1831
1818,1821
1818,1829
1818,1831
1821,1829
1821,1831
1829,1831
1838,1839
1838,1845
1839,1845
1869,1870
1869,1871
1869,1874
1870,1871
1870,1874
1871,1874
