tid,address,authors,booktitle,date,editor,id,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
140,"San Mateo, CA:","S. E. Fahlman,","in Proceedings of the 1988 Connectionist Models Summer School,","1988,","D. S. Touretzky, G. E. Hinton, and T. J. Sejnowski,Eds.",140,,,,,pp. 38-51.,"Morgan Kaufmann,",,"Faster-learning variations on backpropagation: An empirical study,",,,
162,,"Fahlman, Scott.",,1988.,,162,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
164,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,164,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
166,,Scott E. Fahlman.,,1988.,,166,"CMU Department of Computer Science,",,,,,,"Technical Report CMU-CS-88-162,",An empirical strudy of learning speed in back-propagation networks.,,,
176,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,176,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
177,"Pittsburgh, PA,","Fahlman, S.:",,1988.,,177,"Carnegie Mellon University,",,,,,,"CMU-CS-88-162,","An Empirical Study of Learning Speed in Back-Propagation Networks,",,,
191,,"Scott Fahlman,",,1988.,,191,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in BackPropagation Networks,",,,
210,"Pittsburgh, PA 15213,","S. E. Fahlman and C. Lebiere,",,1990.,,210,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The Cascade-Correlation learning architecture,",,,
212,,"S. E. Fahlman and C. Lebiere,",,1990,,212,,,,,,,"Technical Report:  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
217,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,217,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
218,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,218,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
222,,"S. E. Fahlman and C. Lebiere,",,1991.,,222,"Carnegie Mellon University,",,,,,,"Technical Report, CMU-CS-TR-91-100,","The Cascade-Correlation Learning Architecture,",,,
235,"Pittsburgh, PA,","S. Fahlman and C. Lebiere,",,1990.,,235,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The cascade-correlation learning architecture,",,,
249,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",249,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
251,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",251,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
274,,"Fahlman, S. E. and Lebiere, C.",Advances in Neural Information Processing Structures,(1990).,"In Touretzky, D. S., editor,",274,,,,,pages 524 532.,Morgan Kaufmann.,,The cascade-correlation architecture.,,"2,",
282,"San Mateo, CA:","Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),282,,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,
283,"San Mateo, CA:","Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),283,,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,
285,"San Mateo, CA.","Fahlman, S. E., & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S. (Ed.),",285,,,,,pp. 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"2,",
310,,"Fahlman, S.E. and Lebiere, C.,","NIPS,",1990.,,310,,,,,"pp. 524-532,","Morgan Kaufmann,",,"The Cascade Correlation Learning Architecture,",,"Vol. 2,",
316,"Den-ver, CO,",S.E. Fahlman and C. Lebiere.,In Advances in Neural Information Processing Systems,1989.,,316,,,,,"pages 524-532,",,,The cascade-correlation learning architecture.,,"volume2,",
319,,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",319,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
322,"Denver, CO","S. E. Fahlman and C. Lebiere,","In Advances in Neural Information Processing Systems,","(1989),",,322,,,,,524-532.,,,"The Cascade-Correlation Learning Architecture,",,"volume 2,",
349,,Scott E. Fahlman and Christian Lebiere.,"In [13],",1990.,,349,,,,,"pages 524-532,",,,The Cascade-Correlation learning architec-ture.,,,
350,,Scott E. Fahlman and Christian Lebiere.,"In [13],",1990.,,350,,,,,"pages 524-532,",,,The Cascade-Correlation learning architec-ture.,,,
360,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advance in Neural Information Processing Systems,1990.,"(Ed) In Touretzky, D.",360,,,,,"524-532,","Morgan Kaufmann Publishers,",,The Cascade-Correlation Learning Architecture.,,"Vol 2,",
364,San Mateo.,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,","1989, 1990.","In D. Touretzky, editor,",364,,,,,"pages 524-532,","Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
366,"Los Altos, CA.","S. Fahlmann, C. Lebiere,",Advances in Neural Information Processing,,,366,,,,,"pp 524-532,",Morgan Kaufmann Publishers:,,"The Cascade-Correlation Learning Architecture,",,"2,",
368,,S. Fahlman and C. Lebiere.,Neural Information Systems,1990.,"In D. Touretzky, editor,",368,,,,,pages 524-532.,"Morgan-Kauffman,",,The cascade correlation learning algorithm.,,"2,",
378,,Scott E. Fahlman and Christian Lebiere.,"In Advances in Neural Information Processing Systems II,",1990.,,378,,,,,pages 524-532.,"Morgan Kauf-man,",,The cascade-correlation learning architecture.,,,
379,"San Mateo, CA,",S. E. Fahlman and C. Lebiere.,Neural Information Processing Systems,1990.,"In D.S. Touretzky, editor,",379,,,,,pages 524-532.,"Morgan-Kauffman,",,The cascade correlation learning algorithm.,,"2,",
386,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",386,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,
394,,S. E. Fahlman and C. Lebiere,"in Advances in Neural Information Systems II,","1990,","D. E. Touretzky, ed.",394,,,,,pp. 524-532,Morgan Kaufmann.,,"The Cascade-Correlation Learning Architecture,",,,
399,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",399,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
403,"San Mateo, CA:","Fahlman, S. E.","NIPS 3,",(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",403,,,,,pages 190-196.,Morgan Kaufmann.,,The recurrent cascade-correlation learning algorithm.,,,
433,,M. H. Hoehfeld and S. Fahlman.,,1992.,,433,,"IEEE Transactions on Neural Networks,",,,,,,Learning with Limited Numerical Precision Using the Cascade-Correlation Algorithm.,,"vol. 3, no. 4,",
448,,J. Knoop and B. Steffen.,"Proceedings of the Fourth International Conference on Compiler Construction, Lecture Notes in Computer Science",1992.,"In U. Kastens and P. Pfahler, editors,",448,,,,,pages 125-140.,"Springer Verlag,",,The interprocedural coincidence theorem.,,"Vol. 641,",
453,"Paderborn, Germany,",Koen Langendoen and Pieter Hartel. FCG:,"Proceedings of the Conference on Compiler Construction,",Oct 92.,"In P. Pfahler U. Kastens, editor,",453,,,,,"pages 278-296,",Springer-Verlag.,,a code generator for lazy functional languages.,,,
463,,"Poggio, T., Fahle, M., and Edelman, S.",,(1992b).,,463,,"Science,",,,1018-1021.,,,Fast perceptual learning in visual hyperacuity.,,256,
466,,"Poggio T, Fahle M, and Edelman S.",,1992.,,466,,"Science,",,,"1018-1021,",,,Fast perceptual learning in visual hyperacuity.,,256,
474,"Massachusetts,","Steele, Guy L., Jr., Fahlman, Scott E., Gabriel, Richard P., Moon, David A., Weinreb, Daniel L., Bobrow, Daniel G., DeMichiel, Linda G., Keene, Sonya E., Kiczales, Gregor, Perdue, Crispin, Pitman, Kent M., Waters, Richard C., and White, Jon L.",,1990).,,474,,,,,,"Digital Press (Bedford,",,Common Lisp: The Language (Second Edition).,,,
481,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski andS.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Weldel, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,481,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems: A performance comparison of different learning algorithms.,,,
483,"Pittsburgh, PA,","Thrun, S.B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzerowski, S., Fahlman, S.E., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R.S., Mitchell, T., Pachowicz, P., Vafaie, H., Van de Velde, W., Wenzel, W., Wnek, J., and Zhang, J.,",,1991.,,483,"Carnegie Mellon University,",,,,,,"CMU-CS-91-197,","The MONKS Problems: A Performance Comparison of Different Learning Algorithms,",,,
484,,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,484,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,
492,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S Dzroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Re-ich H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,492,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems a performance comparison of different learning algorihms.,,,
500,"Pittsburgh, PA,","S. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, D. Fisher, S. E. Fahlman, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R. S. Michalski, T.M. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,500,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The MONK's problems a performance comparison of different learning algorithms.,,,
509,,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fisher, D., Fahlman, S., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pa-chowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J. and Zhang, J.",,(1991).,,509,"School of Computer Science, Carnegie-Mellon University.",,,,,,"CMU-CS-91-197,",The MONK's problems a performance comparison of different learning algorithms.,,,
513,,"Thrun, S. B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., D zeroski, S., Fahlman, S. E., Fisher, D., Hamann, R., Kauf-man, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R. S., Mitchell, T., Pachowicz, P., Reich, Y., Vafaie, H., Van de Velde, W., Wenzel, W., Wnek, J., and Zhang, J.",,(1991).,,513,Carnegie Mellon University.,,,,,,"Technical Report CMU-CS-91-197,",The MONK's Problems: a performance comparison of different learning algorithms.,,,
520,"Berlin, Germany,","Vitek, J., Horspool, R. N., and Uhl, J. S.","Proceedings of the Fourth International Conference on Compiler Construction,",1992.,"In Kastens U. and Pfahler, P., Eds.,",520,,,,"volume 641 of Lecture Notes in Computer Science, (Paderborn, Germany, Oct.).",pp. 236-250.,"Springer-Verlag,",,Compile-time analysis of object-oriented programs.,,,
522,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,522,,"Neural Computation,",,,695-718. 9,,,Models of perceptual learning in vernier hyperacuity.,,5,
523,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,523,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
525,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,525,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
527,,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,527,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,
530,"Irvine, CA:","Kibler, D. & Aha, D. W.",Proceedings of the Fourth International Workshop on Machine Learning,,,530,,,,,(pp. 24-30).,Morgan Kaufmann.,,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,(1987).
532,"Irvine, CA:","Kibler, D., & Aha, D. W.",In Proceedings of the Fourth International Workshop on Machine Learning,,,532,,,,,pp. 24-30.,Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,(1987).
543,"Ca,",D. Kibler and D. W. Aha.,"Proc. 4th International Workshop on Machine Learning,",,"In P. Langley, editor,",543,,,,,,"Kaufmann,",,Learning representative exemplars of concepts: an initial case study.,,,1987.
552,"Los Altos, California,",Dennis Kibler and David W. Aha.,"Proceedings of the Fourth International Workshop on Machine Learning,",,"In Pat Langley, editor,",552,,,,,pages 24-30.,"Morgan Kaufmann,",,Learning representative exemplars of concepts: An initial case study.,,,1987.
571,,"Aha, D.W., Kibler, D.","Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,",,,571,,,,,794-799.,,,"Noise-tolerant instance-based learning algorithms,",,,(1989)
595,,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,595,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),"
599,,"Aha, D. W., Kibler, D., & Albert, M.",,,,599,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,6 (1).,(1991).
608,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,608,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
618,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,618,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
620,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,620,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
623,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,623,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
625,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,625,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
655,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,655,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
656,,"Aha, David W., Dennis Kibler, Albert Marc K.",,,,656,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).
685,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,685,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6,",1991.
686,,"Aha, David W., Dennis Kibler, Marc K. Albert,",,,,686,,"Machine Learning,",,,pp. 37-66.,,,"Instance-Based Learning Algorithms,",,"vol. 6,",(1991).
698,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,698,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
699,,"Aha, D. W., Kibler, D., & Albert, M.",,,,699,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"7,",(1991).
718,"Tahoe City, CA:","Datta, P., & Kibler, D.",Proc. Twelfth International Conference on Machine Learning,,,718,,,,,(pp. 158-166).,Morgan Kaufmann.,,Learning prototypical concept descriptions.,,,(1995).
722,,"Hall, R., Kibler, D., Wenger, E., & Truxaw, C.",,,,722,,"Cognition and instruction,",,,223-283.,,,Exploring the episodic structure of algebra story problem solving.,,"6,",(1989a).
724,,Steven Hampson and Dennis Kibler.,"Workshop Notes: 2nd DIMACS Challenge,",,,724,,,,,,,,Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again.,,,1993.
729,,"Hu, Y. & Kibler, D.","in Proceeding of the 13th National Conference on Artificial Intelligence,",,,729,,,,,"p806--811,",,,"Generation of Attributes for Learning Algorithms,",,14,1996.
731,Sydney:,"Kelly, J. D. & Davis, L.","In Proceedings of The Twelfth International Joint Conference on Artificial Intelligence,",,,731,,,,,645-650.,Morgan Kaufmann.,,A Hybrid Genetic Algorithm for Classification.,,,(1991).
746,"London, UK:","Kibler, D. & Langley, P.",Proceedings of the Third European Session on Machine Learning.,,,746,,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).
752,"Glasgo, Scotland:","Kibler, D., & Langley, P.",Proceedings of The Third European Session on L e a r n i n g,,"In D. Sleeman (Ed.),",752,,,,,(pp. 81-91,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).
779,,D. Kibler and D. Aha.,"In Proceedings of the Third European Working Session on Learning,",,,779,,,,,"pages 68-80,",,,Comparing instance-averaging with instance-filtering learn ing algorithms.,,,1988.
781,,"D. Kibler, D.W. Aha, and M.K. Albert:",,,,781,,"Computational Intelligence,",,,"51-57,",,,"Instance-based prediction of real-valued attributes,",,"5,",1989.
786,"Boston, MA:","Langley, P., Kibler, D. & Granger, R.",,,"Mitchell, J.G. Carbonell & R.S. Michalski (Eds.),",786,,Machine Learning: A Guide to Current Research,,,(pp 167-172).,Kluwer.,,Components of Learning in a reactive environment. In T.M.,,,(1986).
789,,"Nilsson, N. J.",,,,789,,"Journal of Artificial Intelligence Research 1,",,,139 - 158.,,,"Teleo-reactive programs for agent control,",,,"(1994),"
791,"San Mateo, CA.","Norvig, P.",,,,791,,,,,,"Morgan Kaufmann,",,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,(1992).
793,"San Mateo, CA.","Norvig, P.",,,,793,,,,,,"Morgan Kaufmann,",,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,(1992).
823,,"Pazzani, M., & Kibler, D.",,,,823,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
827,,"Pazzani, M., & Kibler, D.",,,,827,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
832,,"Pazzani, M., & Kibler, D.",,,,832,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
838,,"Pazzani, Michael and Kibler, Dennis 1992.",,,,838,,Machine Learning 9(1).,,,,,,The utility of knowledge in inductive learning.,,,
854,,"Porter, B. W., & Kibler, D. F.",,,,854,,"Machine Learning,",,,249-285.,,,Experimental goal regression: A method for learning problem-solving.,,"1 (3),",(1986).
858,,"Ruby, D., & Kibler, D.",In Proceedings of AAAI-91.,,,858,,,,,,AAAI Press.,,Learning subgoal sequences for planning.,,,(1991).
859,,"Ruby, D., & Kibler, D.",In Proceedings of AAAI-91.,,,859,,,,,,AAAI Press.,,Learning subgoal sequences for planning.,,,(1991).
871,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning,,,871,,,,,(pp. 30-35).,AAAI.,,Instance-based prediction of continuous values.,,,(1994).
873,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,873,,,,,pp.30-35.,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
875,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,875,,,,,pp. 30-35,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
877,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,877,,,,,pp. 30-35,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
880,"U. C. Irvine,  CA,","Aha, D. and Kibler, D.","In Proceedings of the Fourth International Conference on Machine Learning,",,,880,,,,,"pages 24-30,",Morgan Kaufmann.,,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,1987.
885,"Ca,",Dennis Kibler and David W. Aha.,"Proc. 4th International Workshop on Machine Learning,",,,885,,,,,,"Kaufmann,",,"Learning representative exemplars of concepts: an initial case study. In P. Langley, editor,",,,1987.
891,,"D. Aha, D. Kibler, and M. Albert.",,,,891,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
912,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,912,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
934,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,934,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
936,,"D. W. Aha, D. Kibler & M. K. Albert.",,,,936,,Machine Learning,,,37-66.,,,(1991) Instance-based learning algorithms.,,6(1),
942,,"D Aha, D Kibler, and M Albert.",,,,942,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
953,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,953,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
956,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,956,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.
968,,"D.W. Aha, D. Kibler and M.K. Albert",,,,968,,"Machine Learning,",,,37-66.,,,. Instance-Based Learning Algorithms.,,6,(1991)
969,,D. Aha and D. Kibler.,,,,969,,"Machine Learning,",,,"794-799,",,,Noise-tolerant instance-based learning algorithms.,,8:,1991.
973,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,973,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
993,,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,993,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
998,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,998,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
1000,,"David W. Aha, Dennis Kibler, and Mark K. Albert.",,,,1000,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
1010,,J.S. Conery and D.F. Kibler.,,,,1010,,"New Generation Computing,",,,"43-70,",,,And parallelism and nondeterminism in logic programs.,,3,1985.
1020,,"Kibler, D., and Langley, P.",,,,1020,,"Machine Learning,",,,5-8.,,,Machine learning as an experimental science.,,"3(1),",(1988).
1022,"Glasgow, Scotland,","Kibler, D. and Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,1022,,,,,,"Pitman,",,Machine Learning as an Experimental Science.,,,1988.
1031,,D. Kibler and D. W. Aha.,,,,1031,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.
1036,,Michael Pazzani and Dennis Kibler.,,,,1036,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.
1038,"Amherst, MA.",Dennis Kibler (1993).,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,1038,,,,,,,,Some real-world domains for learning problem solvers.,,,
1042,,Pazzani M. and Kibler D.,,,,1042,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1044,,Pazzani M. and Kibler D.,,,,1044,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1051,,"Pazzani, M. , and Kibler, D.,",,,,1051,,"Machine Learning,",,,"57-94,",,,"The utility of knowledge in inductive learning,",,9,1992.
1057,,"Pazzani, M. & Kibler, D.",,,,1057,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,9,(1992).
