theta,delta,popper_time_sec,train_precision,train_recall,tp,fn,tn,fp,rules,size,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
2,0.05,35,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
2,0.025,36,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
3,1,33,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.8,35,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.5,34,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.25,34,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.1,35,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.08,33,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.05,37,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
3,0.025,37,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
4,1,35,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.8,35,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.5,33,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.25,35,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.1,34,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.08,34,0.97,0.80,1769,437,2149,55,,25,0.686046511627907,0.9076923076923077,0.7814569536423841,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.05,37,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
4,0.025,36,0.98,0.80,1765,441,2166,38,,16,0.73125,0.9034749034749034,0.8082901554404144,0.5581395348837209,0.8865435356200527,0.6850152905198776
