tid,address,authors,booktitle,date,editor,id,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
162,,"Fahlman, Scott.",,1988.,,162,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
163,"Pittsburgh, PA - USA,",S. E. Fahlman.,,1988.,,163,"Computer Science Department - Carnegie-Mellon,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
165,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,165,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
166,,Scott E. Fahlman.,,1988.,,166,"CMU Department of Computer Science,",,,,,,"Technical Report CMU-CS-88-162,",An empirical strudy of learning speed in back-propagation networks.,,,
167,,S. Fahlman.,,1988.,,167,"Carnegie Mellon University,",,,,,,"Technical report,",An empirical study of learning speed in back-propagation networks.,,,
172,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,172,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
175,"Pittsburgh, PA 15213,",Scott E. Fahlman.,,1988.,,175,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
176,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,176,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
178,,S. E. Fahlman.,,1988.,,178,,,,,,,"Technical Report CMU-CS-88-162, Carnegie-Mellon Universtity Technical Report,",An empirical study of learning speed in back propagation networks.,,,
189,,"Scott Fahlman,",,1988.,,189,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in BackPropagation Networks,",,,
192,"Pittsburgh, PA:","Fahlman, S.E. and Lebiere, C.,",,1991.,,192,"Carnegie-Mellon University,",,,,,,"(technical report), CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
194,"Pittsburgh, PA:",S.E. Fahlman and C. Lebiere:,,1991.,,194,"Carnegie-Mellon University,",,,,,,"(technical report),  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
197,,"Fahlman, S. E. and Lebiere,C.",,(1990).,,197,Carnegie-Mellon Universtity.,,,,,,Technical Report CMU-CS-90-100.,The cascade-correlation learning architecture.,,,
199,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,(1990).,,199,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
209,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,209,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
210,"Pittsburgh, PA 15213,","S. E. Fahlman and C. Lebiere,",,1990.,,210,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The Cascade-Correlation learning architecture,",,,
211,,S. E. Fahlman and C. Lebiere.,,1990.,,211,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
212,,"S. E. Fahlman and C. Lebiere,",,1990,,212,,,,,,,"Technical Report:  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
214,,Scott E. Fahlman and Christian Lebiere.,,1990.,,214,"Carnegie Mellon University, School of Computer Science,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
216,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,216,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
217,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,217,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
219,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,219,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
228,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,228,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
230,"Pittsburgh, PA 15213,",S. E. Fahlman and Christian Lebiere.,,1990.,,230,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
231,,"S. Fahlman and C. Lebiere,",,1990.,,231,,,,,,,"CMU Tech Report CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
232,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,232,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
233,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,233,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
235,"Pittsburgh, PA,","S. Fahlman and C. Lebiere,",,1990.,,235,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The cascade-correlation learning architecture,",,,
236,"Pittsburgh, PA 15213,",S.E. Fahlman and C. Lebiere.,,1991.,,236,"School of Computer Science Carnegie Mellon University,",,,,,,"Technical report,",The cascade-correlation learning architecture.,,,
239,"Pittsburgh, PA,",S. E. Fahlman and C. Lebiere.,,1990.,,239,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
248,,Scott E. Fahlman and Christian Lebiere.,"In ,",1990.,,248,,,,,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,
252,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",252,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
254,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",254,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
263,"San Mateo, CA.","Fahlman, S. E. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",263,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
268,,"Fahlman, S. E. & Lebiere, C.","In Advances in Neural Information Processing Systems,",(1990).,,268,,,,,(pp.  524532).,,,The cascade correlation architecture.,,Volume 2,
269,"Denver,","Fahlman, S. E. & Lebiere, C.","In Advances in Neural Information Processing Systems,",1989.,,269,,,,,"pages 524-532,",CO. Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
270,,"Fahlman, S. E. and Lebiere, C.","In Advances in Neural Information Processing Systems,",(1990),"Touretzky, D. S. ed.",270,,,,,pp. 524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"vol. 2,",
280,,"Fahlman, S. E., & Lebiere, C.","Advances in 43 Neural Information Processing Systems,",(1990).,,280,,,,,524-532.,,,The cascade correlation architecture.,,"2,",
283,"San Mateo, CA:","Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),283,,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,
285,"San Mateo, CA.","Fahlman, S. E., & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S. (Ed.),",285,,,,,pp. 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"2,",
287,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,",287,,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",
289,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,",289,,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",
293,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,",293,,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",
308,,"Fahlman, S.E. & Lebiere, C.","In:Advances in Neural Information Processing Systems,",(1990),ed. D.S. Touretzky.,308,,,,,,Morgan Kaufmann.,,The cascade-correlation architecture.,,,
309,,"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,309,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",
310,,"Fahlman, S.E. and Lebiere, C.,","NIPS,",1990.,,310,,,,,"pp. 524-532,","Morgan Kaufmann,",,"The Cascade Correlation Learning Architecture,",,"Vol. 2,",
313,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,(1990),"In D. S. Touretzky, (ed.),",313,,,,,pages 524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume2,",
315,"Denver, CO,",S. Fahlman and C. Lebiere.,In Adv. in Neural Info. Processing Systems,1989.,,315,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,volume2,
319,,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",319,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
328,,"S. Fahlman and C. Lebiere,",in Advances in Neural Information Processing Systems,1990.,"(D. Touretzky, ed.),",328,,,,"(San Mateo),","pp. 524-532,","Morgan Kaufmann,",,"The cascade-correlation learning architecture,",,"vol. 2,",
336,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,336,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architechture.,,2 .,
338,"San Mateo,",S.E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",338,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
341,"San Mateo, CA,",S. E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. S. Touretzky, editor,",341,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
342,San Mateo:,"Fahlman, S.E. and Lebiere C.","In Advances in Neural Information Processing Systems II (Denver 1989),","(1990),","ed. D.S. Touretzky,",342,,,,,524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,,
345,"San Mateo, CA,","Fahlman, S. E. and Lebiere, C.","Advances in Neural Information Processing Systems,",1990.,"In Touretzky, D., editor,",345,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
346,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,346,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architechture.,,2.,
347,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,347,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architecture.,,2.,
350,,Scott E. Fahlman and Christian Lebiere.,"In [13],",1990.,,350,,,,,"pages 524-532,",,,The Cascade-Correlation learning architec-ture.,,,
352,"San Mateo, CA,",S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",352,,,,,"pages 524-532,","IEEE, Morgan Kaufmann.",,The cascade-correlation learning architecture.,,"2,",
355,,"S. Fahlman and C. Lebiere,",in Neural Information Systems,1990.,"Ed.,  D. Touretzky,",355,,,,,pp. 524-532.,"Morgan-Kauffman,",,"The cascade correlation learning algorithm,",,"2,",
356,"San Mateo, CA:","Fahlman, S.E. and Lebiere, C.","Advances in Neural Information Processing,","1990,","D.S. Touretzky, (Ed.)",356,,,,,pp. 524-532.,"Morgan Kauffman,",,"The cascade-correlation learning architecture,",,"vol. 2,",
357,,S. E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",357,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
363,"San Mateo, CA,",S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Structures,1990.,"In D. S. Touretsky, editor,",363,,,,,pages 524532.,"Morgan Kauf mann,",,The cascade-correlation architecture.,,"2,",
366,"Los Altos, CA.","S. Fahlmann, C. Lebiere,",Advances in Neural Information Processing,,,366,,,,,"pp 524-532,",Morgan Kaufmann Publishers:,,"The Cascade-Correlation Learning Architecture,",,"2,",
368,,S. Fahlman and C. Lebiere.,Neural Information Systems,1990.,"In D. Touretzky, editor,",368,,,,,pages 524-532.,"Morgan-Kauffman,",,The cascade correlation learning algorithm.,,"2,",
380,"San Mateo, CA,",S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",380,,,,,"pages 524-532,","IEEE, Morgan Kaufmann,",,The cascade-correlation learning architecture.,,,
381,"San Mateo, CA,",S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",381,,,,,"pages 524-532,","IEEE, Morgan Kaufmann,",,The cascade-correlation learning architecture.,,,
387,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",387,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,
389,,"Fahlman, S. E. and Lebiere, C.",In Neural Information Systems,1990.,"Touretzky, D. S. (ed).",389,,,,,pp 524-532.,"Morgan-Kauffman,",,The Cascade Correlation Learning Architecture.,,2.,
391,San Mateo:,"Fahlman, S.E. and Lebiere C.","In Advances in Neural Information Processing Systems II (Denver 1989),","(1990),","ed. D.S. Touretzky,",391,,,,,524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,,
392,"Denver, Colorado,",S. E. Fahlman and Lebiere C.,in Neural Information Processing Systems,"(1990),","Editors D. Touretzky,",392,,,,,pp. 524-532.,"Morgan Kauf-mann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",
393,"Denver, Colorado,","S. E. Fahlman and C. Lebiere,",in Neural Information Processing Systems,"1990,","Editors D. Touretzky,",393,,,,,pp. 524-532.,"Morgan Kaufmann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",
395,"San Mateo CA,",S. E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems (NIPS89),",1990.,,395,,,,,"pp. 524-532,","Morgan Kaufmann,",,The Cascade-Correlation Learning Architecture.,,"vol.2,",
396,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",396,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
397,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",397,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
398,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",398,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
399,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",399,,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",
402,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",402,,,,,pages 190-196.,Morgan Kaufmann.,,The recurrent cascade-correlation learning algorithm.,,"3,",
405,"San Mateo, California,",Scott E. Fahlman.,Advances in Neural Information Processing Systems,1991.,"In R. P. Lipp-mann, J. E. Moody, and D. S. Touretzky, editors,",405,,,,,"pages 190-196,",Morgan Kaufmann Publishers.,,The recurrent cascade-correlation architecture.,,"3,",
411,"San Mateo, CA,",S. Fahlman.,Advances in Neural Information Processing Systems,1991.,"In R. Lippmann, J. Moody, and D. Touretzky, editors,",411,,,,,pages 190 196.,"Morgan Kaufmann,",,The recurrent cascade-correlation architecture.,,"3,",
415,,Scott E. Fahlman and David B. McDonald.,"Advanced Language Implementation,",1991.,"In Peter Lee, editor,",415,,,,,pages 137-156.,"The MIT Press,",,Design considerations for CMU common lisp.,,"chapter 6,",
416,,Scott E. Fahlman and David B. McDonald.,"Advanced Language Implementation,",1991.,"In Peter Lee, editor,",416,,,,,pages 137-156.,"The MIT Press,",,Design considerations for CMU common lisp.,,"chapter 6,",
420,,"Scott E. Fahlman,",,1991.,,420,"Dept. of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-100,","The Recurrent Cascade-Correlation Architecture,",,,
424,,"S. E. Fahlman, L. D. Baker and J. A. Boyan,",,1996.,,424,"CMU-CS-TR-96-184, Carnegie Mellon University,",,,,,,"Technical Report,","The Cascade 2 Learning Architecture,",,,
433,,M. H. Hoehfeld and S. Fahlman.,,1992.,,433,,"IEEE Transactions on Neural Networks,",,,,,,Learning with Limited Numerical Precision Using the Cascade-Correlation Algorithm.,,"vol. 3, no. 4,",
434,"New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,434,,,,"Lecture Notes in Computer Science,",pp.  125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
439,"New York, NY","Knoop, J. and Steffen, B.,","in Proc. of the Fourth Int. Conf. on Comp. Construct.,",(1992).,U. Kastens and P. ed.,439,,,,"Lec. Notes in Comp. Sci.,","5-7,","Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
441,"New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,441,,,,"Lecture Notes in Computer Science,",pp. 125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
443,"New York, NY","Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,443,,,,"Lecture Notes in Computer Science,",pp.125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
444,"New York, NY","Knoop, J. and Steffen, B.,","in Proc. of the Fourth Int. Conf. on Comp. Construct.,",(1992).,U. Kastens and P. ed.,444,,,,"Lec. Notes in Comp. Sci.,","5-7,","Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",
447,,J. Knoop and B. Steffen.,"Proceedings of the Fourth International Conference on Compiler Construction, Lecture Notes in Computer Science",1992.,"In U. Kastens and P. Pfahler, editors,",447,,,,,pages 125-140.,"Springer Verlag,",,The interprocedural coincidence theorem.,,"Vol. 641,",
452,,"Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N.","Proc. 4th Int. Conf. DEXA 1993,",,,452,,,,,pp. 349-360.,,,Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases.,,,
453,"Paderborn, Germany,",Koen Langendoen and Pieter Hartel. FCG:,"Proceedings of the Conference on Compiler Construction,",Oct 92.,"In P. Pfahler U. Kastens, editor,",453,,,,,"pages 278-296,",Springer-Verlag.,,a code generator for lazy functional languages.,,,
