tid,id,title,authors,venue,year
304,txo56JDKlAoJ,O-Linked Oligosaccharide on IgAl Hinge Region in IgA Nephropathy. Fundamental Study for Precise  ,"Y Hiki, A Horii, H Iwase, A Tanaka","CONTRIBUTIONS TO NEPHROLOGY,",1995
306,9jPrZSfTe2cJ,The Undergraduate Curriculum and Distance Education.,GE Miller,"New Directions for Adult and Continuing Education,",1995
313,mcW9SmQ_MT4J,Pulsar-appropriate Clock Statistics,"D Matsakis, F Josties","Proc. 28th Annual Precision Time and Time Interval (PTTI)  &hellip;,",
316,-iCmy5Q7-00J,Thin Is In: Wafer-Thinning Method Delivers Ultra-Slim Chips with a Clean Process,D Bursky,"Electronic Design,",
318,7gzs66FFgq8J,Database decomposition into 4NF,"G Grahne, K Raiha","9th VLDB,",
322,08QDvcElXwwJ,Collapse analysis of reinforced concrete frames under earthquake [A],"CM Liu, XL Liu","Proc. Int. Conf. on Concrete,",1992
323,iP1kEDZuPYYJ,A pattern of vortexflow of continental crust and the environ mental geology in China,L Zonghua,,1986
332,nBfuG9VgfqAJ,An empirical study of sale rates and prices in impressionist and contemporary art auctions,"O Ashenfelter, K Graddy","Unpublished manuscript,",
333,aqoOpQNKdRAJ,Aexible multicast routing protocol for group communication,"S Aggarwal, S Paul, D Massey, D Caldararu","Computer Networks,",2000
337,uIAJ9bt1wukJ,Dictionary Methods for Cross-Lingual Information Retrieval,"L Ballesteros, WB Croft","LECTURE NOTES IN COMPUTER SCIENCE,",1996
341,G8iDRkwfaqQJ,"Irrigation management transfer in Nigeria: a case ofÂ® financial sustainability for operation,  ",IK Musa,"International Conference on Irrigation Management Transfer,",
342,mrxAHi3pQgAJ,Systematics of the molar-toothed redhorse suckers (Moxostoma carinatum) and the rediscovered M.  ,"RE Jenkins, BJ Freeman",Unpublished,
345,WR9G-Gkj1UUJ,"Women, Fire, and Dangerous Things: What Categories Reveal About the Mind University of Chicago Press ",G Lakoff,"ISBN,",
349,xl9Mz-YyR-wJ,The evolution of polyandry,"JA Zeh, DW Zeh",,1996
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
356,url:http://portal.acm.org/citation.cfm%3Fid%3D30120.30124,Advanced diagnostics: a PASCAL interactive system,"NH White, GM Haylett","Information and Software Technology,",1987
358,8Gc5_pGFNPIJ,Nonvisual Presentation of Graphical User Interfaces: Contrasting Two Approaches,"ED Mynatt, G Weber",,
366,1bwVGQrOOjgJ,The Peter Norton Programmer's guide to the IBM PC.,P Norton,,1985
372,LaJ36pgeT1AJ,Mentoring to Diversity: A Multicultural Approach.,G Rodriguez,"New Directions for Adult and Continuing Education,",1995
379,sAJRyUtQ0QQJ,Influence of gaps and neighbouring plants on seedling establishment in limestone grassland,P Ryser,"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",
394,Ng1p4qxvf7EJ,1 W 980 nm pump modules with very high efficiency,"B Sverdlov, B Schmidt, S Pawlik, B Mayer, C Harder","Proc. 28th Eur. Conf. on Optical Communication,",
397,iVzaAZEHyCoJ,E-research: research on pay-per-use of broadband internet service,BH Lee,"Electronic Times,",
400,aX8-169BMwsJ,Establishing the Planning Process for Selecting Appropriate Career Programs.,PC Winstead,"New Directions for Higher Education,",1987
403,lscRCDC0PGkJ,Mitochondrial carbonic anhydrase in osteoclasts and two different epithelial acid-secreting cells,"EK Karhukorpi, P Lakkakorpi, N Carter, S Dodgson,  ","The Histochemical Journal,",1992
408,url:http://pubs.acs.org/cgi-bin/abstract.cgi/achre4/2005/38/i10/abs/ar050040d.html,Catalytic ethylene dimerization and oligomerization: recent developments with nickel complexes  ,"F Speiser, P Braunstein, L Saussine","Acc. Chem. Res,",2005
409,mf-MrJgPc14J,A novel design technique for tuneable notch filters,GW Medlin,,
411,56wrFV0ec-QJ,Dynamical systems III,VI Arnol'dâ?¦,,1988
413,VvNpa4FHVMIJ,Campus Energy Management Programs.,MA Pierce,"New Directions for Higher Education,",1992
414,6AZuEPU008kJ,Wireless LANs at Risk,C Ellison,"PC Magazine April,",
416,GJ_7cqL0d70J,"0. G. Tsatalos, SJ White, and MJ ZwiIIing. Shoring up persistent applications","MJ Carey, DJ DeWitt, MJ Franklin, NE Hall, ML  ",Proc. ACM SIGMOD,
417,PQyIlUpv_FYJ,Algebraic dependencies,"C Papadimitriou, M Yannakakis","unpublished memorandum, Laboratory for Computer Science, MIT &hellip;,",
419,y-UI3J0AxlwJ,Possibilities for natural enemies in Heliothis management and the contribution of the Commonwealth  ,"DJ Greathead, DJ Girling","Proc. Int. Workshop,",
423,ux8y6EIQxd8J,The Fuel Economy Potential of Heat Engine/Flywheel Hybrid Automobiles,"SM Rohde, NA Schilke","Supplement to Procs. 1980 Flywheel Technology Symposium,",
425,qxEotZcMAbQJ,"Routing Worm: A Fast, Selective Attack Worm based on IP Address Information","CC Zou, D Towsley, W Gong, S Cai",,
429,jQQEllAp2SUJ,Preliminary concepts for participant observer ratings of community support programs,"C Macias, GB Teague",,1992
431,Jwegiego4ycJ,Ap&amp;SS,"A Bridzius, V Vansevicius",,2001
434,Y8HMa1ZZE6sJ,CURE: An Efficient Clustering Algorithm for Large Databases,"G Sudipto, R Rastogi, K Shim","Proceedings of ACM SIGMOD International Conference on  &hellip;,",
438,YMJWXy5nkhkJ,Automatic assignment of grammatical relations,"L Lesmo, V Lombardo",,
439,fUebuYnd2bwJ,Steklo i Keramika,IA Boguslavskiiâ?¦,"No. I,",
441,28W6aWq-C4oJ,Semantic web recommender systems,CN Ziegler,,
444,sXd0gz-ePSkJ,Cross-Cultural Field Study.,J Duley,"New Directions for Higher Education,",1974
447,VlesUfN0l6MJ,Usability Engineering Process Model,"T Granollers, J LorÃ©s, F Perdrix","Integration with Software Engineering: Procs. of HCI-Intl,",
450,url:http://portal.acm.org/citation.cfm%3Fid%3D335224,Full text pdf format Pdf (244 KB)Source Symposium on Principles of Database Systems archive,"MJ Atallah, S Prabhakar","Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;,",2000
451,Ko9MBagQqlQJ,A financial incentive to encourage employment among repeat users of employment insurance: the  ,D Tattrie,,
455,tAqE9frQ4QUJ,Queueing theory,RB Cooper,"Proceedings of the ACM&#39;81 conference,",1981
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
457,p6zcWuHfGd0J,Index selection for databases: a hardness study and a principled heuristic solution,"S Chaudhuri, M Datar, V Narasayya","Knowledge and Data Engineering, IEEE Transactions on,",2004
460,DijiwhAHwG8J,Five-year multicenter retrospective review of cyclobenzaprine toxicity,"HA Spiller, ML Winter, KV Mann, DJ Borys, S Muir,  ","Journal of Emergency Medicine,",1995
461,mhW6ctQ9zzcJ,"Freud, Jung and Hall, the king-maker. The expedition to America",S Rosenzweig,,1992
464,url:http://www.springerlink.com/index/GJ461198440332L2.pdf,Viral Radio,"A Lippman, DP Reed","BT Technology Journal,",2004
465,46FVYbhr0WoJ,Querying Multiple Features of Groups in Relational Databases,"D Chatziantoniou, KA Ross","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1996
469,A-5Q8iqYbvQJ,The Placement Allocation Program: A Practical Solution to the Disk File Assignment Problem,J Wolf,"Proc. ACM SIGMETRICS Conf,",
482,COTeaVKuo74J,198 1. The evolution of sex-role reversal and monogamy in shorebirds,WJ ERCKMANN,"Ph. D. diss., Univ. Washington, Seattle,",
485,Tp6vV_Q_xVEJ,Neural structures associated with recognition of facial expressions of basic emotions,"R Sprengelmeyer, M Rausch, UT Eysel, H Przuntek","Proceedings: Biological Sciences,",1998
486,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099628%26type%3Dpdf,Domain-specific Keyphrase Extraction,"YB Wu, Q Li, RS Bot, X Chen","Proceedings of the 14th ACM international conference on  &hellip;,",2005
488,OQz4P5Iv-g0J,Effects of long-term and reduced-dose hormone replacement therapy on endothelial function and intima ,"M Hashimoto, M Miyao, M Akishita, T Hosoi, K Toba, ","MENOPAUSE-NEW YORK-,",2002
489,5fGxMmQQEykJ,IMHEXR MCFC stack scale-up,"T BENJAMIN, G REZNIKO, R DONELSONâ?¦","Proceedings of the 27th Intersociety Energy Conversion  &hellip;,",1992
490,VWbm4EeeFNMJ,POESIA: An ontological workflow approach for composing Web services in agriculture,"R Fileto, L Liu, C Pu, ED Assad, CB Medeiros","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
500,vasz2m_3vAQJ,Deconstructing the Internet using VUGH,O Martin,"Proceedings of VLDB,",
505,PJsJnZ4ZVAEJ,Effect of limestone feed on emissions of NOX and N2O from a circulating fluidized bed combustion,"T Shimizu, D Fujita",,1993
511,mKsEnKaqMhQJ,The Credit Hour and Faculty Instructional Workload,T Ehrlich,"New Directions for Higher Education,",2003
514,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010695MT%26recid%3DA0032617AH,The use of discrete observer theory to trim and stabilize periodic coefficient dynamic systems,"MH Peters, PV Bayly, DA Peters","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
516,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027583%26type%3Dpdf,A content based image retrieval system based on the fuzzy ARTMAP architecture,"M Uysal, F Yarman-Vural","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
517,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101216%26type%3Dpdf,Implementation of a Mobile MPEG-21 Peer,"S Lauf, I Burnett","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
518,K1CvTrLwL_wJ,for the Pierre Auger Collaboration,M Mostafa,"Proc. 28th ICRC,(Tsukuba, Japan, 2003)",
523,IQqrZBxbAlcJ,Crime in Greece in Perspective,CD Spinellis,,1997
527,CWQuDi6C6hcJ,Manual for assessment of quality of object relations,"WE Piper, M McCallum, AS Joyce","Unpublished manuscript,",
528,5J4eT-rFpRMJ,Minimization of multiple-valued multiple-threshold perceptrons by genetic algorithms,"A Ngom, Z Obradovic, I Stojmenovic","Proc. 28th IEEE International Symposium on Multiple-Valued  &hellip;,",
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
530,Y0LjnyTjMVMJ,Covariance selection and estimation via penalized normal likelihood,"JZ Huang, N Liu, M Pourahmadi","Unpublished manuscript,",2005
532,sInVx-UHfVIJ,A study of virtual reality-A development of virtual space editor&quot; Vis-Edit&quot;-,"R Kijima, M Hirose","Procs. of the 7th Human Interface Symposium,",
536,KPl4pMKQsvwJ,Regional Body-Wave Corrections and Surface-Wave Tomography Models to Improve Discrimination,"W Walter, M Pasyanos, A Rodgers, K Mayeda, A  ",,
537,SB31pnOioMcJ,30. PP Edwards and MJ Sienko,L Francis,"Acc. Chem. Res,",
538,aqVgCgNPqp4J,Arvind. Id nouveau. CSG Memo 265,"RS Nikhil, K Pingali",,1986
543,ttmY152c3vYJ,Statistics of frequency-response estimates,JL Douce,,
546,1pxtzlCLlk8J,Autonomous mobile robot navigation and learning,"CR Weisbin, JR Einstein, FG Pin",,
548,url:http://portal.acm.org/citation.cfm%3Fid%3D234286.1057819,Prolog session,R Hudson,"History of programming languages---II table of contents,",1996
549,KVQHF7nCofwJ,"Linking learning, teaching, and development","M Fiddler, C Marienau","New Directions for Adult and Continuing Education,",1995
553,7RfIyu2r4-kJ,The weakest failure detectors to solve certain fundamental problems in distributed computing,"C Delporte-Gallet, H Fauconnier, R Guerraoui, V  ",,
556,-jIVsY3pIKMJ,Decision Support in Knowledge Acquisition: Concept Characterization Using Genetic Algorithms,A Lee-Post,,
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
565,WboWWH5GQBUJ,Verifiable secret sharing and multiparty protocols with honest majority,"T Rabin, M Ben-Or","&hellip;  of the twenty-first annual ACM symposium on Theory of  &hellip;,",1989
575,0sNACo8196EJ,A coherence theorem for ordered families of probability measures on a partially ordered space,DA Ross,"Unpublished manuscript,",1993
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
585,qaoTK_zX3awJ,ManolopoulosY (1994) Fast subsequence matching in time-series databases,"C Faloutsos, M Ranganathan",&hellip; . ACM International Conference on Management of Data (SIGMOD,
