tid,id,title,authors,venue,year
49,78PlrdpBT8sJ,Dimethyl ether(DME) spray characteristics in a common-rail fuel injection system.,J Yu,"Proceedings of the Institution of Mechanical Engineers D,  &hellip;,",2003
53,r7Nwb5Ja0V4J,Optimally sparse representations in general dictionaries by l 1 minimization,"D Donoho, M Elad","Technical Report, Statistics Department, Stanford University, ",
58,tGNFoB_K6WwJ,"Ã¢â?¬ Å?Conflict Detection Tradeoffs for Replicated Data, Ã¢â?¬Â?","JM Carey, M Livny",ACM,
64,ctG34FDMmUoJ,"A Resource for Your Cosmetology Career, 2000 Edition",S Fundamentals,,
65,XCdKCLPJ9gkJ,On the nature of continental shelves: Academic Press,JJ WALSH,"San Diego,",
66,bA8eKd7mQVgJ,Detection of change-points in nonparametric regression,PL Speckman,"Unpublished manuscript,",1994
74,EsKG9q0qKyAJ,Hierarchical grouping in Artificial Intelligence. AAAI Spring Symposium on Artificial Intelligence  ,M Mortimer,,2000
76,QzjeEU1-zX8J,Hierarchical and variation geometric modeling with wavelets. In proceedings of the 1995 Symposium on ,"SJ Gortler, MF Cohen",,1995
77,PqcIPSRQCWMJ,"Process Specification Language: An Analysis of Existing Representations, NISTIR 6160, National  ","A Knutilla, C Schlenoff, S Ray, ST Polyak, A Tate, ","MD,",
78,p6PzqUPVOFMJ,New Chance: Implementing a comprehensive program for teenage parents and their children,"J Quint, B Fink, S Rowser",,1991
79,qEEE1vE37TQJ,Adding Some Spice to CSI Curricula,"G Holmes, TC Smith","Proceedings of SZGCSE â??97,",1997
88,53H7hIhiY_oJ,"stevens CE, Harley EJ, Zang EA, Oleszko WR, William DC, et al",W Szmuness,"Hepatitis B vaccine: Demonstration of efficacy in a  &hellip;,",
90,GEpXbBgtUp8J,Characterizing the effects of clock jitter due to substrate noise in discrete-time 1= 6 modulators,P Heydari,"Proc. IEEE/ACM Design Automation Conf,",
91,IDBPFmg04zMJ,Algebraic Attacks on Combiners with Memory,"F Armknecht, M Krause",,
92,8uZb1iH-RoYJ,Congenital Diaphragmatic Hernia-Morgagni Type,"L Sinclair, BL Klein","JOURNAL OF EMERGENCY MEDICINE,",1993
93,cYBLn4lzawcJ,Acquiring Student Feedback That Improves Instruction.,HG Murray,"New Directions for Teaching and Learning,",1987
96,Pwzqj15AEKgJ,New developments in laser resonators,AE Siegman,,1990
97,KIjV9lwn70EJ,On Modelling Behavloural Semantics of Data,M Brodm,"Proc 7th Int&#39;l Conf VLDB,",
101,kI-Hiv-7NZsJ,Gastroenteritis due to Kanagawa negative Vibrio parahaemolyticus,", I Goto, I Minematsu, N Ikeda, N Asano, M  ","Lancet i,",1987
107,Ln_zzsWBNosJ,Initial Results from the EUV Engineering Test Stand,"D Tichenor, A Ray-Chaudhuri, S Lee, H Chapman, W  ",,
108,BKUtItHoTX8J,Information Gathering in the World Wide Web: The W3QL Query Language and the W3QS System,"D Konopnicki, O Shmueli","ACM Transactions on Database Systems,",1998
117,HvWZ2rxAO5UJ,Code compression,"J Ernst, W Evans, CW Fraser, TA Proebsting, S  ","Proceedings of the ACM SIGPLAN 1997 conference on  &hellip;,",1997
118,YAkpVC1qgaIJ,ARIADNE: A System for Constructing Mediators for Internet Sources (Demonstration),"J Ambite, N Ashish, G Barish, A Knoblock, S Minton ","Proceedings of ACM SIGMODâ??98 conference on Management of  &hellip;,",
119,3uMQgG34ohYJ,Cost Effective Dynamic Program Slicing,"X Zhang, R Gupta",,
124,BKvmjX7abn0J,Thread-local heaps for Java,"T Domani, G Goldshtein, EK Kolodner, E Lewis, E  ",,
126,uUFs74KwOnAJ,Roussopoulos. PerformanceandScalabilityofClient-Server Database Architecture,A DelisandN,,1992
127,MDr5xBsWWWoJ,Scalable session messages in SRM using self-configuration,"P Sharma, D Estrin, S Floyd, L Zhang",,
128,IHGqccRqSQkJ,"Reyes, De Los, Guillermo",P Revere,,
129,i3SXq8EbKDYJ,Transputer implementation of Kalman filters,"LP Maguire, GW Irwin",,
131,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101204%26type%3Dpdf,JADE: Jabber-based Authoring in Distributed Environments,"A Roczniak, A El Saddik","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
132,CUC4O67UnuYJ,A finite element method for the dynamic analysis of automatic transmission gear shifting with a four ,"N Zhang, A Crowther, DK Liu, J Jeyakumaran",,
136,ANV3iCMnGQYJ,"Integration of Teaching and Research: Myth, Reality, and Possibility",M Weimer,"New Directions for Teaching and Learning,",1997
140,xG3ZAYDt_HcJ,Inside Visual C++,JK David,,1996
142,NX7DdvxAtogJ,Instrumental Stakeholder Theory: A Synthesis of Ethics and Economics,TM Jones,"The Academy of Management Review,",1995
145,2HQ1HEki1_4J,"Assessment, Enhancement, and Verification Determinants of the Self-Evaluation Process",C Sedikides,"JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1993
146,Nm4mm1zJfj8J,The velocity of sound below 1 K,"KR Atkins, DV Osborne","Phil. Mag,",
149,hxQ_qO69Y1cJ,svÂ« JeuxantiquesÂ»,VE Encarta,,1993
154,K-Z4In4KMTQJ,Unsupervised Image Segmentation by Stochastic Reconstruction,"V Metzler, R Vandenhouten, J Krone, R Grebe",,
158,isW9Z4PIs0YJ,Blind Nasotracheal Intubation in the Presence of Facial Trauma,"CL Rosen, RE Wolfe, SE Chew, SW Branney, EJ Roe","JOURNAL OF EMERGENCY MEDICINE,",1997
160,OOZb-r3GUTMJ,Genera crustaceorum et insectorum,PA Latreille,"Tomus I,",
162,JyTArxFIMecJ,Ethical Decision Making in Organizations: A Person-Situation Interactionist Model,LK Trevino,"The Academy of Management Review,",1986
165,dr0I1_OTjdgJ,Pollution Prevention at Shipyards,PNPPR Center,"Seattle, Washington, September,",
167,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310071%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,NSF Workshop on Industrial/Academic Cooperation in Database Systems,"M Carey, L Seligman","SIGMOD Record,",1999
171,FhpFMAc1rzYJ,Participation's Effects on Performance and Satisfaction: A Reconsideration of Research Evidence,JA Wagner III,"The Academy of Management Review,",1994
172,CJ3wL4FeuvMJ,Using New Clues to Find Data,"C Fie1771 Fields, N Negroponte","Third International Conference on Very Large Data Bases,  &hellip;,",
174,2ACfLS1IpwQJ,CAME: the first step to automated software engineering,M Saeki,"Procs. OOPSLA 2003 Workshop on Process Engineering for  &hellip;,",
177,_R8P8Xq2z-AJ,to Edit RDF,U ProtÃ©gÃ©,,
179,gRCVf_OAkXwJ,"II, Fundamentals of parallel logic simulation",RJ Smith,"Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",
180,QPpUo7m3A7cJ,Efficient Transparent Application Recovery,"D Lomet, G Weikum",Client-Server Information Systems.,
183,Gk7-d_NfqMEJ,"Predatory behavior of grizzly bears feeding on elk calves in Yellowstone National Park, 1986-88","SP French, MG French","International Conference on Bear Research and Management,",
186,JEY4MNdwsggJ,Capitalistic mathematics,VP Maslov,Manuscript,
189,FHKbOnShy9EJ,KNOWLEDGE OF BLINDNESS ADAPTATION TECHNIQUES AMONG REHABILITATION UNDERGRADUATE STUDENTS,MJ Hoover,,2003
191,d3jIzcfceEUJ,"Behavioral ecology and the evolution of hunter-gatherer societies on the Northern Channel Islands,  ",DJ Kennett,,1998
195,ueabVMDVnf4J,A selection combining scheme for rake receivers,N Kong,,
200,T4yqFWvJWkwJ,Safety of computer control systems 1992 (SAFECOMP'92). Computer Systems in Safety-critical  ,HH Frey,"Proc. IFAC Symposium, Zurich, Switzerland,",
201,1QeuNAkihQ4J,"Intra-annual changes in the abundance of coho, chinook, and chum salmon in Puget Sound in 1997","RJ Beamish, M Folkes, R Sweeting, C Mahnken",,
203,zN8ngmWNDlgJ,Extracting Structured Data from Web Pages,"A Arasu, H Garcia-Molina",,
204,ttr0t1Yr0u4J,Effects of externally mediated rewards on intrinsic motivation,EL Deci,"Journal of Personality and Social Psychology,",1971
206,EUj67_3E0D0J,"Introduction to Combinatorics, pg. 82, 1996",MJ Erickson,,
208,j3iZLktsE0IJ,Transportation and World Development,JC Lowe,"Economic Geography,",1988
212,0grY-Lst84sJ,SafetyNet: A language-based approach to programmable networks,"I Wakeman, A Jeffrey, T Owen, D Pepper","Computer Networks,",2001
213,vE4M6atFR5gJ,Preface to the proceedings of the Workshop on Data Reverse Engineering,"E Chikofsky, HD Kathi",,2000
214,mjXz-bYKbTwJ,Performance analysis using the MIPS R10000 performance counters,"M Zagha, B Larson, S Turner, M Itzkowitz",,
215,zz3uOU7rykEJ,Xenobiotics and hammation,"LB Schook, DL Laskin","San Diego: Academic,",
216,Xul-tMyACGkJ,Link Prediction Approach to Collaborative Filtering,"Z Huang, X Li, H Chen",,
217,LNBSpjVFVGMJ,The universal distribution and a free lunch for program induction,"J Neil, J Woodward",Unpublished,
218,1KGXvZcb5awJ,Presynaptic Localization of Sodium/Calcium Exchangers in Neuromuscular Preparations,"PW Luther, RK Yip, RJ Bloch, A Ambesi, GE  ",,
229,AsiHF3HEpwQJ,Wharton L. Levy DH,RE Smalley,"H. Acc. Chem. Res,",
232,0ct3hfJD8WgJ,2dF mechanical engineering,"G Smith, A Lankshear","Proc. SPIE,",1998
238,9lXfDYUgrrYJ,E-business models,R Trombly,"Computerworld,",
239,1j-tL6DypZYJ,"AN ANALYSIS OF THE RELATIONSHIP BETWEEN NLN PRE-ADMISSION SCORES, AGE AND STUDENT SUCCESS IN TWO  ",EM Kirking,,2004
242,z_W8jZ203sUJ,Optimization of dynamic query evaluation plans,"RL Cole, G Graefe","Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1994
243,VjZuZF2XXB4J,"Yu. A. Medvedev, and BM Stepanov",AV Zhemerev,At.,
244,gt-77ZkB8LoJ,Progressive Encoding for Lossless Transmission of 3D Meshes,"P Alliez, M Desbrun","ACM Siggraph Conference Proceedings,",
246,sfUBo7aTIgcJ,Provably secure coin flip in a Byzantine environment,"S Awerbuch, B Chor, S Goldwasser, S Micali",,1985
251,6E6GZGZAtREJ,The Gene-Finder computer tools for analysis of human and model organisms genome sequences,"V Solovyev, A Salamov","Proc. Int. Conf. Intell. Syst. Mol. Biol,",1997
252,0wVMAyv_P5kJ,Socioeconomic Restructuring and Regional Change: Rethinking Growth in the European Community.,A Rodriguez-Pose,"Economic Geography,",1994
253,url:http://portal.acm.org/citation.cfm%3Fid%3D30113.30115%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Introduction to integrated project support environments,P Hitchcock,"Information and Software Technology,",1987
260,-n8EMiSO3gsJ,Experience in developing and testing network protocol software using FDTs,"MU Uyar, MA Fecko, AY Duale, PD Amer, AS Sethi","Information and Software Technology,",2003
277,JoY5e_B55gAJ,ProDA: a suite of web-services for progressive data analysis,"M Jahangiri, C Shahabi","Proceedings of 24th ACM SIGMOD International Conference on  &hellip;,",2005
280,-RKzvr8swDEJ,"LP {the Larch prover: version 3.1, 1995",S Garland,"MIT, Laboratory for Computer Science, http://larch. lcs. mit. ",
281,GcZFuzekOiAJ,The Discovery of the Individual 1050-1200,C Morris,,
282,DiyLLGIcUZQJ,â??Punctualityâ??and Verb Semantics,S Engelberg,,
284,DBh6rPNazToJ,Martingale estimating functions based on eigenfunctions for discretely observed small diffusions,M Uchida,,2004
286,QO9uigNY9WgJ,Computer implementation of thenite element method,A George,"Stanford University Technical Report STAN-CS-208, Stanford, CA, ",
290,KzblBZq7NUwJ,Unity and Diversity: Holiday Celebrations around the World.,A Lockledge,"Social Studies and the Young Learner,",1993
295,clox1KvD37UJ,Classroom behaviors related to college teaching effectiveness,H Murray,"New directions for teaching and learning: using research to  &hellip;,",
302,kL4JPdyjdakJ,A Characterization of the Bivariate Normal-Wishart Distribution,"D Geiger, D Heckerman",,
304,txo56JDKlAoJ,O-Linked Oligosaccharide on IgAl Hinge Region in IgA Nephropathy. Fundamental Study for Precise  ,"Y Hiki, A Horii, H Iwase, A Tanaka","CONTRIBUTIONS TO NEPHROLOGY,",1995
306,9jPrZSfTe2cJ,The Undergraduate Curriculum and Distance Education.,GE Miller,"New Directions for Adult and Continuing Education,",1995
307,FQYijwLbARMJ,The social delegation cycle,"G Boella, L van der Torre","LNAI n. 3065: Procs. ofâ?? EONâ??04,",
312,fp7YtnQpu9EJ,DYNAMIC PERFORMANCE AND MINIMUM LOADING EFFECTS OF AN ISOLATED SELF-EXCITED RELUCTANCE GENERATOR,YS Wang,,
313,mcW9SmQ_MT4J,Pulsar-appropriate Clock Statistics,"D Matsakis, F Josties","Proc. 28th Annual Precision Time and Time Interval (PTTI)  &hellip;,",
320,LEwjvFVyy98J,"Locational Trends in R&amp;D By Large US Corporations, 1965-1977",EJ Malecki,"Economic Geography,",1979
321,wQ-OnGPsrdMJ,On the instability of cylindrical fluid surfaces,L Rayleigh,"Phil. Mag,",
324,laSbNcPJmpYJ,Efficient algorithms for large-scale topology discovery,"B Donnet, P Raoult, T Friedman, M Crovella",,
333,aqoOpQNKdRAJ,Aexible multicast routing protocol for group communication,"S Aggarwal, S Paul, D Massey, D Caldararu","Computer Networks,",2000
335,url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604,Impact of control system design on a flexible manufacturing system for colliery arches,SJ Williams,,
339,qU_IX5KFwIoJ,SIGCAS Chair's Message,CD Martin,"Computers and Society,",
340,o7oUFmpw9DwJ,Dose loads on hydrobionts and the population in regions of operation of nuclear-powered ships,"VA Danilyan, VD Vysotskii, MN Katkova, II Kryshev",At.,
347,KYVjPQWh2p8J,Rate-Monotonic Analysis for Real-Time Industrial Computing,"MH Klein, JP Lehoczky, R Rajkumar",,
348,5ddV_KksyeYJ,Distributed Data Bases: A-Sumnary of Research,"JP FRY, ME DEPPE","Computer Networks,",
350,sRcMuuo3-BEJ,Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor  ,"M Rys, MC Norrie, HJ Schek",VLDB,
351,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI,Database requirements for a software engineering environment: criteria and empirical evaluation,"S Chen, JM Drake, WT Tsai","Information and Software Technology,",1993
354,3SZUiHn5-goJ,Building a Large and Efficient Hybrid Peer-to-Peer Internet Caching System,"L Xiao, X Zhang, A Andrzejak, S Chen","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,",2004
356,url:http://portal.acm.org/citation.cfm%3Fid%3D30120.30124,Advanced diagnostics: a PASCAL interactive system,"NH White, GM Haylett","Information and Software Technology,",1987
366,1bwVGQrOOjgJ,The Peter Norton Programmer's guide to the IBM PC.,P Norton,,1985
367,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf,Range Multicast Routers for Large-Scale Deployment of Multimedia Application,"N Jiang, YH Ho, KA Hua","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
368,lSA4_CV5roAJ,Guide to finding pediatric injury prevention public education materials,T Smith,"JOURNAL OF EMERGENCY NURSING,",1997
372,LaJ36pgeT1AJ,Mentoring to Diversity: A Multicultural Approach.,G Rodriguez,"New Directions for Adult and Continuing Education,",1995
377,IFN4xGRCE_0J,A new solid subdivision scheme based on box splines,"YS Chang, KT McDonnell, H Qin","Proceedings Seventh ACM Symposium on Solid Modeling and  &hellip;,",2002
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
382,0xp1yi4xPKgJ,Understanding your Chemstation,H Packard,"San Diego, Calif,",
383,HEJ1Z4Q_xXMJ,The ADABAS Buffer Pool Manager,H Schoning,,
384,rRa1H9bVDikJ,Evolutionary algorithms,"V Kvasnicka, J PospÄ±chal, P Tino","Slovak Technical University, Bratislava,",
387,EMw2ZFDyZ2wJ,The MD5 message-digest algorithm. Request For Comments 1321,RL R-VEST,,1992
388,id_01GRS2WwJ,Responses of grizzly bears to seismic surveys in northern Alaska,"PE Reynolds, HV Reynolds, EH Follmann","International Conference on Bear Research and Management,",
391,8KlTAkM4AHIJ,MULTI-DIMENSIONAL CONSTRAINED GRADIENT MINING,JMW Lam,,2001
393,EiZQofL2jlkJ,Hardware Technology Trends and Database Opportunities,"D Patterson, K Keeton",,
396,F6l4EO3zqXMJ,Lecture-â?? Process for Developing AAP Guidelinesâ??. Baltimore,N Halsey,"MD,",
400,aX8-169BMwsJ,Establishing the Planning Process for Selecting Appropriate Career Programs.,PC Winstead,"New Directions for Higher Education,",1987
401,XMfYgcBvXM0J,Creating Multimedia to Die For,R Raskin,"PC MAGAZINE-AMERICAN EDITION-,",1994
402,po9aRHUS_bAJ,The evolutionof Lisp,"GL Steele Jr, RP Gabriel","History of Programming Languagesâ??II,",
403,lscRCDC0PGkJ,Mitochondrial carbonic anhydrase in osteoclasts and two different epithelial acid-secreting cells,"EK Karhukorpi, P Lakkakorpi, N Carter, S Dodgson,  ","The Histochemical Journal,",1992
404,2LcOYPNxFbMJ,Capturing causality in distributed systems,"M Raynal, M Singhal","IEEE Computer,",
409,mf-MrJgPc14J,A novel design technique for tuneable notch filters,GW Medlin,,
410,c4ELeS4vK1EJ,Tolerance Graphs and Orders,S Felsner,"LECTURE NOTES IN COMPUTER SCIENCE,",1993
412,u_KNLj37TMMJ,Operating Systems: An Advanced Course,JN Gray,"Lecture Notes in Computer Science,",
414,6AZuEPU008kJ,Wireless LANs at Risk,C Ellison,"PC Magazine April,",
417,PQyIlUpv_FYJ,Algebraic dependencies,"C Papadimitriou, M Yannakakis","unpublished memorandum, Laboratory for Computer Science, MIT &hellip;,",
419,y-UI3J0AxlwJ,Possibilities for natural enemies in Heliothis management and the contribution of the Commonwealth  ,"DJ Greathead, DJ Girling","Proc. Int. Workshop,",
420,402gY6XtTgMJ,Update semantics of relational views,"F Bancilhon, N Spyratos","ACM Transactions on Database Systems,",1981
426,LVuwIOnOYCcJ,Id 90.1 reference manual. CSG Memo 284-2,RS Nikhil,,1990
427,nY-qEoIxWjUJ,Regulated cascode switched-current memory cell,"C Toumazou, JB Hughes, DM Pattullo","Electronic Letters,",1990
431,Jwegiego4ycJ,Ap&amp;SS,"A Bridzius, V Vansevicius",,2001
432,2EMLBdsxzWgJ,A psychological taxonomy of trait-descriptive terms: The interpersonal domain,JS Wiggins,"Journal of Personality and Social Psychology,",
435,TnnGbQoTybAJ,Algorithm 63: partition,CAR Hoare,"Communications of the ACM,",1961
436,NLklGN91cZgJ,VideoAnywhere: A System for Searching and Managing Distributed Video Assets.,ACMS Anthology,"SIGMOD Record,",1999
437,6cJpBw-m96EJ,State IS Workers Seek Greener Pastures,P Thibodeau,,
442,TWGZjHRA_SkJ,Leadership and the Research University.,SS Lipschutz,"New Directions for Higher Education,",1985
445,1dNEhgroZDUJ,Geopolitics and discourse: practical geopolitical reasoning in American foreign policy,Ã? Tuathail,"Political Geography,",
452,azGenr45ZMoJ,SIMPLIcity: a region-based retrieval system for picture libraries and biomedical image databases,JZ Wang,"Proceedings of the eighth ACM international conference on  &hellip;,",2000
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
459,6R1Snq9kHxAJ,FUSE: Lightweight Guaranteed Distributed Failure Notification,"J Dunagan, NJA Harvey, MB Jones, D Kostic, M  ","Submitted for publication,",2004
463,FOruO1PeowAJ,Improved Query Performance with Variant Indices,"POâ??Neill, D Quass","Proceedings of SIGMOD Conference,",
464,url:http://www.springerlink.com/index/GJ461198440332L2.pdf,Viral Radio,"A Lippman, DP Reed","BT Technology Journal,",2004
476,5lw-_yAlz-oJ,Local Correspondence for Detecting Random Forgeries,"JK Guo, D Doermann, A Rosenfeld",,
477,w6VtZRVAZV8J,Comparing Hierarchical Data in External Memory. University of Maryland,SS Chawathe,Proceedings of the 25th VLDB Conference,
478,WyuPHBB-0GAJ,CAâ??s object database gets two-step release,S CRAIG,"Computerworld,",
485,Tp6vV_Q_xVEJ,Neural structures associated with recognition of facial expressions of basic emotions,"R Sprengelmeyer, M Rausch, UT Eysel, H Przuntek","Proceedings: Biological Sciences,",1998
491,AevsYZEQ4ToJ,An authorization mechanism for a relational database system,"PP Griffiths, BW Wade","ACM Transactions on Database Systems,",1976
493,uQN3b_IsnKsJ,A Majority consensus approach to concurrency control for multiple copy databases,RH Thomas,"ACM Transactions on Database Systems,",1979
502,EEnQbLyvU2UJ,Price and Service Discrimination in Queuing Systems: Incentive Compatibility of Gc Scheduling,JA Van Mieghem,"Management Science,",2000
511,mKsEnKaqMhQJ,The Credit Hour and Faculty Instructional Workload,T Ehrlich,"New Directions for Higher Education,",2003
512,DA8yFPOOruIJ,Autosegmental Phonology,JA Goldsmith,,
514,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010695MT%26recid%3DA0032617AH,The use of discrete observer theory to trim and stabilize periodic coefficient dynamic systems,"MH Peters, PV Bayly, DA Peters","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
517,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101216%26type%3Dpdf,Implementation of a Mobile MPEG-21 Peer,"S Lauf, I Burnett","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
528,5J4eT-rFpRMJ,Minimization of multiple-valued multiple-threshold perceptrons by genetic algorithms,"A Ngom, Z Obradovic, I Stojmenovic","Proc. 28th IEEE International Symposium on Multiple-Valued  &hellip;,",
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
530,Y0LjnyTjMVMJ,Covariance selection and estimation via penalized normal likelihood,"JZ Huang, N Liu, M Pourahmadi","Unpublished manuscript,",2005
535,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101177%26type%3Dpdf,Facilitating Collective Musical Creativity,"A Tanaka, N Tokui, A Momeni",,
539,rhxIrsQkm5AJ,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree  ,C Koch,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
542,aZ_npIo5fdQJ,Kinetics of aperiodic cascade boosters with respect to their operating speed and safety,"VF Kolesov, VK Khoruzhii",At.,
545,x8s3QpPxgGYJ,PROMISE: peer-to-peer media streaming using CollectCast,"M Hefeeda, A Habib, B Botev, D Xu, B Bhargava","Proceedings of ACM Multimedia,",2003
546,1pxtzlCLlk8J,Autonomous mobile robot navigation and learning,"CR Weisbin, JR Einstein, FG Pin",,
557,O_SMlr3bFBMJ,"Y, Jiang and YK Ng.â??Record-boundary discovery in web documents,â??",D Embley,"Proc. ACM SIGMOD Conf,",
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
561,sCFhaE4a8yAJ,Diffraction pattern sampling for automatic pattern recognition,"GG Lendaris, GL Stanley","Proc. IEEE,",1970
562,uWMZnfvTJqsJ,"An algebraic description of programs with assertions, verification and simulation",RM Burstall,"Proceedings of ACM conference on Proving assertions about  &hellip;,",1972
566,wqCNvihL8LwJ,"Lernerautonomie und Lernstrategien, Fernstudieneinheit 23, Langenscheidt, MÃ¼nchen, 2000","P BIMMEL, U RAMPILLON",,
567,FMBlth2of3IJ,Rule and Data Allocation in Distributed Deductive Database Systems,"SJ Lim, YK Ng",,
568,qWXP6sgIeKsJ,Automatic Composition of Transition-based Semantic Web Services with Messaging,"D Berardi, D Calvanese, G De Giacomo, R Hull, M  ","Proceedings of the 31st international conference on Very  &hellip;,",2005
569,89YLiDkaVN0J,Final Report,L Koehnken,"Mount Lyell Remediation Research and Demonstration Program.  &hellip;,",
572,euRfl0dTNlEJ,Guaranteeing delay jitter bounds in packet switching networks,"D Verma, H Zhang, D Ferrari","Proceedings of Tricomm,",
575,0sNACo8196EJ,A coherence theorem for ordered families of probability measures on a partially ordered space,DA Ross,"Unpublished manuscript,",1993
577,fSB01JihBQQJ,"The multiple ergodicity of non-discrete subgroups of Diff Ï? (S 1), 2001","JC Rebelo, RR Silva",,
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
590,Faa0FnCEmE0J,Morphological Diagnosis and Heterogeneity. Atlas of Tumor Pathology: Tumors of the Lower Respiratory ,"TV Colby, MN Koss, WD Travis","MD,",
595,url:http://doi.wiley.com/10.1002/ace.31,Living in the Feudalism of Adult Basic and Literacy Education: Can We Negotiate a Literacy Democracy ,BA Quigley,"New Directions for Adult and Continuing Education,",2001
597,HiZ-2-mSanAJ,"90 WB Frakes, PB Gandel, Representing reusable software",F Gandel,"Information and Software Technology,",
600,i-2P22dKYZgJ,The Photoelectric Effect,"OW Richardson, KT Compton","Phil. Mag,",
601,eCVVppG0h2MJ,Adaptive Disk Scheduling in a Multimedia DBMS,"K Lund, V Goebel",,
603,zHtkwO0u5tYJ,The Relationship Between International Trade and Linguistic Competence,"J Stanley, D Ingram, G Chittick","Report to DEET,",
605,gfGSKwuJXO8J,Local and Global Query Optimization Mechanisms for Relational Databases,"K Satoh, M Tsuchida, F Nakamura, K Oomachi","VLDB,",1985
606,lEtduQE6LmgJ,Lightweight Uses of Logic in Conceptual Modelling,"D Robertson, J AugustÄ±","ACM Press, New York,",
607,0lAHCM-lcjIJ,Data Management for Asymmetric Communication Environments,"S Acharya, R Alonso, M Franklin, S Zdonik, B Disks","Proc. ACM SIGMOD Conf., San Jose, CA, May,",
