tid,tconst,averageRating,numVotes
559,tt5950092,1.9,103
564,tt0477575,7.5,8
574,tt12536184,3.6,9
576,tt12541182,9.3,17
581,tt12539366,7.4,13
583,tt12543342,7.7,68
592,tt12543129,7.7,236
617,tt4852398,5.9,13
618,tt12535666,6.5,40
620,tt12545446,8.2,71
621,tt12540328,8.4,494
627,tt12542234,5.5,43
635,tt7838260,7.0,27
639,tt12533972,6.9,-3
640,tt12532622,3.6,178
642,tt12533048,6.8,7
646,tt4575788,6.2,5
647,tt4054468,6.6,7
648,tt12535667,6.5,39
655,tt1693592,7.9,8206
658,tt0354946,5.4,150
661,tt12536223,7.5,4
663,tt12533846,9.0,103
664,tt12545361,5.8,40
665,tt1612099,7.9,8
667,tt12534867,6.0,926
677,tt0212254,6.1,18
681,tt12537803,7.1,17
682,tt12534801,5.4,358
686,tt12535643,3.9,47
689,tt12535632,4.4,13
692,tt4213788,6.0,6
700,tt0441517,7.8,12
703,tt12541764,6.0,155
713,tt12536074,3.4,9
714,tt12537875,3.4,250
716,tt12535326,5.0,79
717,tt12540985,4.6,8
739,tt12544846,7.2,38
747,tt12532410,8.9,10
761,tt12545082,5.1,9
762,tt12539429,5.0,192
767,tt12535368,6.7,84
775,tt0484802,5.4,153
788,tt12540200,5.5,-1
796,tt3740292,8.1,19
804,tt12538060,7.3,7
809,tt12534799,5.3,353
811,tt12542249,7.2,40
819,tt0382255,6.8,299
823,tt12542472,6.5,34
824,tt12537231,6.8,24
828,tt12545340,6.9,56
830,tt12531179,7.7,68
831,tt12531865,4.8,2142
833,tt0019035,7.0,83
836,tt12537405,7.8,13
844,tt12539218,8.2,15
848,tt12537972,6.2,5
856,tt12542688,5.0,12
857,tt12543996,7.9,12
864,tt3728382,5.6,21
874,tt1458786,7.4,17
878,tt6272216,6.7,20
885,tt12543033,5.5,6
887,tt2104487,5.9,13
889,tt12533192,7.0,7
893,tt1865769,5.9,11910
900,tt12544617,6.9,38
908,tt12544094,7.0,872
911,tt2173450,7.6,23
918,tt12541099,8.6,105759
932,tt12541835,3.4,44
934,tt12540863,7.8,13
940,tt12544285,7.5,8
941,tt2269908,6.9,15
948,tt4492840,5.9,7
957,tt0861684,7.8,51
962,tt12539333,7.1,68
963,tt12534721,6.9,50
980,tt2257246,5.5,131
985,tt12533071,6.4,8
994,tt12545397,5.2,17
995,tt12542407,7.3,5
996,tt12534371,5.5,7
1003,tt0303418,7.7,6
1009,tt12535450,8.1,6
1015,tt0425447,7.8,12
1031,tt12532920,7.7,175
1033,tt12541591,6.2,423128
1038,tt12542021,6.7,333
1042,tt12542882,5.4,172
1044,tt12533063,7.5,110
1046,tt12545913,7.1,23
1049,tt3822730,6.5,13
1058,tt12532061,8.7,14
1066,tt12545792,6.4,16
1070,tt12542250,7.4,43
1078,tt12533249,6.1,228
1079,tt12538605,8.6,46
1082,tt12542736,6.6,3
1095,tt0232677,8.1,46
1104,tt12534405,5.1,41
1106,tt2164682,7.7,7
1109,tt0043750,6.2,21
1113,tt12536863,7.6,76
1116,tt12540377,5.5,38
1120,tt12536747,5.0,10
1121,tt1047812,6.2,122
1126,tt12531253,7.8,1
1130,tt0227853,6.8,53
1142,tt7612392,5.1,53
1146,tt0264845,4.8,11
1149,tt12534211,6.8,37
1151,tt12538564,5.0,3
1157,tt0431579,5.4,34
1166,tt12545261,3.4,34
1176,tt12539538,8.6,18
1178,tt12544736,9.6,0
1190,tt0336822,6.9,41
1192,tt3352564,8.5,17
1198,tt0386470,7.9,77
1210,tt1505891,7.3,6
1222,tt12532332,6.9,371
1225,tt12542919,7.1,14
1230,tt12533440,5.0,483
1231,tt12536814,6.8,24
1237,tt1846673,5.4,138
1241,tt12535460,8.1,16
1247,tt0202181,7.3,109
1248,tt12533087,5.4,138
1252,tt12539886,6.7,-4
1258,tt1863203,4.4,1186
1263,tt12540395,5.1,18
1269,tt3822386,7.4,10
1275,tt12541067,6.1,238
1282,tt12537089,6.5,2469
1283,tt12534530,4.7,68
1286,tt12539430,5.3,192
1289,tt12531262,4.8,8
1292,tt0457495,5.1,22995
1309,tt12541330,3.5,133
1312,tt0077460,5.8,32
1318,tt12540484,7.9,18
1333,tt12539280,4.3,6
1336,tt12535693,7.8,8
1339,tt12540259,8.4,747
1347,tt7144150,8.6,7
1350,tt12541552,7.5,17
1359,tt12543366,6.1,11
1362,tt12537204,7.7,6
1366,tt0259362,6.5,88
1367,tt0351716,6.5,24
1371,tt2154007,3.7,9
1380,tt12532586,5.8,14
1381,tt5210858,5.1,14
1398,tt12545939,5.9,10
1409,tt12540957,4.8,128
1412,tt12534427,7.5,27
1430,tt12534722,6.9,50
1434,tt12533179,5.5,11
1439,tt12533046,5.3,40
1443,tt12545742,7.0,6
1452,tt12538381,7.0,867
1458,tt12537437,8.1,1
1484,tt0257384,5.9,29
1488,tt12536813,6.3,17
1502,tt12538018,7.2,15
1504,tt12542324,5.9,122
1506,tt0264066,7.1,251
1515,tt0251057,5.0,390
1521,tt12538868,8.1,32
1526,tt0268418,7.0,7
1537,tt12545245,6.4,5
1562,tt12532629,8.4,60
1569,tt3430462,8.1,26
1570,tt12543977,7.0,8
1591,tt12545393,7.0,37876
1592,tt3316134,7.6,5
1593,tt12535357,7.1,3
1596,tt1588349,7.0,13
1610,tt12538282,1.8,798
1613,tt1059840,6.1,117
1614,tt12535195,5.4,31
1616,tt12535642,3.6,40
1620,tt12535879,7.1,23
1634,tt12542566,5.6,127
1635,tt12545603,5.7,29
1642,tt12535152,7.3,17
1668,tt12538608,5.3,9
1673,tt0412270,5.4,10
1685,tt0303515,5.7,134
1692,tt12543010,6.7,276
1700,tt4048584,7.4,10
1705,tt12531894,5.8,8
1708,tt0298530,6.7,18
1711,tt12544495,7.2,-2
1712,tt12536899,6.8,26
1716,tt12540984,4.3,16
1717,tt0320558,6.4,89
1727,tt12534708,7.3,17
1744,tt6988208,4.8,2143
1747,tt12542540,7.1,38
1751,tt12543467,8.6,2382
1758,tt3425302,7.1,38
1761,tt12533226,5.9,909
1771,tt3687938,6.3,82
1781,tt4288750,5.4,29
1788,tt12542376,2.3,101
1792,tt2265265,7.3,28
1798,tt0379560,7.3,17
1812,tt12532775,6.4,5
1819,tt1710621,7.5,215
1826,tt12540976,6.9,11
1832,tt12542570,5.9,13
1837,tt0050282,7.6,504
1846,tt12540527,7.9,10371
1849,tt12544847,7.2,32
1850,tt12540766,4.0,10
1866,tt12543659,8.7,13
1870,tt0907299,6.7,89
1874,tt12540282,8.0,12
1882,tt12537777,7.3,4549
1887,tt12539096,8.3,55
1892,tt1874719,4.5,10
1898,tt12540413,6.6,148
1910,tt12533097,6.7,879
1922,tt0326536,7.2,8
1930,tt12531626,6.9,2
1931,tt12544327,5.3,56
1935,tt12541214,6.2,5
1950,tt12541406,8.7,50
1979,tt12538954,6.4,21
1985,tt0095464,7.0,100
1989,tt12535447,6.0,90
1993,tt12540692,4.3,15
1997,tt12542256,8.7,18
2000,tt12538585,8.1,55
2002,tt12542790,6.4,11
2028,tt12536945,6.6,28
2040,tt1160455,5.2,5
2041,tt12539449,6.0,335
2044,tt12534668,7.2,14
2047,tt12542272,7.0,178
2051,tt12538247,7.7,2931
2058,tt12540575,3.9,20
2061,tt1935899,7.2,21
2064,tt12537036,3.8,2159
2065,tt1558859,6.2,13
2074,tt0458419,7.1,8
2085,tt12542002,6.2,8
2086,tt0170363,5.6,56
2095,tt12543381,7.3,443
2097,tt12545940,6.3,10
2099,tt12543879,7.2,33
2101,tt12545822,5.6,14
2102,tt1620956,6.0,13
2112,tt7689182,1.2,142
2113,tt12533900,5.7,229
2115,tt12544761,5.4,103
2118,tt12540623,7.2,4
2126,tt12532688,5.9,14
2127,tt12540239,8.5,11
2128,tt12536929,7.6,4
2137,tt0415727,7.7,65
2152,tt3651810,4.6,9
2158,tt12540500,6.5,2
2160,tt5660288,7.3,16
2164,tt0023044,5.5,85
2167,tt4247856,5.3,33
2169,tt1562890,6.8,5
2175,tt12534413,7.8,18
2181,tt12534411,7.2,5
2185,tt12539505,5.0,868
2201,tt12533506,4.3,6
2203,tt1268161,5.4,126
2205,tt12545172,5.6,73
2209,tt1344772,7.5,25
2216,tt12542734,7.9,66
2218,tt12542471,6.5,38
2228,tt12543074,6.7,29
2230,tt12533851,6.3,5
2233,tt12545281,6.8,1685
2243,tt12535743,5.6,10
2258,tt12535537,7.2,11
2262,tt12540419,7.0,847
2271,tt0977673,7.0,7
2272,tt12535592,5.8,645
2276,tt4641416,7.8,35
2277,tt12542410,6.8,20
2284,tt1663660,6.3,926
2285,tt12534373,6.1,7
2286,tt12545216,6.0,19
2312,tt12532165,6.0,185
2331,tt12541553,8.0,22
2333,tt12538061,7.0,52
2335,tt12541934,1.0,142
2339,tt1684914,6.1,900
2342,tt12535070,5.8,20
2348,tt3686948,6.7,31
2349,tt1949112,8.2,32
2354,tt12545208,6.1,533
2356,tt12541425,7.6,14
2358,tt12534481,8.1,19
2373,tt2609324,6.6,8
2376,tt12541698,9.0,11
2388,tt1427093,6.0,9
2392,tt0245416,7.1,23
2393,tt12531338,6.6,16
2398,tt0963168,8.0,6
2408,tt12542723,7.1,490
2415,tt12542503,4.6,121
2417,tt12545748,7.0,7
2437,tt12540431,6.9,15
2440,tt12543086,3.4,21
2444,tt0047434,6.3,497
2449,tt4194392,6.0,76
2457,tt7772412,7.4,236
2480,tt0029646,6.7,148
2487,tt12537229,6.3,7
2488,tt12536009,6.5,793
2493,tt12539122,4.0,11
2498,tt12543171,6.3,233
2499,tt12539457,6.8,33
2502,tt12541994,6.0,20
2509,tt4295226,7.2,32
2517,tt12537455,7.9,504
2531,tt0173787,3.4,8
2551,tt0087190,6.4,149
2554,tt12531608,7.2,11
2570,tt2989060,8.3,9
2573,tt6355698,7.9,32
2575,tt7359270,8.4,14
2579,tt12541358,6.8,94405
2587,tt12541842,5.3,6
2591,tt12538944,7.7,12
2593,tt12533519,7.0,6
2601,tt12536352,4.8,19
2606,tt12541638,7.2,841
2608,tt12535857,6.9,347
2615,tt1333118,6.6,5
2624,tt12545161,7.7,9
2625,tt12535256,6.5,13
2626,tt12534400,5.3,436
2631,tt12532052,7.6,0
2633,tt12538410,4.5,29
2642,tt12532303,5.9,482
2663,tt2392381,7.2,20
2671,tt12540049,7.4,9
2676,tt7889590,6.9,50
2690,tt12532296,6.0,404
2691,tt12538169,6.5,575
2692,tt12532330,7.0,375
2702,tt12535272,8.3,15
2708,tt12541802,6.6,124
2724,tt12532262,6.5,33
2732,tt12541637,7.2,841
2740,tt12541033,6.2,16
2747,tt12540402,7.0,53
2754,tt12538318,7.2,42
2755,tt12537961,7.3,56
2762,tt12539217,9.0,16
2770,tt0451089,6.3,153
2785,tt12533467,8.8,1
2798,tt3487334,9.4,16
2801,tt3692292,6.0,60
2808,tt12537721,7.4,33
2811,tt0848569,7.4,8
2817,tt12539243,7.2,6
