tid,id,title,authors,venue,year
400,aX8-169BMwsJ,Establishing the Planning Process for Selecting Appropriate Career Programs.,PC Winstead,"New Directions for Higher Education,",1987
404,2LcOYPNxFbMJ,Capturing causality in distributed systems,"M Raynal, M Singhal","IEEE Computer,",
409,mf-MrJgPc14J,A novel design technique for tuneable notch filters,GW Medlin,,
415,wKlF2io9JdIJ,Components and Recognition of Facial Expression in the Communication of Emotion by Actors,"P Gosselin, G Kirouac, FY Dore","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1995
417,PQyIlUpv_FYJ,Algebraic dependencies,"C Papadimitriou, M Yannakakis","unpublished memorandum, Laboratory for Computer Science, MIT &hellip;,",
419,y-UI3J0AxlwJ,Possibilities for natural enemies in Heliothis management and the contribution of the Commonwealth  ,"DJ Greathead, DJ Girling","Proc. Int. Workshop,",
431,Jwegiego4ycJ,Ap&amp;SS,"A Bridzius, V Vansevicius",,2001
447,VlesUfN0l6MJ,Usability Engineering Process Model,"T Granollers, J LorÃ©s, F Perdrix","Integration with Software Engineering: Procs. of HCI-Intl,",
458,Rb5NnJ5KViIJ,"4, 175, 180, 203 amniosenosa, 204 cell migrations, 175 bonder cells, 179, 180 hemocytes, 176 PGC",I Drosophila,,
464,url:http://www.springerlink.com/index/GJ461198440332L2.pdf,Viral Radio,"A Lippman, DP Reed","BT Technology Journal,",2004
467,qrf5iH3OjpcJ,Commuting with delay prone buses,M Datar,,
482,COTeaVKuo74J,198 1. The evolution of sex-role reversal and monogamy in shorebirds,WJ ERCKMANN,"Ph. D. diss., Univ. Washington, Seattle,",
487,N8aAlLT0C8oJ,Northwest region seal and sea lion (Pinniped) managment map of seal and sea lion trouble spots,N Fisheries,"National Marine Fisheries Service, Seattle, Washington,",
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
495,OI8quvdwtDsJ,SIMPLE: a methodology for programming high performance algorithms on clusters of symmetric  ,"DA Bader, J JÃ¡JÃ¡","MD,",
507,30fMB9_zBm0J,ContrastplotsandP-Sphere trees: space vs. time in nearest neighbour searches,RR GoldsteinJ,"&hellip; of the Very Large Data Bases (VLDB) Conference, Cairo, Egypt,",
534,QDqI_QZyy10J,Data Grid Management Systems,"RW Moore, A Jagatheesan",,
537,SB31pnOioMcJ,30. PP Edwards and MJ Sienko,L Francis,"Acc. Chem. Res,",
551,0ldzxNM8mMQJ,EAGER: Programming Repetitive Tasks by Example,A Cypher,"Proceedings of CHI,",1991
556,-jIVsY3pIKMJ,Decision Support in Knowledge Acquisition: Concept Characterization Using Genetic Algorithms,A Lee-Post,,
568,qWXP6sgIeKsJ,Automatic Composition of Transition-based Semantic Web Services with Messaging,"D Berardi, D Calvanese, G De Giacomo, R Hull, M  ","Proceedings of the 31st international conference on Very  &hellip;,",2005
571,Ar8qus-3KAQJ,Computation of Floating Mode Delay in Logic Circuits&quot; Practice and Implementation,"S Devadas, K Keutzer, S Malik, A Wang","MIT Technical Report, Massachusetts Institute of Technology, ",
572,euRfl0dTNlEJ,Guaranteeing delay jitter bounds in packet switching networks,"D Verma, H Zhang, D Ferrari","Proceedings of Tricomm,",
576,T-_9EOiSJMgJ,Pouchitis After Ileal Pouch-Anal Anastomosis: A Pouchitis Disease Activity Index,"WJ Sandborn, WJ Tremaine, KP Batts, JH Pemberton","MAYO CLINIC PROCEEDINGS,",1994
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
586,sKZX_NA5UEAJ,or Constraint Maintenance IBM Research Report RJ 7348,"S Cen, JWDP Rules","IBM Almaden Research Center, March,",
589,xCbXlJHLR48J,Path Queries on Compressed XML,"P Buneman, M Grohe, C Koch","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
594,a5dIjd9Bbl8J,Singularity design motivation,"GC Hunt, JR Larus","Technical Report MSR-TR-2004-105, Microsoft Corporation, Dec. ",
603,zHtkwO0u5tYJ,The Relationship Between International Trade and Linguistic Competence,"J Stanley, D Ingram, G Chittick","Report to DEET,",
605,gfGSKwuJXO8J,Local and Global Query Optimization Mechanisms for Relational Databases,"K Satoh, M Tsuchida, F Nakamura, K Oomachi","VLDB,",1985
622,lx43M93LPHcJ,Providing Focus for Financial Management.,AJ Falender,"New Directions for Higher Education,",1983
637,2cnjfAdUQt4J,First-Year Impacts,P Patterns,New York: Manpower,
639,nqhb6Cyu7RMJ,"S. Peyt on Jones, A Short-cut to Deforestation","A Gill, J Launchbury",Proc. ACM,
651,JweirBN3PSUJ,Environmental Isotopes in Hydrogeology,"ID Clark, P Fritz","CRC, New York,",1997
667,fw5XfUh15osJ,"H. Garc ia-Molina, and Andreas Paepcke. STARTS Stanford protocol proposal for Internet retrieval and ","L Gravano, K Chang","Technical report, Computer Science Department, Stanford ",
675,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099600%26type%3Dpdf,Applying Cosine Series to Join Size Estimation,"C Luo, Z Jiang, WC Hou","Proceedings of the 14th ACM international conference on  &hellip;,",2005
681,aFR5JQquCFMJ,Self-Monitoring During Collegiate Studying: An Invaluable Tool for Academic Self-Regulation,"BJ Zimmerman, AS Paulsen","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1995
685,98wnOTdfXscJ,Transformational Morphology of the Greek Noun,A Malikouti-Drachman,"Athens, Greece,",
686,D6FNpQIUqNwJ,Intelligent Software Agents for Managing Distributed Genomics Data,JW Keeleâ?¦,Proc. 28th Conf. Int&#39;l Soc. Animal Genetics,
696,RpMVEA9Cc80J,Increasing success in school through priming: aa training manual,"LD Wilde, LK Koegel, RL Koegel",,1992
698,upOP6K5m-bkJ,Semantics and Implementation of schema evolution in object-oriented databases Proc. of ACM-SIGMOD  ,"J Banerjee, W Kim, HK Kim, HF Korth","Conf. om Management of Data, San Francisco CA, May,",
705,1btlNbfxIaIJ,"Broadband pilot project brings architects, builders together onlineâ??â??",S Lais,"Computerworld,",
711,UQKLpnCTb0cJ,Codifying Guarded Definitions with Recursive Schemes,E Gimenez,"LECTURE NOTES IN COMPUTER SCIENCE,",1995
712,bIuzSI1xe84J,Sexual Selection and Taxonomic Diversity in Passerine Birds,"TG Barraclough, PH Harvey, S Nee","Proceedings: Biological Sciences,",1995
722,HNZUPXIIGzMJ,Stufengerechte beurteilung und optimierung der thermischen prozesssicherheit mittels dynamischer  ,A Keller,,1998
724,aU8MKDGl5QMJ,Characterization of Human Ocular Mucin Secretion Mediated by 15 (S)-HETE,"JE Jumblatt, LT Cunningham, Y Li, MM Jumblatt","CORNEA-NEW YORK-,",2002
731,xFVXGpI7zkIJ,Use of object-oriented constructs in a computational modeling system for earth scientists,KA Carlson,,1995
738,url:http://ieeexplore.ieee.org/iel5/2193/3608/00129232.pdf%3Farnumber%3D129232,Adaptive implementation of internal model principle for continuous time systems,G Feng,,
740,Xa1Ewp_P9hEJ,"Small Place, Big Money: The Cayman Islands and the International Financial System.",SM Roberts,"Economic Geography,",1995
755,2tuXRrSSJg8J,Topologically Constrained Manganese (III) and Iron (III) Complexes of Two Cross-Bridged  ,"TJ Hubin, JM McCormick, NW Alcock, DH Busch","Acc. Chem. Res,",1996
757,TCx3OC9-JJIJ,Methodology of Social Sciences,PA Gemtos,,1987
764,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8810G2C0231EC,Rare Earths--Applications and Technology,"CK Gupta, TS Krishnan","Bombay, India, 25-26 Sept. 1986,",1986
765,05T0i_mEVBQJ,Explaining the Enigmatic Anchoring Effect: Mechanisms of Selective Accessibility,"F Strack, T Mussweiler","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1997
767,ILjHdgB7fLIJ,Application of Head-Mounted Display to Radiotherapy Treatment Planning,JC Chung,Proceedings ACM,
783,vNW-Vb97R8gJ,The forcing geodetic number of a graph,"G Chartrand, P Zhang","DISCUSSIONES MATHEMATICAE GRAPH THEORY,",1999
791,bYwA-YOecBQJ,"RB, Warren,&quot; A Computer System for Cardiac Electrical Measurement and Control,&quot;","RC Barr, GS Herman-Giddens, MS Spach","Proc. 28th ACEMB, Sept,",
800,5fCkUaG8A-gJ,Fast subsequence matching in time-series,"C Faloutsos, M Fanganathan, Y Monolopoulos","Proceedings 1994 ACM SIGMOD Conference,",
802,p7UEIXilQwwJ,"Fast, Long-lived Renaming","M Moir, JH Anderson","LECTURE NOTES IN COMPUTER SCIENCE,",1994
814,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA8622969AH,The Colorado wind-profiling network- A summary of performance,"RG STRAUCH, KB EARNSHAW, DA MERRITT, KP MORAN, K  ","Conference on Radar Meteorology, 22 nd, Zurich, Switzerland,",1984
816,xLV2cdIuYQ8J,Common expression analysis in database applications,S Finkelstein,"Proceedings of the 1982 ACM SIGMOD international conference  &hellip;,",1982
822,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099672%26type%3Dpdf,ViPER: Augmenting Automatic Information Extraction with Visual Perceptions,"K Simon, G Lausen","Proceedings of the 14th ACM international conference on  &hellip;,",2005
823,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027594%26type%3Dpdf,A New Method to Segment Playfield and Its Applications in Match Analysis in Sports Video,"S Jiang, Q Ye, W Gao, T Huang","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
826,kNnIekshkd0J,Homoplasy: Academic Press,"MJ Sanderson, L Hufford","San Diego, Calif,",
829,snFTnJwYDwEJ,Secure Online 3D Human Body Database,"A Ruto, B Buxton, I Mirkin, C Goonatilake","Procs of Scanning,",
833,CehzPbrqQGwJ,"D vanWilligen, AWS Helwig, Vincent. Loran-C&amp;Galileo, An European navigation solution",O GWA,"Proc of the 29th Annual Technical Symposium of the  &hellip;,",
851,A7WoAzxOJ9YJ,Hilbert R-tree: An Improved R-tree using Fractals,"I Kamel, C Faloutsos",,
871,aPu0IggUnDAJ,Efficient Multicarrier Realization of Full-Rate Space-Time Orthogonal Block Coded Systems,"B Farhang-Boroujeny, C Schlegel",Submitted for,
875,29xzHOD5g8cJ,Dynamic Queries: Database Searching by Direct Manipulation,"B Shneiderman, C Williamson, C Ahlberg",,
883,MAFbMtHcgrAJ,Loading Data in Description Reasoners. ACM SIGMOD Intern,"A Borgida, RJ Brachman","Conference on Management of Data (Washington, DC, USA, 1993)",
885,wVXxtf9ByQMJ,Influence of genetic polymorphism on the cadmium induction of cytochrome P450 2A6,"S Satarug, K Kiyotani, M Fujieda, H Yamazaki, P  ",,
897,Rbp3B6Jt6M4J,Some in-situ measurements of the radiated emission in a door network,"JP ROUZAUD, F ISSA","&hellip;  Symposium on Powerline Communications, Athens, Greece,",
911,Af3VWGy3cSMJ,Carnegie Mellon University,R Cyert,"New Directions for Higher Education,",1988
915,qfuh1wl8cuIJ,â??Equations with two distinct masses,HJ Bhabha,"Phil. Mag,",
917,PCh6Xo6vzVMJ,Improved condition for the optimality of decentralised control for large-scale systems,"TC Yang, N Munro",,
924,dclqKFFObGIJ,Defining Knowledge Management: Four Basic Functions,C Frappaolo,"Computerworld,",
925,xuoJNqOArTsJ,Distance browsing in spatial databases,"GR Hjaltason, H Samet","ACM Transactions on Database Systems,",1999
926,yzAP-H-OuMMJ,Shape-based pedestrian detection and localization,"M Bertozzi, A Broggi",,
932,BNnrEe6MZD4J,Indexing and retrieval of video based on spatial relation sequences,"S DaÄ?taÅ?, A Ghafoor","Proceedings of the seventh ACM international conference on  &hellip;,",1999
941,co8xbFgwv9EJ,Output feedback variable structure controllers and state estimators for uncertain/nonlinear dynamic  ,SH Zak,,
943,eMPD6OVmMREJ,"The energy method, stability, and nonlinear convection",B Straughan,,1992
946,33sc_DbtMtYJ,DATA INTEGRATION IN DATA WAREHOUSING,"D Calvanese, G de Giacomo, M Lenzerini, D Nardi, R ","INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,",2001
948,0t1fQcsyv-kJ,CASE tool construction for a parallel software development methodology,JP Gray,"Information and Software Technology,",1997
949,vujv9jQLzqsJ,Decongestants and antihistamines for acute otitis media in children,"CA Flynn, G Griffin, F Tudiver","Cochrane Database Syst Rev,",2001
954,9p_jhDoerZUJ,The Iliad: the Trojan war,"M Stephanides, G Stephanides",,1991
964,url:http://www.blackwell-synergy.com/links/doi/10.1111/j033-0124.1960.125_25.x/abs/,"NEBRASKA, UNIVEHSITY oâ??","RU Charles, B Varney","Geography,",1959
965,QEdjOfWRZUIJ,Building Clinical Information Spaces on the World Wide Web,P Wehr,"Proceedings of the 23rd Annual SAS Users Group International &hellip;,",
967,OlTTBKx2HnoJ,"B Shapiro RM and Millstein RE, NSW Reliability Plan",S Mi,,
971,uUvn4z2RRysJ,Equi-depth histogramsforestimatingselectivityfactorsfor multidimensional queries,"M Muralikrishna, DJ DeWitt",Proc. ACM,
984,4Cca6h2mOLoJ,Patterns of contact and communication in scientific collaboration,"R Kraut, C Egido, J Galegher","Proc ACM CSCW,",
1003,G7Fztq8UXBoJ,Determination of the content of uranium isotopes and isotopes of transuranium elements in spent fuel ,"V Ya, AAZ Gabeskiriya, VV Mikulenokâ?¦",At.,
1004,RIMXEUkCRhAJ,On the spectral gap of the M/M/N/N queue,"C Fricker, P Robert, D Tibi","Unpublished manuscript,",
1006,8unPFhv3TWEJ,ConcurrentuseofB-treeswith variable-length entries,WG KellerAM,"SIGMOD Rec,",
1015,wi44y5qXrSoJ,Towards a formal representation of device functionality,JC Bonnet,,
1017,poAXRC5I_kQJ,Single dose oral diclofenac for postoperative pain,"J Barden, J Edwards, R Moore, H McQuay","Cochrane Database Syst Rev,",2004
1020,RG2aEx3ey7EJ,"Mission to planet Earth/Earth Observing System reference handbook, NASA Goddard Space Flight Center, ","G Asrar, R Greenstone","MD,",
1035,oehMZf9BDZoJ,Tool Support for Object-Oriented Patterns,"G Florijn, M Meijers, P Van Winsen","LECTURE NOTES IN COMPUTER SCIENCE,",1997
1057,J1NUWC8Rq04J,Algorithms for cochannel source separation and signal estimation,A Mathur,,1996
1058,gfDHjcaMlAYJ,Integrating Technology &amp; Human Decisions: Global Bridges into the 21st Century,"R Lahdelma, P Salminen, J Hokkanen, DK Despotis, C ","New Technologies Publications, Athens,",
1060,-XSlLQ2q8rAJ,Significance in Scale Space,"F Godtliebsen, JS Marron, P Chaudhuri","Unpublished manuscript,",1999
1064,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007716%26type%3Dpdf,ITQS: An Integrated Transport Query System,"B Huang, Z Huang, H Li, D Lin, H Lu, Y Song","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
1072,Lq48Fn_Xy08J,Strategic Change: The Influence of Managerial Characteristics and Organizational Growth,W Boeker,"The Academy of Management Journal,",1997
1084,url:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi%3Fcmd%3DRetrieve%26db%3DPubMed%26list_uids%3D15654734%26dopt%3DCitation,"Computational studies on the cyclizations of enediynes, enyne-allenes, and related polyunsaturated  ","PR Schreiner, A Navarro-Vazquez, M Prall","Acc Chem Res,",2005
1086,yGEaTajCLAgJ,Labour shortage aired at World IT Congress,P Thibodeau,"Computerworld,",
1096,weqDiTjh6vEJ,1 995,GA Abbink,A SAMâ??CGE demonstration model for,
1110,0F-g0PJ3z3UJ,Electronic replacements for head-per-track drums or disks,AV POHM,"IEEE Computer,",
1129,APeW8vP_8xkJ,Specifying and Enforcing Intertask Dependencies,"PCAMP Singh, A Sheth, M Rusinkiewicz","Proc. of the 19th VLDB, Dublin, Ireland,",
1156,vqzsB9PS9e8J,Deformation and fracture in amorphous solids,ML Falk,,1998
1163,7sh8NJV5TzoJ,Compiled by Salley Oberlin and Joyce Cox,C Yearbook,,1989
1164,viwFDMgbI2wJ,Two major Smad pathways in TGF-beta superfamily signalling,"K Miyazawa, M Shinozaki, T Hara, T Furuya, K  ","Genes to Cells,",2002
1186,K8h1DxXmpr4J,A Survey of EMS Users at DARCOM.,"RR Panko, RU Panko","Computer Networks,",
1190,UvrUB-0xj2kJ,"detailed data cited in A Copper Bullet for Software Quality Improvement IEEE Computer, February 2004",M Blaha,"IEEE Computer,",2004
1210,url:http://doi.wiley.com/10.1002/ev.1311,Where angels fear to tread and why,RA Berk,"New Directions for Program Evaluation,",1982
1216,7b9GBBVZYGYJ,Over half of the women on public assistance in Washington reported physical and sexual abuse as  ,"P Roper, G Weeks","Seattle: Washington State Institute for Public Policy,",
1229,lsY_rXfEDDIJ,Apply data mining techniques to a health insurance information system,"M Viveros, J Nerahos, M Rothman",,
1247,PUANui4feQMJ,Management Information Systems towards the new economy: The new digital enterprise,SP Anastasiades,"Alfa Scientific Books Editions, Athens, Greece",
1257,wh13p1_Kd2EJ,Virtual try-on in a department store,"B Spanlang, T Vassilev, BF Buxton","Eurasia Tex, Athens, Greece, November,",
1261,hRWz5_50G6UJ,Greedy iterative multiuser detection for turbo coded multiuser communications,"B Vojcic, A AlRustamani, A Damnjanovic",Proc. Int. Conf.,
1262,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101369%26type%3Dpdf,Threading Stories and Generating Topic Structures in News Videos across Different Sources,X Wu,"Proceedings of the 13th annual ACM international conference  &hellip;,",2005
1278,fj7B9icFVXsJ,Quality assurance for welding of Japanese welded beam-to-column connections,M Nakashima,"Procs. of Third Inter. Conf. on Behavior of Steel Struct. in &hellip;,",
1281,qXtUtp078_gJ,Using classroom assessment to change both learning and teaching,M Steadman,"New Directions for Teaching and Learning,",
1287,vzaFqh1Cr00J,"TBAG: A High-Level, Fast-Turnaround 3D Animation System","C Elliott, G Schechter, R Yeung, S Abi-Ezzi","Proc. ACM SIGGRAPHâ??94,",
1288,QAd3QL5atwUJ,Missing information (applicable and non-applicable) in relational databases,EF Codd,"ACM SIGMOD Rec,",
1296,VHe8B68mRZ4J,Agricultural Geography and the Political Economy Approach: A Review,"T Marsden, R Munton, N Ward, S Whatmore","Economic Geography,",1996
1303,6-t8UpZXSeQJ,Processing Time-Constrained Aggregate Queries in CASE-DB,"WC Hou, G Ozsoyoglu","ACM TRANSACTIONS ON DATABASE SYSTEMS,",1993
1310,JVGBOCQFD04J,ICAME Conference (Rio de Janeiro) 1997 Hyperfine Interact,F Varretâ?¦,,1998
1318,dU5_El3mygAJ,"inear Operators, Part II, Interscience","N Dunford, J Schwartz","New York,",
1319,4YZ_4fNxACsJ,Lipschitz maps on trees,S Todorcevic,,
1327,_W2ZVj-6VsAJ,Polynomial Schauder bases for CÂ? Ã?1; 1Â? with ChebycheÂ? orthogonality,R Girgensohn,,
1328,KNI3oOs0uyIJ,Bounded concurrent time-stamps are constructible,"D Dolev, N Shavit",Proc. ACM STOC,
1330,HsWGRVTWh5wJ,Access Network Life-cycle Costs,"PI Bell, JP Trigger","BT Technology Journal,",1998
1339,url:http://journals.iucr.org/c/issues/1998/01/00/ta1185/ta1185.pdf,"trans-Bis (acetylacetonato. O, O')(3-methyl-pyridine-N) nitrocobalt (IlI)",A Cryst,Acc. Chem.,
1344,H70DrNEDccYJ,ThÃ©mis: a database programming language with integrity constraints.,ACMS Anthology,,
1370,Ug0WsuFcymIJ,"Propositional attitudes, commonsense reasoning, and metaphor",JA Barnden,"Procs. 10th Annual Conference of the Cognitive Science  &hellip;,",
1383,9JBTXN0K8mMJ,The impact of developer responsiveness on perceptions of usefulness and ease of use: an extension of ,"D Gefen, M Keil","ACM SIGMIS Database,",1998
1384,fRAcD0jYwA8J,Adaptive Performance Management for UMTS Networks,"C Lindemann, M Lohmann, A ThÃ¼mmler","Computer Networks,",2002
1386,1UTkwaIf27IJ,Angiotensin II as a Renal Growth Factor,G Wolf,"CONTRIBUTIONS TO NEPHROLOGY,",2001
1397,XQ97bCd6Z2IJ,Extendible Hashing for Concurrent Operatmns and D~ strlbuted Data,CS Elhs,,1982
1401,iwS7dFGYcyEJ,The Effective of GLOSS for The Text Database Discovery Problem,"HGOMS LuisGravano, A Tomasic","Proc. of The ACM SIGMOD Conference, ACM Sigmod Record,",
