tid,id,title,authors,venue,year
150,n9_CfMTousYJ,"Learning plateaus in generalized cognitive condensations: phase transition, path dependence and  ","R Wallace, R Fullilove",,2001
158,isW9Z4PIs0YJ,Blind Nasotracheal Intubation in the Presence of Facial Trauma,"CL Rosen, RE Wolfe, SE Chew, SW Branney, EJ Roe","JOURNAL OF EMERGENCY MEDICINE,",1997
161,JeTFKz0CmxEJ,Legal Studies and Mediation.,J Rifkin,"New Directions for Higher Education,",1980
162,JyTArxFIMecJ,Ethical Decision Making in Organizations: A Person-Situation Interactionist Model,LK Trevino,"The Academy of Management Review,",1986
163,EqF1i1bl7GIJ,Application servers (panel session): born-again TP monitors for the Web,"C Mohan, L Cable, M Devin, S Dietzen, P Helland, D ","Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,",2001
166,8K19hGoG2K8J,Stochastic averaging of Hamiltonian systems: a direct martingale proof of a result by Freidlin and  ,"R Sowers, N Sri Namachchivaya","Submitted for publication,",
171,FhpFMAc1rzYJ,Participation's Effects on Performance and Satisfaction: A Reconsideration of Research Evidence,JA Wagner III,"The Academy of Management Review,",1994
173,QfR8jZOQI6QJ,"Imino Esters: Versatile Substrates for the Catalytic, Asymmetric Synthesis of R-and Î²-","AE Taggi, AM Hafez, TR Lectka","Amino Acids and Î²-Lactams. Acc. Chem. Res,",
174,2ACfLS1IpwQJ,CAME: the first step to automated software engineering,M Saeki,"Procs. OOPSLA 2003 Workshop on Process Engineering for  &hellip;,",
175,npG51orAPBkJ,Address compression through base register caching,"A Park, M Farrens",,
176,KrVgTXcNPPUJ,"Selectivity Estimation in Spatial Databases, ACM SIGMOD Intl","S Achaya, V Poosala, S Ramaswamy","Conference on Management of Data,",
178,RYmtnzRENusJ,Exploiting Temporal Parallelism for Software-Only Video Effects Processing,"K Mayer-Patel, LA Rowe",,
179,gRCVf_OAkXwJ,"II, Fundamentals of parallel logic simulation",RJ Smith,"Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",
192,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 18th British National Conference on Databases (BNCOD),"C Goble, B Read","SIGMOD Record,",2002
197,drh9KspqNUwJ,"Sustained Product Innovation in Large, Mature Organizations: Overcoming Innovation-to-Organization  ","D Dougherty, C Hardy","The Academy of Management Journal,",1996
198,cLB3SRIVqUMJ,"National survey results on drug use from the monitoring the future study, 1975-1997â??Volume I  ","L Johnston, POâ??Malley, J Bachman","MD,",
199,-2Eto4ZQjpoJ,A parallel scheme for test pattern generation,"A Motohara, K Nishimura, H Fujiwara, I Shirakawa","Proc. Int. Conf. Computer-Aided Design,",
207,ntdj8NeKyI4J,Comparison of systems with complex behavior,"I Mezic, A Banaszuk",,
208,j3iZLktsE0IJ,Transportation and World Development,JC Lowe,"Economic Geography,",1988
209,VqZAqakocVEJ,Effect of drive train and fuel control design on helicopter handling qualities,G Guglieri,"European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
216,Xul-tMyACGkJ,Link Prediction Approach to Collaborative Filtering,"Z Huang, X Li, H Chen",,
222,_FiEOAXm3SkJ,Rethinking risk financing,"CP Helbling, G Fallegger, D Hill",,1996
226,6ZkXlK72UB4J,Audit and feedback: effects on professional practice and health care outcomes,"G Jamtvedt, JM Young, DT Kristoffersen, O Thomson, ","Cochrane Database Syst Rev,",2003
229,AsiHF3HEpwQJ,Wharton L. Levy DH,RE Smalley,"H. Acc. Chem. Res,",
230,X2PE6K7uezQJ,The future of fiber-optic computer networks,PE Greenâ?¦,,
235,-4mC6Wz-vkQJ,Distributed restoration in telecommunications networks,D Johnsonâ?¦,"BT TECHNOLOGY JOURNAL,",1994
237,AiamPPqvsBUJ,The highly conserved DAD1 protein involved in apoptosis is required for N-linked glycosylation,"T Makishima, T Nakashima, K Nagata-Kuno, K  ","Genes to Cells,",1997
242,z_W8jZ203sUJ,Optimization of dynamic query evaluation plans,"RL Cole, G Graefe","Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1994
255,E7H04svX7v8J,The REMIT System for Paraphrasing Relational Query Expressions into Natural Language,BGT Lowden,"VLDB,",1986
256,wOIJEjDFzy4J,"The, L.-S., &amp; Leising",PA Milne,"MD,",
261,p64HqJ4RIQQJ,"Modes of Action of FK506, Cyclosporin A, and Rapamycin",R Morris,"TRANSPLANTATION PROCEEDINGS,",1994
265,4ii5NtWqhIYJ,Asilomar Report,"P Bernstein, M Brodie, S Ceri, M Franklinâ?¦","SIGMOD Record,",
268,x2suKNGm4TAJ,Contractual types,O Nierstrasz,"submitted for publication,",2003
274,NP13J8S06XYJ,Optimal selection of supply voltages and level-conversion during data-path scheduling under resource ,"M Johnson, K Roy","Proceedings of the 1996 IEEE/ACM International Conference on &hellip;,",
278,ZrBMwsU4A7QJ,Continuous querying in database-centric Web applications,"JC Shafer, R Agrawal","WWW9 / Computer Networks,",2000
283,dzHPil1BBAcJ,Evaluation of winter rye hybrids fertility,"L Madej, R Osinski, J Jagodzinski","BIULETYN-INSTYTUTU HODOWLI I AKLIMATYZACJI ROSLIN,",1995
285,SxkA8bJooH4J,Social Experimentation,H Riecken,,
289,VX6-Plyp9zgJ,"September 11, terror war, and blowback",D Kellner,"Unpublished manuscript,",
294,I-fmtPvluKEJ,"Merialdo &amp; P. Sindoni, G.â??The Araneus Web-Base Management Systemâ??","G Mecca, P Atzeni, A Masci",ACM SIGMOD International Conference on Management of,
295,clox1KvD37UJ,Classroom behaviors related to college teaching effectiveness,H Murray,"New directions for teaching and learning: using research to  &hellip;,",
299,wP8mppuWztcJ,Blink Measurement by Image Processing and Application to Warning of Driverâ??s Drowsiness in  ,"T Nakano, K Sugiyama, M Mizuno, S Yamamoto",Procs. IEEE Intelligent Vehicles,
300,dJDL6U89Jt4J,Description of the picture of a city,"J Stefanou, J Stefanou","Athens, Greece: NTUA Publications,",
302,kL4JPdyjdakJ,A Characterization of the Bivariate Normal-Wishart Distribution,"D Geiger, D Heckerman",,
303,La1Bik2hfmEJ,A University-Industry Association Model for Curriculum Enhancement.,M Passer,"New Directions for Higher Education,",1984
304,txo56JDKlAoJ,O-Linked Oligosaccharide on IgAl Hinge Region in IgA Nephropathy. Fundamental Study for Precise  ,"Y Hiki, A Horii, H Iwase, A Tanaka","CONTRIBUTIONS TO NEPHROLOGY,",1995
309,TgMOy2x-o9wJ,"The Haskell School of Expression: Learning Functional Programming through Multimedia, 2000",P Hudak,,
315,w2P_uyY3BGAJ,Australian Women in IT,"L von Hellens, S Nielsen","COMMUNICATIONS-ACM,",2001
316,-iCmy5Q7-00J,Thin Is In: Wafer-Thinning Method Delivers Ultra-Slim Chips with a Clean Process,D Bursky,"Electronic Design,",
320,LEwjvFVyy98J,"Locational Trends in R&amp;D By Large US Corporations, 1965-1977",EJ Malecki,"Economic Geography,",1979
333,aqoOpQNKdRAJ,Aexible multicast routing protocol for group communication,"S Aggarwal, S Paul, D Massey, D Caldararu","Computer Networks,",2000
335,url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604,Impact of control system design on a flexible manufacturing system for colliery arches,SJ Williams,,
341,G8iDRkwfaqQJ,"Irrigation management transfer in Nigeria: a case ofÂ® financial sustainability for operation,  ",IK Musa,"International Conference on Irrigation Management Transfer,",
342,mrxAHi3pQgAJ,Systematics of the molar-toothed redhorse suckers (Moxostoma carinatum) and the rediscovered M.  ,"RE Jenkins, BJ Freeman",Unpublished,
346,pGtQZ6ASwRYJ,"Storage Consideration in Relation to Source, Capacity and Peak Demands,â?? a paper presented at the  ",DP Proudfit,"Madison, Wisconsin: University of Wisconsin, March,",
347,KYVjPQWh2p8J,Rate-Monotonic Analysis for Real-Time Industrial Computing,"MH Klein, JP Lehoczky, R Rajkumar",,
350,sRcMuuo3-BEJ,Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor  ,"M Rys, MC Norrie, HJ Schek",VLDB,
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
353,6GiWh3tc64QJ,The distribution of electrons among atomic levels,EC Stoner,"Phil. Mag,",
354,3SZUiHn5-goJ,Building a Large and Efficient Hybrid Peer-to-Peer Internet Caching System,"L Xiao, X Zhang, A Andrzejak, S Chen","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,",2004
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
357,jNtH9IHZFdQJ,Preparing for an Adult Education Evaluation.,RC Mason,"New Directions for Adult and Continuing Education,",1993
367,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf,Range Multicast Routers for Large-Scale Deployment of Multimedia Application,"N Jiang, YH Ho, KA Hua","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
370,3LJnfTsTk5kJ,An Overview of Web Services Security,"P Kearney, J Chapman, N Edwards, M Gifford, L He","BT Technology Journal,",2004
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
379,sAJRyUtQ0QQJ,Influence of gaps and neighbouring plants on seedling establishment in limestone grassland,P Ryser,"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",
380,F1QUmDWR1gAJ,Strong Asymmetries in Impurity Distributions of JET Plasmas.,B Alper,,
383,HEJ1Z4Q_xXMJ,The ADABAS Buffer Pool Manager,H Schoning,,
386,toEJOw9QjyMJ,In the middle of the night: A psychosocial resource book for after hours,"ST McNamara, EC Meyer, KA Fraser, EA Sands","JOURNAL OF EMERGENCY NURSING,",1997
392,2VxWyrPxHzsJ,Determining computable scenes in films and their structures using audio-visual memory models,"H Sundaram, SF Chang",,
394,Ng1p4qxvf7EJ,1 W 980 nm pump modules with very high efficiency,"B Sverdlov, B Schmidt, S Pawlik, B Mayer, C Harder","Proc. 28th Eur. Conf. on Optical Communication,",
396,F6l4EO3zqXMJ,Lecture-â?? Process for Developing AAP Guidelinesâ??. Baltimore,N Halsey,"MD,",
398,_GGgRRl38TgJ,Measurement of low-level strain birefringence in optical elements using a photoelastic modulator,TC Oakberg,"Proc. SPIE,",1996
399,url:http://adsabs.harvard.edu/abs/1978RaEl...23Q1189O,Eigenvalue problem for linear 2 nx 2-ports,AG ONISHCHUK,"Radiotekhnika i Elektronika,",1978
402,po9aRHUS_bAJ,The evolutionof Lisp,"GL Steele Jr, RP Gabriel","History of Programming Languagesâ??II,",
404,2LcOYPNxFbMJ,Capturing causality in distributed systems,"M Raynal, M Singhal","IEEE Computer,",
405,url:http://adsabs.harvard.edu/abs/1976PhDT.......124S,Two-electron transfers and molecular X-ray radiation during heavy ion collisions,C Stoller,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1976
408,url:http://pubs.acs.org/cgi-bin/abstract.cgi/achre4/2005/38/i10/abs/ar050040d.html,Catalytic ethylene dimerization and oligomerization: recent developments with nickel complexes  ,"F Speiser, P Braunstein, L Saussine","Acc. Chem. Res,",2005
410,c4ELeS4vK1EJ,Tolerance Graphs and Orders,S Felsner,"LECTURE NOTES IN COMPUTER SCIENCE,",1993
415,wKlF2io9JdIJ,Components and Recognition of Facial Expression in the Communication of Emotion by Actors,"P Gosselin, G Kirouac, FY Dore","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1995
424,WIg9kgdVp9IJ,Integrity= validity+ completeness,A Motro,"ACM Transactions on Database Systems,",1989
425,qxEotZcMAbQJ,"Routing Worm: A Fast, Selective Attack Worm based on IP Address Information","CC Zou, D Towsley, W Gong, S Cai",,
427,nY-qEoIxWjUJ,Regulated cascode switched-current memory cell,"C Toumazou, JB Hughes, DM Pattullo","Electronic Letters,",1990
428,voUO6t_or8UJ,The total meridional heat flux and its oceanic and atmospheric partition,C Wunsch,"Submitted for publication,",2005
429,jQQEllAp2SUJ,Preliminary concepts for participant observer ratings of community support programs,"C Macias, GB Teague",,1992
430,gii3pwLWDMwJ,TransLight: A Global-Scale LambdaGrid for E-Science,"T DeFanti, C de Laat, J Mambretti, K Neggers","COMMUNICATIONS-ACM,",2003
432,2EMLBdsxzWgJ,A psychological taxonomy of trait-descriptive terms: The interpersonal domain,JS Wiggins,"Journal of Personality and Social Psychology,",
435,TnnGbQoTybAJ,Algorithm 63: partition,CAR Hoare,"Communications of the ACM,",1961
436,NLklGN91cZgJ,VideoAnywhere: A System for Searching and Managing Distributed Video Assets.,ACMS Anthology,"SIGMOD Record,",1999
438,YMJWXy5nkhkJ,Automatic assignment of grammatical relations,"L Lesmo, V Lombardo",,
439,fUebuYnd2bwJ,Steklo i Keramika,IA Boguslavskiiâ?¦,"No. I,",
441,28W6aWq-C4oJ,Semantic web recommender systems,CN Ziegler,,
442,TWGZjHRA_SkJ,Leadership and the Research University.,SS Lipschutz,"New Directions for Higher Education,",1985
444,sXd0gz-ePSkJ,Cross-Cultural Field Study.,J Duley,"New Directions for Higher Education,",1974
446,5dCPTEkz8sAJ,Diagnosis for Wiring Interconnects,"WT Cheng, JL Lewandowski, E Wu",,
450,url:http://portal.acm.org/citation.cfm%3Fid%3D335224,Full text pdf format Pdf (244 KB)Source Symposium on Principles of Database Systems archive,"MJ Atallah, S Prabhakar","Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;,",2000
453,uen3X_Kdpi4J,Amniotic fluid acetylcholinesterase as a possible diagnostic test for neural tube defects in early  ,"AD Smith, NJ Wald, HS Cuckle, GM Stirrat, M Bobrow","Lancet i,",1979
455,tAqE9frQ4QUJ,Queueing theory,RB Cooper,"Proceedings of the ACM&#39;81 conference,",1981
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
462,RQbOReOI-tsJ,Perceiving Pervasive Discrimination Among African Americans: Implications for Group Identification  ,"NR Branscombe, MT Schmitt, RD Harvey","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1999
463,FOruO1PeowAJ,Improved Query Performance with Variant Indices,"POâ??Neill, D Quass","Proceedings of SIGMOD Conference,",
466,-H4lVPIakg8J,Part Five: Should Continuing Education Be Mandatory?.,"RG Brockett, BF LeGrand","New Directions for Adult and Continuing Education,",1992
475,WY8jbUlHkbQJ,"Groundwater fauna of the South Platte River system, Colorado","JV Ward, NJ Voelz","See Ref,",
476,5lw-_yAlz-oJ,Local Correspondence for Detecting Random Forgeries,"JK Guo, D Doermann, A Rosenfeld",,
477,w6VtZRVAZV8J,Comparing Hierarchical Data in External Memory. University of Maryland,SS Chawathe,Proceedings of the 25th VLDB Conference,
481,fzjkVBKQlFkJ,Additive logisitic regression: a statistical perspective on boosting,"JH Friedman, T Hastie, R Tibshirani",,1998
482,COTeaVKuo74J,198 1. The evolution of sex-role reversal and monogamy in shorebirds,WJ ERCKMANN,"Ph. D. diss., Univ. Washington, Seattle,",
485,Tp6vV_Q_xVEJ,Neural structures associated with recognition of facial expressions of basic emotions,"R Sprengelmeyer, M Rausch, UT Eysel, H Przuntek","Proceedings: Biological Sciences,",1998
487,N8aAlLT0C8oJ,Northwest region seal and sea lion (Pinniped) managment map of seal and sea lion trouble spots,N Fisheries,"National Marine Fisheries Service, Seattle, Washington,",
488,OQz4P5Iv-g0J,Effects of long-term and reduced-dose hormone replacement therapy on endothelial function and intima ,"M Hashimoto, M Miyao, M Akishita, T Hosoi, K Toba, ","MENOPAUSE-NEW YORK-,",2002
491,AevsYZEQ4ToJ,An authorization mechanism for a relational database system,"PP Griffiths, BW Wade","ACM Transactions on Database Systems,",1976
493,uQN3b_IsnKsJ,A Majority consensus approach to concurrency control for multiple copy databases,RH Thomas,"ACM Transactions on Database Systems,",1979
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
500,vasz2m_3vAQJ,Deconstructing the Internet using VUGH,O Martin,"Proceedings of VLDB,",
503,30fOGPmJ6fIJ,Linear Clustering of Objects with Multiple Attributes,HVJ Jag901,"Proceedings of ACM SIGMOD,",2001
505,PJsJnZ4ZVAEJ,Effect of limestone feed on emissions of NOX and N2O from a circulating fluidized bed combustion,"T Shimizu, D Fujita",,1993
506,tEuduHYdAVcJ,Principles of Peptide Synthesis,M Bodanszky,,1993
514,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010695MT%26recid%3DA0032617AH,The use of discrete observer theory to trim and stabilize periodic coefficient dynamic systems,"MH Peters, PV Bayly, DA Peters","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
517,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101216%26type%3Dpdf,Implementation of a Mobile MPEG-21 Peer,"S Lauf, I Burnett","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
520,454EqQMrnSYJ,Formation of Ganymede Grooved Terrain by Sequential Extensional Episodes: Implications of Galileo  ,"GC Collins, JW Head, RT Pappalardo","ICARUS-NEW YORK-,",1998
521,6Baf2dWrexEJ,General Secure Multi-party Computation from any Linear Secret-Sharing Scheme,"R Cramer, I Damgard, U Maurer","LECTURE NOTES IN COMPUTER SCIENCE,",2000
523,IQqrZBxbAlcJ,Crime in Greece in Perspective,CD Spinellis,,1997
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
530,Y0LjnyTjMVMJ,Covariance selection and estimation via penalized normal likelihood,"JZ Huang, N Liu, M Pourahmadi","Unpublished manuscript,",2005
539,rhxIrsQkm5AJ,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree  ,C Koch,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
542,aZ_npIo5fdQJ,Kinetics of aperiodic cascade boosters with respect to their operating speed and safety,"VF Kolesov, VK Khoruzhii",At.,
544,3eMeA-5frX8J,"Management, 976 F",A Info,Supp.,
545,x8s3QpPxgGYJ,PROMISE: peer-to-peer media streaming using CollectCast,"M Hefeeda, A Habib, B Botev, D Xu, B Bhargava","Proceedings of ACM Multimedia,",2003
547,wv5fSLQb43YJ,Closed-loop balancing and singular perturbation: a new result,"L Fortuna, G Muscato, G Nunnari","Electronic Letters,",1991
548,url:http://portal.acm.org/citation.cfm%3Fid%3D234286.1057819,Prolog session,R Hudson,"History of programming languages---II table of contents,",1996
549,KVQHF7nCofwJ,"Linking learning, teaching, and development","M Fiddler, C Marienau","New Directions for Adult and Continuing Education,",1995
550,Uq3RuLdajFYJ,Having H-space structure is not a generic property,P Jianzhong,,
551,0ldzxNM8mMQJ,EAGER: Programming Repetitive Tasks by Example,A Cypher,"Proceedings of CHI,",1991
552,Kd19TvHLpjAJ,Agricultural Biotechnology: Critical Issues and Recommended Responses from the Land-Grant  ,ABT Force,"MD,",
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
562,uWMZnfvTJqsJ,"An algebraic description of programs with assertions, verification and simulation",RM Burstall,"Proceedings of ACM conference on Proving assertions about  &hellip;,",1972
564,ek26aiEheesJ,STRUDEL: A Web-site Management System,"M Fernandez, J Kang, A Levy, D Suciu",,
565,WboWWH5GQBUJ,Verifiable secret sharing and multiparty protocols with honest majority,"T Rabin, M Ben-Or","&hellip;  of the twenty-first annual ACM symposium on Theory of  &hellip;,",1989
574,D1f1Uq41ae8J,Khordeh Avesta,F Shahzadi,"San Diego,",
576,T-_9EOiSJMgJ,Pouchitis After Ileal Pouch-Anal Anastomosis: A Pouchitis Disease Activity Index,"WJ Sandborn, WJ Tremaine, KP Batts, JH Pemberton","MAYO CLINIC PROCEEDINGS,",1994
577,fSB01JihBQQJ,"The multiple ergodicity of non-discrete subgroups of Diff Ï? (S 1), 2001","JC Rebelo, RR Silva",,
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
587,fz4PKDuWGmoJ,A performance study of four index structures for set-valued attributes of low cardinality,"S Helmer, G Moerkotte","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
594,a5dIjd9Bbl8J,Singularity design motivation,"GC Hunt, JR Larus","Technical Report MSR-TR-2004-105, Microsoft Corporation, Dec. ",
597,HiZ-2-mSanAJ,"90 WB Frakes, PB Gandel, Representing reusable software",F Gandel,"Information and Software Technology,",
602,Jb9Ogc1qQAYJ,Biohydrometallurgy,"PR Norris, DP Kelly","Proc Int Symp Warwick,",
608,KzqcbQwUPmAJ,Logjam: A Tangible Multi-Person Interface for Video Logging,"J Cohen, M Withgott, P Piernot",,
609,BZLkF_YQCiYJ,"Out of the depths, an autobiographical study of mental disorder and religious experience.",AT Boisen,,1960
610,Ow2iIfOJUm0J,International Students Publications and Forms Areas of Study Program Administrators Graduate Faculty ,F Assistance,,
