tid,tconst,averageRating,numVotes
551,tt12544409,8.1,516
555,tt5937980,10.0,6
559,tt5950092,1.9,103
568,tt12531610,5.2,53
570,tt12534757,3.7,293
572,tt12537718,7.6,8
576,tt12541182,9.3,17
580,tt12542785,6.8,71
581,tt12539366,7.4,13
589,tt12536910,7.1,13
591,tt12542981,6.3,48
594,tt1145500,8.7,1892
595,tt12540839,5.9,900
598,tt12535448,6.0,94
602,tt12540772,7.2,7
618,tt12535666,6.5,40
631,tt12533446,4.8,390
641,tt12534776,10.4,0
654,tt0340422,6.5,10
659,tt8155710,7.0,6
666,tt12531230,4.6,-5
667,tt12534867,6.0,926
680,tt12543137,6.8,5
684,tt12534866,6.2,926
685,tt12542548,7.6,7
689,tt12535632,4.4,13
700,tt0441517,7.8,12
713,tt12536074,3.4,9
720,tt5784568,6.1,231
727,tt1172587,5.7,1551
728,tt12539152,7.4,66
731,tt0212651,7.2,5
736,tt12533098,6.4,873
738,tt12541134,6.7,29
743,tt12536862,6.8,73
746,tt12544441,9.6,16
747,tt12532410,8.9,10
753,tt0483456,8.0,25
758,tt12531575,7.9,8
762,tt12539429,5.0,192
768,tt3385806,5.6,11
775,tt0484802,5.4,153
776,tt0250341,6.3,36
777,tt12544297,5.1,5
790,tt12535744,5.7,9
793,tt12540281,7.6,17
808,tt12538248,7.6,2931
811,tt12542249,7.2,40
813,tt12531848,6.6,9
830,tt12531179,7.7,68
835,tt0029768,5.8,35
839,tt12539808,7.7,13
845,tt0393824,5.1,11
853,tt0955242,3.6,9
861,tt12539964,6.5,204
862,tt12537160,7.9,9
877,tt12537671,6.4,3
878,tt6272216,6.7,20
881,tt12531365,4.2,169
883,tt12541077,6.9,29
888,tt12543527,7.0,7
900,tt12544617,6.9,38
908,tt12544094,7.0,872
909,tt0285073,8.2,165
912,tt12538565,5.0,13
918,tt12541099,8.6,105759
926,tt5447520,2.0,15
928,tt12533075,9.3,22
929,tt0210824,5.7,181
939,tt1374943,7.6,8
940,tt12544285,7.5,8
941,tt2269908,6.9,15
954,tt12545244,6.5,1
957,tt0861684,7.8,51
963,tt12534721,6.9,50
967,tt12544944,8.0,15
1008,tt1967616,5.3,6
1011,tt12533429,6.7,4077
1028,tt12535367,6.7,89
1033,tt12541591,6.2,423128
1038,tt12542021,6.7,333
1039,tt12543653,6.0,73
1060,tt1849823,6.9,56
1064,tt12539476,8.2,10
1066,tt12545792,6.4,16
1069,tt12535244,5.3,11
1070,tt12542250,7.4,43
1075,tt12533077,9.3,21
1100,tt0207280,5.7,9
1101,tt12540081,7.3,52
1104,tt12534405,5.1,41
1105,tt12545808,5.4,130
1110,tt12535784,8.7,28004
1116,tt12540377,5.5,38
1133,tt0008915,7.2,6
1138,tt12533178,5.0,6
1142,tt7612392,5.1,53
1144,tt1198083,7.5,1153
1145,tt12531522,7.7,6
1148,tt12532751,9.6,9
1164,tt12544460,8.0,140
1191,tt12542027,4.4,55
1194,tt12543661,7.1,1
1203,tt2294965,6.2,2469
1204,tt9426804,7.2,36
1208,tt12542068,6.5,10
1210,tt1505891,7.3,6
1226,tt9435488,7.1,23
1243,tt0420389,7.0,8
1248,tt12533087,5.4,138
1253,tt12534495,6.4,87
1271,tt12536622,6.3,82
1288,tt12531826,7.5,1153
1290,tt12532983,8.5,12
1295,tt12542933,6.1,0
1298,tt2235356,8.3,7
1302,tt12531523,7.8,9
1303,tt12532525,6.2,23
1305,tt12536599,6.4,11
1307,tt3114132,6.7,4077
1317,tt12539367,7.4,19
1325,tt0245001,7.8,20
1328,tt9092600,2.8,24
1333,tt12539280,4.3,6
1334,tt12533818,8.0,5
1335,tt12544715,7.1,17
1337,tt0015700,6.7,42
1339,tt12540259,8.4,747
1340,tt6000488,7.7,6
1352,tt12539975,8.0,8
1354,tt12541756,5.3,151
1356,tt12536236,5.0,58
1362,tt12537204,7.7,6
1366,tt0259362,6.5,88
1380,tt12532586,5.8,14
1381,tt5210858,5.1,14
1386,tt12544284,7.5,8
1387,tt12541620,7.2,8
1404,tt0261562,6.4,48
1405,tt12539078,6.0,60
1406,tt12538637,6.3,14
1409,tt12540957,4.8,128
1411,tt3272232,6.2,5
1416,tt12545805,7.4,3
1419,tt7379228,6.9,12
1430,tt12534722,6.9,50
1433,tt12538636,5.9,11
1437,tt12531847,6.6,9
1439,tt12533046,5.3,40
1453,tt1781772,8.9,17
1464,tt12542909,5.6,191
1471,tt12533069,6.8,14
1472,tt12532137,7.0,83
1483,tt7341328,5.8,9
1487,tt12540025,5.9,222
1492,tt12539334,7.1,78
1521,tt12538868,8.1,32
1525,tt1992126,5.8,40
1535,tt12534304,8.9,28
1542,tt12544716,7.1,19
1548,tt12544533,4.0,0
1563,tt0061784,5.3,868
1567,tt0877333,7.3,7
1569,tt3430462,8.1,26
1574,tt12536519,4.6,-3
1590,tt12535342,7.1,8
1594,tt12533614,7.1,11
1598,tt12537005,7.0,8
1604,tt0029337,5.5,114
1613,tt1059840,6.1,117
1618,tt12539455,7.1,33
1624,tt12542741,6.5,251
1625,tt12536073,3.3,22
1629,tt12532007,6.1,20
1634,tt12542566,5.6,127
1635,tt12545603,5.7,29
1640,tt0077668,3.7,178
1644,tt2543828,3.6,40
1650,tt0161506,5.3,18
1656,tt12531956,8.2,21
1664,tt12541931,7.4,10
1666,tt0056432,6.8,37
1670,tt1329495,7.0,5
1679,tt12543283,6.9,7
1682,tt12535243,5.9,11
1683,tt12533397,7.9,7
1692,tt12543010,6.7,276
1698,tt12535245,5.8,6
1705,tt12531894,5.8,8
1706,tt0035040,6.3,29
1715,tt11898442,6.7,873
1729,tt12538744,6.8,20
1737,tt1691892,5.3,26
1747,tt12542540,7.1,38
1748,tt12542881,5.7,171
1756,tt12545585,5.9,29
1768,tt12541181,8.9,8
1771,tt3687938,6.3,82
1778,tt12532746,6.8,10
1781,tt4288750,5.4,29
1784,tt12542390,8.0,16
1787,tt0276269,8.0,16
1789,tt0461693,6.5,43
1790,tt12542711,7.2,21
1793,tt12532310,6.2,358
1796,tt12535071,5.6,13
1800,tt12532167,6.0,194
1801,tt12540483,8.0,16
1802,tt0271435,6.3,20
1804,tt0351173,4.4,8
1807,tt12535435,7.5,37
1813,tt0829302,4.7,128
1818,tt12545750,7.3,7
1833,tt0833621,5.9,14
1834,tt12532475,7.0,7
1837,tt0050282,7.6,504
1845,tt7905602,7.0,5
1847,tt12545295,6.6,9
1853,tt12538864,5.1,1597
1858,tt12532524,6.2,24
1865,tt12536370,8.2,71
1867,tt12536443,7.1,247
1873,tt12535459,8.1,20
1883,tt1300851,6.3,60547
1886,tt12533586,4.7,1710
1889,tt3740066,6.6,794
1911,tt12542146,7.9,735
1922,tt0326536,7.2,8
1933,tt12544012,5.1,11
1936,tt1871420,3.4,166
1942,tt12531475,3.5,83
1945,tt4930646,6.4,5
1946,tt12540817,6.2,12
1948,tt12536510,6.0,32
1953,tt12538898,1.8,22
1955,tt12540485,7.9,13
1957,tt0307940,6.5,83
1960,tt12539710,7.6,68
1964,tt12544943,8.0,17
1966,tt12542970,4.3,368
1969,tt12544585,7.0,12
1972,tt12535775,7.3,16
1978,tt4567640,8.6,7
1979,tt12538954,6.4,21
1993,tt12540692,4.3,15
1996,tt12541527,5.4,10
2000,tt12538585,8.1,55
2002,tt12542790,6.4,11
2004,tt12538449,6.2,5
2014,tt12532924,6.2,29
2019,tt12534570,6.7,13
2024,tt12537584,6.6,70
2033,tt0920455,6.2,26
2041,tt12539449,6.0,335
2050,tt0069639,8.3,92
2053,tt2148964,8.8,17
2055,tt12531638,8.4,14
2056,tt0023039,7.7,12
2061,tt1935899,7.2,21
2064,tt12537036,3.8,2159
2076,tt5078214,6.2,2823
2079,tt12542012,7.0,91
2080,tt12534242,5.4,1553
2087,tt0045540,7.2,33
2094,tt12534504,7.6,15
2098,tt12545362,5.8,40
2102,tt1620956,6.0,13
2115,tt12544761,5.4,103
2116,tt12532648,6.9,6
2125,tt1582428,6.7,9
2130,tt12532308,5.9,359
2136,tt12540169,3.5,6
2150,tt12539281,4.5,6
2153,tt1431155,7.3,21
2157,tt5644396,7.3,7
2159,tt12537436,8.5,12
2165,tt3042946,7.0,217
2169,tt1562890,6.8,5
2173,tt12545169,8.8,2
2182,tt12531133,6.9,53
2186,tt12532138,7.0,83
2196,tt12531453,7.6,3113
2202,tt12538119,3.1,7
2207,tt12538865,5.0,1595
2210,tt12538805,6.6,6
2217,tt12533615,7.2,9
2221,tt12544466,5.5,23
2228,tt12543074,6.7,29
2230,tt12533851,6.3,5
2241,tt12542967,6.7,21
2242,tt0103893,5.7,38514
2247,tt6166140,6.7,43
2251,tt12534240,5.4,1556
2255,tt12531473,3.5,73
2256,tt12545860,7.4,615
2267,tt1847750,7.0,482
2268,tt12541125,5.5,369
2284,tt1663660,6.3,926
2294,tt12533953,8.3,264
2313,tt12533316,4.2,1
2323,tt12532776,6.4,10
2328,tt12545083,5.1,6
2330,tt0066461,8.5,1998
2334,tt12532847,8.0,5
2336,tt0327379,6.6,96
2339,tt1684914,6.1,900
2340,tt12540340,7.7,3
2342,tt12535070,5.8,20
2360,tt12538155,8.3,84
2366,tt12540459,6.3,150
2368,tt0387937,7.2,11
2375,tt12535580,7.6,35
2376,tt12541698,9.0,11
2377,tt12533439,4.6,475
2378,tt12543013,7.2,8
2393,tt12531338,6.6,16
2400,tt0243250,5.7,64
2402,tt12541009,5.9,4
2410,tt12533193,7.5,-3
2415,tt12542503,4.6,121
2424,tt12537287,6.7,1
2427,tt12545483,7.4,50
2428,tt12537616,5.9,5459
2429,tt12538407,6.9,9
2435,tt8460750,7.2,16
2440,tt12543086,3.4,21
2442,tt12544906,8.2,27
2448,tt12532238,6.4,213
2451,tt12545604,6.1,29
2453,tt7089878,7.2,872
2457,tt7772412,7.4,236
2465,tt0246857,5.3,33
2473,tt0349971,6.7,6
2475,tt0172053,6.8,26
2485,tt12539708,7.6,71
2486,tt0023398,7.1,61
2488,tt12536009,6.5,793
2491,tt12537996,6.1,7
2495,tt12537201,8.4,20
2499,tt12539457,6.8,33
2501,tt12542910,5.7,181
2505,tt12532848,8.2,8
2506,tt12538956,6.2,21
2518,tt0038635,6.3,221
2521,tt12537651,5.2,233
2522,tt2790002,8.5,14
2526,tt12540398,6.1,8
2531,tt0173787,3.4,8
2536,tt12543414,8.2,53
2550,tt12545279,7.1,1697
2561,tt0437803,3.5,815
2570,tt2989060,8.3,9
2600,tt4023878,9.1,14
2601,tt12536352,4.8,19
2604,tt12543214,9.0,7
2627,tt12534983,6.8,299
2628,tt0102739,6.8,35
2631,tt12532052,7.6,0
2632,tt12541007,6.1,20
2633,tt12538410,4.5,29
2636,tt0332364,7.2,24
2646,tt2719562,6.1,13
2650,tt12540191,8.6,11
2655,tt12543633,5.8,6
2659,tt12536864,7.3,66
2660,tt12544632,6.4,19
2665,tt12538665,5.9,16
2666,tt5189894,6.0,4491
2667,tt12545807,5.6,132
2676,tt7889590,6.9,50
2695,tt1228773,7.5,6
2697,tt12531957,8.3,16
2699,tt12543116,8.4,23
2715,tt0169268,7.3,137
2718,tt0216553,6.5,404
2726,tt12536432,8.5,5
2735,tt12540023,6.3,230
2741,tt0062646,5.5,10
2742,tt12533224,6.0,909
2749,tt12532112,5.5,8
2751,tt12539779,7.0,6
2771,tt0273062,7.4,7
2772,tt12531701,7.2,24
2775,tt12539052,7.2,18
2778,tt0299505,6.2,13
2805,tt0457223,7.2,6
2806,tt12537317,6.9,17
