tid,id,title,authors,venue,year
346,pGtQZ6ASwRYJ,"Storage Consideration in Relation to Source, Capacity and Peak Demands,â?? a paper presented at the  ",DP Proudfit,"Madison, Wisconsin: University of Wisconsin, March,",
349,xl9Mz-YyR-wJ,The evolution of polyandry,"JA Zeh, DW Zeh",,1996
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
353,6GiWh3tc64QJ,The distribution of electrons among atomic levels,EC Stoner,"Phil. Mag,",
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
361,7w05tSBkqmcJ,A survey of distributed deadlock detection algorithms,AK Elmagarmid,"ACM SIGMOD Record,",1986
362,XqpMijpKbaEJ,OAM: An Office Analysis Methodology. Office Automation Group Memo OAM-016,"M Sirbu, S Schoichet, J Kunin, M Hammer",,1981
363,XagphbDrGQMJ,Self-similarity in the Web. 2: 205â??223,"S Dill, R Kumar, KS McCurley, S Rajagopalan, D  ",,2002
367,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf,Range Multicast Routers for Large-Scale Deployment of Multimedia Application,"N Jiang, YH Ho, KA Hua","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
368,lSA4_CV5roAJ,Guide to finding pediatric injury prevention public education materials,T Smith,"JOURNAL OF EMERGENCY NURSING,",1997
370,3LJnfTsTk5kJ,An Overview of Web Services Security,"P Kearney, J Chapman, N Edwards, M Gifford, L He","BT Technology Journal,",2004
371,cjBpI3TcSWsJ,XML Document Versioning,"SY Chien, VJ Tsotras, C Zaniolo","SIGMOD Record,",2001
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
377,IFN4xGRCE_0J,A new solid subdivision scheme based on box splines,"YS Chang, KT McDonnell, H Qin","Proceedings Seventh ACM Symposium on Solid Modeling and  &hellip;,",2002
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
385,V5JQCf2HRkEJ,Experimental results on QCD from CLEO II,T Browder,"Proc. 28th International Conference on High Energy Physics,",
389,0KLIpvrbmtEJ,Vancomycin for prophylaxis against sepsis in preterm neonates,"AP Craft, NN Finer, KJ Barrington","Cochrane Database Syst Rev,",2000
390,Mc7dagP3gtoJ,Repeated lumbar or ventricular punctures in newborns with intraventricular hemorrhage,A Whitelaw,"Cochrane Database Syst Rev,",2001
391,8KlTAkM4AHIJ,MULTI-DIMENSIONAL CONSTRAINED GRADIENT MINING,JMW Lam,,2001
395,AwHs1Su8H-8J,M. arofalakis. Sketching streams through the net: Distributed approximate query tracking,G Cormode,"Proceedings of the International Conference on Very Large  &hellip;,",
397,iVzaAZEHyCoJ,E-research: research on pay-per-use of broadband internet service,BH Lee,"Electronic Times,",
400,aX8-169BMwsJ,Establishing the Planning Process for Selecting Appropriate Career Programs.,PC Winstead,"New Directions for Higher Education,",1987
401,XMfYgcBvXM0J,Creating Multimedia to Die For,R Raskin,"PC MAGAZINE-AMERICAN EDITION-,",1994
402,po9aRHUS_bAJ,The evolutionof Lisp,"GL Steele Jr, RP Gabriel","History of Programming Languagesâ??II,",
403,lscRCDC0PGkJ,Mitochondrial carbonic anhydrase in osteoclasts and two different epithelial acid-secreting cells,"EK Karhukorpi, P Lakkakorpi, N Carter, S Dodgson,  ","The Histochemical Journal,",1992
406,7iM5GbDx4xYJ,Plant resistance to nematodes,JA Veech,"See Ref,",
407,9fcJjh5vHn8J,Data and Knowledge Base Research at Hong Kong University of Science and Technology,"P Drew, B Hamidzadeh, K Karlapalem, ACY Kean, DL  ","SIGMOD Record,",1995
408,url:http://pubs.acs.org/cgi-bin/abstract.cgi/achre4/2005/38/i10/abs/ar050040d.html,Catalytic ethylene dimerization and oligomerization: recent developments with nickel complexes  ,"F Speiser, P Braunstein, L Saussine","Acc. Chem. Res,",2005
413,VvNpa4FHVMIJ,Campus Energy Management Programs.,MA Pierce,"New Directions for Higher Education,",1992
417,PQyIlUpv_FYJ,Algebraic dependencies,"C Papadimitriou, M Yannakakis","unpublished memorandum, Laboratory for Computer Science, MIT &hellip;,",
418,nUmGkBJU1JkJ,Selenium as an antiviral agent,MA Beck,"See Ref,",
423,ux8y6EIQxd8J,The Fuel Economy Potential of Heat Engine/Flywheel Hybrid Automobiles,"SM Rohde, NA Schilke","Supplement to Procs. 1980 Flywheel Technology Symposium,",
426,LVuwIOnOYCcJ,Id 90.1 reference manual. CSG Memo 284-2,RS Nikhil,,1990
430,gii3pwLWDMwJ,TransLight: A Global-Scale LambdaGrid for E-Science,"T DeFanti, C de Laat, J Mambretti, K Neggers","COMMUNICATIONS-ACM,",2003
434,Y8HMa1ZZE6sJ,CURE: An Efficient Clustering Algorithm for Large Databases,"G Sudipto, R Rastogi, K Shim","Proceedings of ACM SIGMOD International Conference on  &hellip;,",
440,_7oRm2tHjAEJ,Predation and coloniality in seabirds,M Gochfeld,"Proc. Int. Ornithol. Congr,",
441,28W6aWq-C4oJ,Semantic web recommender systems,CN Ziegler,,
449,W3zVGcJJnXsJ,Monitoring of Leakage in Embankment Dams through Resistivity Measurementsâ??A 2.5 D Modelling Study,"P SjÃ¶dahl, T Dahlin, B Zhou, S Johansson","Procs. 8th EEGS-Meeting, Aveiro, Portugal,",
455,tAqE9frQ4QUJ,Queueing theory,RB Cooper,"Proceedings of the ACM&#39;81 conference,",1981
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
459,6R1Snq9kHxAJ,FUSE: Lightweight Guaranteed Distributed Failure Notification,"J Dunagan, NJA Harvey, MB Jones, D Kostic, M  ","Submitted for publication,",2004
463,FOruO1PeowAJ,Improved Query Performance with Variant Indices,"POâ??Neill, D Quass","Proceedings of SIGMOD Conference,",
467,qrf5iH3OjpcJ,Commuting with delay prone buses,M Datar,,
471,6uK30FL35hwJ,Hydrology and Hydraulic Systems. 2 ndEdition Waveland Press Inc.; 867pp,RS Gupta,,2001
481,fzjkVBKQlFkJ,Additive logisitic regression: a statistical perspective on boosting,"JH Friedman, T Hastie, R Tibshirani",,1998
483,url:http://www.springerlink.com/index/L22781T60477677P.pdf,Recent BT patents,GM MacLarty,"BT Technology Journal,",2005
484,vvivi2dLN9AJ,GRADUATE PROGRAM IN COMMUNICATION SCIENCES &amp; DISORDERS,CG Students,,2006
485,Tp6vV_Q_xVEJ,Neural structures associated with recognition of facial expressions of basic emotions,"R Sprengelmeyer, M Rausch, UT Eysel, H Przuntek","Proceedings: Biological Sciences,",1998
494,L6t_li7XQAEJ,Issues in co-operative software engineering using globally distributed teams,"I Gorton, S Motwani","Information and Software Technology,",1996
496,0Vmsc0oib2kJ,Integrating Association Rule Mining with Relational Database Systems: Alternatives and Implications/ ,"S Sarawagi, S Thomas, R Agrawal","San Jose, California, USA, Marz,",
500,vasz2m_3vAQJ,Deconstructing the Internet using VUGH,O Martin,"Proceedings of VLDB,",
504,tJ6kK-HVAlsJ,SQL Multimedia and Application Packages (SQL/MM) Base Documents,P COTTON,,1994
505,PJsJnZ4ZVAEJ,Effect of limestone feed on emissions of NOX and N2O from a circulating fluidized bed combustion,"T Shimizu, D Fujita",,1993
516,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027583%26type%3Dpdf,A content based image retrieval system based on the fuzzy ARTMAP architecture,"M Uysal, F Yarman-Vural","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
517,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101216%26type%3Dpdf,Implementation of a Mobile MPEG-21 Peer,"S Lauf, I Burnett","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
518,K1CvTrLwL_wJ,for the Pierre Auger Collaboration,M Mostafa,"Proc. 28th ICRC,(Tsukuba, Japan, 2003)",
519,jEkYy-CXux0J,Anderson PW and Palmer RG 1977,DJ Thouless,Phil.,
521,6Baf2dWrexEJ,General Secure Multi-party Computation from any Linear Secret-Sharing Scheme,"R Cramer, I Damgard, U Maurer","LECTURE NOTES IN COMPUTER SCIENCE,",2000
523,IQqrZBxbAlcJ,Crime in Greece in Perspective,CD Spinellis,,1997
526,PB_OZcUC2WsJ,"Lower bounds for the weak pigeonhole principle beyond resolution, 2002","A Atserias, ML Bonet, JL Esteban","&hellip;  and Computation. Preliminary Version in Proc. 28th  &hellip;,",
527,CWQuDi6C6hcJ,Manual for assessment of quality of object relations,"WE Piper, M McCallum, AS Joyce","Unpublished manuscript,",
528,5J4eT-rFpRMJ,Minimization of multiple-valued multiple-threshold perceptrons by genetic algorithms,"A Ngom, Z Obradovic, I Stojmenovic","Proc. 28th IEEE International Symposium on Multiple-Valued  &hellip;,",
533,vjMNe4j5bMkJ,Interventions for encouraging sexual lifestyles and behaviours intended to prevent cervical cancer,"J Shepherd, R Weston, G Peersman, IZ Napuli","Cochrane Database Syst Rev,",2000
534,QDqI_QZyy10J,Data Grid Management Systems,"RW Moore, A Jagatheesan",,
538,aqVgCgNPqp4J,Arvind. Id nouveau. CSG Memo 265,"RS Nikhil, K Pingali",,1986
539,rhxIrsQkm5AJ,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree  ,C Koch,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
540,SSU5skdzxREJ,Analysis patterns for patient treatment,"T Sorgente, EB Fernandez, MM Larrondo-Petrie",submitted for,
542,aZ_npIo5fdQJ,Kinetics of aperiodic cascade boosters with respect to their operating speed and safety,"VF Kolesov, VK Khoruzhii",At.,
543,ttmY152c3vYJ,Statistics of frequency-response estimates,JL Douce,,
545,x8s3QpPxgGYJ,PROMISE: peer-to-peer media streaming using CollectCast,"M Hefeeda, A Habib, B Botev, D Xu, B Bhargava","Proceedings of ACM Multimedia,",2003
548,url:http://portal.acm.org/citation.cfm%3Fid%3D234286.1057819,Prolog session,R Hudson,"History of programming languages---II table of contents,",1996
550,Uq3RuLdajFYJ,Having H-space structure is not a generic property,P Jianzhong,,
553,7RfIyu2r4-kJ,The weakest failure detectors to solve certain fundamental problems in distributed computing,"C Delporte-Gallet, H Fauconnier, R Guerraoui, V  ",,
558,MkRtrERh0sYJ,Effects of components of protection-motivation theory on adaptive and maladaptive coping with a  ,"PA Rippetoe, RW Rogers","Journal of Personality and Social Psychology,",1987
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
563,5DVX31BUCFEJ,Of Pilgrims and Turkey: A Look at Thanksgivings Past and Present. Teacher's Roundtable.,C Sage,"Social Studies and the Young Learner,",1993
566,wqCNvihL8LwJ,"Lernerautonomie und Lernstrategien, Fernstudieneinheit 23, Langenscheidt, MÃ¼nchen, 2000","P BIMMEL, U RAMPILLON",,
574,D1f1Uq41ae8J,Khordeh Avesta,F Shahzadi,"San Diego,",
577,fSB01JihBQQJ,"The multiple ergodicity of non-discrete subgroups of Diff Ï? (S 1), 2001","JC Rebelo, RR Silva",,
581,a2-CPLseJxQJ,The Role of Athletics in Student Development.,N Sanford,"New Directions for Higher Education,",1973
582,GmI6Eh8pCnkJ,Microsoft Excel Data Analysis and Business Modeling,WL Winston,,2004
584,O4K4hktgjLMJ,Representing othersâ?? preferences in mixed motive games: Was schelling right,"G Devetag, M Warglien",,
587,fz4PKDuWGmoJ,A performance study of four index structures for set-valued attributes of low cardinality,"S Helmer, G Moerkotte","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
591,dCNBjTU6p90J,"andS. Clark.â??Collaborativewritingasaprocessofformalizinggroup memory,â??","M Mandviwalla, K Sandoe","Proc. 28th Annual Hawaii Int. Conf. on System Sciences,",
594,a5dIjd9Bbl8J,Singularity design motivation,"GC Hunt, JR Larus","Technical Report MSR-TR-2004-105, Microsoft Corporation, Dec. ",
600,i-2P22dKYZgJ,The Photoelectric Effect,"OW Richardson, KT Compton","Phil. Mag,",
602,Jb9Ogc1qQAYJ,Biohydrometallurgy,"PR Norris, DP Kelly","Proc Int Symp Warwick,",
604,qtSeY_1Q5YUJ,R. Yavatkar. Distributed File Organization with Scalable Cost/Performance. ACM-SIGMOD Int. Conf,"R Vingralek, Y Breitbart, G Weikum","On Management of Data,",
605,gfGSKwuJXO8J,Local and Global Query Optimization Mechanisms for Relational Databases,"K Satoh, M Tsuchida, F Nakamura, K Oomachi","VLDB,",1985
