tid,id,title,authors,venue,year
153,J2Y-Zn-aC5YJ,Plan mining by divide-andconquer,"J Han, Q Yang, E Kim","Proceedings of SIGMODâ??99 Workshop on Research Issues on  &hellip;,",
154,K-Z4In4KMTQJ,Unsupervised Image Segmentation by Stochastic Reconstruction,"V Metzler, R Vandenhouten, J Krone, R Grebe",,
159,Qn_jWGPNOo4J,Electron Microscopy and Diffraction of Twinned Structures in Evaporated Films of Gold,"DW Pashley, MJ Stowell","Phil. Mag,",
160,OOZb-r3GUTMJ,Genera crustaceorum et insectorum,PA Latreille,"Tomus I,",
164,mKIHMKxtxBQJ,"WS-CatalogNet: An Infrastructure for Creating, Peering, and Querying e-Catalog Communities","K Baina, B Benatallah, H Paik, F Toumani, C Rey, A ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",
173,QfR8jZOQI6QJ,"Imino Esters: Versatile Substrates for the Catalytic, Asymmetric Synthesis of R-and Î²-","AE Taggi, AM Hafez, TR Lectka","Amino Acids and Î²-Lactams. Acc. Chem. Res,",
187,JwVaYwgPqNUJ,Santilliâ??s Lieâ??Isotopic Generalization of Galileiâ??s and Einsteinâ??s Relativities (1990),"AK Aringazin, A Jannussis, DF Lopez, M Nishioka, B ","Kostarakis Publisher, Athens, Greece",
189,FHKbOnShy9EJ,KNOWLEDGE OF BLINDNESS ADAPTATION TECHNIQUES AMONG REHABILITATION UNDERGRADUATE STUDENTS,MJ Hoover,,2003
200,T4yqFWvJWkwJ,Safety of computer control systems 1992 (SAFECOMP'92). Computer Systems in Safety-critical  ,HH Frey,"Proc. IFAC Symposium, Zurich, Switzerland,",
208,j3iZLktsE0IJ,Transportation and World Development,JC Lowe,"Economic Geography,",1988
212,0grY-Lst84sJ,SafetyNet: A language-based approach to programmable networks,"I Wakeman, A Jeffrey, T Owen, D Pepper","Computer Networks,",2001
216,Xul-tMyACGkJ,Link Prediction Approach to Collaborative Filtering,"Z Huang, X Li, H Chen",,
218,1KGXvZcb5awJ,Presynaptic Localization of Sodium/Calcium Exchangers in Neuromuscular Preparations,"PW Luther, RK Yip, RJ Bloch, A Ambesi, GE  ",,
219,EXtoza-15lIJ,Academic Press,"EB Davies, OP Semigroups","San Diego,",
229,AsiHF3HEpwQJ,Wharton L. Levy DH,RE Smalley,"H. Acc. Chem. Res,",
252,0wVMAyv_P5kJ,Socioeconomic Restructuring and Regional Change: Rethinking Growth in the European Community.,A Rodriguez-Pose,"Economic Geography,",1994
253,url:http://portal.acm.org/citation.cfm%3Fid%3D30113.30115%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Introduction to integrated project support environments,P Hitchcock,"Information and Software Technology,",1987
255,E7H04svX7v8J,The REMIT System for Paraphrasing Relational Query Expressions into Natural Language,BGT Lowden,"VLDB,",1986
259,RD-KmJCXk3wJ,The stakeholder approach to evaluation: Origins and promise,CH Weiss,"New Directions for Program Evaluation,",1983
261,p64HqJ4RIQQJ,"Modes of Action of FK506, Cyclosporin A, and Rapamycin",R Morris,"TRANSPLANTATION PROCEEDINGS,",1994
279,01ZRIcnplwoJ,Unpacking phonological awareness: Two treatments for low-skilled kindergarten children,"RE O'Connor, JR Jenkins, TA Slocum","Unpublished manuscript,",
282,DiyLLGIcUZQJ,â??Punctualityâ??and Verb Semantics,S Engelberg,,
287,CbVuJPvkwf0J,"Land degradation in the Yallahs Basin, Jamaica: historical notes and contemporary observations","D Barker, DFM McGregor","Geography,",
289,VX6-Plyp9zgJ,"September 11, terror war, and blowback",D Kellner,"Unpublished manuscript,",
297,Jiq89ZNUK5YJ,"Inc., March 1985",M Pirnie,"&hellip;  River PCB Reclamation/Demonstration Project, Evaluation of ",
302,kL4JPdyjdakJ,A Characterization of the Bivariate Normal-Wishart Distribution,"D Geiger, D Heckerman",,
315,w2P_uyY3BGAJ,Australian Women in IT,"L von Hellens, S Nielsen","COMMUNICATIONS-ACM,",2001
317,4_FqG3Zts3IJ,Helping Faculty to Help Their Students Learn.,J Katz,"New Directions for Teaching and Learning,",1989
319,-KlYy6YZRcgJ,Syntactic accidents in program analysis,"D Damian, O Danvy",Proceedings of the 2000 ACM SIGPLAN International Conference,
321,wQ-OnGPsrdMJ,On the instability of cylindrical fluid surfaces,L Rayleigh,"Phil. Mag,",
326,VOmRS1IYLHQJ,Grassroots,"K Kamiya, M RÃ¶scheisen, T Winograd","Technical Report, Stanford University, Cf. URL http://diglib. ",
350,sRcMuuo3-BEJ,Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor  ,"M Rys, MC Norrie, HJ Schek",VLDB,
352,ysc9EwrFrCEJ,ER Mapper User Guide. 922 p,ER MAPPING,"San Diego,",
356,url:http://portal.acm.org/citation.cfm%3Fid%3D30120.30124,Advanced diagnostics: a PASCAL interactive system,"NH White, GM Haylett","Information and Software Technology,",1987
358,8Gc5_pGFNPIJ,Nonvisual Presentation of Graphical User Interfaces: Contrasting Two Approaches,"ED Mynatt, G Weber",,
369,url:http://ieeexplore.ieee.org/iel5/9193/29143/01314551.pdf%3Farnumber%3D1314551,Recent developments in SiC power devices and related technology,"J MillÃ¡n, P Godignon, D Tournier",,
370,3LJnfTsTk5kJ,An Overview of Web Services Security,"P Kearney, J Chapman, N Edwards, M Gifford, L He","BT Technology Journal,",2004
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
377,IFN4xGRCE_0J,A new solid subdivision scheme based on box splines,"YS Chang, KT McDonnell, H Qin","Proceedings Seventh ACM Symposium on Solid Modeling and  &hellip;,",2002
381,swz4p1NjrBcJ,A Concentric-Circle Model for Community Mining in Graph Structures,"WJ Zhou, JR Wen, WY Ma, HJ Zhang",,
382,0xp1yi4xPKgJ,Understanding your Chemstation,H Packard,"San Diego, Calif,",
383,HEJ1Z4Q_xXMJ,The ADABAS Buffer Pool Manager,H Schoning,,
387,EMw2ZFDyZ2wJ,The MD5 message-digest algorithm. Request For Comments 1321,RL R-VEST,,1992
398,_GGgRRl38TgJ,Measurement of low-level strain birefringence in optical elements using a photoelastic modulator,TC Oakberg,"Proc. SPIE,",1996
406,7iM5GbDx4xYJ,Plant resistance to nematodes,JA Veech,"See Ref,",
420,402gY6XtTgMJ,Update semantics of relational views,"F Bancilhon, N Spyratos","ACM Transactions on Database Systems,",1981
433,91iu-XaRiKcJ,CLARANS: A Method for Clustering Objects for Spatial Data Mining,RT Ng,,
442,TWGZjHRA_SkJ,Leadership and the Research University.,SS Lipschutz,"New Directions for Higher Education,",1985
454,QKN4lCN_gE0J,Effects of an intervention programme for improved discharge-planning,"C Haeggmark, B Nilsson","VARD I NORDEN,",1997
458,Rb5NnJ5KViIJ,"4, 175, 180, 203 amniosenosa, 204 cell migrations, 175 bonder cells, 179, 180 hemocytes, 176 PGC",I Drosophila,,
482,COTeaVKuo74J,198 1. The evolution of sex-role reversal and monogamy in shorebirds,WJ ERCKMANN,"Ph. D. diss., Univ. Washington, Seattle,",
483,url:http://www.springerlink.com/index/L22781T60477677P.pdf,Recent BT patents,GM MacLarty,"BT Technology Journal,",2005
484,vvivi2dLN9AJ,GRADUATE PROGRAM IN COMMUNICATION SCIENCES &amp; DISORDERS,CG Students,,2006
489,5fGxMmQQEykJ,IMHEXR MCFC stack scale-up,"T BENJAMIN, G REZNIKO, R DONELSONâ?¦","Proceedings of the 27th Intersociety Energy Conversion  &hellip;,",1992
490,VWbm4EeeFNMJ,POESIA: An ontological workflow approach for composing Web services in agriculture,"R Fileto, L Liu, C Pu, ED Assad, CB Medeiros","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
495,OI8quvdwtDsJ,SIMPLE: a methodology for programming high performance algorithms on clusters of symmetric  ,"DA Bader, J JÃ¡JÃ¡","MD,",
501,NxYaoolVv64J,Incremental subgradient methods for nondifferentiable optimization,"A NediÄ?, D Bertsekas","Technical Report LIDS-P-2460, Massachusetts Institute of ",
502,EEnQbLyvU2UJ,Price and Service Discrimination in Queuing Systems: Incentive Compatibility of Gc Scheduling,JA Van Mieghem,"Management Science,",2000
511,mKsEnKaqMhQJ,The Credit Hour and Faculty Instructional Workload,T Ehrlich,"New Directions for Higher Education,",2003
512,DA8yFPOOruIJ,Autosegmental Phonology,JA Goldsmith,,
545,x8s3QpPxgGYJ,PROMISE: peer-to-peer media streaming using CollectCast,"M Hefeeda, A Habib, B Botev, D Xu, B Bhargava","Proceedings of ACM Multimedia,",2003
560,tP6zd0gYJ6wJ,Literacy and Health Communities: Potential Partners in Practice,"PA Sissel, MD Hohn","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
562,uWMZnfvTJqsJ,"An algebraic description of programs with assertions, verification and simulation",RM Burstall,"Proceedings of ACM conference on Proving assertions about  &hellip;,",1972
573,5ptAphKla1oJ,Real Estate War in Cyberspace: An Emerging Electronic Market?,"K Crowston, RT Wigand",,
577,fSB01JihBQQJ,"The multiple ergodicity of non-discrete subgroups of Diff Ï? (S 1), 2001","JC Rebelo, RR Silva",,
586,sKZX_NA5UEAJ,or Constraint Maintenance IBM Research Report RJ 7348,"S Cen, JWDP Rules","IBM Almaden Research Center, March,",
589,xCbXlJHLR48J,Path Queries on Compressed XML,"P Buneman, M Grohe, C Koch","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
598,VGyOaKo9oesJ,Objectives to Direct the Training of Emergency Medicine Residents on Off-Service Rotations:  ,"GM Newland, LR Wolf, JA Bishop, GC Hamilton","JOURNAL OF EMERGENCY MEDICINE,",1993
602,Jb9Ogc1qQAYJ,Biohydrometallurgy,"PR Norris, DP Kelly","Proc Int Symp Warwick,",
604,qtSeY_1Q5YUJ,R. Yavatkar. Distributed File Organization with Scalable Cost/Performance. ACM-SIGMOD Int. Conf,"R Vingralek, Y Breitbart, G Weikum","On Management of Data,",
607,0lAHCM-lcjIJ,Data Management for Asymmetric Communication Environments,"S Acharya, R Alonso, M Franklin, S Zdonik, B Disks","Proc. ACM SIGMOD Conf., San Jose, CA, May,",
611,32hCxOgdM8EJ,Certificate programs: Alternative Ways to Career Advancement and Social Mobility,GJ Lopos,"New Directions for Adult and Continuing Education,",1991
614,CjlBnzS51oAJ,Ultrastructural studies on stomatal development,B Galatis,,1974
618,7VB5N4BYX9cJ,Quantum groups Proc,VG Drinfeld,"Proc. Int. Congr. Math., Berkeley,",
619,url:http://doi.wiley.com/10.1002/he.76,The Role of the Grants Officer,LW Willard,"New Directions for Higher Education,",2002
624,wN1gLUwtQgQJ,"Mix Barrington, Huong LeThanh, On Counting AC0 Circuits with Negative Constants","A Ambainis, A David",Proceedings of the 23rd International Symposium on ,
625,yhJXXctSeUgJ,Multidatabase Interoperability,"SIGMOD Record, 1990","SIGMOD Record,",1990
628,Ve97_p9rjogJ,Pflanzensoziologie.â??Springer Verlag,J Braun-Blanquet,"Wien, AT,",
630,c1HLn78WvnUJ,The transport of ciguatoxin: A case report,G Asaeda,"JOURNAL OF EMERGENCY MEDICINE,",2001
631,UCd3zDTAvDIJ,"ERP project dynamics and enacted dialogue: perceived understanding, perceived leeway, and the nature ","P Besson, F Rowe","ACM SIGMIS Database,",2001
650,StISg0TD5ZUJ,Cold tolerance,E Beck,"See Ref,",
651,JweirBN3PSUJ,Environmental Isotopes in Hydrogeology,"ID Clark, P Fritz","CRC, New York,",1997
655,fPkYFxIpfBUJ,Una evaluaciÃ³n del del modelo entidad relaciÃ³n extendido,H Saiedian,"Information and Software Technology,",1997
659,ThLxMqqAxjIJ,"Ã?., Srivastava, D., and Tan, M., 1996, Semantic Data Caching and Replacement","S Dar, MJ Franklin, B JÃ³nsson",&hellip;  of the 22 thInternational Conference on Very Large Data ,
662,TOfkqZy9PrgJ,Hemispheric asymmetry and emotion,RJ Davidson,"Approaches to emotion,",
668,FGrcH7XeeMsJ,Information Management for Gaze Control in Vision Guided Biped Walking,JF Seara,,
674,Ii149HaUfkcJ,The Disposition of Children with Croup Treated with Racemic Epinephrine and Dexamethasone in the  ,"JD Rizos, BE DiGravio, MJ Sehl, JM Tallon","JOURNAL OF EMERGENCY MEDICINE,",1998
687,0Vt-mCdDgywJ,A sign-based phrase structure grammar for Turkish. Master's thesis,O Sehitoglu,"Middle East Technical University,",
696,RpMVEA9Cc80J,Increasing success in school through priming: aa training manual,"LD Wilde, LK Koegel, RL Koegel",,1992
702,1146FICAE50J,"Risk vs. opportuniy, The technology's there, but few Web sites conduct transactions. Are companies'  ",K Gow,"Computerworld,",
704,kbZA_QpSCucJ,Reconciling Distance Functions and Level Sets,"J Gomes, O Faugeras","LECTURE NOTES IN COMPUTER SCIENCE,",1999
706,d5T54NeKom4J,"Orderable Dimensions of Visual Texture for Data Display: Orientation, Size and Contrast","C Ware, W Knight",,
710,vtk5MXDp0d4J,Integration of asynchronous and self-checking multiple-valued current-mode circuits based on dual- ,"T Hanyu, M Kameyama",,
716,HqHnlDeFtIoJ,Some complexity questions related to distributed computations,A Yao,Proc. 11th ACM,
734,pWvaKmyYCRMJ,"Radioprotection (colloques), this issue","NA Beresford, SM Wright, CL Barnett, JL Hingston,  ",,
741,kgenpnUPn2wJ,Semantic Streams: a framework for declarative queries and automatic data interpretation,"K Whitehouse, F Zhao, J Liu",,
743,QP644DCdXsgJ,Theory of Dielectrical Optical Waveguides,D Marcuse,"Academic, San Diego,",
747,-qsHBe_0vI4J,J. Cardiff-Graphical Interaction with Heterogeneous Databases-,"T Catarci, G Santucci","VLDB Journal, to be",
753,peb7JzQDMVkJ,A Comparison of MPI Performance on Different MPPs,"M Resch, H Berger, T Boenisch","LECTURE NOTES IN COMPUTER SCIENCE,",1997
755,2tuXRrSSJg8J,Topologically Constrained Manganese (III) and Iron (III) Complexes of Two Cross-Bridged  ,"TJ Hubin, JM McCormick, NW Alcock, DH Busch","Acc. Chem. Res,",1996
775,WCMOCNj_Tp0J,Assessment of Neonatal Diaphragmatic Paralysis Using Magnetic Phrenic Nerve Stimulation,"GF Rafferty, A Greenough, G Dimitriou, MI Polkey,  ",,
791,bYwA-YOecBQJ,"RB, Warren,&quot; A Computer System for Cardiac Electrical Measurement and Control,&quot;","RC Barr, GS Herman-Giddens, MS Spach","Proc. 28th ACEMB, Sept,",
795,7wR9m6I7AXIJ,Monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory  ,"T Ishii, S Serizawa, A Kohda, H Nakatani, T  ","Genes to Cells,",2001
796,rpAwxzbuM_oJ,Merging models based on given correspondences,"PA Bernstein, RA Pottinger","Proc. 29th VLDB Conference, Berlin",
810,AWCS6GDRjhsJ,An extendible hashing structure for image similarity searches,S Lin,,
811,flaguScUIo8J,Read-only transactions in a distributed database,"H Garcia-Molina, G Wiederhold","ACM Transactions on Database Systems,",1982
814,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA8622969AH,The Colorado wind-profiling network- A summary of performance,"RG STRAUCH, KB EARNSHAW, DA MERRITT, KP MORAN, K  ","Conference on Radar Meteorology, 22 nd, Zurich, Switzerland,",1984
822,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099672%26type%3Dpdf,ViPER: Augmenting Automatic Information Extraction with Visual Perceptions,"K Simon, G Lausen","Proceedings of the 14th ACM international conference on  &hellip;,",2005
832,8QL1zOGtTPQJ,Sources of solutes in precipitation and surface runoff of mixed-conifer and alpine catchments in the ,MR Williams,,1997
837,nPjQ74tquRYJ,"Physiology and biochemistry of seeds in relation to germination. Vol. 2, Viability, dormancy, and  ","JD Bewley, M Black",,1982
841,twBCessT_7sJ,"Volunteering Computing, a preliminary concept and project proposal",LFG Sarmenta,,1996
843,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021212029380MT%26recid%3DA7340050AH,Use of MLS elevation data for flare-out guidance(Microwave landing system elevation data or  ,LL SANDERS,"National Aerospace Meeting, Washington, D. C, Proceedings,",1973
846,CEOGWcjykS8J,Variation of gait pattern in adult hemiplegia,"M COLASO, J JOSHI","Neurology India (Bombay),",1971
850,mAUD5IjmXtkJ,Personal communication,B Goyette,,1999
852,CSxE3rG0j9IJ,Program Micro-and Macrotheory: A Guide for Social Change,WR Shadish,"New Directions for Program Evaluation. Jossey-Bass Inc, San  &hellip;,",
857,cadXUTZHtTQJ,Semantics-based concurrency control: beyond commutativity,"BR Badrinath, K Ramamritham","ACM Transactions on Database Systems,",1992
859,0VjT7172hiIJ,Using Cooperative Learning with Students Who Have Attention Deficit Hyperactivity Disorder. Pull-out ,"HE Taylor, S Larson","Social Studies and the Young Learner,",1998
860,XOU3T0LQFdcJ,Set-Oriented Mining of Association Rules. Research Report RJ 9567,"M Houtsma, A Swami",,1993
863,Td7GubFt3cQJ,Timing Trigger and Control distribution for LHC detectors.,BG Taylor,"Procs 1st Workshop on Electronics for LHC Experiments, CERN/",
866,VqTL9bzyQscJ,A complete mechanization of!-order type theory.&quot;,"T Pietrzykowski, DC Jensen",Proceedings of ACM Annual Conference,1972
875,29xzHOD5g8cJ,Dynamic Queries: Database Searching by Direct Manipulation,"B Shneiderman, C Williamson, C Ahlberg",,
883,MAFbMtHcgrAJ,Loading Data in Description Reasoners. ACM SIGMOD Intern,"A Borgida, RJ Brachman","Conference on Management of Data (Washington, DC, USA, 1993)",
889,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8606720238MD,Powder Metallurgy Alloys,P Ramakrishnan,"Bombay, India, 11 Oct. 1980,",1980
897,Rbp3B6Jt6M4J,Some in-situ measurements of the radiated emission in a door network,"JP ROUZAUD, F ISSA","&hellip;  Symposium on Powerline Communications, Athens, Greece,",
898,8pgeaJRtmw4J,"Law, theory, and geography","N Blomley, G Clark","Urban Geography,",
901,mUnigwfHKSwJ,SIL: Modeling and Measuring Scalable Peer-to-Peer Search Networks,"BF Cooper, H Garcia-Molina","LECTURE NOTES IN COMPUTER SCIENCE,",2004
905,url:http://doi.wiley.com/10.1002/bit.260140201,Biotech no IogydB io en g in ee ri ng,"AE HUMPHREY, HR BUNGAY, FJS SCHULTZ, RP CANALE, AF ","MD,",1972
909,Nxad-c-f09gJ,Positive and Negative Global Self-Esteem: A Substantively Meaningful Distinction or Artifactors?,HW Marsh,"JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1996
910,NY7jFX7cM3sJ,Towards a framework for numeracy assessment,"R Callingham, P Griffin","Proceedings of the 23rd annual conference of the Mathematics &hellip;,",
918,lIxiPxfcA6IJ,Preliminary Experience with Process Modeling in the Marvel Software Development Environment Kernel,GE Kaiser,,
923,h6VLERB3VTUJ,Phase transitions in foods Academic Press Inc,YH Roos,"San Diego, California,",
928,N_e95C7SIuYJ,The quasi-cylindrical shock tube,W Chester,,1954
935,3VQahPx_jMoJ,Two-Phase Deadlock Detection Algorithm In Distributed Databases,"S Kawazu, S Minami, K Itoh, K Teranaka","Very Large Data Bases, 1979. Fifth International Conference  &hellip;,",1979
939,Vkvkeo5gqq4J,The cortex of the rat: a stereotaxic atlas,KJ Zilles,,1985
940,56e8hEtm6NcJ,The utilisation of un-cultivated rural land in southern Norway during the last 2000/2500 yearsâ?? ,D Moe,"Proceedings, Ve Congrs International de la Socit dâ?? &hellip;,",
954,9p_jhDoerZUJ,The Iliad: the Trojan war,"M Stephanides, G Stephanides",,1991
963,etPiwpNt9jkJ,A Sustainable World,TC Trzyna,,
969,91aclF_THQwJ,A Mediator System for Model-based Information Integration,"B LudÃ¤scher, A Gupta, M Martone",Int. Conf.,
978,wcAf1m3HRAYJ,Work initiatives for welfare recipients: lessons from a multi-state experiment,JM Gueron,,1986
988,AES4p4AylKYJ,Support systems and community mental health,G Caplan,"New York,",
995,81tq2S0IGYcJ,Have you hugged an editor today?,R Raskin,"PC Magazine,",
1002,OLqUmDD7-gIJ,Dynamics of RED [A],"D Lin, R Morris","Proceedings of SIGCOMM,",1997
1010,zyXyTW7sX_sJ,Reduction of the cost of erythropoietin therapy by coadministration of L-carnitine in hemodialysis  ,"D Karvadias, C Fortounas, J Tsouchnikas, T  ","EDTA 32nd Congress, Athens, Greece,",
1022,sMFF0GBliMQJ,Model for Delay Faults Based on Paths,GL Smith,"Proc. Int. Test Conf,",
1025,f-_QuS8Wg2oJ,Fairness and Social Risk I: Unaggregated Analyses,"PC Fishburn, RK Sarin","Management Science,",1994
1033,url:http://www.springerlink.com/index/Q56023QG66630X13.pdf,Conversational Video Over IP,A Auchterlonie,"BT Technology Journal,",2004
1039,pVr5DUd7-6wJ,Chord: A Sclable Peerto-peer Lookup Service for Internet Applications,"I Stoica, R Morris, D Karger, MF Kaashoek, H  ",Proc. ACM,
1048,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 5th International Workshop on Knowledge Representation Meets Databases (KRDBâ??98),A Borgida,"SIGMOD Record,",1998
1050,laR_TyhtfCIJ,Predicting real outcomes: When heuristics are as smart as statistical models,A Todorov,"Unpublished manuscript,",
1060,-XSlLQ2q8rAJ,Significance in Scale Space,"F Godtliebsen, JS Marron, P Chaudhuri","Unpublished manuscript,",1999
1064,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007716%26type%3Dpdf,ITQS: An Integrated Transport Query System,"B Huang, Z Huang, H Li, D Lin, H Lu, Y Song","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
1077,skrWzZpwK-QJ,First Lakhtin Memorial Lecture: International Federation for Heat Treatment and Surface Engineering,T Bell,"Zurich, Switzerland",
1083,uYuWwBgWc3UJ,Fluid-rock interaction and carbon recycling in subduction zones: evidence from stable isotope  ,"GE BEBOUT, MD BARTON","Proc 28th Int Geol Conf, Abstract,",
1084,url:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi%3Fcmd%3DRetrieve%26db%3DPubMed%26list_uids%3D15654734%26dopt%3DCitation,"Computational studies on the cyclizations of enediynes, enyne-allenes, and related polyunsaturated  ","PR Schreiner, A Navarro-Vazquez, M Prall","Acc Chem Res,",2005
1091,NTNnyuJeDZEJ,Formal methods are a surrogate for a more serious software concern,R Glass,"IEEE Computer,",
1102,w1eiYT5BxC4J,A System for Automatic Personalized Tracking of Scientific Literature on the Web,"KD Bollacker, S Lawrence, CL Giles",,
1106,url:http://www.springerlink.com/index/W80L2810707344M1.pdf,Special issue editorial,K Ramamohanarao,"The VLDB Journal The International Journal on Very Large  &hellip;,",1994
1107,DNVHTz7tMywJ,S3: Similarity Search in CAD Database Systems,"S Berchtold, HP Kriegel",,
1110,0F-g0PJ3z3UJ,Electronic replacements for head-per-track drums or disks,AV POHM,"IEEE Computer,",
1120,iwo70ngJJXUJ,Toward a Theory of Organizational Creativity,"RW Woodman, JE Sawyer, RW Griffin","The Academy of Management Review,",1993
1122,a2wqpKma5J4J,Chain : Operator Scheduling for Memory Minimization in Data Stream Systems,"B Babcock, S Babu, M Datar, R Motwani","SIGMOD Conference,",2003
1129,APeW8vP_8xkJ,Specifying and Enforcing Intertask Dependencies,"PCAMP Singh, A Sheth, M Rusinkiewicz","Proc. of the 19th VLDB, Dublin, Ireland,",
1131,aPhjdmv_CBIJ,Blending finite-difference and vortex methods for incompressible flow simulations,"ML Ould Sahili, GH Cottet, M El Hamraoui",,
1135,4DV7r4cK1j8J,An Index Structure for Efficient Reverse Nearest Neighbor Queries,"C Yang, KI Lin",,
1142,QwHi3DPKo_AJ,Interventions for varicosities and leg oedema in pregnancy,"GL Young, D Jewell","Cochrane Database Syst Rev,",2000
1147,ga3PAEII_KcJ,A uniqueness result concerning a robust regularized least-squares solution,"AH Sayed, H Chen",submitted for,
1148,jksAN1GfbR8J,Formation of radiocative iodine emission at nuclear power plants with RBMK-1000 reactors,"VG Kritskii, NI Ampelogova, VI Krupennikovaâ?¦",At.,
1156,vqzsB9PS9e8J,Deformation and fracture in amorphous solids,ML Falk,,1998
1157,url:http://portal.acm.org/citation.cfm%3Fid%3D971697.602301%26dl%3DGUIDE%26dl%3DACM%26idx%3D971697%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,"Relational algebras, logic, and functional programming",PAV Hall,"ACM SIGMOD Record,",1984
