tid,tconst,averageRating,numVotes
1207,tt1575622,5.5,15
1213,tt0301963,6.6,15
1215,tt12540975,6.8,12
1216,tt0949506,6.0,231
1223,tt12541149,6.2,13
1229,tt12542504,5.2,107
1232,tt12543976,7.1,14
1233,tt12532718,6.1,26
1246,tt12536621,5.9,86
1251,tt12543860,5.2,31
1266,tt12542571,5.9,13
1273,tt12534973,6.4,15
1278,tt0090825,4.7,20
1286,tt12539430,5.3,192
1288,tt12531826,7.5,1153
1289,tt12531262,4.8,8
1294,tt12537039,5.0,313
1296,tt12534903,5.7,46
1298,tt2235356,8.3,7
1308,tt12539620,6.0,6
1313,tt12537139,5.7,8
1315,tt12531624,6.7,3
1319,tt0298835,7.2,5
1325,tt0245001,7.8,20
1326,tt12536928,7.5,8
1328,tt9092600,2.8,24
1337,tt0015700,6.7,42
1340,tt6000488,7.7,6
1343,tt12543649,7.6,21
1348,tt12532054,7.4,7
1350,tt12541552,7.5,17
1358,tt12536598,6.4,10
1367,tt0351716,6.5,24
1375,tt12542590,7.4,11
1378,tt12534399,5.4,435
1394,tt12539562,7.2,255
1396,tt12542408,6.9,20
1412,tt12534427,7.5,27
1413,tt12539709,7.6,68
1425,tt12544945,8.0,25
1428,tt12540675,5.2,0
1430,tt12534722,6.9,50
1434,tt12533179,5.5,11
1441,tt1372681,5.0,835
1454,tt0271887,6.5,29
1463,tt12535579,7.8,38
1465,tt12533627,6.3,497
1489,tt12544518,5.7,456
1496,tt12538237,6.9,11052
1511,tt12536278,6.4,94
1520,tt12532431,6.7,5
1525,tt1992126,5.8,40
1540,tt1067224,6.8,178
1546,tt12532065,8.2,161
1547,tt12538317,6.4,42
1551,tt12537230,7.0,17
1560,tt12538012,8.2,5
1569,tt3430462,8.1,26
1570,tt12543977,7.0,8
1573,tt3212614,8.3,6
1591,tt12545393,7.0,37876
1607,tt12540370,6.8,216
1609,tt12539177,7.5,11
1615,tt0104255,7.2,267
1623,tt6815714,6.6,28
1624,tt12542741,6.5,251
1628,tt12539948,9.3,20
1637,tt12540786,6.0,55
1640,tt0077668,3.7,178
1641,tt12540258,8.0,737
1646,tt12537416,3.5,815
1673,tt0412270,5.4,10
1677,tt12535692,8.2,11
1687,tt12531760,7.1,106
1712,tt12536899,6.8,26
1719,tt12532590,8.6,20
1721,tt4634466,7.0,6
1734,tt2277728,5.9,14
1741,tt12536222,7.2,6
1757,tt12543170,6.1,220
1761,tt12533226,5.9,909
1765,tt12532135,7.0,41
1769,tt12541278,5.6,16
1770,tt1171628,8.9,18
1772,tt12533289,6.8,255
1774,tt12533381,6.1,981
1777,tt12532690,8.1,21
1781,tt4288750,5.4,29
1784,tt12542390,8.0,16
1792,tt2265265,7.3,28
1798,tt0379560,7.3,17
1809,tt0354068,4.7,765
1813,tt0829302,4.7,128
1816,tt1358894,7.7,68
1820,tt12533845,9.0,112
1828,tt12541526,5.7,9
1846,tt12540527,7.9,10371
1848,tt0288573,4.3,6
1849,tt12544847,7.2,32
1851,tt12536371,8.2,71
1852,tt12541063,8.1,97
1854,tt12535556,7.9,350
1855,tt6957448,6.3,10
1856,tt5576992,7.1,14
1868,tt12533379,6.5,985
1873,tt12535459,8.1,20
1881,tt0289480,4.8,5
1897,tt12537918,4.8,1
1900,tt12542898,5.1,17
1901,tt12539409,3.4,8
1904,tt12541836,3.8,44
1907,tt7410352,6.2,482
1908,tt12542936,7.2,13
1943,tt12537314,4.9,94
1949,tt0168007,7.3,74
1952,tt12536237,5.0,68
1955,tt12540485,7.9,13
1978,tt4567640,8.6,7
1980,tt4984864,6.7,20
1987,tt2229708,7.6,110
1994,tt4296800,5.1,250
2004,tt12538449,6.2,5
2008,tt12541263,6.7,11
2009,tt12531855,8.0,22
2014,tt12532924,6.2,29
2018,tt12533394,4.9,9
2019,tt12534570,6.7,13
2029,tt2104902,7.9,14
2036,tt0260948,7.6,3118
2041,tt12539449,6.0,335
2045,tt12538942,7.8,14
2060,tt12545537,4.6,22995
2064,tt12537036,3.8,2159
2070,tt12536039,5.8,15
2080,tt12534242,5.4,1553
2081,tt0392232,5.4,48
2083,tt12543586,5.4,399
2104,tt7090140,5.4,393
2105,tt12533852,6.4,-1
2112,tt7689182,1.2,142
2114,tt0250784,5.4,59
2124,tt12534372,5.9,7
2126,tt12532688,5.9,14
2133,tt12540324,6.6,5
2139,tt7326824,6.5,22
2171,tt12537200,5.1,60
2172,tt1164089,4.3,287
2174,tt12545329,6.9,29
2176,tt12531151,7.3,33
2177,tt12534310,7.6,29
2178,tt12536353,4.8,11
2193,tt6053480,6.7,6
2194,tt12532991,5.3,16
2201,tt12533506,4.3,6
2205,tt12545172,5.6,73
2212,tt12531750,7.5,71
2225,tt12534925,6.4,120
2227,tt12545669,6.7,38
2229,tt0167042,5.5,15
2230,tt12533851,6.3,5
2242,tt0103893,5.7,38514
2257,tt12537313,5.1,94
2269,tt12544710,8.3,8
2272,tt12535592,5.8,645
2282,tt12545744,6.8,6
2286,tt12545216,6.0,19
2287,tt12538411,4.5,34
2289,tt2066049,4.6,15
2294,tt12533953,8.3,264
2298,tt0288114,7.6,349
2326,tt1436347,5.3,45
2332,tt12544361,7.1,89
2337,tt12537070,5.2,38522
2338,tt7252092,7.4,163
2355,tt12542322,6.2,124
2363,tt12535458,8.1,19
2371,tt6224632,6.0,96
2374,tt1157664,7.8,18
2381,tt12532719,7.0,23
2384,tt12544465,5.5,22
2394,tt12541967,6.0,71
2407,tt12545572,5.9,17
2411,tt12540136,6.0,1066
2420,tt2512326,7.6,7
2423,tt6111338,9.0,7
2424,tt12537287,6.7,1
2433,tt12531700,7.2,30
2440,tt12543086,3.4,21
2448,tt12532238,6.4,213
2452,tt12545130,6.2,96
2455,tt12535616,7.2,23528
2465,tt0246857,5.3,33
2473,tt0349971,6.7,6
2501,tt12542910,5.7,181
2503,tt12535613,6.3,13
2504,tt12541336,8.1,7
2519,tt12542938,7.2,3
2520,tt12534640,5.5,10
2537,tt12540323,4.8,18
2556,tt12535772,4.4,17
2565,tt2763330,5.5,10
2595,tt12537286,6.4,8
2596,tt12539965,6.9,218
2599,tt12540458,6.3,149
2622,tt12539577,6.7,18
2624,tt12545161,7.7,9
2627,tt12534983,6.8,299
2630,tt12532199,7.0,13
2633,tt12538410,4.5,29
2637,tt12532111,5.6,18
2650,tt12540191,8.6,11
2653,tt0834914,8.0,71
2655,tt12543633,5.8,6
2660,tt12544632,6.4,19
2669,tt4134678,6.7,9
2678,tt2051999,6.4,521
2680,tt12542145,6.2,1169
2689,tt12534759,3.8,298
2698,tt12537185,7.1,457
2700,tt12545912,6.8,23
2701,tt0317202,3.3,644
2708,tt12541802,6.6,124
2717,tt12542547,7.3,0
2724,tt12532262,6.5,33
2728,tt12533928,7.3,10
2732,tt12541637,7.2,841
2738,tt12545166,8.9,5
2742,tt12533224,6.0,909
2752,tt12533447,5.0,390
2758,tt4875520,5.3,442
2759,tt12531541,5.0,35
2765,tt12541262,6.5,11
2769,tt12543522,4.4,26
2777,tt12536922,8.6,1
2787,tt12543362,7.7,15
2788,tt0449120,7.5,13
2794,tt12537006,7.0,3
2807,tt12537650,5.2,241
2815,tt5797822,5.8,20
2816,tt12540526,7.9,10366
