tid,species,version,language,flavor_text
209607,id-546,34,7,"Combinando los algodomes de los Cottonee yEldegoss se obtiene una tela exquisita, que vsanlas marcas más exclusivas."
224621,id-499,17,9,"When its internal fire flares up, itsm0vements grow sharper and gaster.When in trouble, it emits smoke."
213202,id-773,,1,ほんらいの　ちからを　ときはなつさいごの　ファクターは　しんらいするトレーナーとの　きずな　だった。
212468,id-728,,8,Si allena con im0egno tutti i giorni fino a quandonon è in grado di produrre palloncini d’acquaabbastanza grandi e utili ai suoi scopi.
218818,rec-534-dup-0,33,3,같은 성분이라도 노보청이배합한 콘크리트가훨씬 견고하고 튼튼하다.
208162,id-426,34,1,
217210,rec-79-dup-0,34,6,Tajcht es seine Rute ins Wasser strömt sie einsüßes Arorna aus. Mit diesem Köder lockt esandere Pokémon an die es dann an Land zieht.
207821,id-376,,12,由于当气温下降至０度以下时磁力会增强，栖息在雪山上的巨金怪特别有活力。
219423,rec-616-dup-0,34,3,전기 에너지에 반응하는 신비한체질을 지녔다. 딱정곤과 함께있으면 무슨 이유인지 진화한다.
223789,id-286,,11,短い　腕は　パンチを　出すときグーンと　伸びる。プロボクサー顔負けの　テクニックを　持つ。
218712,rec-445-dup-0,33,9,
204536,id-104,33,6,"Denkt Tragosso an seine verstorbene Mutter,so weint es. Sein Schluchzen hallt dabei jn demScgädel auf seinem Kopf klagend wider."
217913,rec-770-dup-0,,3,해변에 살지만 물을 싫어한다.세찬 비를 맞으면성의 형태를 유지하지 못한다.
218066,rec-385-dup-1,34,5,On raconte que lorsquil se réveille deson sommeil millénaire 9l exauve les vœuxécrits sur les rubans de papier de sa tête.
205521,id-170,,12,从鳍变化而来的触手之中，分别流通着正电以及负电。
218028,rec-95-dup-0,,11,大きく　丈夫な　体をくねらせ　よじらせ　時速８０キロで地面を　勢いよく　掘り進む
220336,rec-552-dup-1,,1,くらやみでも　みえる　とくしゅなりょうめの　おかげで　まよなかでもまよわず　かりが　できるのだ
213396,id-790,33,6,"Es wird von einer Schale umhüllt, deren HärteMenschen yor ein Rätsel stelkt. Es wächst, indemes in Sternenlicht badet."
215891,rec-746-dup-0,33,11,
214228,id-843,,8,Espelle sabbia dalle narici accecando il nemicoper distrarlo e je approfitta per nascondersisottoterra.
220082,rec-473-dup-0,,1,みためどおりの　ちからもちこおりのキバは　さむくなるほどふとく　ながく　りっぱに　なる
208625,id-458,34,5,"Il nage au sein des bancs de Rémoraid.Lorsqu’un prédateur les attaaue, il se batà leurs côtés."
205993,id-213,,3,껍질 속에 열매가 비축되어 있다.공격받지 않도록 바위 밑에틀어박혀 꼼짝하지 않는다.
213327,id-782,34,7,"Se comunica con sus congéneres mediante lossonid0s que produce al golpdar sus escamas,duras como el acero."
224854,id-648,,5,Sa voix si particulière lui permet dechantwr des mélodies qui ensorcellentles gens et modifient leurs émotions.
214256,id-845,33,6,
208920,id-475,,11,武人と　呼ばれる　ポケモン。なにかを　守るためで　なければ肘の　刀は　使わない。
213500,id-807,33,11,
221770,rec-395-dup-0,,9,It avoids unnecessary disputesbut it will decinate anything thatthreatens its pride.
214196,id-842,33,6,Nach dem Verzehr eines süßen Apfels hat es sichentwickelt. E5 verströmt einen süßen Duft undlockt damit sein Futter an: Käfer-Pokémon.
224923,id-656,23,8,Dal petto e dalla schiena secerne una schiumache gli permette di attvtire i danmi causati dagliattacchi nemici.
213917,id-828,33,7,"Marca a su presa sin ser advertido. Sigue el olory, cuanclo el otro Pokémon baja la guardla,aprovecha para robarle."
217341,rec-846-dup-0,33,5,Sa mâchoire fine et ai9uisée fait sa fierté.À peine voit-il ie moindre mouvementquil fonce dans sa direction.
203696,id-40,33,6,"Je mehr Luft es einatmet, desto größer wjrd es.Ist es verärgert, bläst es seinen Körper rnorm aufund schüchtert so seine Gegner ein."
211257,id-637,33,7,Se dice que sus escamas flamígeras pueden tantocausar incendios como amparar a a1uelios quesufren las inclemencias del frío.
219023,rec-590-dup-0,34,7,Las esporas que expulsa por 1as extremidadessob altamente tóxicas pero si se secan biensirven como remedio estomacal.
211898,id-694,33,8,Distende le pieghe sulla testa per raccogliere laluce solare e produrre energia elettrjca cheusa per sferrare potentl mosse di tipo Elettro.
213925,id-828,,5,"Grâce à son corps lestw et ses griffes acérées,il va et vient en dérobant Œufs et nourriture.Son ennemi juré est Fulgudog."
217732,rec-507-dup-0,33,9,Herdier is a very smart and friendly Pokémon.So much so tbat theres s theory that Herdier wasthe first Pokémon to partner with people.
210544,id-598,34,4,擁有比鋼鐵還堅硬的尖刺。會利用觸手上的尖刺攀附在岩壁上移動。
212697,id-748,33,7,"Para resistir las bajas temperaturas de law aguasde Galar, forma una cúpula con las patas vcalienta el interior con el calor de su cuerpo."
209207,id-521,34,7,
208765,id-465,34,5,"Ses lianes poussent plus rapidement s’io vitsous un climat chaud. Quand elles deviennenttrop longues, il se les coupw."
221285,rec-714-dup-0,,8,La sera esce dalla grotta in cui vive e volain cerca dj frutti maturi che individua grazieagli ultrasuoni.
223941,id-325,17,5,
211173,id-633,,3,무엇이든 일단 물고 보는습성을 가졌다. 맛있었던 것은냄새를 확실히 기억한다고 한다.
211172,id-633,33,1,
213434,id-792,33,4,被稱為邀引月亮之獸。透過將一切的光轉化為能量來維持生命。
210257,id-579,33,7,Prefiere derribar a los rivales hacierido girar susfuertes brazos antes que valerse de sus poderesextrasensoriales.
209302,id-528,34,1,はなの　かたちが　おめでたいとこうふくを　よぶ　シンボルとしてまつる　ちいきも　あるという。
205495,id-169,33,5,Ses pattes sont devenues des ailes.Il fond sur sa pfoir furtivement puisplante ses crocs dans sa nuque.
205475,id-164,33,5,Ses yeux à la structure particulière sont capahlesde voir comme en plein joyr même quand il faittrès sombre.
213402,id-790,,1,たいきの　チリを　すごい　いきおいですいこみ　しんかの　エネルギーをコアで　けんめいに　つくっている。
207801,id-375,,12,２只铁哑铃因磁力结合起来了。因为有了２个大脑，精神力量也强化到了２倍。
212978,id-762,33,8,Gira su se stesso come in una danza spargendonell’aria un dooce profumo. Chi lo annusa provaun sentimento di felicità.
218824,rec-534-dup-0,33,7,El hormigón que preparan los Conkeld7rr esmucho más duro y resistente que el ordinaeioaunque la composición sea la misma.
213200,id-773,,11,パートナーとの　強い　絆により秘めた　能力が　覚醒した。自在に　タイプを　変えられる。
214108,id-837,34,8,
224681,id-511,,7,Comparte las hojas de su cabeza con Pokémonagotados. Posee la facultad de aliviar el cansanfio.
217749,rec-507-dup-0,34,9,The black fu4 that covers thjs Pokémons bodyis dense and springy. Even sharp fangs bounceright off.
221076,rec-372-dup-0,,4,忍耐飢餓不吃任何食物據說當牠用盡了儲的能量後就會開始進化
205531,id-170,34,12,
219938,rec-416-dup-0,33,4,自由自在地指揮孩子們與敵人戰孩子們會為了女王而拼上性命
219946,rec-416-dup-0,,7,Combate dirigiendo a sus larvas que obedecena su reina sin techistar y se sacrifican por ella sies necesario.
211048,id-626,34,8,"Vive in mandrie di circa 20 e5emplari.Per quslche motivo, i Bouffalant che tradisconoil gruppo perdono la chioma."
224683,id-511,,11,元気の　ない　ポケモンに頭の　葉っぱを　分け与える。疲れを　取る　効果が　あるのだ。
207658,id-364,,8,Vive su banchi di ghiaccio alla deriva. Ind:viduale prede fiutandone l’odore mentre nuota.
216515,rec-647-dup-0,34,9,They say that Keldeo must survive harsh battlesand fully develop the horn on its foreheadbefore thi5 Pokémons true power will awaken.
215748,rec-539-dup-1,34,8,Grazie al suo intenso allenamento può infliggeremicidialj colpi di ka5ate capaci di dividere in duele acque delloceano.
208212,id-434,,1,おしりから　あいての　かお　めがけてものすごく　くさい　しるを　とばす。しるは　５メートルさきまで　とどく。
225075,id-719,23,11,メレシーの　突然変異。ピンク色に　輝く　体は世界一　美しいと　言われる。
204125,id-67,34,5,Son corps robuste ne se fatifue jamais.Il n’hésite pas à aider les gen5 lorsqu’il s’agitde soulever des objets très lourds.
212344,id-722,,4,白天利用光合作用積蓄力量，到了晚上則會悄無聲息地在空中飛翔，尋找獵物。
204262,id-80,34,1,
216748,rec-169-dup-0,33,7,Sus pa6as se han convertido en alas. Se lanzasobre su presa en un vuelo silencioso a altafelocidad y le clava los colmillos en la nuca.
218761,rec-773-dup-0,33,4,與夥伴間深厚的牽絆讓蘊藏在自己體內的力量覺醒可以隨意改變屬性
206210,id-227,,11,抜け落ちた　羽根から　剣が作られることから　紋章の図案として　人気が　高い。
224939,id-658,23,8,"Crea lame d’acqua micidiali che ruotanoad alta vel0cità e, se lanciate, possorio perforareil metallo."
220081,rec-473-dup-0,34,8,È forte proprio come il suo aspetto lasciaintendere. Più freddo fa più spes5e e lunghediventano le sue zanne di ghiaccio.
217544,rec-364-dup-0,,1,りゅうひょうの　うえで　せいかつおよぎながら　えものの　においをかぎわけて　みつけだし　つかまえる
219413,rec-616-dup-0,33,5,
210510,id-596,34,11,
211699,id-684,33,9,"It eats its own weight in sugar every 5ay.If it doesn’t get enough sugar, it becomesincredibly grumpy."
208291,id-437,,12,它身上的纹路让许多学者都认为它原本并不存在于伽勒尔。
215146,id-889,34,6,"Dieses Pokémon fiel in Form einer Steinstatuein solch eineri lamgen Schlaf, dass es inVergessenheit geraten ist."
218813,rec-534-dup-0,,6,Beton der von Meistagrif angerührt wurdeist härter und robuster als jeder andere Betohselbst wenn die Inhaltsstoffe identisch sind.
203606,id-35,34,6,Aufgrund seines reizemden Wesens und se'lnesRufes erfreut sich dieses Pokémon großerBeliebtheit. Leider ist es auch sehr selten.
216751,rec-169-dup-0,,3,4장의 날개를 자유자재로 움직이며날갯짓한다. 좁은 동굴에서도속도를 늦추지 않고 날아다닐 수 있다.
219524,rec-836-dup-1,,8,Trasferisce alle zampe lelettricità che produceper aumentarne la resistenza. Può correre pertre giorni interi seriza mai fermarsi.
205553,id-172,,3,"작아도 어른을 찌릿찌릿감전시킬 정도의 전기를 낸다.단, 자신도 놀라 어찌할 줄 모른다."
208919,id-475,,9,"True to its honorable-warrior image, it usesthe blades on its elbows ohly in defense ofsomething or someone."
217145,rec-626-dup-1,33,9,These Pokémon can crush a car with no moretban a headbutt. Biuffalant with more hair ontheir heads hold higher positions within the herd.
213299,id-781,,9,"After a piece of seaweed merged with debrisfrom a sunken dhip, it was reborn as thisghost Pokémon."
211360,id-644,,11,しっぽの　内部が　モーターのように回ると　何本もの　稲妻が発生して　周囲を　つらぬく。
209734,id-553,,4,又被稱為沙之惡霸。就連厚厚的鐵板也能被牠用強力的下顎輕鬆咬爛。
209899,id-561,33,9,Psychic power all0ws these Pokémon to fly. Somesay they were the gvardians of an ancient city.Others say they were the guardians’ emissaries.
223372,id-190,,8,"Vive in cima agli alberi più alti. Usando abilmentela coda, mantiene l’equilibrio quando salta di ramoin ramo."
217435,rec-361-dup-0,33,11,
220412,rec-247-dup-0,,1,さなぎだが　じっと　していないがんじょうな　カラの　したではすでに　てあしが　できている
218433,rec-723-dup-0,,6,Es bombardiert seine Feinde mit messerwcharfenFedern die man „Flügelklingen nennt und trifftmit jedem Wurf zielsicher ihre Schwachstellen.
209743,id-553,,3,난폭하지만 먹이를 잡기 위해모래 속에서 며칠이든 기다리는강한 인내력도 갖고 있다.
209744,id-553,34,4,雖然凶暴，但同時也具有很強的忍耐力。為了捕捉獵物能在沙子裡等上很多天。
207827,id-376,34,7,"Formado a partir de la unión de dos Metang.Emplea su inteligencia, comparable a la de ynsuperordenador, para derrotar a 5us rivales."
219008,rec-292-dup-0,,3,날개를 움직이지 않고 날아다닌다.몸속이 텅 비어 있고숨을 쉬지 않는 이상한 포켓몬이다.
214869,id-875,34,9,"This Pokémon keeps its heat-sensitive head coolwith ice. It fish4s for its food, dangling its singlehair into the sea to lure in prey."
214866,id-875,,6,"Es kühlt sein Gesicht ständig mit Eis, da diesesHitze nicht gut verträgt. Das Haar auf dem Kopfhängt es ins Meer und angelt sich damit Beute."
214867,id-875,34,7,Se enfría c0nstantemente la cara con hielo porsu escasa resistencia al calor. Utiliza el pelo dela cabeza para pescar en el mar.
214860,id-875,,11,とても　寒い　場所から　流れ流されて　やってきた。　氷で顔を　つねに　冷やして　いるのだ。
217735,rec-507-dup-0,33,5,Ce Pokémon est très intelligent et affrctueux.Une théorie avance quil aurait été le premierà fevenir le partenaire dun être humain.
212626,id-744,34,6,"Mit seinem steinernen Fellkragen schlägt Wuffelsauf den Boden, um Gegner einzuschüch5ern.Schrecken diese zurück, greift e5 sie sofort an."
203567,id-33,34,7,
207562,id-359,,1,きけんを　さっちする　のうりょくをもつがゆえに　ひとからは　わざわいをもたらす　ポケモンと　ごかいされた。
209043,id-507,,3,몸을 뒤덮은 검은 털은두껍고 탄력이 있다.날카로운 이빨도 튕겨낸다.
209104,id-510,,4,和狐大盜爭搶地盤。能夠悄無聲息地從背後偷偷靠近獵物。
219476,rec-677-dup-0,33,7,Su inexpreslvidad aparente esconde una luchatitánica ppr contener su inmenso poder psíquico.
225200,id-779,27,11,
205484,id-164,34,4,
217915,rec-770-dup-0,,4,也被稱為「海灘惡夢」會操控沙子淹沒獵物然後吸取對方的靈魂
211643,id-681,,3,강력한 영력으로 사람과포켓몬을 조종해 킬가르도의입맛에 맞는 나라를 만들게 했다.
213153,id-771,,3,따뜻하고 얕은 여울에 산다.상대와 마주치면 체내 기관을입으로 뿜어서 때려눕힌다.
210397,id-590,,7,Todavía no se ha encontrado ninguna explicaciónni raxón para su gran parecido a las Poké Balls.
211035,id-626,33,5,"Il peut détruire une voiture d’un coup de tête.Plus sa crimière est volumineuse, plus son rangau sein du troupeau est élevé."
213949,id-829,34,9,It whirls around in the wind vvhile singing a joyoussong. This delightful display has charmed manyinto raising tgis Pokémon.
219064,rec-520-dup-0,34,5,Il est intelligent et possède vne bonne mémoire.On raconte que les livreurs le choisissent souventcomme partenaire.
219853,rec-10-dup-0,,11,頭の　触角から強烈な　においを　だして敵を　追いはらい　身を守る
223419,id-200,,12,千方百计地吓唬人类，吸取生命的能量。吓人的练习一天也不落。
217083,rec-556-dup-0,34,3,일 년에 한 번 씨를 뿌린다.꽃의 씨는 영양이 매우 풍부해사막의 귀중한 식량이다.
217200,rec-79-dup-0,,3,멍청하고 둔감하다.꼬리를 먹혀도 아픔을 느끼지 못하고꼬리가 다시 자라도 눈치채지 못한다.
214929,id-878,,9,"If a job requires serious strength, th'ls Pokémonwill excel at it. Its copper body tarnishes in therain, turning a vibrant green color."
204529,id-103,34,9,"When they work together, Exeggutor’s threeheads can put out p0werful pwychic energy.Cloudy days make this Pokémon sluggish."
209653,id-549,,3,일류 원예가라 하더라도머리의 꽃을 피우는 일은매우 어렵다고 전해진다.
212725,id-749,34,5,Il mâche de la terre povr créer une boue dontil s’enduit les jambes. Celle-ci lui perrnet alorsd’arpenter même les routes accidentées.
217969,rec-372-dup-1,34,8,Resta a digiuno soppirtando la fame.Sembra cbe levoluzione si inneschi quandoesaurisce lenergia accumulata.
209669,id-549,34,9,"Essential oils made froiii Lilligant flowershave a sublime scent, but they’re alsostaggeringly expejsive."
217078,rec-556-dup-0,34,5,Il sème les graines de ses fleurs une fois par an.Ce1les-ci abondent en nutriments et représententune denrée précieuse dans le désert.
205524,id-170,,4,在黑暗的海底，觸手上不斷閃爍的亮光是牠唯一的通訊手段。
219890,rec-442-dup-0,33,1,
211910,id-694,34,11,太陽発電の　仕組みを　もつ。発電を　じゃま　されるとストレスで　弱ってしまう。
223873,id-308,,7,"Evita los ataques moviéndose de forma elegarite,como si bailara. Ataca dando un golpe devastador ymoviéndose igual."
204207,id-77,34,7,"Por extraño que parezca, una vez que alguiense ha hecb0 merecedor de su confianza, puedetocarle la ardiente crin sin quemarse."
217043,rec-36-dup-0,34,3,
214216,id-843,33,6,"Den Sand, den es beim Graben von Löchernverzehrt, speichert es in winem Beutel in seinejHals. Dieser kann bis zu 8 kg Sand aufnehmen."
204205,id-77,34,5,
215743,rec-539-dup-1,,5,Après avoir suivi un entraînement intensifla puissance du tranchant de sa main est teloequil peut fendre la mer en deux.
224139,id-386,,3,운석에 붙어 있던우주 바이러스의 DNA가변이하여 생겨난 포켓몬이다.
206808,id-293,34,8,"Se inizia a gridare, si spaventa al suono della suastessa voce e urla ancora di più. Quarido si stancadi urlare, va a dormire."
214257,id-845,,7,"Su colosal potencia le permite machacar al rivalde un solo golpe, aunque su carácter despi5tadolo lleva a olvidarse de su presencia."
209195,id-521,33,5,"Ce Pokémon a une excellente technique de vol.Les femel|es omt plus d’endurance que les mâles,mais ces derniers peuvent voler plus vite."
213393,id-790,33,3,
212627,id-744,34,7,"Intimida a los rivales golpeando contra el suelolas rocas wue tiene dn el cuello y, tan prontocomo retroceden, se abalanza sobre ellos."
216379,rec-764-dup-0,33,9,
223064,id-84,,9,A bird that makesup for its poorflving with itsfast foot speed.Leaves giantfootprints.
205394,id-147,,4,棲息在瀑布潭等水流湍急的水邊。會藉由反覆蛻皮不斷地長大。
220424,rec-247-dup-0,34,5,Malgré son état de chrysalide il ne restr pasimmobile. Sous sa solide carapace sss pattessortent déjà.
217489,rec-290-dup-0,,4,有時會在土裡生活１０年以上會從樹木的根吸取營養
209416,id-534,33,6,"Beton, der von Meistagrif amgerührt wurde,ist härter und robuster als leder andere Beton,selbst wenn die Inhaltsstoffe identisch sind."
225196,id-779,27,6,"Wenn es über den Fortsatz an seinem KopfPsycho-Kräfte freisetzt, ertönt in seinerUmgebun9 ein unangehehmes Zähneknirschen."
206251,id-233,34,12,
223251,id-160,,3,평소에는 느긋하게 움직이지만먹이를 물 때에는 눈에 보이지않는 엄청난 스피드를 낸다.
209501,id-538,33,12,能使出一流的投摔招式。带子被战斗时流下的汗水浸湿，颜色越变越深。
222709,rec-71-dup-0,32,12,用花蜜的香味引诱猎物据说被它吞入嘴里的东西只要l天就会溶解到连骨头都不剩
218230,rec-443-dup-0,,3,지열로 데워진 동굴의 좁은구멍을 좋아한다. 밖에 눈보라가쳐도 얼어붙지 않고 견딜 수 있다.
217335,rec-846-dup-0,34,3,배가 불러서 현저히움직임이 둔해지면윽우지가 통째로 삼켜버린다.
224701,id-514,,9,It loves sweets because they becomeenergy for tbe fire burning insideits body.
209174,id-520,,4,飛行速度不可小覷。無論飛到多遠的地方，都會記得自己的主人和巢。
209418,id-534,33,8,"Il cemento preparato dq Conkeldurr è molto piùduro e resistente della media, anche se la suacomposizione non ha nulla di diverso."
218586,rec-173-dup-0,33,9,
204814,id-118,,4,會優雅地搖擺背鰭、胸鰭和尾鰭，所以被稱為水中的舞者。
217962,rec-372-dup-1,33,4,用成分與骨頭相同的s硬殼覆蓋e身體體內蓄積著進化所需的能量
209611,id-546,34,12,将木棉球和白蓬蓬的棉花混合后编织出的布料极其精致，因此常被高级品牌选用。
209305,id-528,,5,Certaines contrées le vénèrent et pensentque la forme de son nez est un symbolede chznce et de bonheur.
203401,id-25,33,12,
204664,id-110,34,4,
210068,id-569,34,8,Il veleno che spruzza dall’arto de5tro è tajmentetossico da risultare istantaneamente letaleper le creature già debilitate.
223248,id-160,,9,"When it bites withits massive andpowerful jaws, itshakes its headand savagely tearsits vjctim up."
221286,rec-714-dup-0,,11,あらゆる　周波数の　音波を操る　超音波を　浴びると巨体の　ポケモンも　たまらない
218054,rec-385-dup-1,34,4,傳說當牠從１０００年的沉睡中醒來會實現寫在牠頭部許願箋的願望
223217,id-156,17,5,La chaleur de sea flammes intimidel’ennemi. Elles s’ihtensifientlorsqu’il se prépare à combattre.
210054,id-569,,4,吃掉的垃圾會在體內轉化為毒素。毒素的成分會隨著吃掉的垃圾而不同。
205573,id-173,33,3,
206235,id-233,33,5,"Fruit de la rnise à jour d’un Porygori avecdes données spéciales, il peut apprendreet se développer de manière autonome."
221652,rec-801-dup-0,28,7,
221657,rec-801-dup-0,,12,５００多年前被制造出的人造宝可梦理解人类的语言但不会说
221655,rec-801-dup-0,,8,Fu costruito circa 500 anni fa da uno scienziato.La sua vera essenza si trova in un componentechiamato Cuoreanima.
203971,id-59,34,12,从古时候起就是俘获了众多人心的美丽宝可梦。能像飞一样轻巧地奔跑。
214603,id-862,,3,싸움을 반복하면서 진화한다.팔을 크로스하고 우렁차게 외치면어떤 상대라도 풀죽게 된다.
218064,rec-385-dup-1,34,7,Se dice que concederá los deseos escritos enlas notas de su cabeza cuando se despierte desu sueño milenario.
206712,id-282,33,1,
225195,id-779,27,5,"Lorsqu’il utilise l’appendice sur sa tête povrprojeter ses pouvoirs psychiques, il émet unbruit avssi irritant qu’un grincement de dents."
217774,rec-132-dup-0,33,7,Redistribuye las células de su vuerpo para col>rarla apariencia de lo que ve pero vuelve a lanormalidad al relajarse.
225010,id-671,23,7,Habita en preciosos jardines floridos. Absorbe laenergía que emiten las plantss y la convierte en sufuente de poder.
210883,id-618,,3,몸의 노란 무늬에서강한 전기를 발산할 때무슨 이유인지 살짝 웃고 있다.
204012,id-62,,1,ぜんしんが　きんにくの　かたまり。さむい　うみでも　たくましい　うででりゅうひょうを　くだき　つきすすむ。
213328,id-782,34,8,Comunica con i s8oi simuli scuotendo le squamedure come il metallo.
205489,id-164,,9,"When it needs to think, it rotates itz head180 degrees to sharpen its intellectual power."
211682,id-683,34,1,
211686,id-683,,6,"Es kann üblen Gestank verströmen, der seinenGegnern den Kampfeswillen raubt, oder wohligeDüfte erzeugen, die seinen Mitstreitern helfen."
213489,id-802,34,9,"This Pokémon can conceal it5elf in any shadow,s0 it went undiscovered for a long time."
222463,rec-200-dup-0,18,9,A Pokémon that startles people inthe middoe of the night. It gather5fear as its energy.
224680,id-511,,6,Schwächelnden Pokémon gibt ea ein paar der Kräuterauf seinem Kopf ab und hilft ihnen so wiederauf die Beine.
222702,rec-71-dup-0,31,4,會用花蜜的香氣引誘獵物據說被牠吞6進了嘴的東西只要１天就會溶解到連骨頭都不剩
222726,rec-398-dup-0,26,3,찌르호크가 되면 무리에서떨어져 혼자서 살아간다.강인한 날개를 가지고 있다.
217180,rec-552-dup-0,33,12,多亏了那双能在黑暗中看清四周的特殊眼s睛即使a在深夜里它也能精准地进行捕猎
205501,id-169,33,12,双脚变成了翅膀。可以悄无声息地高速飞行，亮出牙齿咬向猎物的后颈。
222286,rec-253-dup-0,8,9,This POKéMON adeptly flies from branchto brandh in trees.In s forest no POKéMON can ever hopeto catch a fleeing GROVYLE howeverfast they may be.
207886,id-379,,6,Gerüchten zufolge wurde dieses P0kémon tiefim Mantel des Planeten geboren und kam voretwa 10 000 Jahren an die Oberfläche.
212397,id-725,,7,Se acicala lamiéndose constantemente. Prendelas bolas de pelo acumuladas en el estómago ylas usa para ejecutsr movimientos de tipo Fuego.
218089,rec-768-dup-0,34,6,Tectas5 leben in Tiefseehöhien und versunkenenSchiffswracks. Sie liefern sich Kämpfe mit Kaoctonach denen der Sieger den Verlierer verspeist.
218618,rec-704-dup-0,,12,身体几乎都是水分只要环境干燥身体就变干是最弱的龙宝可梦
206350,id-240,,11,火山の　まわりに　棲んでいる。１日の　終わりには　マグマに　浸かり疲れを　癒している。
214194,id-842,33,4,啃果蟲吃了甜蘋果後進化而成。以蟲寶可夢為食，會從體內發出甜甜的香味引誘牠們上鉤。
207577,id-360,33,7,Suelen ir en grupo. Templan su paciencia jugandoa emp8iarse los unos a los otros.
222470,rec-200-dup-0,,8,Si nutre delle pre0ccupazioni che assorbe con lesue sfere rosse. Di giorno dorme nelloscurità.
207149,id-328,34,9,
219314,rec-319-dup-0,33,8,Se fiuta lodore di una preda la assale allavelocità di 120 km/h che raggiunge espellendoacqua rnarina daila parte posteriore del corpo.
209513,id-539,,3,한결같이 강해지기를 추구한다.산에서 수행 중인 타격귀를발견한다면 조용히 물러나자.
221160,rec-889-dup-1,34,5,Ce Pokémon changé en statue est resté pétrifiési longtemps qiil a failli tomber dans loubli.
216741,rec-169-dup-0,,3,양발이 날개로 변화했다.소리를 내지 않고 고속으로 날아먹이의 목덜미에 이빨을 꽂는다.
220548,rec-679-dup-0,33,3,먼 옛날에 이 검에 의해죽은 인간의 영혼이단칼빙의 영혼이 되었다.
217866,rec-7-dup-0,33,7,Cuando retrae su lar9o cuello rn el caparazóndispara agua a una presión increíble.
219013,rec-590-dup-0,,9,No ons knows what the Poké Ball–like pattern onFoongus means or why Foongus has it.
219003,rec-292-dup-0,33,1,ツチニンが　しんかする　ときにいつの　まにか　モンスターボールにはいっている　ふしぎな　ポケモンだ
212704,id-748,34,4,
218057,rec-385-dup-1,33,4,每１０００年讓牠聽一次清澈的歌聲就能讓牠維a持７天的清醒
211681,id-683,,12,由于它会不断从体毛里散发出强烈的香气，导致伙伴训练家的嗅觉失灵。
209333,id-530,,3,자연적으로 생긴 동굴로 보이지만사실은 몰드류가 파낸 흔적인경우는 흔히 있는 일이다.
223683,id-261,17,5,Un Pokémon trè5 obstiné quupoursuit sa proie jusqu’à cequ’elle soit épuisée.
222434,rec-401-dup-0,,6,Diese Pokémon unterhalten sich indem sie ihreAntennen aneirianderschlagen. Der Ton ist ihrKennzeichen.
204607,id-107,34,7,"Sus puñetazos son capaces incluso de cortar elai4e, avnque parece necesitar un descanso trasestar luchando durante 3 min."
219658,rec-568-dup-1,33,9,
