tid,address,authors,booktitle,date,editor,id,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
96,"Cambridge, MA, U.S.A.,",S.E. Fahlman.,,1979.,,96,,,,,,"MIT Press,",,NETL: A system for representing and using real-world knowledge.,,,
99,,Scott E. Fahlman.,,1979.,,99,,,,,,"MIT Press,",,Netl: A System For Representing And Using Real-World Knowledge.,,,
102,Menlo Park:,"Fahlman S, Touretzky D and van Roggen W,","In Proc IJCAI-81,",,,102,,,,International Joint Conferences on AI.,"257-263,",,,"Cancellation in a Parallel Semantic Network,",,,
109,,"Fahlman, S. E.",T.,(1988).,"In G. E. Hinton,",109,,,,,,,,Faster-learning variations on back-propagation.,,,
110,"San Mateo, California.","Fahlman, S. E.","Proceedings of the 1988 Connectionist Models Summer School,",(1989).,"In Touretzky, D. S., Hinton, G., & Sejnowski, T. (Eds.),",110,,,,,pp. 38-51.,"Morgan Kaufmann,",,Faster-learning variations on back-propagation: an empirical study.,,,
113,,"Fahlman, S.E.",Proceedings of the 1988 Connectionist Models Summer School.,(1988).,,113,,,,,pp. 38-51.,Morgan Kaufmann.,,Fast-Learning Variations on BackPropagation: An Empirical Study.,,,
116,"Pittsburgh, PA,","Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",116,,,,,38-51,"(Morgan Kaufman, San Mateo).",,Fast-learning variations on back-propagation: an empirical study.,,,
129,"San Mateo, CA:","Fahlman, S. E.","Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. E. Hinton, and T. J Sejnowski (Eds),",129,,,,,,"Morgan Kaufmann Publishers , 38-51,",,Faster-learning variations of backpropagation : An empirical study.,,,
131,,"S. Fahlmann,","Proceedings of the 1988 Connectionist Models Summer School,",1988.,,131,,,,,"pp 38-51,",,,"Faster-Learning Variations on BackPropagation: An Empirical Study,",,,
134,,S.E. Fahlman.,"In Proceedings of the 1988 Connectionist Models Summer School,",1988.,,134,,,,,,,,Faster-learning variations on back-propagation: An empirical study.,,,
137,,S. Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. Hinton, and T. Sejnowsky, editors,",137,,,,,pages 38-51.,"Morgan-Kauffman,",,Faster-learning variations on backpropagation: an empirical study.,,,
155,"Pittsburgh, PA 15213.","Fahlman, S. E.",,(1988).,,155,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
164,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,164,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
175,"Pittsburgh, PA 15213,",Scott E. Fahlman.,,1988.,,175,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
176,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,176,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
185,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,185,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
222,,"S. E. Fahlman and C. Lebiere,",,1991.,,222,"Carnegie Mellon University,",,,,,,"Technical Report, CMU-CS-TR-91-100,","The Cascade-Correlation Learning Architecture,",,,
228,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,228,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
229,"Pittsburgh, PA 15213,",Scott E. Fahlman and Christian Lebiere.,,1990.,,229,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
230,"Pittsburgh, PA 15213,",S. E. Fahlman and Christian Lebiere.,,1990.,,230,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
239,"Pittsburgh, PA,",S. E. Fahlman and C. Lebiere.,,1990.,,239,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
249,"San Mateo, CA.","Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,",249,,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,
258,"San Ma-teo, CA.","Fahlman, S. & Lebiere, C.",Advances in Neural Information Processing Systems (volume 2).,(1989).,"In Touretzky, D., editor,",258,,,,,,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,,
289,"San Mateo, CA:","Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,",289,,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",
314,,Fahlman S. and Lebiere C.,Advances in Neural Information Processing Systems,(1990).,"In D. Touretzky (Ed),",314,,,,,,Morgan Kaufmann.,,The Cascade Correlation Learning Architecture.,,"volume2,",
316,"Den-ver, CO,",S.E. Fahlman and C. Lebiere.,In Advances in Neural Information Processing Systems,1989.,,316,,,,,"pages 524-532,",,,The cascade-correlation learning architecture.,,"volume2,",
336,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,336,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architechture.,,2 .,
338,"San Mateo,",S.E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",338,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
345,"San Mateo, CA,","Fahlman, S. E. and Lebiere, C.","Advances in Neural Information Processing Systems,",1990.,"In Touretzky, D., editor,",345,,,,,pages 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",
346,"Los Altos, CA.","Fahlmann, Scott, C. Lebiere.",in Advances in Neural Information Processing,,,346,,,,,pp. 524-532.,Morgan Kaufmann Publishers:,,The Cascade-Correlation Learning Architechture.,,2.,
355,,"S. Fahlman and C. Lebiere,",in Neural Information Systems,1990.,"Ed.,  D. Touretzky,",355,,,,,pp. 524-532.,"Morgan-Kauffman,",,"The cascade correlation learning algorithm,",,"2,",
363,"San Mateo, CA,",S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Structures,1990.,"In D. S. Touretsky, editor,",363,,,,,pages 524532.,"Morgan Kauf mann,",,The cascade-correlation architecture.,,"2,",
366,"Los Altos, CA.","S. Fahlmann, C. Lebiere,",Advances in Neural Information Processing,,,366,,,,,"pp 524-532,",Morgan Kaufmann Publishers:,,"The Cascade-Correlation Learning Architecture,",,"2,",
376,"San Mateo,",S.E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D.S. Touretzky, editor,",376,,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",
385,"San Mateo, CA,","S.E. Fahlman and C. Lebiere,",Advances in Neural Information Processing Systems,1990.,,385,,,,,"2, pp. 524-532,","Morgan Kaufmann,",,"The cascade-correlation learning architecture,",,"Vol.2,",
387,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",387,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,
391,San Mateo:,"Fahlman, S.E. and Lebiere C.","In Advances in Neural Information Processing Systems II (Denver 1989),","(1990),","ed. D.S. Touretzky,",391,,,,,524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,,
394,,S. E. Fahlman and C. Lebiere,"in Advances in Neural Information Systems II,","1990,","D. E. Touretzky, ed.",394,,,,,pp. 524-532,Morgan Kaufmann.,,"The Cascade-Correlation Learning Architecture,",,,
400,"San Mateo, California:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",400,,,,,pages 190-196.,Morgan Kaufmann Publishers.,,The recurrent cascade-correlation architecture.,,"3,",
402,"San Mateo, CA:","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,",402,,,,,pages 190-196.,Morgan Kaufmann.,,The recurrent cascade-correlation learning algorithm.,,"3,",
410,"San Mateo, California,",Scott E. Fahlman.,Advances in Neural Information Processing Systems,1991.,"In R. P. Lippmann, J. E. Moody, and D. S. Touretzky, editors,",410,,,,,"pages 190-196,",Morgan Kaufmann Publishers.,,The recurrent cascade-correlation architecture.,,"3,",
411,"San Mateo, CA,",S. Fahlman.,Advances in Neural Information Processing Systems,1991.,"In R. Lippmann, J. Moody, and D. Touretzky, editors,",411,,,,,pages 190 196.,"Morgan Kaufmann,",,The recurrent cascade-correlation architecture.,,"3,",
424,,"S. E. Fahlman, L. D. Baker and J. A. Boyan,",,1996.,,424,"CMU-CS-TR-96-184, Carnegie Mellon University,",,,,,,"Technical Report,","The Cascade 2 Learning Architecture,",,,
447,,J. Knoop and B. Steffen.,"Proceedings of the Fourth International Conference on Compiler Construction, Lecture Notes in Computer Science",1992.,"In U. Kastens and P. Pfahler, editors,",447,,,,,pages 125-140.,"Springer Verlag,",,The interprocedural coincidence theorem.,,"Vol. 641,",
450,,Jurgen Knopp.,"Compiler Construction, volume 641 of Lecture Notes in Computer Science,",1992.,"In U. Kastnes and P. Pfahler, editors,",450,,,,,pages 271-277.,"Springer-Verlag,",,Improving the performance of parallel lisp by compile time analysis.,,,
453,"Paderborn, Germany,",Koen Langendoen and Pieter Hartel. FCG:,"Proceedings of the Conference on Compiler Construction,",Oct 92.,"In P. Pfahler U. Kastens, editor,",453,,,,,"pages 278-296,",Springer-Verlag.,,a code generator for lazy functional languages.,,,
463,,"Poggio, T., Fahle, M., and Edelman, S.",,(1992b).,,463,,"Science,",,,1018-1021.,,,Fast perceptual learning in visual hyperacuity.,,256,
466,,"Poggio T, Fahle M, and Edelman S.",,1992.,,466,,"Science,",,,"1018-1021,",,,Fast perceptual learning in visual hyperacuity.,,256,
484,,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,484,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,
485,,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,485,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,
495,"Pittsburgh, PA,","Sebastian B. Thrun, Jerzy Bala, Eric Bloedorn, Ivan Bratko, Bojan Cestnik, John Cheng, Kenneth De Jong, Saso Dzeroski, Douglas Fisher, Scott E. Fahlman, Rainer Hamann, Kenneth Kaufman, Stefan Keller, Igor Kononenko, Juergen Kreuziger, Ryszard S. Michalski, Tom Mitchell, Peter Pachowicz, Yoram Reich, Haleh Vafaie, Walter Van de Welde, Walter Wenzel, Janusz Wnek, and Jianping Zhang.",,1991.,,495,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The MONK's problems a performance comparison of different learning algorithms.,,,
503,"Pittsburgh, PA,","Thrun. S.B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K.A., Dzeroski, S., Fahlman, S.E., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R.S., Mitchell, T., Pachowicz, P., Vafaie, H., Van de Velde, W., Wenzel, W., Wnek, J., and Zhang, J.,",,1991.,,503,"Carnegie Mellon University,",,,,,,"CMU-CS-91-197,","The MONKs Problems: A Performance Comparison of Different Learning Algorithms,",,,
517,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,517,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The MONK's problems: A performance comparison of differ-ent learning algorithms.,,,
528,,"White, M. & Fahlman, S. E.",,"(1994),",,528,,,,Available by anonymous ftp to ftp.cs.cmu.edu in the /afs/cs/project/connect/bench directory.,,,,"Neural-bench benchmark collection,",,,
532,"Irvine, CA:","Kibler, D., & Aha, D. W.",In Proceedings of the Fourth International Workshop on Machine Learning,,,532,,,,,pp. 24-30.,Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,(1987).
538,"Irvine, CA:","Kibler, D., and Aha, D. W.",In Proceedings of the Fourth International Workshop on Machine Learning.,,,538,,,,,24-30.,"Morgan Kaufmann,",,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,(1987).
539,"Irvine, CA:","Kibler, D., and Aha David W.","Proceedings of the Fourth International Workshop on Machine Learning,",,,539,,,,,pp. 24-30.,"Morgan Kaufmann,",,Learning representative exemplars of concepts: An initial case study.,,,(1987).
567,"Detroit, MI:","Aha, D. and Kibler, D.",Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,,,567,,,,,(pp. 794-799).,Morgan Kaufmann.,,Noise-tolerant instace-based learning algorithms.,,,(1989)
581,,"AHA, D.W., KIBLER, D. and ALBERT, M.K",,,,581,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,"
582,,"AHA, D.W., KIBLER, D. and ALBERT, M.K.",,,,582,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,"
587,,"D. Aha, D. Kibler, and M. Albert.",,,,587,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
601,,"Aha, D. W., Kibler, D., & Albert, M.",,,,601,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"7,",(1991).
616,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,616,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
620,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,620,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).
630,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,630,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).
631,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,631,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).
632,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,632,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).
635,,"Aha, D., Kibler D., and Albert, M.K",,,,635,,Machine Learning,,,pp.37-66.,,,Instance-Based Learning.,,"6(1),",(1991).
637,"Boston, MA:","Aha, D., Kibler, D. & Albert M.",,,,637,,"Machine learning,",,,pp 37-66.,Kluwer Publishers.,,Instance-based learning algorithms.,,"volume 6,",(1991).
651,,"Aha, D.W., D. Kibler & Albert M.K.",,,,651,,"Machine Learning,",,,pp. 37-66.,,,"Instance-Based Learning Algorithms,",,"6,","(1991),"
652,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,652,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,"6,",(1991).
660,,"Aha, David W., Dennis Kibler, Marc K. Albert.",,,,660,,Machine Learning.,,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",1991.
661,,"Aha, David W., Dennis Kibler, and Marc K. Albert,",,,,661,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"Vol6,",(1991).
665,,"D. Aha, D. Kibler, and M. Albert.",,,,665,,"Machine Learning,",,,pp. 37-66.,,,Instance-based Learning Algorithms.,,"Vol. 6,",1991.
678,,"Aha, D.W., Kibler, D., and Albert, M.K.",,,,678,,"Machine Learning,",,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).
680,,"D. Aha, D. Kibler, and M. Albert,",,,,680,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6, no. 1,",1991.
689,,"D. Aha, D. Kibler, and M. Albert.",,,,689,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
704,,S. H. Nienhuys-Cheng and R. De Wolf (1996).,,,,704,,"Journal of Artificial Intelligence Research,",,,341-363,,,"Least Generalizations and Greatest Specializations of Sets of Clauses,",,4,
713,,"Datta, P. and Kibler, D.",,,,713,,,,,,,,Utilizing prior concepts for learning. In Proceedings of the ML92 Workshop on Biases in Inductive Learning.,,14.,(1992).
717,"Tahoe City, CA.","Datta, P. and Kibler, D.",In Proceedings of the Twelfth International Conference on Machine Learning.,,,717,,,,,,Morgan Kaufmann.,,Learning Prototypical Concept Descriptions.,,,(1995).
719,"Tahoe City, CA:","Datta, P., & Kibler, D.",Proc. Twelfth International Conference on Machine Learning,,,719,,,,,(pp. 158-166).,Morgan Kaufmann.,,Learning prototypical concept descriptions.,,,(1995).
725,,Steven Hampson and Dennis Kibler.,"Workshop Notes: 2nd DIMACS Challenge,",,,725,,,,,,,,Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again.,,,1993.
726,,"Hampson, D., & Kibler, S.","DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability,",,"In Johnson, D., & Trick, M. (Eds.),",726,,,,,pp. 437-456.,American Mathematical Society.,,Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again.,,"vol.26,",(1995).
728,,S. Hampson and D. Kibler.,DIMACS Challenge,,,728,,,,Available by http://www.ics.uci.edu/~kibler/.,,,,Plateaus and plateau search in boolean satisfiability problems: When to give up searching and start again.,,,"1995,"
736,,D. Kibler.,,,,736,"Computer Science Department, UC-Irvine,",,,,,,,Natural generation of heuristics by transforming the problem representation.,"Technical Report TR-85-20,",,1985.
746,"London, UK:","Kibler, D. & Langley, P.",Proceedings of the Third European Session on Machine Learning.,,,746,,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).
747,"Glasgow, Scotland.","Kibler, D. & Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,747,,,,,,Pitman.,,Machine learning as an experimental science.,,,(1988).
764,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,764,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
765,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,765,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
766,Glasgow:  Pittman.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,766,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).
769,,Dennis Kibler and Pat Langley.,Proceedings Of the Third Working Session On Learning,,,769,,,,,,,,Machine Learning As An Experimental Science.,,,(1989)
785,,"D. Kibler, D. Aha, and M. K. Albert.",,,,785,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
799,,"M. Pazzani & D. Kibler,",,,,799,,"Machine Learning ,",,,57-94.,,,"The Utility of Knowledge in Inductive Learning,",,"9,","1992,"
806,"Boston, MA:","Pazzani, M. J., Kibler, D.",,,,806,,"Machine Learning,",,,1.,Kluwer Academic Publishers.,,The utility of knowledge in inductive learning.,,"volume 9,",(1992).
809,,"Pazzani, M., & Kibler, D.",,,,809,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).
814,,"Pazzani, M., & Kibler, D.",,,,814,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9 (1),",(1992).
816,,"Pazzani, M., & Kibler, D.",,,,816,,"Machine Learning,",,,,,,The utility of knowledge in inductive learning.,,9 (1).,(1992).
827,,"Pazzani, M., & Kibler, D.",,,,827,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
832,,"Pazzani, M., & Kibler, D.",,,,832,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).
836,,"Pazzani, M., & Kibler, D.",,,,836,,"Machine Learning,",,,57-94.,,,The utility of prior knowledge in inductive learning.,,"9,",(1992).
837,,"Pazzani, M., & Kibler, D.",,,,837,,"Machine Learning,",,,57-94.,,,The utility of prior knowledge in inductive learning.,,"9,",(1992).
846,,"M. Pazzani and D. Kibler,",,,,846,,"Machine Learning,",,,"pp. 57-94,",,,"The utility of knowledge in inductive learning,",,"vol.9,",1992.
867,,"Suzanne Skiblics, Edward J. Klimas, and David A. Thomas.",,,,867,,,,,,"Prentice-Hall,",,Smalltalk with Style.,,,1996.
872,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,872,,,,,(pp. 30-35).,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
873,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,873,,,,,pp.30-35.,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
877,"Seattle, WA:","Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,877,,,,,pp. 30-35,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).
889,,"D. Kibler and D. W. Aha,","Proceedings of 3rd European Working Session on Learning,",,,889,,,,,,"Pitman,",,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,1988
899,,"Aha, D. W., D. Kibler, and M. K. Albert.",,,,899,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6:,1991.
905,,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,905,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6(1),(1991).
911,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,911,,Machine Learning,,,37-66.,,,Instance-based Learning Algorithms.,,6,1991.
916,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,916,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.
921,,"Aha, D., Kibler, D. and Albert, M.",,,,921,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,6,1991.
933,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,933,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
934,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,934,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,(1991)
938,,"David W. Aha, Dennis Kibler, and M. K. Albert.",,,,938,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,1991.
948,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,948,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
951,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,951,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
954,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,954,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
955,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,955,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
958,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,958,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
964,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,964,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
968,,"D.W. Aha, D. Kibler and M.K. Albert",,,,968,,"Machine Learning,",,,37-66.,,,. Instance-Based Learning Algorithms.,,6,(1991)
969,,D. Aha and D. Kibler.,,,,969,,"Machine Learning,",,,"794-799,",,,Noise-tolerant instance-based learning algorithms.,,8:,1991.
970,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,970,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
973,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,973,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
983,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,983,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
986,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,986,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
990,,"Aha, D., Kibler, D., and Albert, M.",,,,990,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
1010,,J.S. Conery and D.F. Kibler.,,,,1010,,"New Generation Computing,",,,"43-70,",,,And parallelism and nondeterminism in logic programs.,,3,1985.
1013,,Dennis Kibler.,,,,1013,"Department of Computer Science, University of California at Irvine,",,,,,,,Natural generation of heuristics by transforming the problem representation.,"Technical Report TR-85-20,",,1985.
