tid,id,title,authors,venue,year
98,LU7BfMnARgYJ,Comparing Data Streams Using Hamming Norms (How to Zero In),"G Cormode, M Datar, P Indyk, S Muthukrishnan","IEEE Transactions on Knowledge and Data Engineering,",2003
104,eFF15B-MYzoJ,Affinity Relation Discovery in Image Database Clustering and Content-based Retrieval,"ML Shyu, SC Chen, M Chen, C Zhang","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
120,aHyAwwaO2roJ,Pan-Browser Support for Annotations and Other Meta-Information on the World Wide Web,"MA Schickler, MS Mazer, C Brooks","WWW5 / Computer Networks,",1996
124,BKvmjX7abn0J,Thread-local heaps for Java,"T Domani, G Goldshtein, EK Kolodner, E Lewis, E  ",,
154,K-Z4In4KMTQJ,Unsupervised Image Segmentation by Stochastic Reconstruction,"V Metzler, R Vandenhouten, J Krone, R Grebe",,
155,TVp1tqpYTDkJ,Contextual Method for the Re-design of Existing Software Products,"R Jones, N Milic-Frayling, K Rodden, A Blackwell",,
186,JEY4MNdwsggJ,Capitalistic mathematics,VP Maslov,Manuscript,
187,JwVaYwgPqNUJ,Santilliâ??s Lieâ??Isotopic Generalization of Galileiâ??s and Einsteinâ??s Relativities (1990),"AK Aringazin, A Jannussis, DF Lopez, M Nishioka, B ","Kostarakis Publisher, Athens, Greece",
188,aUM8wzJhDDgJ,Rainwater-harvesting agriculture for food production in arid zones: the challenge of the African  ,"HJ Bruins, M Evenari, U Nessler","Applied Geography,",
189,FHKbOnShy9EJ,KNOWLEDGE OF BLINDNESS ADAPTATION TECHNIQUES AMONG REHABILITATION UNDERGRADUATE STUDENTS,MJ Hoover,,2003
191,d3jIzcfceEUJ,"Behavioral ecology and the evolution of hunter-gatherer societies on the Northern Channel Islands,  ",DJ Kennett,,1998
206,EUj67_3E0D0J,"Introduction to Combinatorics, pg. 82, 1996",MJ Erickson,,
229,AsiHF3HEpwQJ,Wharton L. Levy DH,RE Smalley,"H. Acc. Chem. Res,",
237,AiamPPqvsBUJ,The highly conserved DAD1 protein involved in apoptosis is required for N-linked glycosylation,"T Makishima, T Nakashima, K Nagata-Kuno, K  ","Genes to Cells,",1997
239,1j-tL6DypZYJ,"AN ANALYSIS OF THE RELATIONSHIP BETWEEN NLN PRE-ADMISSION SCORES, AGE AND STUDENT SUCCESS IN TWO  ",EM Kirking,,2004
249,yz8u5ihaylAJ,"Testability, 1985 technology forecast",B Milne,"Electronic Design,",
255,E7H04svX7v8J,The REMIT System for Paraphrasing Relational Query Expressions into Natural Language,BGT Lowden,"VLDB,",1986
279,01ZRIcnplwoJ,Unpacking phonological awareness: Two treatments for low-skilled kindergarten children,"RE O'Connor, JR Jenkins, TA Slocum","Unpublished manuscript,",
283,dzHPil1BBAcJ,Evaluation of winter rye hybrids fertility,"L Madej, R Osinski, J Jagodzinski","BIULETYN-INSTYTUTU HODOWLI I AKLIMATYZACJI ROSLIN,",1995
287,CbVuJPvkwf0J,"Land degradation in the Yallahs Basin, Jamaica: historical notes and contemporary observations","D Barker, DFM McGregor","Geography,",
293,hAs6tnivceIJ,Dec. 1981.[Black 1985] AP Black. Supporting Distributed Applications: Experience with Eden,CA Grove,Proc. 10th ACM Symp. Operating,
294,I-fmtPvluKEJ,"Merialdo &amp; P. Sindoni, G.â??The Araneus Web-Base Management Systemâ??","G Mecca, P Atzeni, A Masci",ACM SIGMOD International Conference on Management of,
298,0NbPdN8x5a0J,Hits and Miss-es: A Year Watching the Web,J Graham-Cumming,"WWW6 / Computer Networks,",1997
301,tr_rawv-6SMJ,FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"T Authors, C Identified",,
305,ufc3hEkkoN4J,Designing solutions with COM+ technologies,"R Brown, W Baron, WD Chadwick",,2001
306,9jPrZSfTe2cJ,The Undergraduate Curriculum and Distance Education.,GE Miller,"New Directions for Adult and Continuing Education,",1995
329,Uai7mRS_HQwJ,Hierarchical dynamic router,"K Kawamura, M Umeda, H Shiraishi","Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1986
331,r_eB2_BftqoJ,Shaping Minds Musically,T Machover,"BT Technology Journal,",2004
335,url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604,Impact of control system design on a flexible manufacturing system for colliery arches,SJ Williams,,
336,1-x1p8NTsSAJ,"Downsizing in Privatized Firms in Russia, Ukraine, and Belarus","I Filatotchev, T Buck, V Zukov","ACADEMY OF MANAGEMENT JOURNAL,",2000
342,mrxAHi3pQgAJ,Systematics of the molar-toothed redhorse suckers (Moxostoma carinatum) and the rediscovered M.  ,"RE Jenkins, BJ Freeman",Unpublished,
343,a41k5lrQfTwJ,The Situational Factors Affecting Teaching.,LD Fink,"New Directions for Teaching and Learning,",1984
351,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI,Database requirements for a software engineering environment: criteria and empirical evaluation,"S Chen, JM Drake, WT Tsai","Information and Software Technology,",1993
353,6GiWh3tc64QJ,The distribution of electrons among atomic levels,EC Stoner,"Phil. Mag,",
355,8jhe9EF3BtUJ,pp. 4-5,P Assessment,,
362,XqpMijpKbaEJ,OAM: An Office Analysis Methodology. Office Automation Group Memo OAM-016,"M Sirbu, S Schoichet, J Kunin, M Hammer",,1981
363,XagphbDrGQMJ,Self-similarity in the Web. 2: 205â??223,"S Dill, R Kumar, KS McCurley, S Rajagopalan, D  ",,2002
364,UjuTLAYjzQcJ,ERP can magnify errors,C Stedman,"Computerworld,",
367,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf,Range Multicast Routers for Large-Scale Deployment of Multimedia Application,"N Jiang, YH Ho, KA Hua","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
372,LaJ36pgeT1AJ,Mentoring to Diversity: A Multicultural Approach.,G Rodriguez,"New Directions for Adult and Continuing Education,",1995
374,j0_Cq1G7sasJ,andE. J. Shekita. Object and filemanagement in the EXODUS extensible database system,"MJ Carey, DJ DeWitt, JE Richardson","International Conference on Very Large Data Bases,",
375,UrYJY7lnKaUJ,Expectations of Italian cheese in the pizza industry,RJ Alvarez,"Proceedings of the 23rd Annual Marschall Invitational  &hellip;,",
379,sAJRyUtQ0QQJ,Influence of gaps and neighbouring plants on seedling establishment in limestone grassland,P Ryser,"Experimental field studies in northern Switzerland. Zurich.  &hellip;,",
382,0xp1yi4xPKgJ,Understanding your Chemstation,H Packard,"San Diego, Calif,",
389,0KLIpvrbmtEJ,Vancomycin for prophylaxis against sepsis in preterm neonates,"AP Craft, NN Finer, KJ Barrington","Cochrane Database Syst Rev,",2000
396,F6l4EO3zqXMJ,Lecture-â?? Process for Developing AAP Guidelinesâ??. Baltimore,N Halsey,"MD,",
401,XMfYgcBvXM0J,Creating Multimedia to Die For,R Raskin,"PC MAGAZINE-AMERICAN EDITION-,",1994
405,url:http://adsabs.harvard.edu/abs/1976PhDT.......124S,Two-electron transfers and molecular X-ray radiation during heavy ion collisions,C Stoller,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1976
411,56wrFV0ec-QJ,Dynamical systems III,VI Arnol'dâ?¦,,1988
414,6AZuEPU008kJ,Wireless LANs at Risk,C Ellison,"PC Magazine April,",
424,WIg9kgdVp9IJ,Integrity= validity+ completeness,A Motro,"ACM Transactions on Database Systems,",1989
432,2EMLBdsxzWgJ,A psychological taxonomy of trait-descriptive terms: The interpersonal domain,JS Wiggins,"Journal of Personality and Social Psychology,",
434,Y8HMa1ZZE6sJ,CURE: An Efficient Clustering Algorithm for Large Databases,"G Sudipto, R Rastogi, K Shim","Proceedings of ACM SIGMOD International Conference on  &hellip;,",
437,6cJpBw-m96EJ,State IS Workers Seek Greener Pastures,P Thibodeau,,
446,5dCPTEkz8sAJ,Diagnosis for Wiring Interconnects,"WT Cheng, JL Lewandowski, E Wu",,
456,0JYcH0e5nZkJ,Experimental study of propulsive efficiency of pulsed detonation,"R Zitoun, V Gamezo, C Guerroud, D Desbordes","Proc. of the 21st Int. Symp. on Shock Waves, Great Keppel, ",
459,6R1Snq9kHxAJ,FUSE: Lightweight Guaranteed Distributed Failure Notification,"J Dunagan, NJA Harvey, MB Jones, D Kostic, M  ","Submitted for publication,",2004
462,RQbOReOI-tsJ,Perceiving Pervasive Discrimination Among African Americans: Implications for Group Identification  ,"NR Branscombe, MT Schmitt, RD Harvey","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1999
463,FOruO1PeowAJ,Improved Query Performance with Variant Indices,"POâ??Neill, D Quass","Proceedings of SIGMOD Conference,",
468,hK_2w16gHYAJ,In: ATLAS Mundial Encarta,PP de los Libres-Uruguaiana,"Microsoft Corporation,",2001
470,QRWJHLWImlYJ,Interventions to help external cephalic version for breech presentation at term,GJ Hofmeyr,"Cochrane Database Syst Rev,",2004
471,6uK30FL35hwJ,Hydrology and Hydraulic Systems. 2 ndEdition Waveland Press Inc.; 867pp,RS Gupta,,2001
475,WY8jbUlHkbQJ,"Groundwater fauna of the South Platte River system, Colorado","JV Ward, NJ Voelz","See Ref,",
481,fzjkVBKQlFkJ,Additive logisitic regression: a statistical perspective on boosting,"JH Friedman, T Hastie, R Tibshirani",,1998
511,mKsEnKaqMhQJ,The Credit Hour and Faculty Instructional Workload,T Ehrlich,"New Directions for Higher Education,",2003
514,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010695MT%26recid%3DA0032617AH,The use of discrete observer theory to trim and stabilize periodic coefficient dynamic systems,"MH Peters, PV Bayly, DA Peters","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999
522,fa8RKQRn-XgJ,The family of concurrent logic programming languages,E Shapiro,"ACM Computing Surveys (CSUR),",1989
529,xKQ3w_8n154J,Polysaccharides from Corallina officinalis,"JR Turvey, PR Simpson","Proc. Int. Seaweed Symp,",
531,eGhUcgT4ZQcJ,"ISSACâ??96: Proceedings of the 1996 International Symposium on Symbolic and Algebraic Computation,  ",YN Lakshman,"Zurich, Switzerland. ACM Press, New York,",
535,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101177%26type%3Dpdf,Facilitating Collective Musical Creativity,"A Tanaka, N Tokui, A Momeni",,
536,KPl4pMKQsvwJ,Regional Body-Wave Corrections and Surface-Wave Tomography Models to Improve Discrimination,"W Walter, M Pasyanos, A Rodgers, K Mayeda, A  ",,
540,SSU5skdzxREJ,Analysis patterns for patient treatment,"T Sorgente, EB Fernandez, MM Larrondo-Petrie",submitted for,
545,x8s3QpPxgGYJ,PROMISE: peer-to-peer media streaming using CollectCast,"M Hefeeda, A Habib, B Botev, D Xu, B Bhargava","Proceedings of ACM Multimedia,",2003
546,1pxtzlCLlk8J,Autonomous mobile robot navigation and learning,"CR Weisbin, JR Einstein, FG Pin",,
573,5ptAphKla1oJ,Real Estate War in Cyberspace: An Emerging Electronic Market?,"K Crowston, RT Wigand",,
580,DvhLJEgyVOUJ,Schubert varieties and cycle spaces,"AT Huckleberry, JA Wolf",,
584,O4K4hktgjLMJ,Representing othersâ?? preferences in mixed motive games: Was schelling right,"G Devetag, M Warglien",,
588,C5r7CWfQ0icJ,Customer data faces rough road to factory,C Stedman,"Computerworld,",
597,HiZ-2-mSanAJ,"90 WB Frakes, PB Gandel, Representing reusable software",F Gandel,"Information and Software Technology,",
601,eCVVppG0h2MJ,Adaptive Disk Scheduling in a Multimedia DBMS,"K Lund, V Goebel",,
606,lEtduQE6LmgJ,Lightweight Uses of Logic in Conceptual Modelling,"D Robertson, J AugustÄ±","ACM Press, New York,",
618,7VB5N4BYX9cJ,Quantum groups Proc,VG Drinfeld,"Proc. Int. Congr. Math., Berkeley,",
627,j_hnHoHFyYkJ,Modeling the Global short-period wavefield with a Monte Carlo Seismic phonon method,"PM Shearer, PS Earle",,2004
628,Ve97_p9rjogJ,Pflanzensoziologie.â??Springer Verlag,J Braun-Blanquet,"Wien, AT,",
647,FfyGYjH6iNoJ,Automatic Data Fusion with HumMer,"A Bilke, J Bleiholder, C Bohm, K Draba, F Naumann, ","Proceedings of the 31st VLDB Conference, Trondheim, Norway,",2005
649,38Vz_jXCWv0J,"A survey of protein variation in populations of the Pacific oyster, Crassostrea gigas, 92 pp. M. Sci",NE Buroker,"thesis, University of Washington, Seattle, Washington 1975 ",
658,sAYCyUcugbYJ,Primitives for Workload Summarization and Implications for SQL,"S Chaudhuri, P Ganesan, V Narasayya","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
667,fw5XfUh15osJ,"H. Garc ia-Molina, and Andreas Paepcke. STARTS Stanford protocol proposal for Internet retrieval and ","L Gravano, K Chang","Technical report, Computer Science Department, Stanford ",
671,qP0jZsOBaCgJ,Efficient EBV Superinfection of Group I Burkitt's Lymphoma Cells Distinguishes Requirements for  ,"TJ Evans, MG Jacquemin, PJ Farrell","VIROLOGY-NEW YORK-,",1995
679,cRswTfcY9DIJ,The molecular portraits of breast tumors are conserved across microarray platforms,"Z Hu, C Fan, JS Marron, X He, BF Qaqish, G Karaca, ",,2005
681,aFR5JQquCFMJ,Self-Monitoring During Collegiate Studying: An Invaluable Tool for Academic Self-Regulation,"BJ Zimmerman, AS Paulsen","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1995
696,RpMVEA9Cc80J,Increasing success in school through priming: aa training manual,"LD Wilde, LK Koegel, RL Koegel",,1992
698,upOP6K5m-bkJ,Semantics and Implementation of schema evolution in object-oriented databases Proc. of ACM-SIGMOD  ,"J Banerjee, W Kim, HK Kim, HF Korth","Conf. om Management of Data, San Francisco CA, May,",
699,hJvqq1f9drgJ,Cardiotocography for antepartum fetal assessment,"N Pattison, L McCowan","Cochrane Database Syst Rev,",2000
712,bIuzSI1xe84J,Sexual Selection and Taxonomic Diversity in Passerine Birds,"TG Barraclough, PH Harvey, S Nee","Proceedings: Biological Sciences,",1995
722,HNZUPXIIGzMJ,Stufengerechte beurteilung und optimierung der thermischen prozesssicherheit mittels dynamischer  ,A Keller,,1998
723,40Mh__7XofkJ,Biomass for greenhouse gas emission reduction Task 4-6: Techno-economic characterisation of  ,"ND Diamantidis, EG Koukios",,1999
726,XbvJHTrcf74J,"Neural networks for identification, prediction, and control","DT Pham, X Liu",,1995
741,kgenpnUPn2wJ,Semantic Streams: a framework for declarative queries and automatic data interpretation,"K Whitehouse, F Zhao, J Liu",,
742,_BvJZACWQnIJ,Automotive box section design under torsion. Part 1: finite element modelling strategy,"MMK Lee, T Pine, TB Jones","PROCEEDINGS-INSTITUTION OF MECHANICAL ENGINEERS PART D  &hellip;,",2000
744,I34i53QjB9MJ,"Estuarine processes and intertidal habitats in Grays Harbor, Washington",LW Gatto,"A demonstration of remote sensing techniques. CRREL Report,",
745,VcD2EDNjrS4J,Technical Article: Understanding Performance Testing,"A Ching, A Wagner",,2001
746,qLPhHC8lcJ8J,Administrative Arm-Twisting in the Shadow of Congressional Delegations of Authority,L Noah,"WISCONSIN LAW REVIEW,",1997
750,kMnXGU8LNgEJ,Short Proofs on Lrâ??Differentiability,"H Rieder, P Ruckdeschel",,2000
751,aXpIBUgemksJ,Discrete fairing,L Kobbelt,"Proceedings of the Seventh IMA Conference on the Mathematics &hellip;,",1997
753,peb7JzQDMVkJ,A Comparison of MPI Performance on Different MPPs,"M Resch, H Berger, T Boenisch","LECTURE NOTES IN COMPUTER SCIENCE,",1997
769,ON4HGVIBeKEJ,"The State's New Role in Facilities Planning: Maintain, Alter, Replace, and Reallocate.",WS Fuller,"New Directions for Higher Education,",1980
780,SyssTWXCsf8J,"Plasma Etching, an Introduction 1Academic","DM Manos, DL Flamm","San Diego,",
785,o3sZZZUXcx0J,Video transport over wireless channels: a cycle-based approach for rate control,"M Hassan, L Atzori, M Krunz","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
797,vYF8ANUBCCMJ,Rooted circuits of closed-set systems and a max-flow min-cut theorem for stem clutters of affine  ,"M Hachimori, M Nakamura",Submitted for,
801,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1017755%26type%3Dpdf,Smart Furniture: A Platform for Context-Aware Embedded Ubiquitous Applications,H Tokuda,"Proceedings of the fourth ACM international conference on  &hellip;,",2004
805,url:http://portal.acm.org/citation.cfm%3Fid%3D354384.354543%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3DSERIES316%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Multimedia%2520Conference%26CFID%3D11111111%26CFTOKEN%3D2222222,Analyzing blood cell image to distinguish its abnormalities (poster session),"KS Kim, PK Kim, JJ Song, YC Park","Proceedings of the eighth ACM international conference on  &hellip;,",2000
809,b1gS8kz09xcJ,Hilbert R-tree: an improved R-tree using hactals,"I Kamel, C Faloutsos","Proceedings of the 20th VLDB Conference,",
810,AWCS6GDRjhsJ,An extendible hashing structure for image similarity searches,S Lin,,
820,acMqoDGeGp0J,Utility-based termination of anytime agents,"T Sandholm, V Lesser","CS Technical Report 9454, Univ. of Massachusetts,",
829,snFTnJwYDwEJ,Secure Online 3D Human Body Database,"A Ruto, B Buxton, I Mirkin, C Goonatilake","Procs of Scanning,",
831,CT4k09Akk8UJ,"Gillies; JA; MoosmÃ¼ller, H.; Rogers, CF; DuBois, DW; Derby, J","JG Watson, JC Chow",Effectiveness Demonstration of Fugitive Dust Control Methods,
833,CehzPbrqQGwJ,"D vanWilligen, AWS Helwig, Vincent. Loran-C&amp;Galileo, An European navigation solution",O GWA,"Proc of the 29th Annual Technical Symposium of the  &hellip;,",
841,twBCessT_7sJ,"Volunteering Computing, a preliminary concept and project proposal",LFG Sarmenta,,1996
843,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021212029380MT%26recid%3DA7340050AH,Use of MLS elevation data for flare-out guidance(Microwave landing system elevation data or  ,LL SANDERS,"National Aerospace Meeting, Washington, D. C, Proceedings,",1973
850,mAUD5IjmXtkJ,Personal communication,B Goyette,,1999
856,YbMB2pvYUtgJ,Im. ode strikes the right cord,H Curtis,"Electronic News,",
866,VqTL9bzyQscJ,A complete mechanization of!-order type theory.&quot;,"T Pietrzykowski, DC Jensen",Proceedings of ACM Annual Conference,1972
870,NgoCn-0pJqUJ,The Internet: A Learning Environment,R McGreal,"New Directions for Teaching and Learning,",1997
881,o94RuzBd9twJ,Surveillance of the flow of Salmonella and Campylobacter in a community,NV Harris,"Seattle, Washington, US: Communicable Disease Control  &hellip;,",
885,wVXxtf9ByQMJ,Influence of genetic polymorphism on the cadmium induction of cytochrome P450 2A6,"S Satarug, K Kiyotani, M Fujieda, H Yamazaki, P  ",,
896,_SWzuVA-BfgJ,Interoperability of peer-to-peer file sharing protocols,"SM Lui, SH Kwok",,
900,3Uk8hebrIzUJ,"Campus-based academies, institutes, and seminar or workshop series","PH Lewis, LM Fino, JY Hungar, WH Wallace, RF Welch","New Directions for Higher Education,",1994
908,qS4jhfgPbm8J,Bringing Object-Relational Technology to Mainstream,"V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference,",1999
918,lIxiPxfcA6IJ,Preliminary Experience with Process Modeling in the Marvel Software Development Environment Kernel,GE Kaiser,,
922,HNPd3p47SY0J,Defining Job Concentrations: The Los Angeles Case,"RL Forstall, RP Greene","URBAN GEOGRAPHY,",1997
943,eMPD6OVmMREJ,"The energy method, stability, and nonlinear convection",B Straughan,,1992
948,0t1fQcsyv-kJ,CASE tool construction for a parallel software development methodology,JP Gray,"Information and Software Technology,",1997
956,gcreiWuRyyIJ,Calcineurin and the Biological Effect of Cyclosporine and Tacrolimus,"PF Halloran, L Kung, J Noujaim","TRANSPLANTATION PROCEEDINGS,",1998
960,EYTMYnikAh0J,Interoperating geographic information systems,MF Goodchildâ?¦,,1999
971,uUvn4z2RRysJ,Equi-depth histogramsforestimatingselectivityfactorsfor multidimensional queries,"M Muralikrishna, DJ DeWitt",Proc. ACM,
982,U0jWdce8m34J,On power-law relationships of the Internet topology,"C Faloutsous, P Faloutsous, C Faloutsous","Proceedings of ACM SIGCOMM,",
988,AES4p4AylKYJ,Support systems and community mental health,G Caplan,"New York,",
998,SDS7uWO7Mj4J,Modell des langwelligen Strahlungsaustauschs und idealer Regler fÃ¼r das GebÃ¤udemodul Type56,C Felsmann,"Technical University of Dresden,",
1003,G7Fztq8UXBoJ,Determination of the content of uranium isotopes and isotopes of transuranium elements in spent fuel ,"V Ya, AAZ Gabeskiriya, VV Mikulenokâ?¦",At.,
1007,8gTV1_0L3cYJ,Hierarchical Test Generation Based on Alternative Graph Models,J Raik,,1997
1008,R1U13red9k4J,Eqmvalence properties of semantic data models for database systems,SA BORKIN,"TR-206, Laboratory of Computer Science, MIT, Cambridge, Mass, ",
1010,zyXyTW7sX_sJ,Reduction of the cost of erythropoietin therapy by coadministration of L-carnitine in hemodialysis  ,"D Karvadias, C Fortounas, J Tsouchnikas, T  ","EDTA 32nd Congress, Athens, Greece,",
1015,wi44y5qXrSoJ,Towards a formal representation of device functionality,JC Bonnet,,
1025,f-_QuS8Wg2oJ,Fairness and Social Risk I: Unaggregated Analyses,"PC Fishburn, RK Sarin","Management Science,",1994
1030,HCQSN0M-6mcJ,A New Generation of Spoken Dialogue Systems: Results and Lessons from the SUNDIAL Project,J Peckham,"Proc. Eurospeech,",
1033,url:http://www.springerlink.com/index/Q56023QG66630X13.pdf,Conversational Video Over IP,A Auchterlonie,"BT Technology Journal,",2004
1038,DFXKdJJtFsQJ,Active storage for large-scale data mining and multimedia applications,"E Riedel, G Gibson, C Faloutsos",,
1042,Xap2YVYzYrQJ,An Aristotelian Understanding of Object-Oriented Programming,D Rayside,,
1045,G3QWq2T08SEJ,Analysis of SIGMODs Co-Authorship Graph,M Nascimentoâ?¦,"SIGMOD RECORD,",2003
1050,laR_TyhtfCIJ,Predicting real outcomes: When heuristics are as smart as statistical models,A Todorov,"Unpublished manuscript,",
1064,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007716%26type%3Dpdf,ITQS: An Integrated Transport Query System,"B Huang, Z Huang, H Li, D Lin, H Lu, Y Song","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
1075,AaTvigmNyAcJ,Semantic and schematic similarities between database objects: A context-based approach,"V Kashayp, A Sheth","The VLDB journal,",
1110,0F-g0PJ3z3UJ,Electronic replacements for head-per-track drums or disks,AV POHM,"IEEE Computer,",
1120,iwo70ngJJXUJ,Toward a Theory of Organizational Creativity,"RW Woodman, JE Sawyer, RW Griffin","The Academy of Management Review,",1993
1121,wn2O9TxUdKkJ,The effects of atmospheric turbulence on the interference of the direct and ground reflected waves,"V Ostashev, S Clifford, R Lataitis, P Blanc-Benon, ","Proc. 29th Inter-Noise, Nice,",
1123,XFVOpAiN2NwJ,Mortality Factors in a Cyclic Vole Population,"K Norrdahl, E Korpimaki","Proceedings: Biological Sciences,",1995
1124,OVfbXdgb2osJ,Extendible hashing for concurrent operations and distributed data,CS Ellis,"Proceedings of the 2nd ACM SIGACT-SIGMOD symposium on  &hellip;,",1983
1127,SObDlwdlju0J,Occupational Infectious Disease Exposures in EMS Personnel,"E Reed, MR Daya, J Jui, K Grellman, L Gerber, MO  ","Journal of Emergency Medicine,",1993
1134,PLjMiTrxVxkJ,Transition to adulthood in Italy,F Ongaro,"Transition to adulthood,",
1138,v5pKl7EP4NIJ,Casinos hit jackpot with customer data,K Nash,"Computerworld,",
1149,RTHoDofpcw4J,Groupware: Letâ??s work Together,"L Lindop, T Relph-Knight, K Taylor, A Eager, G  ","PC Magazine, August,",
1153,Qn0bUAsaGRsJ,Characterizing Flows in Large Wireless Data Networks,"X Meng, S Wong, Y Yuan, S Lu",Proceedings of ACM,
1155,OI6s-rhMr4AJ,"Correlates of Adolescent Pregnancy in La Paz, Bolivia: Findings from a Quantitative-Qualitative  ","V Lipovsek, AM Karim, EZ Gutierrez, RJ Magnani","ADOLESCENCE-SAN DIEGO-,",2002
1162,jksvShQFa5kJ,Crm 1(XpoI) dependent nuclear export of the budding yeast transcription factor yAP-1 is sensitive to ,"S Kuge, T Toda, N Iizuka, A Nomoto","Genes to Cells,",1998
1164,viwFDMgbI2wJ,Two major Smad pathways in TGF-beta superfamily signalling,"K Miyazawa, M Shinozaki, T Hara, T Furuya, K  ","Genes to Cells,",2002
1168,url:http://www.ingentaconnect.com/content/els/08830355/2001/00000035/00000004/art00031,Predicting academic performance of college students in the United States and in Estonia,LW Anderson,"INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,",2001
1172,Z-V0UvEbPvYJ,The stress-producing working conditions of part-time faculty,JM Gappa,"New Directions for Teaching and Learning,",1987
1180,xHH0TBKf-DgJ,Training in East Germany: An Evaluation of the Effects on Employment and Earnings,"B Fitzenberger, H Prey","Unpublished manuscript,",
1195,vrPncxDR7pIJ,UMTSâ??the mobile part of broadband communications for the next century,"AJ Clapton, NC Lobley, S Dutnall, MI Dando, P  ","BT Technology Journal,",1998
1196,NUoSnHVB3mAJ,Teaching and Learning about Other Countries: Generic Activities for Any Country.,"G DeCoker, M Roche","Social Studies and the Young Learner,",1990
1201,Aw-FkjehDWQJ,An adaptive automated web browsing (tech report sidl-wp-1995-0023,"YM Balbanovic, Y Yun","Technical report, Dept. Of Computer Science, Stanford University",
1210,url:http://doi.wiley.com/10.1002/ev.1311,Where angels fear to tread and why,RA Berk,"New Directions for Program Evaluation,",1982
1222,p23sBFjoII8J,"Department of Agricultural and Resource Economics, 2200 Symons Hall, University of Maryland, College ",PLJ Olson,,
1238,OVq67MiPMjcJ,E  cient Fair Queueing using De  cit Round Robin,"M Shreedhar, G Varghese","Proceedings of ACM SIGCOMM,",1995
