tid,id,title,authors,venue,year
727,L0RvrQHAbfEJ,On ripples,JR Wilton,"Phil. Mag,",
733,WsIGoW-1_k4J,Co-Operation in the Digital Ageâ??Engendering Trust in Electronic Environments,"A Seleznyov, MO Ahmed, S Hailes","BT Technology Journal,",2004
753,peb7JzQDMVkJ,A Comparison of MPI Performance on Different MPPs,"M Resch, H Berger, T Boenisch","LECTURE NOTES IN COMPUTER SCIENCE,",1997
760,Yi03tvebyKUJ,Inferring High-Level Behavior from Low-Level Sensors,"DJ Patterson, L Liao, D Fox, H Kautz","LECTURE NOTES IN COMPUTER SCIENCE,",2003
767,ILjHdgB7fLIJ,Application of Head-Mounted Display to Radiotherapy Treatment Planning,JC Chung,Proceedings ACM,
775,WCMOCNj_Tp0J,Assessment of Neonatal Diaphragmatic Paralysis Using Magnetic Phrenic Nerve Stimulation,"GF Rafferty, A Greenough, G Dimitriou, MI Polkey,  ",,
779,RR-I8bc7kXEJ,Ã¢â?¬ Å?Dynamic voting. Ã¢â?¬Â? in Proc,"S Jajodia, D Mutchler",,
789,JKy3Lo_oe5gJ,The impact of herbivory by Olympic marmots on the structure of subalpine meadow vegetation: MS  ,AF Watson,"University of Washington, Seattle,",
803,3eP-8UwgBZIJ,"Computational methods in number theory, Mathematical Centre Tracts 154/155, Mathematisch Centrum,  ","HW Lenstra Jr, R Tijdeman",,
806,cXCXCB-8Z0gJ,Fast evolutionary strategies,"X Yao, Y Liu","PJ Angeline, e d. Proceedings of the Sixth Annual Conference &hellip;,",1997
812,8l5_eKZcCh8J,The n-Tier Hub Technology,"RA Sommer, TR Gulledge, D Bailey","SIGMOD Record,",2002
817,sbptAqgBfJcJ,Id Nouveau: Quick reference guide,R Nikhil,"Technical report, MIT Laboratory for Computer Science, Cambridge",
825,1a-k91qpCGgJ,ONE-IP: Techniques for Hosting a Service on a Cluster of Machines,"OP Damani, PE Chung, Y Huang, CMR Kintala, YM Wang","WWW6 / Computer Networks,",1997
835,zaHFUt4bKmkJ,"Transforming THE Information Super Highway INTO A Private Toll Road (October, 1999), at 3",M Cooper,,
842,e_X6PuUGDyAJ,Before They Called It Psychopharmacology,HE Lehmann,"NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1993
857,cadXUTZHtTQJ,Semantics-based concurrency control: beyond commutativity,"BR Badrinath, K Ramamritham","ACM Transactions on Database Systems,",1992
858,yheuousc5G0J,Lineage Tracing in a Data Warehousing System,"Y Cui, J Widom",,
862,veT1ro-6xoUJ,"Products of modal logics, 1997","D Gabbay, V Shehtman",,
868,kBEEnNi53YUJ,Analysis-by-synthesis multimode harmonic speech coding at low bit rate,C Li,,2000
871,aPu0IggUnDAJ,Efficient Multicarrier Realization of Full-Rate Space-Time Orthogonal Block Coded Systems,"B Farhang-Boroujeny, C Schlegel",Submitted for,
872,LHB5vacxZxUJ,Influence of sulphate groups in the binding of peanut agglutinin. Histochemical demonstration with  ,"JA Martinez-Menarguez, J Ballesta, M Aviles, JF  ","The Histochemical Journal,",1992
874,EacFpK6X16kJ,Cost Minimization Allocation (CMA) Algorithm,I Chong,"Technical Report, Univ. of Massachusetts,",
881,o94RuzBd9twJ,Surveillance of the flow of Salmonella and Campylobacter in a community,NV Harris,"Seattle, Washington, US: Communicable Disease Control  &hellip;,",
882,6YNkvhnxOuAJ,Data Compression for Bitmap Indexes,Y Chen,,
887,FQfrKKspbAIJ,A role for B lymphocyte stimulator (BLyS) in SjÃ¶grenâ??s syndrome,"X Mariette, S Roux, JE Gottenberg, F Desmoulins, J ",,
888,1nxoCdwHMRsJ,Observations on the biology and control of the pine processionary caterpillar (Thaumetopoea  ,DS Kailidis,"Athens, Greece,",
893,_5iSfQxn0GUJ,Histochemistry of nucleotidyl cyclases and cyclic nucleotide phosphodiesterases,"G Poeggel, H Luppa","The Histochemical Journal,",1988
898,8pgeaJRtmw4J,"Law, theory, and geography","N Blomley, G Clark","Urban Geography,",
902,3CvYY0iN8dcJ,Physically modelling the acoustics of a room using a digital waveguide mesh,"DT Murphy, DM Howard",Proceedings of the 25 thEuromicro,
911,Af3VWGy3cSMJ,Carnegie Mellon University,R Cyert,"New Directions for Higher Education,",1988
923,h6VLERB3VTUJ,Phase transitions in foods Academic Press Inc,YH Roos,"San Diego, California,",
950,ZE-qKY1WtEsJ,Models of light reflection for computer synthesized pictures,JF Blinn,"ACM SIGGRAPH Computer Graphics,",1977
971,uUvn4z2RRysJ,Equi-depth histogramsforestimatingselectivityfactorsfor multidimensional queries,"M Muralikrishna, DJ DeWitt",Proc. ACM,
981,GEjyU8sjNbUJ,Overview of reverse engineering and reuse research,PAV Hall,"Information and Software Technology,",1992
995,81tq2S0IGYcJ,Have you hugged an editor today?,R Raskin,"PC Magazine,",
1009,UOo_eXngniAJ,"Occupational stress in Nigeria police force. Ondo State University, Nigerial",EO Akinnawo,"Unpublished manuscript,",
1018,nkZCOasEJyMJ,The Architecture of Simplicity,D Miller,"The Academy of Management Review,",1993
1024,4h1ww_ndfmoJ,A Model and a Method for Logical Data Base Design,"A Flory, J Kouloumdjian","VLDB,",
1026,gcoLSYEk0HIJ,Coalescing in Temporal Databases,"MH Bijhlen, RT Snodgrass, MD Soo",,
1027,08QU6QNmo98J,A methodology for eliciting product and process expert knowledge in immersive virtual environments,"JM Ritchie, JEL Simmons, RG Dewar, ID Carpenter","&hellip;  International Conference on Management of Engineering and  &hellip;,",
1032,GeKvdBYmsD0J,"an d Kroo, I.(1993)&quot; A Rolefo rGenetic AlgorithmsinaPreliminary DesignEnvironment,&quot;",P Gage,Proceedings fromtheAIAACF D,
1033,url:http://www.springerlink.com/index/Q56023QG66630X13.pdf,Conversational Video Over IP,A Auchterlonie,"BT Technology Journal,",2004
1037,url:http://doi.wiley.com/10.1002/ace.7705,Policy for Older Adult Education,"DA Peterson, H Masunaga","New Directions for Adult and Continuing Education,",1998
1045,G3QWq2T08SEJ,Analysis of SIGMODs Co-Authorship Graph,M Nascimentoâ?¦,"SIGMOD RECORD,",2003
1048,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Report on the 5th International Workshop on Knowledge Representation Meets Databases (KRDBâ??98),A Borgida,"SIGMOD Record,",1998
1068,UTq9K8nmtMAJ,"Micelles, membranes, microemulsions, and monolayers",WM Gelbart,,1995
1071,WoWfV5bBp2kJ,When discourse becomes syntax: noun phrases and clauses as emergent syntactic units in Finnish  ,ML Helasvuo,,1997
1084,url:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi%3Fcmd%3DRetrieve%26db%3DPubMed%26list_uids%3D15654734%26dopt%3DCitation,"Computational studies on the cyclizations of enediynes, enyne-allenes, and related polyunsaturated  ","PR Schreiner, A Navarro-Vazquez, M Prall","Acc Chem Res,",2005
1086,yGEaTajCLAgJ,Labour shortage aired at World IT Congress,P Thibodeau,"Computerworld,",
1091,NTNnyuJeDZEJ,Formal methods are a surrogate for a more serious software concern,R Glass,"IEEE Computer,",
1096,weqDiTjh6vEJ,1 995,GA Abbink,A SAMâ??CGE demonstration model for,
1100,wjtI1akpFf0J,"A novel DNA polymerase in the hyperthermophilic archaeon, Pyrococcus furiosus: gene cloning,  ","T Uemori, Y Sato, I Kato, H Doi, Y Ishino","Genes to Cells,",1997
1109,uhVMJKSKKakJ,Mineral paragenetic sequence of the lead-zinc-copper-cobalt-nickel ores of the southeast Missouri  ,RD Hagni,"&hellip;  paragenesis: Athens, Greece, Theophrastus Publications SA,",
1115,2r4nQqSEOQwJ,Recentering Learning: An Interdisciplinary Approach to Academic and Student Affairs,R Guarasci,"New Directions for Higher Education,",2001
1117,BXtxq-cAS80J,Thematically Organized Social Studies: A Solution to the Primary Education Dilemma. Pull-Out Feature ,P Nickell,"Social Studies and the Young Learner,",1995
1123,XFVOpAiN2NwJ,Mortality Factors in a Cyclic Vole Population,"K Norrdahl, E Korpimaki","Proceedings: Biological Sciences,",1995
1126,66ETi80OPHIJ,"Kosower, E. M",NR Intermediates,"Acc. Chem. Res,",
1135,4DV7r4cK1j8J,An Index Structure for Efficient Reverse Nearest Neighbor Queries,"C Yang, KI Lin",,
1142,QwHi3DPKo_AJ,Interventions for varicosities and leg oedema in pregnancy,"GL Young, D Jewell","Cochrane Database Syst Rev,",2000
1172,Z-V0UvEbPvYJ,The stress-producing working conditions of part-time faculty,JM Gappa,"New Directions for Teaching and Learning,",1987
1182,TLpKPgfMMcgJ,Particle image velocimetry measurement of in-cylinder flow in internal combustion enginesâ?? ,"Y Li, H Zhao, Z Peng, N Ladommatos","Proceedings of the I MECH E Part D Journal of Automobile  &hellip;,",2002
1188,o6boeksbT-UJ,On the possibility of causal analysis of geophysical processes,SM Korotaev,"Geomagnetizm i Aeronomiia,",1992
1197,9Jm6n2g8-A4J,A numerical comparison of 2D resistivity imaging with eight electrode arrays,"T Dahlin, Z Bing","Procs. EEGSâ??01, Birmingham,",
1198,HUlazBB0e4MJ,Amoebic liver abscess,OP Kapoor,,
1204,H37rgyt5p-kJ,Evidence and Possible Causes,W Traffic,Proc. ACM,
1221,LJeRTmGqu0YJ,Business Networking in the Swatch Group,R ALT,"Electronic Markets,",1999
1227,vb-JI9pZ98AJ,Conflicting expertise and uncertainty: Quality assurance in high-level radioactive waste management,"MR Fitzgerald, AS McCabe","New Directions for Program Evaluation,",1991
1232,3-tfztnHynQJ,Algorithm 432: Solution of the matrix equation AX+ XB= C,"RH Bartels, GW Stewart","Comm. ACM,",
1243,qhHZQJwSm7kJ,The Notre Dame Long-Range Plan.,TO'Meara,"New Directions for Higher Education,",1984
1244,QWvbkNWK4S4J,Wright. PG Infared Photometric Measurement of the Saturation Temperature and Supersaturation,Q Guangfeng,"Proc. Int. Soc. Sugar Cane Technol., 21st congress. March,",
1246,OTX-4FYUeA0J,Investigation of interfacial segregation in steels using multivariate analysis of EDX spectra,"JM Titchmarsh, S Dumbill, IA Vatter","Proc 29th Annual Conf. MAS,",
1253,FJ3gBFAhaFIJ,The Onset of Solar Cycle 23 at 1 AU and at 70 AU,"FB McDonald, N Lal, RE McGuire","Proc. 26th Int. Cosmic Ray Conf,",1999
1268,a7N-vCBQytsJ,Configurable Processors for Embedded Computing,"N Dutt, K Choi",,
1271,PrJQxqXiSAkJ,NOAA Air Resources Laboratory: Silver Spring,"RR Draxler, GD Rolph","MD,",
1277,6mbLYHEFlygJ,Let's interface,J Salemi,"PC Magazine, June,",
1293,8FZoclKcEncJ,Switching osmolyte strategies: response of Methanococcus thermolithotrophicus to changes in external ,"RA Ciulla, DD Martin, PM Robinson, MF Roberts",Submitted for,
1301,svgLl6Z7tJYJ,Modification of the K-SADS-P,CG Last,"Unpublished manuscript,",
