theta,delta,popper_time_sec,train_precision,train_recall,tp,fn,tn,fp,rules,size,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
0.8,0.25,49,0.98,0.66,1504,770,2238,34,,54,0.7457627118644068,0.7892376681614349,0.766884531590414,0.765625,0.8212290502793296,0.7924528301886793
0.8,0.1,48,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
0.8,0.08,50,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
0.8,0.05,48,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
0.8,0.025,49,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
1,1,49,0.98,0.66,1505,769,2235,37,,45,0.7235772357723578,0.7946428571428571,0.7574468085106382,0.7589743589743589,0.8245125348189415,0.7903871829105473
1,0.8,50,0.98,0.66,1505,769,2235,37,,45,0.7235772357723578,0.7946428571428571,0.7574468085106382,0.7589743589743589,0.8245125348189415,0.7903871829105473
1,0.5,49,0.98,0.66,1505,769,2235,37,,45,0.7235772357723578,0.7946428571428571,0.7574468085106382,0.7589743589743589,0.8245125348189415,0.7903871829105473
1,0.25,49,0.98,0.66,1505,769,2235,37,,45,0.7235772357723578,0.7946428571428571,0.7574468085106382,0.7589743589743589,0.8245125348189415,0.7903871829105473
1,0.1,45,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
1,0.08,45,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
1,0.05,46,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
1,0.025,48,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
1.5,1,44,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.8,46,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.5,48,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.25,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.1,44,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.08,46,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
1.5,0.05,45,0.97,0.71,1608,666,2223,49,,52,0.7966101694915254,0.8209606986899564,0.8086021505376344,0.6434426229508197,0.8532608695652174,0.7336448598130841
1.5,0.025,46,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
2,1,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.8,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.5,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.25,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.1,46,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.08,45,0.96,0.71,1612,662,2205,67,,52,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.587360594795539,0.8563685636856369,0.6968026460859977
2,0.05,46,0.97,0.71,1608,666,2223,49,,52,0.7966101694915254,0.8209606986899564,0.8086021505376344,0.6434426229508197,0.8532608695652174,0.7336448598130841
2,0.025,50,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
3,1,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.8,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.5,34,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.25,36,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.1,36,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.08,34,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
3,0.05,34,1.00,0.80,1814,460,2272,0,,25,0.7394366197183099,0.875,0.8015267175572518,0.5562913907284768,0.8865435356200527,0.6836215666327569
3,0.025,51,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
4,1,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.8,36,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.5,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.25,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.1,36,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.08,35,0.95,0.80,1818,456,2185,87,,25,0.6883116883116883,0.8796680497925311,0.772313296903461,0.5152439024390244,0.8894736842105263,0.6525096525096525
4,0.05,36,1.00,0.80,1814,460,2272,0,,25,0.7394366197183099,0.875,0.8015267175572518,0.5562913907284768,0.8865435356200527,0.6836215666327569
4,0.025,49,0.99,0.66,1501,773,2253,19,,45,0.7927927927927928,0.7892376681614349,0.7910112359550562,0.8596491228070176,0.8212290502793296,0.84
