tid,tconst,averageRating,numVotes
276,tt12538615,6.5,96
277,tt12538867,7.8,33
279,tt12534428,7.5,26
280,tt12542375,1.9,103
284,tt12543389,7.1,19
292,tt12544866,4.7,20
293,tt1096871,6.0,52
294,tt12545898,7.6,15
297,tt12533508,1.7,22
298,tt12536597,6.1,5
299,tt12539619,7.7,7
303,tt12534406,5.2,36
304,tt12539679,4.3,5
306,tt12541213,6.4,-4
313,tt12532006,6.3,25
316,tt12536045,6.5,332
318,tt12536696,7.0,18
319,tt12538412,5.9,14
322,tt0448136,4.0,27
323,tt12535434,7.2,24
328,tt7897052,8.2,11
330,tt0210959,7.4,7
331,tt12541325,7.2,5
333,tt12532520,7.0,218
334,tt12540918,5.6,426
339,tt0255901,7.6,7
342,tt12531526,5.0,835
343,tt12544532,4.0,2
349,tt12538413,5.6,21
353,tt7773250,4.0,5
354,tt12543216,8.7,7
357,tt0253409,6.6,36
359,tt12545773,7.3,10
365,tt12545395,5.3,16
368,tt12539290,7.5,1483
370,tt6829094,7.4,89
373,tt12535110,5.4,87
376,tt12535108,5.2,85
377,tt12535631,4.8,5
378,tt12533587,4.7,1710
383,tt0816629,4.9,243
385,tt12539291,7.1,1475
386,tt2180561,7.6,68
388,tt12532727,6.2,6
391,tt12536511,6.1,32
395,tt12539967,6.9,219
397,tt12539278,5.9,96
402,tt2309949,4.3,7
403,tt12531574,7.9,8
404,tt12540214,6.8,19
409,tt12543995,7.7,12
418,tt3554298,6.0,94
421,tt0050047,8.1,11
422,tt12542141,5.2,5
423,tt12540495,7.6,12
425,tt12543416,4.5,6
432,tt12539385,5.9,6
438,tt12533534,7.3,137
441,tt12532295,6.4,404
443,tt2953038,8.0,9
447,tt12538458,8.3,29
448,tt12533348,7.6,353
449,tt0403877,7.7,7
450,tt12533466,9.0,7
451,tt0804223,5.1,17
452,tt12537042,6.0,5
455,tt12537206,7.7,8
456,tt12538013,8.4,5
461,tt5533118,7.7,6
475,tt12542067,7.1,2
477,tt12544877,6.4,527
478,tt4241804,8.8,9
485,tt12531181,7.8,68
494,tt12533504,4.3,8
495,tt12536921,8.8,15
496,tt2836540,8.5,10
500,tt12540764,3.6,15
501,tt12538017,7.0,15
503,tt7510284,7.7,175
504,tt12542273,7.7,178
505,tt0246906,6.6,256
508,tt12535436,5.4,64
511,tt6488386,7.9,38
513,tt12531324,7.5,27
514,tt12532317,7.6,3
515,tt12535341,7.4,8
517,tt12534212,7.2,34
519,tt12539976,6.4,26
522,tt0063241,5.7,74
530,tt12533085,4.0,27
531,tt12542683,5.8,39
532,tt9747450,7.1,672
533,tt12543761,4.1,10
534,tt12540719,4.6,71
538,tt12533122,7.5,504
539,tt12538793,6.9,30
543,tt12533596,6.9,672
546,tt10036886,7.8,25
547,tt12543927,5.0,250
548,tt12531827,7.5,1153
549,tt12540494,7.3,17
552,tt2390480,6.0,31
554,tt12531131,6.8,53
555,tt5937980,10.0,6
559,tt5950092,1.9,103
561,tt1078899,4.8,1597
562,tt12532394,6.6,36
563,tt12539617,7.7,2
564,tt0477575,7.5,8
566,tt12533089,5.4,138
570,tt12534757,3.7,293
571,tt0796932,8.0,32
572,tt12537718,7.6,8
573,tt1961844,8.2,12
577,tt12545835,4.2,296
578,tt12537205,7.9,6
580,tt12542785,6.8,71
582,tt12541734,5.2,64
588,tt0441958,6.0,7
589,tt12536910,7.1,13
592,tt12543129,7.7,236
594,tt1145500,8.7,1892
595,tt12540839,5.9,900
596,tt12541834,3.7,40
601,tt12542280,6.2,128
602,tt12540772,7.2,7
605,tt12532402,4.8,33
612,tt12535275,3.9,-4
614,tt12545475,2.2,14
615,tt12535372,5.3,7
617,tt4852398,5.9,13
620,tt12545446,8.2,71
623,tt5376904,7.4,20
624,tt12534902,6.0,51
625,tt12543524,4.5,28
627,tt12542234,5.5,43
630,tt12536518,4.3,6
637,tt2234551,7.7,62
643,tt5991582,6.5,11
650,tt0284537,6.0,331
653,tt8881102,5.8,432
654,tt0340422,6.5,10
656,tt12535724,5.5,122
668,tt12531764,8.5,9
671,tt12532526,6.2,26
674,tt2907124,6.3,26
680,tt12543137,6.8,5
693,tt0990310,5.5,28
695,tt12539057,8.2,20
696,tt0046813,6.0,155
699,tt12539406,5.9,428
700,tt0441517,7.8,12
701,tt12532422,6.8,9
702,tt12543762,4.5,10
704,tt12537315,5.3,94
705,tt12534480,7.8,19
708,tt12535878,7.1,23
713,tt12536074,3.4,9
716,tt12535326,5.0,79
717,tt12540985,4.6,8
718,tt0092451,7.7,107
720,tt5784568,6.1,231
723,tt12531611,5.1,53
724,tt0205872,5.5,62
725,tt12538659,7.8,48
727,tt1172587,5.7,1551
730,tt3142914,5.0,20
738,tt12541134,6.7,29
739,tt12544846,7.2,38
744,tt0087915,6.0,55
751,tt3811966,4.4,5
753,tt0483456,8.0,25
754,tt0024207,4.2,12
759,tt12538806,6.6,0
760,tt5582984,6.4,5
764,tt12543655,5.8,81
769,tt12538617,6.0,43
775,tt0484802,5.4,153
776,tt0250341,6.3,36
777,tt12544297,5.1,5
779,tt12543128,7.4,236
784,tt12537516,7.7,55
785,tt12534302,9.0,30
790,tt12535744,5.7,9
794,tt12545320,7.2,5
796,tt3740292,8.1,19
800,tt12539789,7.8,-3
805,tt12545311,3.0,33
806,tt12542890,7.8,-4
809,tt12534799,5.3,353
810,tt12541338,7.7,-3
814,tt0060746,5.7,29
825,tt12539095,8.1,49
827,tt12541306,5.8,22
831,tt12531865,4.8,2142
833,tt0019035,7.0,83
834,tt12541101,8.3,105759
838,tt12532421,6.7,13
840,tt12539054,7.0,6
842,tt12544565,7.7,163
846,tt12539124,3.9,7
848,tt12537972,6.2,5
850,tt0762082,7.9,20
854,tt12539804,3.3,225
855,tt0072343,7.0,5
856,tt12542688,5.0,12
857,tt12543996,7.9,12
862,tt12537160,7.9,9
865,tt12536015,7.8,6
870,tt12534604,8.5,26
871,tt0034251,7.1,1483
876,tt12544635,8.0,987
877,tt12537671,6.4,3
884,tt12533849,6.5,10
885,tt12543033,5.5,6
886,tt4327728,10.0,15
889,tt12533192,7.0,7
890,tt12542591,7.7,17
894,tt12531854,8.4,16
897,tt12536992,5.8,9666
902,tt2080042,3.7,43
903,tt12542632,7.1,251
904,tt0081586,6.0,40
905,tt12533099,6.9,863
907,tt12542409,6.8,28
909,tt0285073,8.2,165
910,tt12532885,6.6,221
912,tt12538565,5.0,13
917,tt12540872,6.4,19
919,tt12532519,7.1,209
923,tt3399706,7.1,248
937,tt12532458,6.1,13
946,tt0077206,5.8,47
947,tt12537165,6.7,15
958,tt12539094,8.1,46
960,tt1591903,7.1,9
967,tt12544944,8.0,15
970,tt12536018,6.0,45
971,tt2196603,6.9,33
976,tt12539077,6.0,63
977,tt12538450,6.2,8
981,tt12100536,6.5,32
985,tt12533071,6.4,8
987,tt12545280,7.1,1688
989,tt12544185,6.7,5
1018,tt12543269,5.3,26
1021,tt0072308,7.0,37873
1028,tt12535367,6.7,89
1032,tt12545584,5.9,29
1035,tt12545328,6.8,14
1053,tt12532585,5.8,6
1054,tt12545686,7.7,25
1055,tt12540076,8.7,8
1057,tt4023072,6.8,24
1062,tt12545312,3.0,33
1066,tt12545792,6.4,16
1067,tt12540108,6.2,2823
1072,tt12535691,7.8,13
1073,tt12533307,7.7,65
1075,tt12533077,9.3,21
1076,tt12543266,7.7,55
1077,tt12537302,6.3,32
1078,tt12533249,6.1,228
1081,tt12534588,7.1,7
1082,tt12542736,6.6,3
1091,tt1545323,4.9,10
1099,tt12541654,6.5,24
1102,tt12537876,3.1,250
1106,tt2164682,7.7,7
1116,tt12540377,5.5,38
1119,tt1024760,3.5,6
1123,tt3778126,5.3,313
1126,tt12531253,7.8,1
1127,tt10097954,6.4,5
1128,tt12544456,5.0,8
1130,tt0227853,6.8,53
1135,tt12533227,7.4,14
1146,tt0264845,4.8,11
1148,tt12532751,9.6,9
1150,tt12532200,7.0,5
1154,tt5535270,8.4,487
1158,tt12541952,8.0,32
1160,tt12538878,7.7,3
1167,tt12541632,5.3,8
1168,tt12534198,6.5,89
1173,tt12533065,7.5,119
1174,tt12538900,2.1,22
1176,tt12539538,8.6,18
1177,tt12536301,6.6,7
1180,tt12542253,6.2,156
1184,tt2339956,6.6,8
1185,tt12541124,6.2,371
1186,tt1373383,7.6,8
1188,tt12534346,7.4,564
1190,tt0336822,6.9,41
1192,tt3352564,8.5,17
1196,tt12543211,5.0,0
1197,tt12543484,7.1,456
1213,tt0301963,6.6,15
1215,tt12540975,6.8,12
1218,tt12545356,1.2,123
1219,tt12545653,5.1,56
1223,tt12541149,6.2,13
1226,tt9435488,7.1,23
1230,tt12533440,5.0,483
1234,tt12537840,7.0,91
1237,tt1846673,5.4,138
1239,tt12541331,3.5,125
1240,tt12534491,5.5,31
1241,tt12535460,8.1,16
1245,tt12543569,8.6,385
1250,tt12541797,7.1,28
1252,tt12539886,6.7,-4
1257,tt7512512,6.5,38
1258,tt1863203,4.4,1186
1259,tt12531159,7.4,215
1261,tt2035595,7.0,6
1265,tt12531542,5.6,28
1272,tt12540308,3.6,21
1277,tt0986338,6.6,8
1280,tt6416520,7.5,66
1282,tt12537089,6.5,2469
1286,tt12539430,5.3,192
1297,tt5643380,6.4,1810
1299,tt12536103,4.2,9
1303,tt12532525,6.2,23
1307,tt3114132,6.7,4077
1309,tt12541330,3.5,133
1311,tt12535852,5.5,56
1326,tt12536928,7.5,8
1327,tt0339725,6.7,333
1331,tt1255975,7.4,15
1336,tt12535693,7.8,8
1337,tt0015700,6.7,42
1340,tt6000488,7.7,6
1342,tt0888682,7.3,9
1343,tt12543649,7.6,21
1345,tt12536310,6.0,4498
1346,tt12544030,7.8,59
1349,tt12531394,6.0,37
1350,tt12541552,7.5,17
1351,tt12540369,7.4,215
1354,tt12541756,5.3,151
1356,tt12536236,5.0,58
1360,tt12545777,7.2,63
1363,tt12538586,8.1,46
1364,tt12538967,5.0,290
1366,tt0259362,6.5,88
1370,tt12540765,4.0,17
1371,tt2154007,3.7,9
1372,tt12534253,6.2,10
1374,tt12545149,9.0,7593
1375,tt12542590,7.4,11
1378,tt12534399,5.4,435
1383,tt12536079,5.3,6
1385,tt12532263,6.8,33
1390,tt12537199,4.6,60
1391,tt1984239,4.9,8
1396,tt12542408,6.9,20
1397,tt12543817,6.5,38
1399,tt12536993,5.9,9662
1400,tt12544878,6.4,521
1401,tt0328820,5.0,68
1402,tt1708505,4.2,11
1409,tt12540957,4.8,128
1412,tt12534427,7.5,27
1420,tt1010415,4.6,475
1421,tt12531056,9.0,10
1430,tt12534722,6.9,50
1432,tt5916942,5.7,16
1433,tt12538636,5.9,11
1434,tt12533179,5.5,11
1436,tt12544420,6.7,7
1441,tt1372681,5.0,835
1444,tt12540376,5.4,38
1445,tt7651698,7.0,53
1447,tt0231934,7.8,5
1450,tt12532687,5.8,14
1451,tt12540082,7.4,48
1455,tt12535615,7.0,22
1457,tt12544186,7.0,0
1460,tt12534571,6.2,8
1466,tt1787747,7.0,575
1469,tt0887279,5.5,8
1473,tt12532014,6.4,7
1476,tt5635916,3.6,7
1481,tt12535370,5.0,16
1482,tt12542377,2.3,103
1487,tt12540025,5.9,222
1497,tt12532646,6.7,6
1498,tt0283478,7.7,63
1501,tt12541447,6.6,-2
1509,tt12538063,6.9,52
1510,tt12539674,4.1,87
1517,tt12539666,5.7,124
1523,tt12540309,3.4,18
1524,tt12535443,5.9,19
1527,tt12537589,1.6,16
1531,tt12535153,6.9,17
1534,tt12544618,6.4,41
1535,tt12534304,8.9,28
1541,tt2091127,7.8,562
1544,tt12531261,4.6,8
1549,tt2112157,5.4,38
1555,tt12545484,7.3,46
1556,tt12539778,6.2,8
1557,tt12538382,7.4,867
1558,tt0395779,6.2,56
1561,tt12533536,6.3,19
1563,tt0061784,5.3,868
1564,tt12539506,5.3,861
1570,tt12543977,7.0,8
1583,tt12531192,3.3,644
1588,tt12539806,7.6,8
1589,tt12534376,8.2,14
1593,tt12535357,7.1,3
1594,tt12533614,7.1,11
1598,tt12537005,7.0,8
1599,tt12542569,6.3,13
1602,tt12531749,7.3,73
1607,tt12540370,6.8,216
1611,tt12540864,8.0,6
1613,tt1059840,6.1,117
1614,tt12535195,5.4,31
1619,tt12539315,5.7,134
1620,tt12535879,7.1,23
1621,tt12535209,5.5,114
1626,tt12532059,8.4,14
1629,tt12532007,6.1,20
1636,tt12535358,6.9,8
1643,tt12531363,4.2,175
1645,tt0303329,8.9,9
1647,tt2279343,5.8,13
1648,tt3110794,7.7,7
1649,tt12538763,8.0,11
1651,tt12535593,6.6,645
1653,tt12539947,8.9,20
1656,tt12531956,8.2,21
1657,tt12535536,7.2,11
1658,tt12532226,6.2,929
1660,tt4462242,6.8,6
1668,tt12538608,5.3,9
1670,tt1329495,7.0,5
1683,tt12533397,7.9,7
1684,tt12543115,8.4,30
1687,tt12531760,7.1,106
1688,tt12542011,6.7,91
1691,tt12540871,6.4,27
1699,tt5021598,5.8,6
1702,tt12532253,6.7,62
1704,tt0074235,7.3,4549
1706,tt0035040,6.3,29
1707,tt12539221,7.3,192
1712,tt12536899,6.8,26
1713,tt3810428,7.1,33
1717,tt0320558,6.4,89
1719,tt12532590,8.6,20
1721,tt4634466,7.0,6
1722,tt0057241,6.9,347
1724,tt12536678,7.4,77
1726,tt12532628,8.4,52
1727,tt12534708,7.3,17
1730,tt12534908,7.4,18809
1731,tt4001278,7.8,8
1736,tt12539477,8.1,11
1737,tt1691892,5.3,26
1738,tt12544811,6.8,112
1740,tt0061002,6.2,251
1746,tt12532814,5.7,6
1747,tt12542540,7.1,38
1751,tt12543467,8.6,2382
1752,tt12531869,6.0,18
1753,tt12540341,7.0,60
1756,tt12545585,5.9,29
1759,tt12539153,7.7,69
1762,tt12542710,6.9,17
1766,tt12538843,8.5,16
1768,tt12541181,8.9,8
1777,tt12532690,8.1,21
1780,tt2652870,7.3,55
1786,tt12539053,7.2,15
1792,tt2265265,7.3,28
1798,tt0379560,7.3,17
1801,tt12540483,8.0,16
1805,tt0090225,5.5,12
1816,tt1358894,7.7,68
1818,tt12545750,7.3,7
1821,tt12536796,6.0,102
1825,tt12542351,6.7,20
1826,tt12540976,6.9,11
1827,tt1758611,8.7,15
1829,tt12537457,7.6,504
1831,tt1564698,7.5,2543
1832,tt12542570,5.9,13
1835,tt5542806,7.2,5
1837,tt0050282,7.6,504
1840,tt12537068,6.0,38514
1844,tt12535210,5.1,105
1846,tt12540527,7.9,10371
1848,tt0288573,4.3,6
1857,tt12536729,5.8,-1
1861,tt12534423,6.0,40
1862,tt12532403,5.3,42
1869,tt12545566,7.8,5
1874,tt12540282,8.0,12
1878,tt4227386,4.9,114
1880,tt0165818,6.5,10
1884,tt12544467,5.5,31
1893,tt12544778,7.0,0
1896,tt8061420,7.6,17
1898,tt12540413,6.6,148
1899,tt12539390,6.6,13
1907,tt7410352,6.2,482
1922,tt0326536,7.2,8
1929,tt12532395,6.6,36
1934,tt12545225,7.6,9
1938,tt12532953,6.7,88
1947,tt12533428,6.7,4077
1948,tt12536510,6.0,32
1952,tt12536237,5.0,68
1953,tt12538898,1.8,22
1957,tt0307940,6.5,83
1959,tt12544956,5.6,15
1960,tt12539710,7.6,68
1961,tt12543568,8.2,379
1962,tt12539788,7.7,-2
1966,tt12542970,4.3,368
1971,tt12543818,6.2,38
1972,tt12535775,7.3,16
1976,tt12538131,6.4,58
1978,tt4567640,8.6,7
1979,tt12538954,6.4,21
1981,tt5463088,7.1,165
1985,tt0095464,7.0,100
1986,tt0329294,4.6,5
1987,tt2229708,7.6,110
1988,tt12541841,4.9,11
1991,tt0295743,6.7,1811
1995,tt4266402,9.2,2113
1997,tt12542256,8.7,18
2005,tt12531392,6.0,37
2008,tt12541263,6.7,11
2015,tt12543101,8.5,17
2018,tt12533394,4.9,9
2022,tt12536011,6.6,794
2024,tt12537584,6.6,70
2027,tt8496508,6.3,224
2036,tt0260948,7.6,3118
2038,tt0077932,5.5,188
2039,tt12534269,6.4,45
2042,tt12541135,6.8,35
2044,tt12534668,7.2,14
2047,tt12542272,7.0,178
2049,tt12538951,7.1,26
2051,tt12538247,7.7,2931
2053,tt2148964,8.8,17
2059,tt12533510,6.7,127
2060,tt12545537,4.6,22995
2064,tt12537036,3.8,2159
2065,tt1558859,6.2,13
2073,tt12538433,8.7,24
2077,tt3063268,5.9,8
2078,tt12540397,5.1,14
2081,tt0392232,5.4,48
2085,tt12542002,6.2,8
2086,tt0170363,5.6,56
2089,tt5378736,5.4,9
2092,tt12538730,6.5,109
2093,tt12538638,5.7,9
2095,tt12543381,7.3,443
2096,tt12538541,7.9,8211
2097,tt12545940,6.3,10
2098,tt12545362,5.8,40
2102,tt1620956,6.0,13
2103,tt0933344,7.4,17
2107,tt12539051,6.2,11
2108,tt12544078,5.6,1551
2110,tt12534414,7.6,18
2112,tt7689182,1.2,142
2117,tt0220200,8.0,984
2119,tt1074988,7.0,52
2125,tt1582428,6.7,9
2126,tt12532688,5.9,14
2127,tt12540239,8.5,11
2129,tt12538899,1.8,22
2134,tt12543268,5.3,27
2136,tt12540169,3.5,6
2138,tt1334247,6.9,218
2141,tt4126728,7.5,10
2142,tt12537254,6.9,6
2144,tt0085057,7.5,26
2147,tt12536680,7.4,80
2150,tt12539281,4.5,6
2152,tt3651810,4.6,9
2158,tt12540500,6.5,2
2159,tt12537436,8.5,12
2161,tt12536434,8.9,13
2163,tt12538607,5.8,9
2167,tt4247856,5.3,33
2172,tt1164089,4.3,287
2174,tt12545329,6.9,29
2175,tt12534413,7.8,18
2176,tt12531151,7.3,33
2179,tt12536101,4.2,12
2183,tt12545668,6.7,42
2189,tt12535777,7.7,16
2194,tt12532991,5.3,16
2197,tt12545511,8.5,9
2198,tt12535437,5.1,51
2203,tt1268161,5.4,126
2208,tt12544845,7.2,32
2216,tt12542734,7.9,66
2225,tt12534925,6.4,120
2229,tt0167042,5.5,15
2231,tt12545168,8.5,10
2232,tt12545339,6.9,74
2233,tt12545281,6.8,1685
2235,tt12534046,6.2,13
2236,tt12532350,4.4,86
2237,tt12536431,8.0,79
2238,tt0108822,7.5,65
2242,tt0103893,5.7,38514
2243,tt12535743,5.6,10
2246,tt12544291,6.0,20
2247,tt6166140,6.7,43
2254,tt12544706,4.6,844
2256,tt12545860,7.4,615
2259,tt12537778,7.3,4549
2262,tt12540419,7.0,847
2265,tt0158117,6.2,645
2266,tt12538792,7.1,21
2280,tt12534944,6.2,10
2282,tt12545744,6.8,6
2283,tt12532428,4.3,14
2287,tt12538411,4.5,34
2292,tt12538406,6.9,9
2294,tt12533953,8.3,264
2296,tt12536799,7.2,16
2305,tt12543103,8.3,23
2307,tt12544634,8.4,985
2308,tt12539973,8.1,8
2311,tt9046568,7.0,841
2312,tt12532165,6.0,185
2315,tt0300758,5.8,6
2318,tt12539365,7.4,20
2327,tt12531158,7.5,215
2330,tt0066461,8.5,1998
2335,tt12541934,1.0,142
2336,tt0327379,6.6,96
2337,tt12537070,5.2,38522
2338,tt7252092,7.4,163
2341,tt12541592,6.4,423130
2343,tt1067065,4.5,28
2345,tt0190244,7.2,5
2351,tt12538618,6.0,52
2352,tt12531543,5.1,28
2353,tt1715726,7.2,8
2357,tt12543717,8.5,2005
2363,tt12535458,8.1,19
2364,tt12537044,6.0,-1
2372,tt0266342,5.3,7
2376,tt12541698,9.0,11
2383,tt1548982,7.2,15
2385,tt9855206,5.4,5
2390,tt12536185,3.7,6
2399,tt12540190,7.8,9
2400,tt0243250,5.7,64
2401,tt12531152,7.1,42
2403,tt0106989,7.1,462
2404,tt12543061,7.9,32
2419,tt12543267,7.3,55
2423,tt6111338,9.0,7
2424,tt12537287,6.7,1
2428,tt12537616,5.9,5459
2430,tt12544264,7.4,63
2432,tt0342492,7.3,18812
2435,tt8460750,7.2,16
2437,tt12540431,6.9,15
2439,tt12544031,7.3,59
2440,tt12543086,3.4,21
2451,tt12545604,6.1,29
2452,tt12545130,6.2,96
2459,tt2564196,8.2,5
2460,tt0036727,8.2,385
2464,tt12537203,8.5,17
2467,tt12544440,9.4,19
2471,tt12542148,7.9,737
2475,tt0172053,6.8,26
2477,tt12535806,6.1,26
2478,tt12536302,6.8,7
2479,tt12534639,5.5,4
2481,tt5639338,6.8,11
2485,tt12539708,7.6,71
2491,tt12537996,6.1,7
2494,tt0110246,7.0,438
2499,tt12539457,6.8,33
2504,tt12541336,8.1,7
2508,tt12532774,6.6,10
2509,tt4295226,7.2,32
2512,tt12534375,8.7,14
2513,tt12536994,5.8,9666
2514,tt0105761,7.3,443
2522,tt2790002,8.5,14
2525,tt12536239,7.9,27
2528,tt12540075,9.0,0
2529,tt12532280,5.3,13
2530,tt12544566,7.4,172
2538,tt12545047,6.3,1026
2539,tt12536679,7.4,78
2540,tt12543361,7.7,23
2542,tt12534123,8.1,698
2543,tt12536750,8.4,-2
2546,tt0331289,6.7,7
2547,tt12534410,7.2,14
2548,tt12542235,4.9,45
2549,tt12545445,7.8,81
2550,tt12545279,7.1,1697
2553,tt1860336,5.7,123
2554,tt12531608,7.2,11
2557,tt5033472,6.4,19
2560,tt12538952,7.5,26
2566,tt12531799,4.7,765
2570,tt2989060,8.3,9
2572,tt12540780,6.6,6
2577,tt0068972,6.0,1066
2579,tt12541358,6.8,94405
2583,tt12540778,6.3,8
2585,tt0199322,7.2,9
2587,tt12541842,5.3,6
2589,tt12539740,5.1,38
2591,tt12538944,7.7,12
2594,tt12535449,5.8,94
2596,tt12539965,6.9,218
2604,tt12543214,9.0,7
2605,tt12542861,7.7,15
2606,tt12541638,7.2,841
2609,tt12533438,4.6,481
2612,tt12532110,5.5,10
2619,tt12537532,5.6,2
2623,tt12535286,6.2,30
2625,tt12535256,6.5,13
2628,tt0102739,6.8,35
2630,tt12532199,7.0,13
2632,tt12541007,6.1,20
2645,tt12538587,8.5,50
2648,tt12534200,6.5,83
2649,tt0043677,6.6,221
2651,tt12538432,8.8,20
2653,tt0834914,8.0,71
2656,tt1637609,8.5,17
2659,tt12536864,7.3,66
2660,tt12544632,6.4,19
2661,tt12536730,6.2,7
2666,tt5189894,6.0,4491
2668,tt0081605,5.3,19
2669,tt4134678,6.7,9
2670,tt0220626,6.2,18
2676,tt7889590,6.9,50
2677,tt12545605,5.7,29
2679,tt12543877,6.7,28
2682,tt0366681,5.4,97
2688,tt12538459,7.6,38
2689,tt12534759,3.8,298
2697,tt12531957,8.3,16
2699,tt12543116,8.4,23
2703,tt12545833,4.3,287
2707,tt12544051,6.4,89
2711,tt0071456,7.0,456
2712,tt12543529,7.2,7
2715,tt0169268,7.3,137
2717,tt12542547,7.3,0
2718,tt0216553,6.5,404
2722,tt12544442,9.4,21
2727,tt1978512,7.2,128
2729,tt12542791,6.1,11
2732,tt12541637,7.2,841
2735,tt12540023,6.3,230
2739,tt12534013,8.3,7
2751,tt12539779,7.0,6
2756,tt12541212,6.2,5
2758,tt4875520,5.3,442
2761,tt12544360,7.1,89
2762,tt12539217,9.0,16
2767,tt0272121,6.1,9
2769,tt12543522,4.4,26
2771,tt0273062,7.4,7
2772,tt12531701,7.2,24
2779,tt12544520,5.7,453
2780,tt2873046,4.4,12
2782,tt12537590,1.6,14
2783,tt12545687,7.5,25
2787,tt12543362,7.7,15
2788,tt0449120,7.5,13
2790,tt1570565,7.3,7
2793,tt12545293,6.5,9
2795,tt12533823,7.7,10
2798,tt3487334,9.4,16
2799,tt12544779,7.4,7
2802,tt12541969,6.3,76
2804,tt12541100,8.2,105760
2811,tt0848569,7.4,8
2814,tt12540342,7.5,65
2817,tt12539243,7.2,6
2818,tt1456134,5.0,12
2821,tt12534901,5.8,51
